,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
406,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,48.0,0,,11094.0,1.25,0.0,"0.76,0.81"
407,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,33.0,0,,21077.0,1.25,0.0,
408,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,33.0,0,,21077.0,1.25,0.0,
409,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,32.0,0,,21077.0,1.25,0.0,
410,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,32.0,0,,21077.0,1.25,0.0,
411,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,25.0,0,,21077.0,1.25,0.0,
412,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,25.0,0,,21077.0,1.25,0.0,
413,44.0,5.0,第3节,第3节,22.5,0.91,-22.5,0.77,115.5,0.83,115.5,0.83,115.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,7.0,0,,21077.0,1.25,0.0,
414,44.0,5.0,第3节,第3节,22.5,0.77,-24.5,0.91,115.5,0.83,115.5,0.83,-24.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,7.0,0,,11077.0,1.25,0.0,
415,44.0,5.0,第3节,第3节,24.5,0.77,-24.5,0.91,115.5,0.83,114.5,0.83,24.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,7.0,0,,11077.0,1.25,0.0,
416,44.0,5.0,第3节,第3节,24.5,0.77,-24.5,0.91,114.5,0.83,114.5,0.83,114.5,3.0,0.0,,23.0,49.0,1.0,1,3.0,7.0,0,,11077.0,1.25,0.0,
417,44.0,5.0,第3节,第3节,24.5,0.77,-24.5,0.91,114.5,0.83,114.5,0.83,114.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,50.0,0,,11077.0,1.25,0.0,
418,44.0,5.0,第3节,第3节,24.5,0.77,-24.5,0.91,114.5,0.83,114.5,0.83,114.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,50.0,0,,11095.0,1.25,0.0,"0.80,0.51"
419,44.0,5.0,第3节,第3节,24.5,0.77,-23.5,0.91,114.5,0.83,114.5,0.83,-23.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,50.0,0,,21077.0,1.25,0.0,
420,44.0,5.0,第3节,第3节,23.5,0.77,-23.5,0.91,114.5,0.83,113.5,0.83,23.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,50.0,0,,21077.0,1.25,0.0,
421,44.0,5.0,第3节,第3节,23.5,0.77,-23.5,0.91,113.5,0.83,113.5,0.83,113.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,50.0,0,,21077.0,1.25,0.0,
422,44.0,5.0,第3节,第3节,23.5,0.77,-23.5,0.91,113.5,0.83,113.5,0.83,113.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21077.0,1.25,0.0,
423,44.0,5.0,第3节,第3节,23.5,0.77,-23.5,0.91,113.5,0.83,113.5,0.83,113.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,11086.0,1.25,0.0,
424,44.0,5.0,第3节,第3节,23.5,0.87,-22.5,0.8,113.5,0.83,113.5,0.83,-22.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21077.0,1.25,0.0,
425,44.0,5.0,第3节,第3节,22.5,0.87,-22.5,0.8,113.5,0.83,112.5,0.83,22.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21077.0,1.25,0.0,
426,44.0,5.0,第3节,第3节,22.5,0.87,-22.5,0.8,112.5,0.83,112.5,0.83,112.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21077.0,1.25,0.0,
427,44.0,5.0,第3节,第3节,22.5,0.87,-22.5,0.8,112.5,0.83,112.5,0.83,112.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,11086.0,1.25,0.0,
428,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21077.0,1.25,0.0,
429,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,,23.0,49.0,1.0,1,2.0,39.0,0,,21079.0,1.25,0.0,"0.80,0.50"
430,44.0,5.0,第3节,第3节,22.5,0.8,-22.5,0.87,113.5,0.83,113.5,0.83,113.5,3.0,0.0,2:2,27.0,52.0,1.0,1,2.0,39.0,0,,21078.0,1.25,0.0,"0.80,0.50"
431,44.0,5.0,第3节,第3节,22.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,-21.5,3.0,0.0,2:2,27.0,52.0,1.0,1,2.0,39.0,0,,21078.0,1.25,0.0,"0.80,0.50"
432,44.0,5.0,第3节,第3节,21.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,21.5,3.0,0.0,2:2,27.0,52.0,1.0,1,2.0,39.0,0,,21079.0,1.25,0.0,"0.80,0.50"
433,44.0,5.0,第3节,第3节,21.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,21.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,39.0,0,,11077.0,1.25,0.0,
434,44.0,5.0,第3节,第3节,21.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,21.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,44.0,0,,11077.0,1.25,0.0,
435,44.0,5.0,第3节,第3节,21.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,21.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,44.0,0,,11094.0,1.25,0.0,"0.90,0.13"
436,44.0,5.0,第3节,第3节,21.5,0.87,-21.5,0.8,113.5,0.83,113.5,0.83,21.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,20.0,0,,21077.0,1.25,0.0,
437,44.0,5.0,第3节,第3节,21.5,0.91,-20.5,0.77,113.5,0.83,113.5,0.83,-20.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,20.0,0,,21077.0,1.25,0.0,
438,44.0,5.0,第3节,第3节,20.5,0.91,-20.5,0.77,113.5,0.83,113.5,1.0,20.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,20.0,0,,21077.0,1.25,0.0,
439,44.0,5.0,第3节,第3节,20.5,0.91,-20.5,0.77,113.5,0.71,113.5,1.0,113.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,20.0,0,,21077.0,1.25,0.0,
440,44.0,5.0,第3节,第3节,20.5,0.91,-20.5,0.77,113.5,0.71,113.5,1.0,113.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,6.0,0,,21077.0,1.25,0.0,
441,44.0,5.0,第3节,第3节,20.5,0.91,-20.5,0.77,113.5,0.71,113.5,1.0,113.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,6.0,0,,11086.0,1.25,0.0,
442,44.0,5.0,第3节,第3节,20.5,0.91,-20.5,0.77,112.5,0.83,112.5,0.83,112.5,3.0,0.0,,28.0,52.0,1.0,1,2.0,6.0,0,,21077.0,1.25,0.0,
443,44.0,5.0,第3节,第3节,20.5,0.83,-20.5,0.83,112.5,0.83,113.5,0.83,112.5,3.0,0.0,1:2,28.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,
444,44.0,5.0,第3节,第3节,20.5,0.83,-20.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,1:2,28.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,
445,44.0,5.0,第3节,第3节,20.5,0.83,-20.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,1:2,28.0,52.0,1.0,1,2.0,6.0,0,,21079.0,1.25,0.0,"0.80,0.50"
446,44.0,5.0,第3节,第3节,20.5,0.83,-20.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,2:2,29.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,"0.80,0.50"
447,44.0,5.0,第3节,第3节,20.5,0.91,-19.5,0.77,113.5,0.83,113.5,0.83,-19.5,3.0,0.0,2:2,29.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,"0.80,0.50"
448,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,113.5,0.83,114.5,0.83,19.5,3.0,0.0,2:2,29.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,"0.80,0.50"
449,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,2:2,29.0,52.0,1.0,1,2.0,6.0,0,,21078.0,1.25,0.0,"0.80,0.50"
450,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,2:2,29.0,52.0,1.0,1,2.0,6.0,0,,21079.0,1.25,0.0,"0.80,0.50"
451,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,,30.0,52.0,1.0,1,2.0,6.0,0,,11077.0,1.25,0.0,
452,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,,30.0,52.0,1.0,1,2.0,5.0,0,,11077.0,1.25,0.0,
453,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,3.0,30.0,52.0,1.0,1,2.0,5.0,0,,1082.0,1.25,0.0,
454,44.0,5.0,第3节,第3节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,3.0,30.0,52.0,1.0,1,2.0,0.0,0,,1082.0,1.25,0.0,
455,44.0,5.0,第3节,第4节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,3.0,30.0,52.0,1.0,1,2.0,0.0,0,,1082.0,1.25,0.0,
456,44.0,5.0,第4节,第4节,19.5,0.91,-19.5,0.77,114.5,0.83,114.5,0.83,114.5,3.0,0.0,3.0,30.0,52.0,1.0,1,10.0,0.0,0,,1082.0,1.25,0.0,
457,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,0.0,3.0,30.0,52.0,1.0,1,10.0,0.0,0,,1082.0,1.25,0.0,
458,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,1.0,1,10.0,0.0,0,,1090.0,1.25,0.0,
459,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,1.0,1,9.0,52.0,0,,11077.0,1.25,0.0,
460,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,1.0,1,9.0,52.0,0,,11086.0,1.25,0.0,
461,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,52.0,0,,21077.0,1.25,0.0,
462,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,52.0,0,,21077.0,1.25,0.0,
463,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,52.0,0,,21077.0,1.25,0.0,
464,44.0,5.0,第4节,第4节,19.5,0.83,-19.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,39.0,0,,21077.0,1.25,0.0,
465,44.0,5.0,第4节,第4节,19.5,0.8,-19.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,39.0,0,,21077.0,1.25,0.0,
466,44.0,5.0,第4节,第4节,19.5,0.8,-19.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,39.0,0,,11086.0,1.25,0.0,
467,44.0,5.0,第4节,第4节,19.5,0.8,-19.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,30.0,52.0,0.0,1,9.0,39.0,0,,21077.0,1.25,0.0,
468,44.0,5.0,第4节,第4节,19.5,0.91,-17.5,0.77,112.5,0.83,112.5,0.83,-17.5,4.0,0.0,1:2,30.0,52.0,0.0,1,9.0,39.0,0,,21078.0,1.25,0.0,
469,44.0,5.0,第4节,第4节,17.5,0.91,-17.5,0.77,112.5,0.83,114.5,0.83,17.5,4.0,0.0,1:2,30.0,52.0,0.0,1,9.0,39.0,0,,21078.0,1.25,0.0,
470,44.0,5.0,第4节,第4节,17.5,0.91,-17.5,0.77,114.5,0.83,114.5,0.83,114.5,4.0,0.0,1:2,30.0,52.0,0.0,1,9.0,39.0,0,,21078.0,1.25,0.0,
471,44.0,5.0,第4节,第4节,17.5,0.83,-17.5,0.83,114.5,0.83,114.5,0.83,114.5,4.0,0.0,1:2,30.0,52.0,0.0,1,9.0,39.0,0,,21079.0,1.25,0.0,"0.80,0.50"
472,44.0,5.0,第4节,第4节,17.5,0.83,-17.5,0.83,114.5,0.83,114.5,0.83,114.5,4.0,0.0,2:2,31.0,52.0,0.0,1,9.0,39.0,0,,21078.0,1.25,0.0,"0.80,0.50"
473,44.0,5.0,第4节,第4节,17.5,0.8,-18.5,0.87,114.5,0.83,114.5,0.83,-18.5,4.0,0.0,2:2,31.0,52.0,0.0,1,9.0,39.0,0,,21080.0,1.25,0.0,"0.80,0.50"
474,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,114.5,0.83,113.5,0.71,18.5,4.0,0.0,2:2,31.0,52.0,0.0,1,9.0,39.0,0,,21080.0,1.25,0.0,"0.80,0.50"
475,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,1.0,113.5,0.71,113.5,4.0,0.0,2:2,31.0,52.0,0.0,1,9.0,39.0,0,,21080.0,1.25,0.0,"0.80,0.50"
476,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,1.0,113.5,0.71,113.5,4.0,0.0,2:2,31.0,52.0,0.0,1,9.0,38.0,0,,21080.0,1.25,0.0,"0.80,0.50"
477,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,38.0,0,,21077.0,1.25,0.0,
478,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,38.0,0,,21094.0,1.25,0.0,"0.24,0.85"
479,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,33.0,0,,11077.0,1.25,0.0,
480,44.0,5.0,第4节,第4节,18.5,0.83,-18.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,33.0,0,,21077.0,1.25,0.0,
481,44.0,5.0,第4节,第4节,18.5,0.83,-18.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,13.0,0,,21077.0,1.25,0.0,
482,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,13.0,0,,21077.0,1.25,0.0,
483,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,31.0,52.0,0.0,1,9.0,13.0,0,,21074.0,1.25,0.0,"0.08,0.59"
484,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,54.0,0,,11077.0,1.25,0.0,
485,44.0,5.0,第4节,第4节,18.5,0.83,-16.5,0.83,112.5,0.83,112.5,0.83,-16.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,54.0,0,,11077.0,1.25,0.0,
486,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,112.5,0.83,113.5,0.83,16.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,54.0,0,,11077.0,1.25,0.0,
487,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,54.0,0,,11077.0,1.25,0.0,
488,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,53.0,0,,11081.0,1.25,0.0,
489,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,53.0,0,,11081.0,1.25,0.0,
490,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,37.0,0,,11081.0,1.25,0.0,
491,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,37.0,0,,11081.0,1.25,0.0,
492,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,22.0,0,,11081.0,1.25,0.0,
493,44.0,5.0,第4节,第4节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,22.0,0,,21086.0,1.25,0.0,
494,44.0,5.0,第4节,第4节,16.5,0.91,-16.5,0.77,111.5,0.83,111.5,0.83,111.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,22.0,0,,11077.0,1.25,0.0,
495,44.0,5.0,第4节,第4节,16.5,0.91,-16.5,0.77,111.5,0.83,111.5,0.83,111.5,4.0,0.0,,33.0,52.0,0.0,1,8.0,22.0,0,,11074.0,1.25,0.0,"0.91,0.30"
496,44.0,5.0,第4节,第4节,16.5,0.91,-16.5,0.77,111.5,0.83,111.5,0.83,111.5,4.0,0.0,,33.0,54.0,0.0,1,8.0,18.0,0,,21077.0,1.25,0.0,
497,44.0,5.0,第4节,第4节,16.5,0.8,-18.5,0.87,111.5,0.83,111.5,0.83,-18.5,4.0,0.0,,33.0,54.0,0.0,1,8.0,18.0,0,,21077.0,1.25,0.0,
498,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,111.5,0.83,113.5,0.83,18.5,4.0,0.0,,33.0,54.0,0.0,1,8.0,18.0,0,,21077.0,1.25,0.0,
499,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,54.0,0.0,1,8.0,18.0,0,,21077.0,1.25,0.0,
500,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,54.0,0.0,1,7.0,55.0,0,,21077.0,1.25,0.0,
501,44.0,5.0,第4节,第4节,18.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,33.0,54.0,0.0,1,7.0,55.0,0,,11086.0,1.25,0.0,
502,44.0,5.0,第4节,第4节,18.5,0.87,-17.5,0.8,113.5,0.83,113.5,0.83,-17.5,4.0,0.0,,33.0,54.0,0.0,1,7.0,55.0,0,,21077.0,1.25,0.0,
503,44.0,5.0,第4节,第4节,17.5,0.87,-17.5,0.8,113.5,0.83,112.5,0.83,17.5,4.0,0.0,,33.0,54.0,0.0,1,7.0,55.0,0,,21077.0,1.25,0.0,
504,44.0,5.0,第4节,第4节,17.5,0.87,-17.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,33.0,54.0,0.0,1,7.0,55.0,0,,21077.0,1.25,0.0,
505,44.0,5.0,第4节,第4节,17.5,0.77,-17.5,0.91,112.5,0.83,114.5,1.0,112.5,4.0,0.0,1:2,33.0,54.0,0.0,1,7.0,55.0,0,,21078.0,1.25,0.0,
506,44.0,5.0,第4节,第4节,17.5,0.77,-17.5,0.91,114.5,0.71,114.5,1.0,114.5,4.0,0.0,1:2,33.0,54.0,0.0,1,7.0,55.0,0,,21078.0,1.25,0.0,
507,44.0,5.0,第4节,第4节,17.5,0.77,-17.5,0.91,114.5,0.71,114.5,1.0,114.5,4.0,0.0,1:2,33.0,54.0,0.0,1,7.0,55.0,0,,21079.0,1.25,0.0,"0.80,0.50"
508,44.0,5.0,第4节,第4节,17.5,0.77,-17.5,0.91,114.5,0.71,114.5,1.0,114.5,4.0,0.0,2:2,34.0,54.0,0.0,1,7.0,55.0,0,,21078.0,1.25,0.0,"0.80,0.50"
509,44.0,5.0,第4节,第4节,17.5,0.87,-16.5,0.8,114.5,0.71,114.5,1.0,-16.5,4.0,0.0,2:2,34.0,54.0,0.0,1,7.0,55.0,0,,21078.0,1.25,0.0,"0.80,0.50"
510,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,114.5,0.83,114.5,0.83,16.5,4.0,0.0,2:2,34.0,54.0,0.0,1,7.0,55.0,0,,21080.0,1.25,0.0,"0.80,0.50"
511,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
512,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,1.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
513,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,1.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
514,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,1.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
515,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,1.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
516,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
517,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
518,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
519,44.0,5.0,第4节,第4节,16.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,-17.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
520,44.0,5.0,第4节,第4节,17.5,0.83,-17.5,0.8,113.5,0.83,113.5,0.83,17.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
521,44.0,5.0,第4节,第4节,17.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,-16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
522,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,113.5,0.83,112.5,0.83,16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
523,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11077.0,1.25,0.0,
524,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,55.0,0,,11095.0,1.25,0.0,"0.88,0.55"
525,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,37.0,0,,21077.0,1.25,0.0,
526,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,37.0,0,,11077.0,1.25,0.0,
527,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,112.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,35.0,0,,11077.0,1.25,0.0,
528,44.0,5.0,第4节,第4节,16.5,0.87,-17.5,0.8,112.5,0.83,112.5,0.83,-17.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,35.0,0,,11077.0,1.25,0.0,
529,44.0,5.0,第4节,第4节,17.5,0.87,-17.5,0.8,112.5,0.83,112.5,0.83,17.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,28.0,0,,11077.0,1.25,0.0,
530,44.0,5.0,第4节,第4节,17.5,0.83,-17.5,0.83,112.5,1.0,112.5,0.71,17.5,4.0,0.0,1:1,34.0,54.0,0.0,1,7.0,28.0,0,,11078.0,1.25,0.0,
531,44.0,5.0,第4节,第4节,17.5,0.83,-17.5,0.83,112.5,1.0,112.5,0.71,17.5,4.0,0.0,1:1,34.0,54.0,0.0,1,7.0,28.0,0,,11080.0,1.25,0.0,"0.80,0.50"
532,44.0,5.0,第4节,第4节,17.5,0.87,-16.5,0.8,112.5,1.0,112.5,0.71,-16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,28.0,0,,21077.0,1.25,0.0,
533,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,27.0,0,,21077.0,1.25,0.0,
534,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,27.0,0,,21077.0,1.25,0.0,
535,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,16.0,0,,21077.0,1.25,0.0,
536,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.8,112.5,0.83,112.5,0.83,16.5,4.0,0.0,,34.0,54.0,0.0,1,7.0,16.0,0,,21077.0,1.25,0.0,
