,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
235,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,11077.0,1.65,0.43478260869565216,
236,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,11077.0,1.65,0.43478260869565216,
237,,181.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,181.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
238,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
239,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
240,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
241,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
242,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.8333333333333334,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,5.0,1.0,20180911182022.0,11077.0,1.65,0.43478260869565216,
243,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5263157894736842,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,57.0,1.0,20180911182022.0,21077.0,1.65,0.43478260869565216,
244,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,57.0,1.0,20180911182022.0,21077.0,1.65,0.43478260869565216,
245,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911182038.0,21077.0,1.65,0.43478260869565216,
246,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182043.0,21094.0,1.65,0.43478260869565216,"0.37,0.55"
247,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182043.0,21094.0,1.65,0.43478260869565216,"0.37,0.55"
248,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182043.0,21094.0,1.65,0.43478260869565216,"0.37,0.55"
249,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182044.0,11077.0,1.65,0.43478260869565216,
250,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182044.0,11077.0,1.65,0.43478260869565216,
251,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911182044.0,11077.0,1.65,0.43478260869565216,
252,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,35.0,1.0,20180911182052.0,11077.0,1.65,0.43478260869565216,
253,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,11094.0,1.65,0.43478260869565216,"0.68,0.27"
254,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,11094.0,1.65,0.43478260869565216,"0.68,0.27"
255,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,11094.0,1.65,0.43478260869565216,"0.68,0.27"
256,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,11094.0,1.65,0.43478260869565216,"0.68,0.27"
257,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,21077.0,1.65,0.43478260869565216,
258,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.5,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,21077.0,1.65,0.43478260869565216,
259,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.43478260869565216,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,29.0,1.0,20180911182059.0,21077.0,1.65,0.43478260869565216,
260,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.43478260869565216,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911182107.0,21077.0,1.65,0.43478260869565216,
261,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.43478260869565216,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,12.0,1.0,20180911182115.0,21077.0,1.65,0.43478260869565216,
262,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,12.0,1.0,20180911182115.0,21077.0,1.65,0.43478260869565216,
263,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,21094.0,1.65,0.43478260869565216,"0.37,0.56"
264,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,21094.0,1.65,0.43478260869565216,"0.37,0.56"
265,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,21094.0,1.65,0.43478260869565216,"0.37,0.56"
266,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,11077.0,1.65,0.43478260869565216,
267,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,11077.0,1.65,0.43478260869565216,
268,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911182123.0,11077.0,1.65,0.43478260869565216,
269,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.4166666666666667,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,2.0,0.0,20180911182126.0,11077.0,1.65,0.43478260869565216,
270,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.45454545454545453,,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,2.0,0.0,20180911182126.0,11077.0,1.65,0.43478260869565216,
271,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.45454545454545453,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,2.0,0.0,20180911182130.0,21086^11077,1.65,0.43478260869565216,^
272,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.45454545454545453,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,1.0,0.0,20180911182141.0,21086^11077,1.65,0.43478260869565216,^
273,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5263157894736842,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,1.0,0.0,20180911182141.0,21086^11077,1.65,0.43478260869565216,^
274,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5263157894736842,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,3.0,1.0,20180911182153.0,21086^11077,1.65,0.43478260869565216,^
275,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5263157894736842,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,0.0,0.0,20180911182156.0,21086^11077,1.65,0.43478260869565216,^
276,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5555555555555556,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,0.0,0.0,20180911182156.0,21086^11077,1.65,0.43478260869565216,^
277,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5555555555555556,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,0.0,0.0,20180911182209.0,21086^11077,1.65,0.43478260869565216,^
278,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5714285714285714,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,0.0,0.0,20180911182209.0,21086^11077,1.65,0.43478260869565216,^
279,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5714285714285714,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
280,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
281,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
282,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
283,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
284,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
285,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.0,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,0.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
286,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5555555555555556,^,,12.0,10,8,26.0,11,23,8.0,8,7,2,4,3.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,0.0,20180911182216.0,21086^11077,1.65,0.43478260869565216,^
287,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5555555555555556,^,1.0,12.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,0.0,20180911182228.0,21086^11077,1.65,0.43478260869565216,^
288,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.45454545454545453,^,1.0,12.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,0.0,20180911182228.0,21086^11077,1.65,0.43478260869565216,^
289,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.45454545454545453,^,1.0,12.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182251.0,21086^11077,1.65,0.43478260869565216,^
290,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5714285714285714,^,1.0,12.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,72,87,1.0,1,4.0,0.0,1.0,20180911182251.0,21086^11077,1.65,0.43478260869565216,^
291,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,42.0,1.0,20180911182259.0,11075^21077,1.65,0.43478260869565216,"0.67,0.74^"
292,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,42.0,1.0,20180911182259.0,11075^21077,1.65,0.43478260869565216,"0.67,0.74^"
293,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,42.0,1.0,20180911182259.0,11075^21077,1.65,0.43478260869565216,"0.67,0.74^"
294,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,42.0,1.0,20180911182259.0,11075^21077,1.65,0.43478260869565216,"0.67,0.74^"
295,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,42.0,1.0,20180911182259.0,11075^21077,1.65,0.43478260869565216,"0.67,0.74^"
296,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,41.0,0.0,20180911182301.0,21077.0,1.65,0.43478260869565216,
297,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,41.0,1.0,20180911182306.0,21077.0,1.65,0.43478260869565216,
298,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,32.0,1.0,20180911182314.0,21077.0,1.65,0.43478260869565216,
299,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,31.0,0.0,20180911182316.0,21077.0,1.65,0.43478260869565216,
300,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,31.0,1.0,20180911182342.0,21077.0,1.65,0.43478260869565216,
301,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,4.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,27.0,0.0,20180911182346.0,21077.0,1.65,0.43478260869565216,
302,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,27.0,0.0,20180911182353.0,11086^21077,1.65,0.43478260869565216,^
303,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,^,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,27.0,1.0,20180911182359.0,11086^21077,1.65,0.43478260869565216,^
304,,12.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,12.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,21095.0,1.65,0.43478260869565216,"0.07,0.45"
305,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,21077.0,1.65,0.43478260869565216,
306,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,21077.0,1.65,0.43478260869565216,
307,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,21077.0,1.65,0.43478260869565216,
308,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,26.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,21077.0,1.65,0.43478260869565216,
309,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,181.5,5.0,0.5714285714285714,,1.0,14.0,10,8,27.0,11,23,8.0,8,7,2,4,2.0,0,0,61.5,66.7,58.3,80,92,1.0,1,4.0,22.0,1.0,20180911182404.0,11077.0,1.65,0.43478260869565216,
