,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
1041,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,36.0,0,,11077.0,0.77,0.91
1042,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,36.0,0,,11077.0,0.77,0.91
1043,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1044,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1045,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1046,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1047,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1048,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,30.0,0,,11077.0,0.77,0.91
1049,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1050,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,1.0,1,7.0,GD,31.0,0,,21086.0,0.77,0.91
1051,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1052,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1053,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1054,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1055,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.77,0.91
1056,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,1:2,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11078.0,0.77,0.91
1057,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,1:2,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11078.0,0.77,0.91
1058,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,1:2,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11078.0,0.77,0.91
1059,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,1:2,0.0,6.0,16.0,9.0,3.0,4.0,64.3,59.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11078.0,0.77,0.91
1060,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,1:2,0.0,6.0,16.0,10.0,3.0,4.0,66.7,62.0,46.0,59.0,0.0,1,7.0,GD,31.0,0,,11079.0,0.77,0.91
1061,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,2:2,0.0,6.0,16.0,10.0,3.0,4.0,66.7,62.0,46.0,62.0,0.0,1,7.0,GD,30.0,0,,11078.0,0.77,0.91
1062,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,2:2,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,30.0,0,,11080.0,0.77,0.91
1063,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.77,136.5,1.0,136.5,0.71,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,29.0,0,,21077.0,0.77,0.91
1064,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,29.0,0,,21077.0,0.77,0.91
1065,44.0,5.0,第4节,第4节,13.5,0.8,-13.5,0.87,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,14.0,0,,21077.0,0.77,0.91
1066,44.0,5.0,第4节,第4节,13.5,0.8,-14.5,0.87,136.5,0.83,136.5,0.83,-14.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,14.0,0,,11077.0,0.77,0.91
1067,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.87,136.5,0.83,135.5,0.83,14.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,14.0,0,,11077.0,0.77,0.91
1068,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,14.0,0,,11077.0,0.77,0.91
1069,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,7.0,GD,14.0,0,,11077.0,0.77,0.91
1070,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.87,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.77,0.91
1071,44.0,5.0,第4节,第4节,14.5,0.83,-13.5,0.83,135.5,0.83,135.5,0.83,-13.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.77,0.91
1072,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,135.5,0.83,134.5,0.83,13.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.77,0.91
1073,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.77,0.91
1074,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.77,0.91
1075,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,46.0,62.0,0.0,1,6.0,GD,58.0,0,,21074.0,0.77,0.91
1076,44.0,5.0,第4节,第4节,13.5,0.83,-13.5,0.83,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.77,0.91
1077,44.0,5.0,第4节,第4节,13.5,0.83,-12.5,0.83,134.5,0.83,134.5,0.83,-12.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.77,0.91
1078,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,134.5,0.83,136.5,0.83,12.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.77,0.91
1079,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.77,0.91
1080,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,57.0,0,,11077.0,0.77,0.91
1081,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,57.0,0,,11077.0,0.77,0.91
1082,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1083,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1084,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1085,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1086,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1087,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,36.0,0,,11077.0,0.77,0.91
1088,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1089,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,40.0,0,,21086.0,0.77,0.91
1090,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1091,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,1.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1092,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1093,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1094,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1095,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1096,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.77,0.91
1097,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,36.0,0,,21081.0,0.77,0.91
1098,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,36.0,0,,21081.0,0.77,0.91
1099,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,135.5,0.83,135.5,0.83,135.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21081.0,0.77,0.91
1100,44.0,5.0,第4节,第4节,12.5,0.87,-11.5,0.8,135.5,0.83,135.5,0.83,-11.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.77,0.91
1101,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,135.5,0.83,134.5,0.83,11.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.77,0.91
1102,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.77,0.91
1103,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.77,0.91
1104,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,48.0,62.0,0.0,1,6.0,GD,32.0,0,,21074.0,0.77,0.91
1105,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,32.0,0,,11077.0,0.77,0.91
1106,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.8,134.5,0.83,134.5,0.83,134.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11077.0,0.77,0.91
1107,44.0,5.0,第4节,第4节,11.5,0.87,-10.5,0.8,134.5,0.83,134.5,0.83,-10.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11077.0,0.77,0.91
1108,44.0,5.0,第4节,第4节,10.5,0.87,-10.5,0.8,134.5,0.83,136.5,0.83,10.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11077.0,0.77,0.91
1109,44.0,5.0,第4节,第4节,10.5,0.87,-10.5,0.8,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11077.0,0.77,0.91
1110,44.0,5.0,第4节,第4节,10.5,0.87,-10.5,0.8,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,6.0,16.0,10.0,3.0,4.0,62.5,62.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11077.0,0.77,0.91
1111,44.0,5.0,第4节,第4节,10.5,0.87,-10.5,0.8,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,62.0,0.0,1,6.0,GD,27.0,0,,11075.0,0.77,0.91
1112,44.0,5.0,第4节,第4节,10.5,0.87,-10.5,0.8,136.5,0.83,136.5,0.83,136.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.77,0.91
1113,44.0,5.0,第4节,第4节,10.5,0.87,-12.5,0.8,136.5,0.83,136.5,0.83,-12.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.77,0.91
1114,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,136.5,0.83,138.5,0.83,12.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.77,0.91
1115,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,27.0,0,,21077.0,0.77,0.91
1116,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.77,0.91
1117,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.77,0.91
1118,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,6.0,GD,4.0,0,,21077.0,0.77,0.91
1119,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.77,0.91
1120,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,4.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1121,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,52.0,0,,11086.0,0.77,0.91
1122,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1123,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1124,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1125,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1126,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,52.0,0,,21077.0,0.77,0.91
1127,44.0,5.0,第4节,第4节,12.5,0.87,-12.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1128,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.77,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1129,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.77,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,1.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1130,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.77,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1131,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.77,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1132,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.77,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.77,0.91
1133,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,137.5,0.83,137.5,0.83,137.5,4.0,0.0,1:2,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,53.0,0,,21078.0,0.77,0.91
1134,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,137.5,0.83,137.5,0.83,137.5,4.0,0.0,1:2,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,50.0,65.0,0.0,1,5.0,GD,53.0,0,,21079.0,0.77,0.91
1135,44.0,5.0,第4节,第4节,12.5,0.83,-12.5,0.83,137.5,0.83,137.5,0.83,137.5,4.0,0.0,2:2,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,51.0,65.0,0.0,1,5.0,GD,52.0,0,,21078.0,0.77,0.91
1136,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.87,137.5,0.83,137.5,0.83,137.5,4.0,0.0,2:2,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,51.0,65.0,0.0,1,5.0,GD,52.0,0,,21078.0,0.77,0.91
1137,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.87,137.5,0.83,137.5,0.83,137.5,4.0,0.0,2:2,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,51.0,65.0,0.0,1,5.0,GD,52.0,0,,21079.0,0.77,0.91
1138,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.87,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,52.0,65.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91
1139,44.0,5.0,第4节,第4节,12.5,0.91,-11.5,0.77,137.5,0.83,137.5,0.83,-11.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,52.0,65.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91
1140,44.0,5.0,第4节,第4节,11.5,0.91,-11.5,0.77,137.5,0.83,137.5,0.83,11.5,4.0,0.0,,0.0,7.0,16.0,10.0,3.0,5.0,62.5,65.0,52.0,65.0,0.0,1,5.0,GD,52.0,0,,11077.0,0.77,0.91
