,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
1281,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,9.0,GD,3.0,0,,11077.0,0.0,0.0,
1282,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,9.0,GD,3.0,0,,11094.0,0.0,0.0,"0.80,0.18"
1283,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,9.0,GD,3.0,0,,21077.0,0.0,0.0,
1284,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,9.0,GD,3.0,0,,21077.0,0.0,0.0,
1285,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,9.0,GD,3.0,0,,21077.0,0.0,0.0,
1286,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,56.0,0,,21077.0,0.0,0.0,
1287,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.77,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,56.0,0,,21077.0,0.0,0.0,
1288,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.91,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,56.0,0,,21077.0,0.0,0.0,
1289,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,56.0,0,,21077.0,0.0,0.0,
1290,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
1291,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,43.0,0,,21094.0,0.0,0.0,"0.22,0.14"
1292,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1293,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,21086.0,0.0,0.0,
1294,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1295,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,1.0,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1296,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.71,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1297,44.0,5.0,第4节,第4节,-9.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-9.5,4.0,0.8,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1298,44.0,5.0,第4节,第4节,9.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,9.5,4.0,0.87,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1299,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1300,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1301,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1302,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1303,44.0,5.0,第4节,第4节,-10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-10.5,4.0,0.91,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1304,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.77,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1305,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.0,1:2,0.0,8.0,17.0,4.0,4.0,0.0,44.4,62.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,
1306,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.0,1:2,0.0,8.0,17.0,5.0,4.0,0.0,50.0,63.0,55.0,62.0,0.0,1,8.0,GD,35.0,0,,11079.0,0.0,0.0,"0.80,0.50"
1307,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.0,2:2,0.0,8.0,17.0,5.0,4.0,0.0,50.0,63.0,55.0,63.0,0.0,1,8.0,GD,35.0,0,,11078.0,0.0,0.0,"0.80,0.50"
1308,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.0,2:2,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,63.0,0.0,1,8.0,GD,35.0,0,,11079.0,0.0,0.0,"0.80,0.50"
1309,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,21077.0,0.0,0.0,
1310,44.0,5.0,第4节,第4节,10.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,10.5,4.0,0.87,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,21077.0,0.0,0.0,
1311,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.8,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,21077.0,0.0,0.0,
1312,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,21077.0,0.0,0.0,
1313,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1314,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1315,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1316,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1317,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1318,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.87,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1319,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.8,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,35.0,0,,11077.0,0.0,0.0,
1320,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.8,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,22.0,0,,11077.0,0.0,0.0,
1321,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,22.0,0,,11077.0,0.0,0.0,
1322,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,22.0,0,,11095.0,0.0,0.0,"0.89,0.53"
1323,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,0.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21077.0,0.0,0.0,
1324,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,11086.0,0.0,0.0,
1325,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21077.0,0.0,0.0,
1326,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.83,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,
1327,44.0,5.0,第4节,第4节,-9.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-9.5,4.0,0.83,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,
1328,44.0,5.0,第4节,第4节,9.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,9.5,4.0,0.83,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,
1329,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,
1330,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,
1331,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,1:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,55.0,64.0,0.0,1,8.0,GD,11.0,0,,21079.0,0.0,0.0,"0.21,0.50"
1332,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,2:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,56.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1333,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.87,2:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,56.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1334,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.8,2:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,56.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1335,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,2:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,56.0,64.0,0.0,1,8.0,GD,11.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1336,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,2:2,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,56.0,64.0,0.0,1,8.0,GD,11.0,0,,21079.0,0.0,0.0,"0.21,0.50"
1337,44.0,5.0,第4节,第4节,149.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,149.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,11.0,0,,11077.0,0.0,0.0,
1338,44.0,5.0,第4节,第4节,-8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-8.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,11.0,0,,11077.0,0.0,0.0,
1339,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,11.0,0,,11077.0,0.0,0.0,
1340,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,11.0,0,,11077.0,0.0,0.0,
1341,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,10.0,0,,11077.0,0.0,0.0,
1342,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,10.0,0,,11077.0,0.0,0.0,
1343,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
1344,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.87,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
1345,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.8,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
1346,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
1347,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,8.0,GD,1.0,0,,21094.0,0.0,0.0,"0.07,0.11"
1348,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1349,44.0,5.0,第4节,第4节,8.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,8.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1350,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1351,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0,
1352,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0,
1353,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0,
1354,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0,
1355,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0,
1356,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,21095.0,0.0,0.0,"0.13,0.51"
1357,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1358,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1359,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,1.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1360,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.71,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1361,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
1362,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,11077.0,0.0,0.0,
1363,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1364,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1365,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1366,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.83,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1367,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1368,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1369,44.0,5.0,第4节,第4节,148.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,148.5,4.0,0.77,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1370,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
1371,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.91,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,21095.0,0.0,0.0,"0.13,0.51"
1372,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,43.0,0,,11077.0,0.0,0.0,
1373,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,40.0,0,,11077.0,0.0,0.0,
1374,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,40.0,0,,11094.0,0.0,0.0,"0.88,0.11"
1375,44.0,5.0,第4节,第4节,147.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,147.5,4.0,0.0,,0.0,8.0,17.0,6.0,4.0,1.0,54.5,64.0,57.0,64.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
