,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
288,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,29.0,1.0,20180721014700.0,21077.0,0.0,0.0
289,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,28.0,0.0,20180721014700.0,21077.0,0.0,0.0
290,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,28.0,0.0,20180721014713.0,21077.0,0.0,0.0
291,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,28.0,1.0,20180721014713.0,21077.0,0.0,0.0
292,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,20.0,1.0,20180721014722.0,21077.0,0.0,0.0
293,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,20.0,0.0,20180721014722.0,21077.0,0.0,0.0
294,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,20.0,0.0,20180721014723.0,21077.0,0.0,0.0
295,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,13.5,^,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,20.0,0.0,20180721014723.0,21074^11077,0.0,0.0
296,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,20.0,1.0,20180721014726.0,11077.0,0.0,0.0
297,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,20.0,1.0,20180721014726.0,11077.0,0.0,0.0
298,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,12.0,1.0,20180721014735.0,11077.0,0.0,0.0
299,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,12.0,1.0,20180721014735.0,11077.0,0.0,0.0
300,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,4.0,1.0,20180721014743.0,11077.0,0.0,0.0
301,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,4.0,1.0,20180721014743.0,11077.0,0.0,0.0
302,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,0.0,0.0,20180721014747.0,11077.0,0.0,0.0
303,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,0.0,0.0,20180721014747.0,11077.0,0.0,0.0
304,,,,13.5,0.0,-13.5,0.0,147.5,0.77,147.5,0.91,-13.5,,1.0,11.0,5.0,18.0,20.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,65.0,1.0,1,0.0,0.0,0.0,20180721014750.0,11077.0,0.0,0.0
