,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,KC,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
572,,,Q3,3rd Quarter,-10.5,0.8333333333333334,10.5,0.8333333333333334,136.5,0.8333333333333334,136.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,1.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,36.0,1.0,20180925152010.0,21077.0,0.016666666666666666,10.5
573,,,Q3,3rd Quarter,-10.5,0.8333333333333334,10.5,0.8333333333333334,136.5,0.7142857142857143,136.5,1.0,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,1.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,27.0,1.0,20180925152018.0,21077.0,0.016666666666666666,10.5
574,,,Q3,3rd Quarter,-10.5,0.8333333333333334,10.5,0.8333333333333334,135.5,0.8333333333333334,135.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,1.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,19.0,1.0,20180925152027.0,21077.0,0.016666666666666666,10.5
575,,,Q3,3rd Quarter,-10.5,0.8333333333333334,10.5,0.8333333333333334,135.5,0.7692307692307693,135.5,0.9090909090909091,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,1.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,15.0,0.0,20180925152031.0,11086.0,0.016666666666666666,10.5
576,,,Q3,3rd Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,136.5,0.8333333333333334,136.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:2,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,1.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,15.0,0.0,20180925152032.0,21078.0,0.015151515151515152,11.0
577,,,Q3,3rd Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,136.5,0.8333333333333334,136.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:2,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,2.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,15.0,0.0,20180925152033.0,21078.0,0.015151515151515152,11.0
578,,,Q3,3rd Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,136.5,0.9090909090909091,136.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:2,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,2.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,20.0,0.0,20180925152047.0,21078.0,0.015151515151515152,11.0
579,,,Q3,3rd Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,136.5,0.8695652173913043,136.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:2,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,2.0,1.0,60.0,75.0,52.0,61.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925152047.0,21078.0,0.015151515151515152,11.0
580,,,Q3,3rd Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,136.5,0.7692307692307693,136.5,0.9090909090909091,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:2^2:2,0.0,5.0,6.0,17.0,17.0,3.0,6.0,3.0,5.0,2.0,1.0,60.0,70.0,52.0,61.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925152127.0,21080^21078,0.02,10.0
581,,,Q3,3rd Quarter,-11.5,0.8333333333333334,11.5,0.8333333333333334,136.5,0.8333333333333334,136.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,2:2,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925152144.0,21079.0,0.01,14.0
582,,,Q3,3rd Quarter,-11.5,0.8333333333333334,11.5,0.8333333333333334,136.5,0.8333333333333334,136.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,2:2,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,18.0,1.0,20180925152147.0,21079.0,0.01,14.0
583,,,Q3,3rd Quarter,-10.5,0.8333333333333334,10.5,0.8333333333333334,135.5,0.9090909090909091,135.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,9.0,1.0,20180925152156.0,11077.0,0.016666666666666666,10.5
584,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,135.5,0.8333333333333334,135.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,4.0,0.0,20180925152200.0,11077.0,0.016666666666666666,10.5
585,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,135.5,0.8333333333333334,135.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,4.0,1.0,20180925152214.0,11077.0,0.016666666666666666,10.5
586,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,135.5,0.8333333333333334,135.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,6.0,4.0,1.0,20180925152215.0,11077.0,0.016666666666666666,10.5
587,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,135.5,0.7692307692307693,135.5,0.9090909090909091,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,5.0,55.0,1.0,20180925152223.0,11077.0,0.015151515151515152,11.0
588,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,134.5,1.0,134.5,0.7142857142857143,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,17.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,52.0,62.0,0,#F0F0F0,1,5.0,55.0,0.0,20180925152224.0,11077.0,0.015151515151515152,11.0
589,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,137.5,0.8,137.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,54.0,62.0,0,#F0F0F0,1,5.0,55.0,0.0,20180925152224.0,11074.0,0.04,8.0
590,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,137.5,0.8,137.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,3.0,8.0,3.0,5.0,2.0,1.0,60.0,72.7,54.0,62.0,0,#F0F0F0,1,5.0,55.0,0.0,20180925152226.0,21086.0,0.04,8.0
591,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:1,0.0,5.0,6.0,18.0,17.0,3.0,8.0,3.0,5.0,2.0,2.0,60.0,72.7,54.0,62.0,0,#F0F0F0,1,5.0,55.0,0.0,20180925152227.0,11078.0,0.04,8.0
592,,,Q3,3rd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:1,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,2.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,55.0,0.0,20180925152302.0,11079.0,0.0625,7.0
593,,,Q3,3rd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,1:1,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,2.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,55.0,1.0,20180925152306.0,11079.0,0.0625,7.0
594,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,2.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,55.0,1.0,20180925152307.0,21077.0,0.04,8.0
595,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,2.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,54.0,0.0,20180925152308.0,21077.0,0.04,8.0
596,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,2.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,54.0,0.0,20180925152309.0,11086.0,0.04,8.0
597,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,54.0,0.0,20180925152312.0,11086.0,0.04,8.0
598,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,54.0,1.0,20180925152330.0,11086.0,0.04,8.0
599,,,Q3,3rd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,137.5,0.8695652173913043,137.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",16.0,3.0,,0.0,5.0,6.0,18.0,17.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,62.0,0,#F0F0F0,1,5.0,45.0,1.0,20180925152338.0,21077.0,0.04,8.0
600,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,139.5,0.8695652173913043,139.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,45.0,1.0,20180925152339.0,21074.0,0.015151515151515152,11.0
601,,,Q3,3rd Quarter,-9.5,0.8695652173913043,9.5,0.8,139.5,0.8695652173913043,139.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,44.0,1.0,20180925152339.0,11077.0,0.025,9.5
602,,,Q3,3rd Quarter,-9.5,0.8695652173913043,9.5,0.8,139.5,0.7692307692307693,139.5,0.9090909090909091,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,35.0,1.0,20180925152348.0,11077.0,0.025,9.5
603,,,Q3,3rd Quarter,-9.5,0.8695652173913043,9.5,0.8,138.5,0.8695652173913043,138.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,28.0,0.0,20180925152356.0,11077.0,0.025,9.5
604,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,28.0,0.0,20180925152358.0,11077.0,0.013333333333333334,11.5
605,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,138.5,0.8695652173913043,138.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,30.0,0.0,20180925152412.0,11077.0,0.013333333333333334,11.5
606,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,138.5,0.8695652173913043,138.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,30.0,1.0,20180925152414.0,11077.0,0.013333333333333334,11.5
607,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,138.5,0.8695652173913043,138.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,30.0,1.0,20180925152414.0,21077.0,0.013333333333333334,11.5
608,,,Q3,3rd Quarter,-10.5,0.8695652173913043,10.5,0.8,137.5,1.0,137.5,0.7142857142857143,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,5.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,55.0,64.0,0,#F0F0F0,1,5.0,16.0,1.0,20180925152426.0,21077.0,0.013333333333333334,11.5
609,,,Q3,3rd Quarter,-6.5,0.8333333333333334,6.5,0.8333333333333334,141.5,0.8,141.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,16.0,1.0,20180925152427.0,11075.0,0.09090909090909091,5.75
610,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,141.5,0.7692307692307693,141.5,0.9090909090909091,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,14.0,1.0,20180925152429.0,21077.0,0.05555555555555555,7.25
611,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,10.0,0.0,20180925152433.0,21077.0,0.05555555555555555,7.25
612,44.0,5.0,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,5.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,10.0,0.0,20180925152434.0,21081.0,0.05555555555555555,7.25
613,44.0,5.0,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,^,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,10.0,0.0,20180925152435.0,21077^21081,0.05555555555555555,7.25
614,44.0,5.0,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,^,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,12.0,0.0,20180925152438.0,21077^21081,0.05555555555555555,7.25
615,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,12.0,1.0,20180925152607.0,21077.0,0.05555555555555555,7.25
616,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,12.0,1.0,20180925152608.0,21077.0,0.05555555555555555,7.25
617,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.9090909090909091,140.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,11.0,1.0,20180925152608.0,21077.0,0.05555555555555555,7.25
618,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.8,140.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,3.0,0.0,20180925152616.0,21077.0,0.05555555555555555,7.25
619,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.8,140.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,3.0,0.0,20180925152619.0,11086.0,0.05555555555555555,7.25
620,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.8,140.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,0.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,3.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,3.0,0.0,20180925152623.0,11086.0,0.05555555555555555,7.25
621,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,140.5,0.8,140.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,5.0,3.0,1.0,20180925152636.0,11086.0,0.05555555555555555,7.25
622,,,Q3,3rd Quarter,-7.5,0.8695652173913043,7.5,0.8,139.5,0.9090909090909091,139.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,54.0,1.0,20180925152645.0,21077.0,0.05555555555555555,7.25
623,,,Q3,3rd Quarter,-6.5,0.8695652173913043,6.5,0.8,139.5,0.8333333333333334,139.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,46.0,1.0,20180925152652.0,11077.0,0.08333333333333333,6.0
624,,,Q3,3rd Quarter,-6.5,0.8695652173913043,6.5,0.8,138.5,0.9090909090909091,138.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,37.0,1.0,20180925152701.0,11077.0,0.08333333333333333,6.0
625,,,Q3,3rd Quarter,-6.5,0.9090909090909091,6.5,0.7692307692307693,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,29.0,1.0,20180925152709.0,11077.0,0.08333333333333333,6.0
626,,,Q3,3rd Quarter,-7.5,0.9090909090909091,7.5,0.7692307692307693,137.5,0.9090909090909091,137.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,23.0,1.0,20180925152716.0,21077.0,0.05,7.5
627,,,Q3,3rd Quarter,-7.5,0.9090909090909091,7.5,0.7692307692307693,137.5,0.8,137.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,14.0,1.0,20180925152724.0,21077.0,0.05,7.5
628,,,Q3,3rd Quarter,-7.5,0.9090909090909091,7.5,0.7692307692307693,136.5,1.0,136.5,0.7142857142857143,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,8.0,0.0,20180925152730.0,21077.0,0.05,7.5
629,,,Q3,3rd Quarter,-7.5,0.9090909090909091,7.5,0.7692307692307693,136.5,1.0,136.5,0.7142857142857143,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,8.0,0.0,20180925152733.0,11086.0,0.05,7.5
630,,,Q3,3rd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,1:2,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,4.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,8.0,0.0,20180925152734.0,21078.0,0.044444444444444446,7.75
631,,,Q3,3rd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,1:2,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,5.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,10.0,0.0,20180925152744.0,21078.0,0.044444444444444446,7.75
632,44.0,5.0,Q3,3rd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",15.0,3.0,,1.0,6.0,6.0,18.0,18.0,4.0,8.0,3.0,4.0,5.0,2.0,66.7,72.7,58.0,64.0,0,#F0F0F0,1,4.0,10.0,0.0,20180925152747.0,21081.0,0.044444444444444446,7.75
