,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
383,第2节,,第2节,-10.5,0.83,10.5,0.83,143.5,0.8,143.5,0.87,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,0.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,57.0,0.0,20180721120320.0,21077.0,,0.0,0.0
384,第2节,,第2节,-10.5,0.83,10.5,0.83,143.5,0.8,143.5,0.87,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,0.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,57.0,0.0,20180721120321.0,21077.0,,0.0,0.0
385,第2节,,第2节,-10.5,0.83,10.5,0.83,144.5,0.8,143.5,0.87,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,0.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,57.0,0.0,20180721120321.0,11086.0,,0.0,0.0
386,第2节,,第2节,-10.5,0.83,10.5,0.83,144.5,0.8,144.5,0.87,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,0.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,57.0,0.0,20180721120333.0,11086.0,,0.0,0.0
387,第2节,,第2节,-11.5,0.8,11.5,0.83,144.5,0.8,144.5,0.87,-11.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,0.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,57.0,0.0,20180721120333.0,11086.0,,0.0,0.0
388,第2节,,第2节,-11.5,0.8,11.5,0.87,144.5,0.83,144.5,0.83,11.5,,2.0,0.0,1:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120334.0,21078.0,,0.0,0.0
389,第2节,,第2节,-11.5,0.8,11.5,0.87,143.5,0.83,144.5,0.83,143.5,,2.0,0.0,1:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120334.0,21078.0,,0.0,0.0
390,第2节,,第2节,-11.5,0.8,11.5,0.87,143.5,0.83,143.5,0.83,143.5,,2.0,0.0,1:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120345.0,21078.0,,0.0,0.0
391,第2节,,第2节,-11.5,0.87,11.5,0.8,144.5,0.83,143.5,0.83,144.5,,2.0,0.0,1:2^2:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,23.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120345.0,21080^21078,,0.0,0.0
392,第2节,,第2节,-11.5,0.87,11.5,0.8,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,1:2^2:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120356.0,21080^21078,,0.0,0.0
393,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,2:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,0.0,20180721120356.0,21079.0,,0.0,0.0
394,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,2:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721120409.0,21079.0,,0.0,0.0
395,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,2:2,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721120409.0,21079.0,,0.0,0.0
396,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721120409.0,11077.0,,0.0,0.0
397,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.8,144.5,0.83,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721120409.0,11077.0,,0.0,0.0
398,第2节,,第2节,-11.5,0.83,11.5,0.83,144.5,0.8,144.5,0.87,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721120414.0,11077.0,,0.0,0.0
399,第2节,,第2节,-11.5,0.83,11.5,0.83,143.5,0.83,144.5,0.87,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,54.0,1.0,20180721120414.0,21077.0,,0.0,0.0
400,第2节,,第2节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721120418.0,21077.0,,0.0,0.0
401,第2节,,第2节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721120418.0,11077.0,,0.0,0.0
402,第2节,,第2节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180721120424.0,11077.0,,0.0,0.0
403,第2节,,第2节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,24.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180721120424.0,21077.0,,0.0,0.0
404,第2节,,第2节,-11.5,0.83,11.5,0.83,145.5,0.83,143.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180721120430.0,21077.0,,0.0,0.0
405,第2节,,第2节,-13.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180721120430.0,21077.0,,0.0,0.0
406,第2节,,第2节,-13.5,0.83,13.5,0.83,145.5,0.83,145.5,0.83,-13.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180721120430.0,21077.0,,0.0,0.0
407,第2节,,第2节,-13.5,0.83,13.5,0.83,145.5,0.87,145.5,0.83,13.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180721120430.0,21074.0,,0.0,0.0
408,第2节,,第2节,-13.5,0.83,13.5,0.83,144.5,0.87,145.5,0.8,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180721120430.0,21074.0,,0.0,0.0
409,第2节,,第2节,-13.5,0.83,13.5,0.83,144.5,0.87,144.5,0.8,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721120436.0,21074.0,,0.0,0.0
410,第2节,,第2节,-13.5,0.87,13.5,0.8,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721120436.0,11077.0,,0.0,0.0
411,第2节,,第2节,-13.5,0.87,13.5,0.8,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721120442.0,11077.0,,0.0,0.0
412,第2节,,第2节,-13.5,0.83,13.5,0.83,146.5,0.83,144.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,26.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721120442.0,21077.0,,0.0,0.0
413,第2节,,第2节,-13.5,0.83,13.5,0.83,146.5,0.83,146.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,22.0,1.0,20180721120446.0,21077.0,,0.0,0.0
414,第2节,,第2节,-15.5,0.87,15.5,0.83,146.5,0.83,146.5,0.83,-15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,22.0,1.0,20180721120446.0,21077.0,,0.0,0.0
415,第2节,,第2节,-15.5,0.87,15.5,0.8,146.5,0.83,146.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721120451.0,21074.0,,0.0,0.0
416,第2节,,第2节,-14.5,0.8,14.5,0.8,146.5,0.83,146.5,0.83,-14.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721120451.0,11077.0,,0.0,0.0
417,第2节,,第2节,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,14.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721120451.0,11077.0,,0.0,0.0
418,第2节,,第2节,-14.5,0.8,14.5,0.87,145.5,0.83,146.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721120451.0,11077.0,,0.0,0.0
419,第2节,,第2节,-14.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,9.0,0.0,20180721120458.0,11077.0,,0.0,0.0
420,第2节,,第2节,-14.5,0.83,14.5,0.83,145.5,0.83,145.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,9.0,0.0,20180721120458.0,11077.0,,0.0,0.0
421,第2节,,第2节,-14.5,0.83,14.5,0.83,145.5,0.83,145.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180721120512.0,11077.0,,0.0,0.0
422,第2节,,第2节,-14.5,0.83,14.5,0.83,145.5,0.8,145.5,0.87,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180721120512.0,11077.0,,0.0,0.0
423,第2节,,第2节,-14.5,0.83,14.5,0.83,145.5,0.8,145.5,0.87,145.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721120520.0,11077.0,,0.0,0.0
424,第2节,,第2节,-14.5,0.83,14.5,0.83,144.5,0.83,145.5,0.87,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721120520.0,11077.0,,0.0,0.0
425,第2节,,第2节,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,57.0,1.0,20180721120523.0,11077.0,,0.0,0.0
426,第2节,,第2节,-15.5,0.87,15.5,0.83,144.5,0.83,144.5,0.83,-15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,57.0,1.0,20180721120523.0,21077.0,,0.0,0.0
427,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120527.0,21077.0,,0.0,0.0
428,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120527.0,21077.0,,0.0,0.0
429,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120528.0,21077.0,,0.0,0.0
430,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120528.0,11086.0,,0.0,0.0
431,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,1.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120538.0,11086.0,,0.0,0.0
432,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180721120538.0,11086.0,,0.0,0.0
433,第2节,,第2节,-15.5,0.87,15.5,0.8,144.5,0.83,144.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180721120541.0,11086.0,,0.0,0.0
434,第2节,,第2节,-15.5,0.87,15.5,0.8,143.5,0.87,144.5,0.8,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180721120541.0,21077.0,,0.0,0.0
435,第2节,,第2节,-15.5,0.87,15.5,0.8,143.5,0.87,143.5,0.8,143.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,45.0,1.0,20180721120550.0,21077.0,,0.0,0.0
436,第2节,,第2节,-15.5,0.87,15.5,0.8,147.5,0.83,143.5,0.8,147.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,28.0,0.0,0.0,1,7.0,1~GD,45.0,1.0,20180721120550.0,21077.0,,0.0,0.0
437,第2节,,第2节,-15.5,0.87,15.5,0.8,147.5,0.83,147.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721120555.0,21077.0,,0.0,0.0
438,第2节,,第2节,-17.5,0.8,17.5,0.8,147.5,0.83,147.5,0.83,-17.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721120555.0,21077.0,,0.0,0.0
439,第2节,,第2节,-17.5,0.8,17.5,0.87,147.5,0.83,147.5,0.83,17.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721120602.0,21075.0,,0.0,0.0
440,第2节,,第2节,-17.5,0.8,17.5,0.87,146.5,0.83,147.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721120602.0,21075.0,,0.0,0.0
441,第2节,,第2节,-17.5,0.83,17.5,0.83,146.5,0.8,146.5,0.87,146.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721120602.0,11077.0,,0.0,0.0
442,第2节,,第2节,-17.5,0.83,17.5,0.83,146.5,0.8,146.5,0.87,146.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180721120610.0,11077.0,,0.0,0.0
443,第2节,,第2节,-17.5,0.83,17.5,0.83,148.5,0.83,146.5,0.87,148.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,18.0,18.0,31.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180721120610.0,11077.0,,0.0,0.0
444,第2节,,第2节,-17.5,0.83,17.5,0.83,148.5,0.83,148.5,0.83,148.5,,2.0,0.0,,0.0,,0.0,9.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180721120615.0,11077.0,,0.0,0.0
445,第2节,,第2节,-15.5,0.83,15.5,0.83,148.5,0.83,148.5,0.83,-15.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180721120615.0,11074.0,,0.0,0.0
446,第2节,,第2节,-15.5,0.83,15.5,0.83,148.5,0.83,148.5,0.83,15.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180721120615.0,11074.0,,0.0,0.0
447,第2节,,第2节,-15.5,0.83,15.5,0.83,147.5,0.83,148.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180721120615.0,11074.0,,0.0,0.0
448,第2节,,第2节,-15.5,0.83,15.5,0.83,147.5,0.83,147.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180721120621.0,11074.0,,0.0,0.0
449,第2节,,第2节,-15.5,0.8,15.5,0.87,147.5,0.83,147.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180721120621.0,21077.0,,0.0,0.0
450,第2节,,第2节,-15.5,0.8,15.5,0.87,147.5,0.83,147.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180721120630.0,21077.0,,0.0,0.0
451,第2节,,第2节,-15.5,0.8,15.5,0.87,146.5,0.83,147.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180721120630.0,21077.0,,0.0,0.0
452,第2节,,第2节,-15.5,0.8,15.5,0.87,146.5,0.83,146.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721120638.0,21077.0,,0.0,0.0
453,第2节,,第2节,-15.5,0.8,15.5,0.87,146.5,0.8,146.5,0.87,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721120638.0,21077.0,,0.0,0.0
454,第2节,,第2节,-15.5,0.8,15.5,0.87,146.5,0.8,146.5,0.87,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721120646.0,21077.0,,0.0,0.0
455,第2节,,第2节,-15.5,0.8,15.5,0.87,145.5,0.83,146.5,0.87,145.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721120646.0,21077.0,,0.0,0.0
456,第2节,,第2节,-15.5,0.8,15.5,0.87,145.5,0.83,145.5,0.83,145.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721120654.0,21077.0,,0.0,0.0
457,第2节,,第2节,-15.5,0.8,15.5,0.87,147.5,0.87,145.5,0.83,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,31.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721120654.0,21077.0,,0.0,0.0
458,第2节,,第2节,-15.5,0.8,15.5,0.87,147.5,0.87,147.5,0.8,147.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180721120655.0,21077.0,,0.0,0.0
459,第2节,,第2节,-17.5,0.83,17.5,0.87,147.5,0.87,147.5,0.8,-17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180721120655.0,21074.0,,0.0,0.0
460,第2节,,第2节,-17.5,0.83,17.5,0.83,147.5,0.83,147.5,0.8,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180721120655.0,21074.0,,0.0,0.0
461,第2节,,第2节,-17.5,0.83,17.5,0.83,147.5,0.83,147.5,0.83,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721120659.0,21074.0,,0.0,0.0
462,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721120659.0,11077.0,,0.0,0.0
463,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120705.0,11077.0,,0.0,0.0
464,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120705.0,11077.0,,0.0,0.0
465,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120706.0,11077.0,,0.0,0.0
466,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120706.0,21086.0,,0.0,0.0
467,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120707.0,21086.0,,0.0,0.0
468,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120707.0,21086.0,,0.0,0.0
469,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120716.0,21086.0,,0.0,0.0
470,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,0.0,20180721120716.0,21086.0,,0.0,0.0
471,第2节,,第2节,-17.5,0.87,17.5,0.8,147.5,0.8,147.5,0.87,17.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721120748.0,21086.0,,0.0,0.0
472,第2节,,第2节,-17.5,0.87,17.5,0.8,146.5,0.83,147.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721120748.0,11077.0,,0.0,0.0
473,第2节,,第2节,-17.5,0.87,17.5,0.8,146.5,0.83,146.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721120756.0,11077.0,,0.0,0.0
474,第2节,,第2节,-17.5,0.87,17.5,0.8,146.5,0.83,146.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721120756.0,11077.0,,0.0,0.0
475,第2节,,第2节,-17.5,0.87,17.5,0.8,146.5,0.83,146.5,0.83,146.5,,2.0,0.0,,0.0,,0.0,10.0,0.0,5.0,2.0,0.0,20.0,20.0,33.0,0.0,0.0,1,6.0,1~GD,19.0,1.0,20180721120758.0,11077.0,,0.0,0.0
