,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
491,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,140.5,4.0,0.0,2:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,59.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,"0.80,0.50"
492,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,140.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,52.0,59.0,0.0,1,7.0,29.0,0,,11079.0,1.1,0.66,"0.80,0.50"
493,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,52.0,60.0,0.0,1,7.0,29.0,0,,21077.0,1.1,0.66,
494,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,52.0,60.0,0.0,1,7.0,29.0,0,,21077.0,1.1,0.66,
495,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,52.0,60.0,0.0,1,7.0,28.0,0,,21077.0,1.1,0.66,
496,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,52.0,60.0,0.0,1,7.0,28.0,0,,21074.0,1.1,0.66,"0.08,0.34"
497,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,28.0,0,,11077.0,1.1,0.66,
498,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,13.0,0,,11077.0,1.1,0.66,
499,44.0,5.0,第4节,第4节,7.5,0.83,-6.5,0.83,140.5,0.83,140.5,0.83,-6.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,13.0,0,,11077.0,1.1,0.66,
500,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,140.5,0.83,141.5,0.83,6.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,13.0,0,,11077.0,1.1,0.66,
501,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,13.0,0,,11077.0,1.1,0.66,
502,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,7.0,13.0,0,,11077.0,1.1,0.66,
503,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,51.0,0,,11077.0,1.1,0.66,
504,44.0,5.0,第4节,第4节,6.5,0.87,-5.5,0.8,141.5,0.83,141.5,0.83,-5.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,51.0,0,,21077.0,1.1,0.66,
505,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,141.5,0.83,140.5,0.83,5.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,51.0,0,,21077.0,1.1,0.66,
506,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,51.0,0,,21077.0,1.1,0.66,
507,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,51.0,0,,21077.0,1.1,0.66,
508,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,2.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
509,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,11086.0,1.1,0.66,
510,44.0,5.0,第4节,第4节,5.5,0.77,-5.5,0.91,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
511,44.0,5.0,第4节,第4节,5.5,0.77,-5.5,0.91,140.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
512,44.0,5.0,第4节,第4节,5.5,0.77,-5.5,0.91,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
513,44.0,5.0,第4节,第4节,5.5,0.77,-5.5,0.91,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
514,44.0,5.0,第4节,第4节,5.5,0.77,-5.5,0.91,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
515,44.0,5.0,第4节,第4节,5.5,0.91,-4.5,0.77,139.5,0.83,139.5,0.83,-4.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
516,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,139.5,0.83,140.5,0.83,4.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
517,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
518,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,1.0,1,6.0,31.0,0,,21077.0,1.1,0.66,
519,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,
520,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,
521,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,
522,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,
523,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,
524,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,54.0,60.0,0.0,1,6.0,31.0,0,,21079.0,1.1,0.66,"0.80,0.50"
525,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,140.5,0.83,140.5,0.83,140.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,55.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,"0.80,0.50"
526,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,55.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,"0.80,0.50"
527,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,55.0,60.0,0.0,1,6.0,31.0,0,,21078.0,1.1,0.66,"0.80,0.50"
528,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,55.0,60.0,0.0,1,6.0,31.0,0,,21079.0,1.1,0.66,"0.80,0.50"
529,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,31.0,0,,11077.0,1.1,0.66,
530,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,31.0,0,,11077.0,1.1,0.66,
531,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,31.0,0,,11095.0,1.1,0.66,"0.79,0.48"
532,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,141.5,0.83,141.5,0.83,141.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,5.0,0,,21077.0,1.1,0.66,
533,44.0,5.0,第4节,第4节,4.5,0.83,-3.5,0.83,141.5,0.83,141.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,5.0,0,,21077.0,1.1,0.66,
534,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,141.5,0.83,139.5,0.83,3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,5.0,0,,21077.0,1.1,0.66,
535,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,5.0,0,,21077.0,1.1,0.66,
536,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,6.0,5.0,0,,21077.0,1.1,0.66,
537,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,53.0,0,,21077.0,1.1,0.66,
538,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,53.0,0,,21081.0,1.1,0.66,
539,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,53.0,0,,21095.0,1.1,0.66,"0.19,0.57"
540,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,11077.0,1.1,0.66,
541,44.0,5.0,第4节,第4节,3.5,0.8,-4.5,0.87,139.5,0.83,139.5,0.83,-4.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,11077.0,1.1,0.66,
542,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,139.5,0.83,138.5,0.83,4.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,11077.0,1.1,0.66,
543,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,11077.0,1.1,0.66,
544,44.0,5.0,第4节,第4节,4.5,0.8,-4.5,0.87,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,11077.0,1.1,0.66,
545,44.0,5.0,第4节,第4节,4.5,0.83,-3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,21077.0,1.1,0.66,
546,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,44.0,0,,21077.0,1.1,0.66,
547,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,3.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
548,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,11086.0,1.1,0.66,
549,44.0,5.0,第4节,第4节,3.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,1.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
550,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.45,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,1.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
551,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,1.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
552,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,1.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
553,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
554,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
555,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,21077.0,1.1,0.66,
556,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,56.0,60.0,0.0,1,5.0,39.0,0,,21075.0,1.1,0.66,"0.24,0.14"
557,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,5.0,39.0,0,,11077.0,1.1,0.66,
558,44.0,5.0,第4节,第4节,2.5,0.87,-2.5,0.8,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,5.0,28.0,0,,11077.0,1.1,0.66,
559,44.0,5.0,第4节,第4节,2.5,0.83,-1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,5.0,28.0,0,,11077.0,1.1,0.66,
560,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,138.5,0.83,138.5,0.83,1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,5.0,28.0,0,,11077.0,1.1,0.66,
561,44.0,5.0,第4节,第4节,1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,1.5,4.0,1.1,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,5.0,28.0,0,,11077.0,1.1,0.66,
562,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,1.1,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,58.0,0,,11077.0,1.1,0.66,
563,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,1.1,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,58.0,0,,11094.0,1.1,0.66,"0.63,0.26"
564,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,1.1,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,58.0,0,,21077.0,1.1,0.66,
565,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,57.0,0,,21077.0,1.1,0.66,
566,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,57.0,0,,21077.0,1.1,0.66,
567,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,59.0,0,,21077.0,1.1,0.66,
568,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,59.0,0,,21077.0,1.1,0.66,
569,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,4.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,21077.0,1.1,0.66,
570,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,11086.0,1.1,0.66,
571,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,1.0,1,4.0,49.0,0,,21077.0,1.1,0.66,
572,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,1.0,1,4.0,49.0,0,,21077.0,1.1,0.66,
573,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.66,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,1.0,1,4.0,49.0,0,,21077.0,1.1,0.66,
574,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,1.25,1:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,1.0,1,4.0,49.0,0,,21078.0,1.1,0.66,
575,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,21078.0,1.1,0.66,
576,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,21078.0,1.1,0.66,
577,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,21078.0,1.1,0.66,
578,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,1:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,59.0,60.0,0.0,1,4.0,49.0,0,,21079.0,1.1,0.66,"0.80,0.50"
579,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,60.0,60.0,0.0,1,4.0,49.0,0,,21078.0,1.1,0.66,"0.80,0.50"
580,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,2:2,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,60.0,60.0,0.0,1,4.0,49.0,0,,21079.0,1.1,0.66,"0.80,0.50"
581,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,49.0,0,,11077.0,1.1,0.66,
582,44.0,5.0,第4节,第4节,-1.5,0.8,1.5,0.87,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,2.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,48.0,0,,11077.0,1.1,0.66,
583,44.0,5.0,第4节,第4节,-1.5,0.8,1.5,0.87,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,48.0,0,,11081.0,1.1,0.66,
584,44.0,5.0,第4节,第4节,-1.5,0.8,1.5,0.87,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,27.0,0,,11081.0,1.1,0.66,
585,44.0,5.0,第4节,第4节,-1.5,0.8,1.5,0.87,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,27.0,0,,11094.0,1.1,0.66,"0.76,0.84"
586,44.0,5.0,第4节,第4节,-1.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,27.0,0,,21077.0,1.1,0.66,
587,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,10.0,0,,21077.0,1.1,0.66,
588,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,61.0,60.0,0.0,1,4.0,10.0,0,,21074.0,1.1,0.66,"0.14,0.63"
589,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,4.0,10.0,0,,11077.0,1.1,0.66,
590,44.0,5.0,第4节,第4节,-2.5,1.0,3.5,0.71,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,4.0,10.0,0,,11077.0,1.1,0.66,
