,AM,AS,CB,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,MD,MS,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,VI,WA_ODD,WH_ODD
174,,,TRUMUSVI,,1.0,1.0,8.5,0.8,-8.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,45.0,1.0,20181028145348.0,11077.0,1.0,3.3,0.2
175,,,TRUMUSVI,,1.0,1.0,8.5,0.8,-8.5,0.8695652173913043,176.5,0.8,176.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,37.0,1.0,20181028145356.0,11077.0,1.0,3.3,0.2
176,,,TRUMUSVI,,1.0,1.0,8.5,0.8,-8.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,34.0,1.0,20181028145400.0,11095.0,1.0,3.3,0.2
177,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,175.5,0.8,175.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,25.0,1.0,20181028145409.0,21077.0,1.0,3.0,0.2222222222222222
178,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,17.0,1.0,20181028145417.0,21077.0,1.0,3.0,0.2222222222222222
179,,,TRUMUSVI,,1.0,1.0,6.5,0.8695652173913043,-6.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,4.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,36.0,0,1,7.0,14.0,1.0,20181028145419.0,21074^11077,1.0,2.75,0.25
180,,,TRUMUSVI,,1.0,1.0,6.5,0.8695652173913043,-6.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,36.0,0,1,7.0,14.0,1.0,20181028145420.0,11077.0,1.0,2.75,0.25
181,,,TRUMUSVI,,1.0,1.0,6.5,0.8695652173913043,-6.5,0.8,176.5,0.8,176.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,36.0,0,1,7.0,5.0,1.0,20181028145428.0,11077.0,1.0,2.75,0.25
182,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,177.5,0.8695652173913043,177.5,0.8,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,58.0,1.0,20181028145436.0,11074^21077,1.0,2.85,0.23529411764705882
183,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,49.0,1.0,20181028145445.0,21077.0,1.0,2.85,0.23529411764705882
184,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,41.0,1.0,20181028145453.0,21077.0,1.0,2.85,0.23529411764705882
185,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,37.0,0.0,20181028145456.0,21077.0,1.0,2.85,0.23529411764705882
186,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,37.0,0.0,20181028145458.0,11086^21077,1.0,2.85,0.23529411764705882
187,,,TRUMUSVI,,1.0,1.0,6.5,0.8695652173913043,-6.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,1:2,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,100.0,33.0,36.0,0,1,6.0,37.0,0.0,20181028145459.0,21078.0,1.0,2.85,0.23529411764705882
188,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,1:2^2:2,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,85.7,33.0,36.0,0,1,6.0,37.0,0.0,20181028145536.0,21080^21078,1.0,2.85,0.23529411764705882
189,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,2:2^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,75.0,33.0,36.0,0,1,6.0,37.0,1.0,20181028145552.0,21080^11077,1.0,3.25,0.21052631578947367
190,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,75.0,33.0,36.0,0,1,6.0,37.0,1.0,20181028145553.0,11077.0,1.0,3.25,0.21052631578947367
191,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,75.0,33.0,36.0,0,1,6.0,28.0,1.0,20181028145601.0,11077.0,1.0,3.25,0.21052631578947367
192,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,0.0,100.0,75.0,33.0,36.0,0,1,6.0,25.0,0.0,20181028145604.0,11077.0,1.0,3.25,0.21052631578947367
193,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,25.0,0.0,20181028145606.0,21086^11077,1.0,3.25,0.21052631578947367
194,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,25.0,1.0,20181028145625.0,21086^11077,1.0,3.25,0.21052631578947367
195,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,16.0,1.0,20181028145634.0,21086^11077,1.0,3.0,0.2222222222222222
196,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,14.0,1.0,20181028145636.0,11095.0,1.0,3.0,0.2222222222222222
197,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-7.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,5.0,1.0,20181028145645.0,21077.0,1.0,2.85,0.23529411764705882
198,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-7.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,1.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,2.0,0.0,20181028145649.0,21077.0,1.0,2.85,0.23529411764705882
199,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-7.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,2.0,0.0,20181028145651.0,11086^21077,1.0,2.85,0.23529411764705882
200,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-7.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,6.0,2.0,1.0,20181028145708.0,11086^21077,1.0,2.85,0.23529411764705882
201,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-7.5,0.8695652173913043,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,5.0,56.0,1.0,20181028145714.0,21094.0,1.0,2.85,0.23529411764705882
202,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,5.0,56.0,1.0,20181028145715.0,11077.0,1.0,3.0,0.2222222222222222
203,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,5.0,47.0,1.0,20181028145723.0,11077.0,1.0,3.0,0.2222222222222222
204,,,TRUMUSVI,,1.0,1.0,7.5,0.8333333333333334,-7.5,0.8333333333333334,171.5,0.8695652173913043,171.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,5.0,42.0,1.0,20181028145728.0,11094.0,1.0,3.0,0.2222222222222222
205,,,TRUMUSVI,,1.0,1.0,7.5,0.8,-6.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,4.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,36.0,0,1,5.0,33.0,1.0,20181028145737.0,21077.0,1.0,2.75,0.25
206,,,TRUMUSVI,,1.0,1.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,29.0,1.0,20181028145741.0,21075^11077,1.0,2.25,0.3333333333333333
207,,,TRUMUSVI,,1.0,1.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,20.0,1.0,20181028145749.0,11077.0,1.0,2.25,0.3333333333333333
208,,,TRUMUSVI,,1.0,1.0,5.5,0.8,-5.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,14.0,1.0,20181028145756.0,11095.0,1.0,2.0,0.36363636363636365
209,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,5.0,1.0,20181028145804.0,21077.0,1.0,2.0,0.36363636363636365
210,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,57.0,1.0,20181028145813.0,11077.0,1.0,2.0,0.36363636363636365
211,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,4.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,57.0,0.0,20181028145813.0,11077.0,1.0,2.0,0.36363636363636365
212,44.0,5.0,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,57.0,0.0,20181028145815.0,11081.0,1.0,2.0,0.36363636363636365
213,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,57.0,0.0,20181028145945.0,11077.0,1.0,2.0,0.36363636363636365
214,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8695652173913043,172.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,57.0,1.0,20181028145945.0,11077.0,1.0,2.0,0.36363636363636365
215,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.8695652173913043,173.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,48.0,1.0,20181028145954.0,11077.0,1.0,2.0,0.36363636363636365
216,,,TRUMUSVI,,1.0,1.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.8695652173913043,173.5,0.8,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,47.0,1.0,20181028145955.0,11094.0,1.0,2.0,0.36363636363636365
217,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,46.0,1.0,20181028145956.0,21077.0,1.0,1.55,0.47619047619047616
218,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,173.5,0.8,173.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,37.0,1.0,20181028150004.0,21077.0,1.0,1.55,0.47619047619047616
219,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,29.0,1.0,20181028150012.0,21077.0,1.0,1.55,0.47619047619047616
220,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,29.0,1.0,20181028150013.0,21077.0,1.0,1.5,0.5
221,,,TRUMUSVI,,1.0,1.0,3.5,0.8695652173913043,-3.5,0.8,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,29.0,1.0,20181028150013.0,11077.0,1.0,1.6,0.45454545454545453
222,,,TRUMUSVI,,1.0,1.0,3.5,0.8695652173913043,-3.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,5.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,33.0,39.0,0,1,5.0,20.0,1.0,20181028150022.0,11077.0,1.0,1.6,0.45454545454545453
223,,,TRUMUSVI,,1.0,1.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,6.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,41.0,0,1,5.0,20.0,1.0,20181028150022.0,11075^21077,1.0,2.15,0.3448275862068966
224,,,TRUMUSVI,,1.0,1.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,41.0,0,1,5.0,20.0,1.0,20181028150023.0,21077.0,1.0,2.15,0.3448275862068966
225,,,TRUMUSVI,,1.0,1.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,41.0,0,1,5.0,11.0,1.0,20181028150031.0,21077.0,1.0,2.15,0.3448275862068966
226,,,TRUMUSVI,,1.0,1.0,5.5,0.8,-5.5,0.8695652173913043,174.5,0.8,174.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,9.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,41.0,0,1,5.0,3.0,1.0,20181028150039.0,21077.0,1.0,2.15,0.3448275862068966
227,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,43.0,0,1,5.0,2.0,1.0,20181028150040.0,11077.0,1.0,1.75,0.4
228,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,43.0,0,1,3.0,53.0,1.0,20181028150048.0,11077.0,1.0,1.7,0.4166666666666667
229,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,175.5,0.8,175.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,5.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,36.0,43.0,0,1,3.0,45.0,1.0,20181028150056.0,11077.0,1.0,1.7,0.4166666666666667
230,,,TRUMUSVI,,1.0,1.0,5.5,0.8,-5.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,23.0,,10540588.0,^,0.0,1.0,6.0,5.0,6.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0,1,3.0,44.0,1.0,20181028150058.0,11074^21077,1.0,2.05,0.35714285714285715
231,,,TRUMUSVI,,1.0,1.0,5.5,0.8,-5.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,6.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0,1,3.0,35.0,1.0,20181028150106.0,21077.0,1.0,2.05,0.35714285714285715
232,,,TRUMUSVI,,1.0,1.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,176.5,0.8,176.5,0.8695652173913043,1.0,23.0,,10540588.0,,0.0,1.0,6.0,5.0,6.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,38.0,43.0,0,1,3.0,27.0,1.0,20181028150115.0,21077.0,1.0,2.05,0.35714285714285715
233,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,21.0,,10540588.0,^,0.0,1.0,6.0,6.0,6.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,38.0,46.0,0,1,3.0,26.0,1.0,20181028150116.0,21075^11077,1.0,1.55,0.47619047619047616
234,,,TRUMUSVI,,1.0,1.0,3.5,0.8333333333333334,-3.5,0.8333333333333334,179.5,0.8,179.5,0.8695652173913043,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,6.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,38.0,46.0,0,1,3.0,17.0,1.0,20181028150124.0,11077.0,1.0,1.5,0.5
235,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,181.5,0.8,181.5,0.8695652173913043,1.0,21.0,,10540588.0,^,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,12.0,1.0,20181028150130.0,11074^21077,1.0,1.7,0.4166666666666667
236,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,180.5,0.8695652173913043,180.5,0.8,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,5.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,11.0,0.0,20181028150131.0,21077.0,1.0,1.7,0.4166666666666667
237,44.0,5.0,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,180.5,0.8695652173913043,180.5,0.8,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,11.0,0.0,20181028150137.0,21081.0,1.0,1.7,0.4166666666666667
238,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,180.5,0.8695652173913043,180.5,0.8,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,11.0,0.0,20181028150309.0,21081.0,1.0,1.7,0.4166666666666667
239,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,180.5,0.8695652173913043,180.5,0.8,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,11.0,1.0,20181028150309.0,21081.0,1.0,1.7,0.4166666666666667
240,,,TRUMUSVI,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,180.5,0.8333333333333334,180.5,0.8333333333333334,1.0,21.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,3.0,2.0,1.0,20181028150318.0,21081.0,1.0,1.7,0.4166666666666667
241,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,179.5,0.8695652173913043,179.5,0.8,1.0,19.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,2.0,57.0,1.0,20181028150323.0,11077.0,1.0,1.85,0.38461538461538464
242,,,TRUMUSVI,,1.0,1.0,4.5,0.8333333333333334,-4.5,0.8333333333333334,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,19.0,,10540588.0,,0.0,1.0,6.0,6.0,7.0,11.0,7.0,6.0,3.0,4.0,2.0,1.0,100.0,75.0,40.0,46.0,0,1,2.0,52.0,0.0,20181028150329.0,11077.0,1.0,1.85,0.38461538461538464
