,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1,S2,S3,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
489,44.0,5.0,第4节,第4节,33.5,0.77,-31.5,0.91,172.5,0.83,172.5,0.83,-31.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
490,44.0,5.0,第4节,第4节,31.5,0.77,-31.5,0.91,172.5,0.83,170.5,0.83,31.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
491,44.0,5.0,第4节,第4节,31.5,0.77,-31.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
492,44.0,5.0,第4节,第4节,31.5,0.77,-31.5,0.8,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
493,44.0,5.0,第4节,第4节,31.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,-30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
494,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
495,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,1.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
496,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,1.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
497,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,1.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
498,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,1.0,1,9.0,GD,21.0,0.0,20180702195136.0,21086.0,
499,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
500,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
501,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,170.5,0.83,170.5,0.83,30.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
502,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,171.5,0.83,171.5,0.83,171.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
503,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.77,171.5,0.83,171.5,0.83,171.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
504,44.0,5.0,第4节,第4节,30.5,0.91,-31.5,0.77,171.5,0.83,171.5,0.83,-31.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11077.0,
505,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,171.5,0.83,171.5,0.83,31.5,4.0,9241317.0,1:2,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11078.0,
506,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,171.5,0.83,171.5,0.83,31.5,4.0,9241317.0,1:2,0.0,,20.0,,0.0,76.5,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11080.0,
507,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,2:2,0.0,,20.0,,0.0,76.5,77.0,52.0,77.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11078.0,
508,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,2:2,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,11079.0,
509,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,171.5,0.83,171.5,0.83,171.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,21.0,0.0,20180702195136.0,21077.0,
510,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,171.5,0.83,171.5,0.83,171.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,21.0,1.0,20180702195252.0,21077.0,
511,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,21.0,1.0,20180702195252.0,21077.0,
512,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,0.0,20180702195252.0,21077.0,
513,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,0.0,20180702195252.0,21077.0,
514,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
515,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21074.0,
516,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
517,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
518,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.8,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
519,44.0,5.0,第4节,第4节,31.5,0.87,-29.5,0.8,172.5,0.83,172.5,0.83,-29.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
520,44.0,5.0,第4节,第4节,29.5,0.87,-29.5,0.8,172.5,0.83,169.5,0.83,29.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
521,44.0,5.0,第4节,第4节,29.5,0.87,-29.5,0.8,169.5,0.83,169.5,0.83,169.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
522,44.0,5.0,第4节,第4节,29.5,0.87,-29.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
523,44.0,5.0,第4节,第4节,29.5,0.8,-31.5,0.87,169.5,0.83,169.5,0.83,-31.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,54.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
524,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,169.5,0.83,169.5,0.83,31.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
525,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,169.5,0.83,169.5,0.83,31.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,52.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21075.0,
526,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,169.5,0.83,169.5,0.83,31.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
527,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
528,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.8,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
529,44.0,5.0,第4节,第4节,31.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,-28.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
530,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,28.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
531,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,28.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
532,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,28.5,4.0,9241317.0,,0.0,,20.0,14.0,0.0,77.8,78.0,55.0,78.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
533,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,78.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11075.0,
534,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,172.5,0.83,172.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
535,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,169.5,0.83,169.5,0.83,169.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
536,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
537,44.0,5.0,第4节,第4节,28.5,0.8,-30.5,0.87,169.5,0.83,169.5,0.83,-30.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
538,44.0,5.0,第4节,第4节,30.5,0.8,-30.5,0.87,169.5,0.83,165.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
539,44.0,5.0,第4节,第4节,30.5,0.8,-30.5,0.87,165.5,0.83,165.5,0.83,165.5,4.0,9241317.0,,0.0,9.0,20.0,14.0,0.0,77.8,81.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11077.0,
540,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,165.5,0.83,165.5,0.83,165.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,81.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,11074.0,
541,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,165.5,0.83,165.5,0.83,165.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
542,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.8,167.5,0.83,167.5,0.83,167.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
543,44.0,5.0,第4节,第4节,30.5,0.87,-30.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
544,44.0,5.0,第4节,第4节,30.5,0.83,-31.5,0.83,167.5,0.83,167.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,1.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
545,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,167.5,0.83,167.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
546,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,167.5,0.83,167.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
547,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,167.5,0.83,167.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,9.0,GD,11.0,1.0,20180702195320.0,21077.0,
548,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,167.5,0.83,167.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,6.0,GD,9.0,0.0,20180702195320.0,21077.0,
549,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,164.5,0.83,164.5,0.83,164.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,6.0,GD,9.0,0.0,20180702195320.0,21077.0,
550,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,0.87,164.5,0.83,164.5,0.83,164.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,29.0,0.0,20180702195320.0,21077.0,
551,44.0,5.0,第4节,第4节,31.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,29.0,0.0,20180702195320.0,21077.0,
552,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,29.0,1.0,20180702195702.0,21077.0,
553,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,29.0,1.0,20180702195702.0,21077.0,
554,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,25.0,0.0,20180702195702.0,21077.0,
555,44.0,5.0,第4节,第4节,32.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,55.0,83.0,0.0,1,7.0,GD,25.0,0.0,20180702195702.0,21077.0,
556,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,57.0,83.0,0.0,1,7.0,GD,25.0,0.0,20180702195702.0,21074.0,
557,44.0,5.0,第4节,第4节,31.5,0.77,-31.5,0.91,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,57.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,21074.0,
558,44.0,5.0,第4节,第4节,31.5,0.91,-29.5,0.77,164.5,0.83,164.5,0.83,-29.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,57.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,21077.0,
559,44.0,5.0,第4节,第4节,29.5,0.91,-29.5,0.77,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,57.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,21074.0,
560,44.0,5.0,第4节,第4节,29.5,0.91,-29.5,0.77,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,11077.0,
561,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,11077.0,
562,44.0,5.0,第4节,第4节,29.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,-28.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,7.0,GD,25.0,1.0,20180702195729.0,11077.0,
563,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,7.0,GD,7.0,1.0,20180702195743.0,11077.0,
564,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,7.0,0.0,20180702195743.0,11077.0,
565,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,52.0,0.0,20180702195743.0,11077.0,
566,44.0,5.0,第4节,第4节,28.5,0.87,-28.5,0.8,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,52.0,1.0,20180702195828.0,11077.0,
567,44.0,5.0,第4节,第4节,28.5,0.87,-27.5,0.8,164.5,0.83,164.5,0.83,-27.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,52.0,1.0,20180702195828.0,21077.0,
568,44.0,5.0,第4节,第4节,27.5,0.87,-27.5,0.8,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21077.0,
569,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,59.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21074.0,
570,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,11077.0,
571,44.0,5.0,第4节,第4节,27.5,0.83,-26.5,0.83,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,11077.0,
572,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21077.0,
573,44.0,5.0,第4节,第4节,26.5,0.83,-25.5,0.83,164.5,0.83,164.5,0.83,-25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21077.0,
574,44.0,5.0,第4节,第4节,25.5,0.83,-25.5,0.83,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,11077.0,
575,44.0,5.0,第4节,第4节,25.5,0.83,-26.5,0.83,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,11077.0,
576,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21077.0,
577,44.0,5.0,第4节,第4节,26.5,0.8,-25.5,0.87,164.5,0.83,164.5,0.83,-25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,6.0,GD,41.0,1.0,20180702195835.0,21077.0,
578,44.0,5.0,第4节,第4节,25.5,0.8,-25.5,0.87,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,0.0,20180702195835.0,21077.0,
579,44.0,5.0,第4节,第4节,25.5,0.8,-25.5,0.87,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,0.0,77.8,83.0,61.0,83.0,1.0,1,5.0,GD,51.0,0.0,20180702195835.0,21077.0,
580,44.0,5.0,第4节,第4节,25.5,0.8,-25.5,0.87,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,1.0,1,5.0,GD,51.0,0.0,20180702195835.0,11086.0,
581,44.0,5.0,第4节,第4节,25.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,1.0,1,5.0,GD,51.0,0.0,20180702195835.0,21077.0,
582,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,0.0,20180702195835.0,21077.0,
583,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,1.0,20180702195957.0,21077.0,
584,44.0,5.0,第4节,第4节,26.5,0.77,-25.5,0.91,164.5,0.83,164.5,0.83,-25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,1.0,20180702195957.0,21077.0,
585,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,1.0,20180702195957.0,11077.0,
586,44.0,5.0,第4节,第4节,25.5,0.77,-26.5,0.91,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,51.0,1.0,20180702195957.0,11077.0,
587,44.0,5.0,第4节,第4节,26.5,0.77,-26.5,0.91,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11077.0,
588,44.0,5.0,第4节,第4节,26.5,0.91,-25.5,0.77,164.5,0.83,164.5,0.83,-25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11077.0,
589,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,164.5,0.83,164.5,0.83,25.5,4.0,9241317.0,,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,1.0,1,5.0,GD,26.0,0.0,20180702195957.0,11077.0,
590,44.0,5.0,第4节,第4节,25.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,1:2,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,1.0,1,5.0,GD,26.0,0.0,20180702195957.0,11078.0,
