,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
341,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1.0,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,3.0,75.0,0.0,26.0,26.0,1.0,#F0F0F0,0.0,10.0,GD,0.0,0,,1083.0,1.25,0.0
342,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1.0,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,26.0,1.0,#F0F0F0,0.0,10.0,GD,0.0,0,,1083.0,1.25,0.0
343,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1.0,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,26.0,0.0,#F0F0F0,0.0,10.0,GD,0.0,0,,1083.0,1.25,0.0
344,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1.0,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,26.0,0.0,#F0F0F0,0.0,10.0,GD,0.0,0,,1083.0,1.25,0.0
345,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,26.0,0.0,#F0F0F0,1.0,10.0,GD,0.0,0,,1089.0,1.25,0.0
346,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,7.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,26.0,0.0,#F0F0F0,1.0,9.0,GD,50.0,0,,21077.0,1.25,0.0
347,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,26.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,50.0,0,,21074.0,1.25,0.0
348,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,26.0,0.0,#F0F0F0,1.0,9.0,GD,50.0,0,,11077.0,1.25,0.0
349,44.0,5.0,第3节,第3节,2.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,26.0,0.0,#F0F0F0,1.0,9.0,GD,50.0,0,,11077.0,1.25,0.0
350,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,7.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,26.0,0.0,#F0F0F0,1.0,9.0,GD,44.0,0,,11077.0,1.25,0.0
351,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,26.0,0.0,#F0F0F0,1.0,9.0,GD,44.0,0,,11074.0,1.25,0.0
352,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,44.0,0,,21077.0,1.25,0.0
353,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,32.0,0,,21077.0,1.25,0.0
354,44.0,5.0,第3节,第3节,1.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,32.0,0,,21077.0,1.25,0.0
355,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,4.0,0,,21077.0,1.25,0.0
356,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,9.0,GD,4.0,0,,11077.0,1.25,0.0
357,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,44.0,0,,21077.0,1.25,0.0
358,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,44.0,0,,11077.0,1.25,0.0
359,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,38.0,0,,11077.0,1.25,0.0
360,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,38.0,0,,11077.0,1.25,0.0
361,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,36.0,0,,11077.0,1.25,0.0
362,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,36.0,0,,21086.0,1.25,0.0
363,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,36.0,0,,11077.0,1.25,0.0
364,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,22.0,0,,21077.0,1.25,0.0
365,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,22.0,0,,21077.0,1.25,0.0
366,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,0.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,16.0,0,,21077.0,1.25,0.0
367,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,16.0,0,,11086.0,1.25,0.0
368,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,16.0,0,,21077.0,1.25,0.0
369,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,8.0,GD,2.0,0,,11077.0,1.25,0.0
370,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,2.0,0,,21077.0,1.25,0.0
371,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,46.0,0,,21077.0,1.25,0.0
372,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,46.0,0,,11077.0,1.25,0.0
373,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,34.0,0,,11077.0,1.25,0.0
374,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,34.0,0,,11077.0,1.25,0.0
375,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,1.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,30.0,0,,11077.0,1.25,0.0
376,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,30.0,0,,21086.0,1.25,0.0
377,44.0,5.0,第3节,第3节,2.5,0.77,-3.5,0.91,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,4.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,30.0,0,,11077.0,1.25,0.0
378,44.0,5.0,第3节,第3节,3.5,0.77,-3.5,0.91,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,18.0,0,,11081.0,1.25,0.0
379,44.0,5.0,第3节,第3节,3.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,18.0,0,,11081.0,1.25,0.0
380,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,2.0,0,,21077.0,1.25,0.0
381,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,2.0,0,,21077.0,1.25,0.0
382,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,1.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21077.0,1.25,0.0
383,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,2.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,11086.0,1.25,0.0
384,44.0,5.0,第3节,第3节,2.5,0.87,-1.5,0.8,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,2.0,2.0,75.0,0.0,28.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21077.0,1.25,0.0
385,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,0.0,3.0,4.0,8.0,8.0,3.0,0.0,3.0,3.0,2.0,2.0,75.0,0.0,28.0,29.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21078.0,1.25,0.0
386,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,0.0,3.0,4.0,8.0,8.0,3.0,1.0,3.0,3.0,2.0,2.0,75.0,100.0,28.0,29.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21079.0,1.25,0.0
387,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,0.0,3.0,4.0,8.0,8.0,3.0,1.0,3.0,3.0,2.0,2.0,75.0,100.0,29.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21078.0,1.25,0.0
388,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,75.0,100.0,29.0,30.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,21079.0,1.25,0.0
389,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,7.0,GD,0.0,0,,11077.0,1.25,0.0
390,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,36.0,0,,21077.0,1.25,0.0
391,44.0,5.0,第3节,第3节,1.5,1.0,1.5,0.71,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,36.0,0,,21077.0,1.25,0.0
392,44.0,5.0,第3节,第3节,-1.5,1.0,1.5,0.71,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21077.0,1.25,0.0
393,44.0,5.0,第3节,第3节,-1.5,1.0,1.5,0.71,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,3.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,11086.0,1.25,0.0
394,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,3.0,2.0,75.0,100.0,30.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21077.0,1.25,0.0
395,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,0.0,3.0,4.0,8.0,8.0,3.0,2.0,3.0,3.0,3.0,2.0,75.0,100.0,30.0,31.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21078.0,1.25,0.0
396,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,0.0,3.0,4.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,75.0,100.0,30.0,31.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21079.0,1.25,0.0
397,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,0.0,3.0,4.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,75.0,100.0,31.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21078.0,1.25,0.0
398,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,0.0,3.0,4.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,2.0,75.0,100.0,31.0,32.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,21079.0,1.25,0.0
399,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,2.0,75.0,100.0,32.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,11077.0,1.25,0.0
400,44.0,5.0,第3节,第3节,-1.5,0.91,2.5,0.77,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,2.0,75.0,100.0,32.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,26.0,0,,11077.0,1.25,0.0
401,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,2.0,75.0,100.0,32.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,6.0,0,,21077.0,1.25,0.0
402,44.0,5.0,第3节,第3节,-2.5,0.77,2.5,0.91,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,0.0,3.0,4.0,8.0,8.0,3.0,4.0,3.0,3.0,3.0,2.0,75.0,100.0,32.0,28.0,0.0,#F0F0F0,1.0,6.0,GD,6.0,0,,21077.0,1.25,0.0
