,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
374,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.83,14.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,3.0,3.0,4.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180721040431.0,11077.0,,0.0,0.0
375,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,^,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180721040431.0,11074^21077,,0.0,0.0
376,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,147.5,0.83,148.5,0.83,147.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180721040440.0,21077.0,,0.0,0.0
377,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,147.5,0.8,147.5,0.83,147.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180721040440.0,21077.0,,0.0,0.0
378,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,147.5,0.8,147.5,0.87,147.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721040448.0,21077.0,,0.0,0.0
379,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,146.5,0.83,147.5,0.83,146.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721040448.0,21077.0,,0.0,0.0
380,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-14.5,0.91,14.5,0.77,146.5,0.83,146.5,0.83,146.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721040456.0,21077.0,,0.0,0.0
381,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.77,13.5,0.77,146.5,0.83,146.5,0.83,-13.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721040456.0,21077.0,,0.0,0.0
382,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.77,13.5,0.91,146.5,0.83,146.5,0.83,13.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721040459.0,21077.0,,0.0,0.0
383,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.83,13.5,0.83,146.5,0.83,146.5,0.83,13.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721040459.0,21094.0,,0.0,0.0
384,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.83,13.5,0.83,145.5,0.83,146.5,0.83,145.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721040507.0,11077.0,,0.0,0.0
385,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.83,13.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,20.0,26.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721040507.0,11077.0,,0.0,0.0
386,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-13.5,0.83,13.5,0.83,147.5,0.83,145.5,0.83,147.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721040510.0,11077.0,,0.0,0.0
387,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.83,13.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721040510.0,11077.0,,0.0,0.0
388,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.83,147.5,0.83,147.5,0.83,-12.5,2.0,9449746.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721040510.0,11077.0,,0.0,0.0
389,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,147.5,0.83,147.5,0.83,12.5,2.0,9449746.0,^,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721040511.0,11074^21077,,0.0,0.0
390,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,147.5,0.8,147.5,0.83,12.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721040511.0,21077.0,,0.0,0.0
391,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,147.5,0.8,147.5,0.87,12.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721040519.0,21077.0,,0.0,0.0
392,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,146.5,0.83,147.5,0.87,146.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721040519.0,21077.0,,0.0,0.0
393,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721040527.0,21077.0,,0.0,0.0
394,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,146.5,0.8,146.5,0.83,146.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721040527.0,21077.0,,0.0,0.0
395,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.8,12.5,0.87,146.5,0.8,146.5,0.87,146.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721040531.0,21077.0,,0.0,0.0
396,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,22.0,26.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721040531.0,21094.0,,0.0,0.0
397,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.83,12.5,0.83,149.5,0.83,146.5,0.83,149.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721040539.0,11077.0,,0.0,0.0
398,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,12.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721040539.0,11077.0,,0.0,0.0
399,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.83,149.5,0.83,149.5,0.83,-11.5,2.0,9449746.0,,0.0,3.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721040539.0,11077.0,,0.0,0.0
400,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,149.5,0.83,149.5,0.83,11.5,2.0,9449746.0,^,0.0,4.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721040539.0,11075^21077,,0.0,0.0
401,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,149.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721040547.0,21077.0,,0.0,0.0
402,44.0,5.0,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721040547.0,21077.0,,0.0,0.0
403,44.0,5.0,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,5.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721040551.0,21077.0,,0.0,0.0
404,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721040551.0,21081.0,,0.0,0.0
405,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721040855.0,21081.0,,0.0,0.0
406,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.87,11.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,55.0,1.0,20180721040855.0,21077.0,,0.0,0.0
407,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.91,11.5,0.8,147.5,0.87,148.5,0.8,147.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,26.0,0.0,0.0,1,5.0,1~GD,47.0,1.0,20180721040904.0,21077.0,,0.0,0.0
408,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.91,11.5,0.77,147.5,0.87,147.5,0.8,147.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,47.0,1.0,20180721040904.0,21077.0,,0.0,0.0
409,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.87,147.5,0.8,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,8.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721040907.0,21077.0,,0.0,0.0
410,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.87,149.5,0.8,149.5,2.0,9449746.0,^,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721040907.0,21074^11077,,0.0,0.0
411,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.87,149.5,0.8,149.5,2.0,9449746.0,^,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721040908.0,21074^11077,,0.0,0.0
412,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.8,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721040908.0,11077.0,,0.0,0.0
413,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,35.0,1.0,20180721040916.0,11077.0,,0.0,0.0
414,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,35.0,1.0,20180721040916.0,11077.0,,0.0,0.0
415,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,34.0,1.0,20180721040916.0,11077.0,,0.0,0.0
416,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,25.0,28.0,0.0,0.0,1,5.0,1~GD,34.0,1.0,20180721040916.0,11095.0,,0.0,0.0
417,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,151.5,0.83,149.5,0.83,151.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,34.0,1.0,20180721040916.0,11077.0,,0.0,0.0
418,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.83,11.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721040917.0,11077.0,,0.0,0.0
419,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.83,151.5,0.83,151.5,0.83,-10.5,2.0,9449746.0,,0.0,4.0,3.0,6.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721040917.0,11077.0,,0.0,0.0
420,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,151.5,0.83,151.5,0.83,10.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721040917.0,11074^21077,,0.0,0.0
421,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,151.5,0.83,151.5,0.83,10.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721040918.0,11074^21077,,0.0,0.0
422,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,151.5,0.83,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721040918.0,21077.0,,0.0,0.0
423,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,150.5,0.8,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180721040926.0,21077.0,,0.0,0.0
424,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,150.5,0.8,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180721040926.0,21077.0,,0.0,0.0
425,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,150.5,0.8,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,0.0,20180721040927.0,21077.0,,0.0,0.0
426,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,150.5,0.8,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,0.0,20180721040927.0,21077.0,,0.0,0.0
427,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.77,10.5,0.91,150.5,0.87,150.5,0.8,150.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,0.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,0.0,20180721040933.0,21077.0,,0.0,0.0
428,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.87,12.5,0.91,150.5,0.87,150.5,0.8,-12.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,0.0,20180721040933.0,11086^21077,,0.0,0.0
429,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.87,12.5,0.8,150.5,0.83,150.5,0.83,12.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721040949.0,11086^21077,,0.0,0.0
430,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.87,12.5,0.8,150.5,0.83,150.5,0.83,12.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721040949.0,11086^21077,,0.0,0.0
431,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.87,12.5,0.8,150.5,0.83,150.5,0.83,12.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180721040957.0,11086^21077,,0.0,0.0
432,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-12.5,0.91,12.5,0.77,150.5,0.83,150.5,0.83,12.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180721040957.0,11086^21077,,0.0,0.0
433,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,12.5,0.77,150.5,0.87,150.5,0.83,-11.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,10.0,1.0,20180721041002.0,11086^21077,,0.0,0.0
434,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.77,149.5,0.87,150.5,0.83,149.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,10.0,1.0,20180721041002.0,11086^21077,,0.0,0.0
435,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.87,150.5,0.8,11.5,2.0,9449746.0,^,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,10.0,1.0,20180721041002.0,11086^21077,,0.0,0.0
436,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.8,149.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,10.0,1.0,20180721041002.0,11077.0,,0.0,0.0
437,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,27.0,28.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180721041010.0,11077.0,,0.0,0.0
438,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-11.5,0.83,11.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180721041010.0,11077.0,,0.0,0.0
439,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.8,11.5,0.83,149.5,0.83,149.5,0.83,-10.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,5.0,1~GD,1.0,1.0,20180721041012.0,11077.0,,0.0,0.0
440,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.8,10.5,0.83,151.5,0.83,149.5,0.83,151.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,5.0,1~GD,1.0,1.0,20180721041012.0,11077.0,,0.0,0.0
441,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.8,10.5,0.87,151.5,0.83,149.5,0.83,10.5,2.0,9449746.0,,0.0,4.0,3.0,7.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,5.0,1~GD,1.0,1.0,20180721041012.0,11077.0,,0.0,0.0
442,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.8,10.5,0.87,151.5,0.83,151.5,0.83,151.5,2.0,9449746.0,^,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,5.0,1~GD,1.0,1.0,20180721041012.0,11074^21077,,0.0,0.0
443,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-9.5,0.87,9.5,0.87,151.5,0.83,151.5,0.83,-9.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,57.0,1.0,20180721041016.0,21077.0,,0.0,0.0
444,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-9.5,0.87,9.5,0.8,151.5,0.83,151.5,0.83,9.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,57.0,1.0,20180721041016.0,21077.0,,0.0,0.0
445,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-9.5,0.87,9.5,0.8,150.5,0.83,151.5,0.83,150.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,48.0,1.0,20180721041025.0,21077.0,,0.0,0.0
446,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-9.5,0.87,9.5,0.8,150.5,0.83,150.5,0.83,150.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,48.0,1.0,20180721041025.0,21077.0,,0.0,0.0
447,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.87,10.5,0.8,150.5,0.83,150.5,0.83,-10.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180721041029.0,21077.0,,0.0,0.0
448,,,ASCACNGUHKMOMPPRTWUSVI,第2节,第2节,-10.5,0.87,10.5,0.8,150.5,0.8,150.5,0.83,10.5,2.0,9449746.0,,0.0,4.0,3.0,8.0,9.0,,1.0,,4.0,1.0,0.0,,100.0,29.0,28.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180721041029.0,21077.0,,0.0,0.0
