,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
64,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.91,0.77
65,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.91,0.77
66,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.77,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,6.0,GD,52.0,0,,11077.0,0.91,0.77
67,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,0.77,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,6.0,GD,52.0,0,,11077.0,0.91,0.77
68,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,1.0,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,6.0,GD,52.0,0,,11077.0,0.91,0.77
69,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,6.0,GD,52.0,0,,11075.0,0.91,0.77
70,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.91,0.77
71,,,,第1节,-1.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,-1.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.91,0.77
72,,,,第1节,1.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,1.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.91,0.77
73,,,,第1节,155.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,155.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.91,0.77
74,,,,第1节,155.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,155.5,1.0,0.77,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.91,0.77
75,,,,第1节,155.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,155.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.91,0.77
76,,,,第1节,154.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,154.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,41.0,0,,11086.0,0.91,0.77
