,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
656,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,13.0,0,,21086.0,,0.83,0.83
657,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,13.0,0,,11077.0,,0.83,0.83
658,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,4.0,GD,59.0,0,,21077.0,,0.83,0.83
659,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,4.0,GD,59.0,0,,21074.0,,0.83,0.83
660,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,59.0,0,,11077.0,,0.83,0.83
661,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,50.0,0,,11077.0,,0.83,0.83
662,44.0,5.0,第3节,第3节,-1.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,50.0,0,,11077.0,,0.83,0.83
663,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,48.0,0,,11077.0,,0.83,0.83
664,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,48.0,0,,11077.0,,0.83,0.83
665,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,31.0,0,,11077.0,,0.83,0.83
666,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,54.0,51.0,0.0,1,4.0,GD,31.0,0,,11074.0,,0.83,0.83
667,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,54.0,53.0,0.0,1,4.0,GD,31.0,0,,21077.0,,0.83,0.83
668,44.0,5.0,第3节,第3节,-2.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,54.0,53.0,0.0,1,4.0,GD,31.0,0,,21077.0,,0.83,0.83
669,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,53.0,0.0,1,4.0,GD,31.0,0,,21086.0,,0.83,0.83
670,44.0,5.0,第3节,第3节,-1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,53.0,0.0,1,4.0,GD,31.0,0,,11077.0,,0.83,0.83
671,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,0.71,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:1,54.0,53.0,0.0,1,4.0,GD,31.0,0,,11078.0,,0.83,0.83
672,44.0,5.0,第3节,第3节,1.5,1.0,1.5,0.71,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:1,54.0,53.0,0.0,1,4.0,GD,31.0,0,,11078.0,,0.83,0.83
673,44.0,5.0,第3节,第3节,-1.5,1.0,1.5,0.71,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:1,54.0,53.0,0.0,1,4.0,GD,31.0,0,,11079.0,,0.83,0.83
674,44.0,5.0,第3节,第3节,-1.5,1.0,1.5,0.71,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,31.0,0,,21077.0,,0.83,0.83
675,44.0,5.0,第3节,第3节,-1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,31.0,0,,21077.0,,0.83,0.83
676,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,6.0,0,,21077.0,,0.83,0.83
677,44.0,5.0,第3节,第3节,1.5,1.0,1.5,0.71,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,6.0,0,,21077.0,,0.83,0.83
678,44.0,5.0,第3节,第3节,-1.5,1.0,1.5,0.71,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,6.0,0,,21075.0,,0.83,0.83
679,44.0,5.0,第3节,第3节,-1.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,54.0,54.0,0.0,1,4.0,GD,6.0,0,,11077.0,,0.83,0.83
680,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,4.0,GD,0.0,0,,11077.0,,0.83,0.83
681,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,0.0,0,,11077.0,,0.83,0.83
682,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,58.0,0,,11077.0,,0.83,0.83
683,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,58.0,0,,11077.0,,0.83,0.83
684,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,42.0,0,,11077.0,,0.83,0.83
685,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,42.0,0,,11077.0,,0.83,0.83
686,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,28.0,0,,11077.0,,0.83,0.83
687,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,28.0,0,,11086.0,,0.83,0.83
688,44.0,5.0,第3节,第3节,-2.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,28.0,0,,21077.0,,0.83,0.83
689,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,19.0,0,,21077.0,,0.83,0.83
690,44.0,5.0,第3节,第3节,-3.5,0.8,3.5,0.87,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,19.0,0,,11086.0,,0.83,0.83
691,44.0,5.0,第3节,第3节,-3.5,0.8,3.5,0.87,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,19.0,0,,21077.0,,0.83,0.83
692,44.0,5.0,第3节,第3节,-3.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,19.0,0,,11077.0,,0.83,0.83
693,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,3.0,GD,10.0,0,,11077.0,,0.83,0.83
694,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,10.0,0,,21077.0,,0.83,0.83
695,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,49.0,0,,21077.0,,0.83,0.83
696,44.0,5.0,第3节,第3节,-2.5,0.8,3.5,0.87,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,49.0,0,,21077.0,,0.83,0.83
697,44.0,5.0,第3节,第3节,-3.5,0.8,3.5,0.87,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,31.0,0,,11077.0,,0.83,0.83
698,44.0,5.0,第3节,第3节,-3.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,31.0,0,,11077.0,,0.83,0.83
699,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,54.0,0.0,1,2.0,GD,31.0,0,,11074.0,,0.83,0.83
700,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,2.0,GD,19.0,0,,21077.0,,0.83,0.83
701,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,2.0,GD,19.0,0,,21077.0,,0.83,0.83
702,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,2.0,GD,16.0,0,,21077.0,,0.83,0.83
703,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,16.0,0,,21077.0,,0.83,0.83
704,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,59.0,0,,21077.0,,0.83,0.83
705,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,59.0,0,,21086.0,,0.83,0.83
706,44.0,5.0,第3节,第3节,-2.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,59.0,0,,11077.0,,0.83,0.83
707,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,57.0,56.0,1.0,1,1.0,GD,59.0,0,,11077.0,,0.83,0.83
708,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,57.0,56.0,1.0,1,1.0,GD,59.0,0,,11077.0,,0.83,0.83
709,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,59.0,0,,11077.0,,0.83,0.83
710,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,48.0,0,,21077.0,,0.83,0.83
711,44.0,5.0,第3节,第3节,-1.5,0.91,2.5,0.77,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,48.0,0,,21077.0,,0.83,0.83
712,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,57.0,56.0,0.0,1,1.0,GD,48.0,0,,21074.0,,0.83,0.83
713,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,56.0,0.0,1,1.0,GD,29.0,0,,11077.0,,0.83,0.83
714,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,56.0,0.0,1,1.0,GD,29.0,0,,11077.0,,0.83,0.83
715,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,56.0,0.0,1,1.0,GD,24.0,0,,11077.0,,0.83,0.83
716,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,56.0,0.0,1,1.0,GD,24.0,0,,11075.0,,0.83,0.83
717,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,59.0,0.0,1,1.0,GD,24.0,0,,21077.0,,0.83,0.83
718,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,59.0,59.0,0.0,1,1.0,GD,5.0,0,,21077.0,,0.83,0.83
719,44.0,5.0,第3节,第3节,-2.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,59.0,59.0,0.0,1,1.0,GD,5.0,0,,21077.0,,0.83,0.83
720,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,59.0,59.0,0.0,1,1.0,GD,2.0,0,,21077.0,,0.83,0.83
721,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,59.0,59.0,0.0,1,0.0,GD,2.0,0,,21077.0,,0.83,0.83
722,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21077.0,,0.83,0.83
723,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,59.0,59.0,0.0,1,0.0,GD,52.0,0,,11086.0,,0.83,0.83
724,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21077.0,,0.83,0.83
725,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21078.0,,0.83,0.83
726,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21080.0,,0.83,0.83
727,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21078.0,,0.83,0.83
728,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,59.0,59.0,0.0,1,0.0,GD,52.0,0,,21079.0,,0.83,0.83
729,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,59.0,0.0,1,0.0,GD,52.0,0,,11077.0,,0.83,0.83
730,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,59.0,0.0,1,0.0,GD,37.0,0,,11077.0,,0.83,0.83
731,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,59.0,0.0,1,0.0,GD,37.0,0,,21086.0,,0.83,0.83
732,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,59.0,0.0,1,0.0,GD,37.0,0,,11077.0,,0.83,0.83
733,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,60.0,59.0,0.0,1,0.0,GD,37.0,0,,11078.0,,0.83,0.83
734,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,60.0,59.0,0.0,1,0.0,GD,37.0,0,,11079.0,,0.83,0.83
735,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,60.0,60.0,0.0,1,0.0,GD,37.0,0,,11078.0,,0.83,0.83
736,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,60.0,60.0,0.0,1,0.0,GD,37.0,0,,11079.0,,0.83,0.83
737,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,37.0,0,,21077.0,,0.83,0.83
738,44.0,5.0,第3节,第3节,-1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,37.0,0,,21077.0,,0.83,0.83
739,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,15.0,0,,21077.0,,0.83,0.83
740,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,15.0,0,,11077.0,,0.83,0.83
741,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,7.0,0,,11077.0,,0.83,0.83
742,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,7.0,0,,21086.0,,0.83,0.83
743,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,60.0,61.0,0.0,1,0.0,GD,7.0,0,,11077.0,,0.83,0.83
744,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:2,60.0,61.0,0.0,1,0.0,GD,7.0,0,,11078.0,,0.83,0.83
745,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:2,60.0,61.0,0.0,1,0.0,GD,7.0,0,,11079.0,,0.83,0.83
746,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,2:2,60.0,62.0,0.0,1,0.0,GD,7.0,0,,11078.0,,0.83,0.83
747,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,2:2,60.0,62.0,0.0,1,0.0,GD,7.0,0,,11079.0,,0.83,0.83
748,44.0,5.0,第3节,第3节,1.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,60.0,62.0,0.0,1,0.0,GD,7.0,0,,21077.0,,0.83,0.83
749,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,60.0,63.0,0.0,1,0.0,GD,7.0,0,,21077.0,,0.83,0.83
750,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,60.0,63.0,0.0,1,0.0,GD,7.0,0,,21074.0,,0.83,0.83
751,44.0,5.0,第3节,第3节,2.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,60.0,63.0,0.0,1,0.0,GD,7.0,0,,11077.0,,0.83,0.83
752,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,62.0,63.0,0.0,1,0.0,GD,7.0,0,,11077.0,,0.83,0.83
753,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,62.0,63.0,0.0,1,0.0,GD,2.0,0,,11077.0,,0.83,0.83
754,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,62.0,63.0,0.0,1,0.0,GD,2.0,0,,11077.0,,0.83,0.83
755,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,62.0,63.0,0.0,1,0.0,GD,0.0,0,,11077.0,,0.83,0.83
756,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,10.0,GD,0.0,0,,1082.0,,0.83,0.83
757,44.0,5.0,第3节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,10.0,GD,0.0,0,,1082.0,,0.83,0.83
758,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,59.0,0,,1082.0,,0.83,0.83
759,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,53.0,0,,1082.0,,0.83,0.83
760,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,1.0,1,9.0,GD,53.0,0,,1082.0,,0.83,0.83
761,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,1.0,1,9.0,GD,53.0,0,,21086.0,,0.83,0.83
762,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,53.0,0,,11077.0,,0.83,0.83
763,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,40.0,0,,11077.0,,0.83,0.83
764,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,40.0,0,,21077.0,,0.83,0.83
765,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,34.0,0,,21077.0,,0.83,0.83
766,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,0.0,1,9.0,GD,34.0,0,,11086.0,,0.83,0.83
767,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,3.0,62.0,63.0,1.0,1,9.0,GD,34.0,0,,21077.0,,0.83,0.83
768,44.0,5.0,第4节,第4节,1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:2,62.0,63.0,1.0,1,9.0,GD,34.0,0,,21078.0,,0.83,0.83
769,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,62.0,63.0,0.0,1,9.0,GD,34.0,0,,21078.0,,0.83,0.83
770,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,62.0,63.0,0.0,1,9.0,GD,34.0,0,,21079.0,,0.83,0.83
771,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,63.0,63.0,0.0,1,9.0,GD,34.0,0,,21078.0,,0.83,0.83
772,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,63.0,63.0,0.0,1,9.0,GD,34.0,0,,21079.0,,0.83,0.83
773,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,64.0,63.0,0.0,1,9.0,GD,34.0,0,,11077.0,,0.83,0.83
774,44.0,5.0,第4节,第4节,-1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,64.0,63.0,0.0,1,9.0,GD,34.0,0,,11077.0,,0.83,0.83
775,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,63.0,0.0,1,9.0,GD,34.0,0,,11074.0,,0.83,0.83
776,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,9.0,GD,17.0,0,,21077.0,,0.83,0.83
777,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,9.0,GD,17.0,0,,21077.0,,0.83,0.83
778,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,9.0,GD,15.0,0,,21077.0,,0.83,0.83
779,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,15.0,0,,11077.0,,0.83,0.83
780,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,55.0,0,,11077.0,,0.83,0.83
781,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,55.0,0,,21077.0,,0.83,0.83
