,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
185,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,12.0,1.0,20180916155738.0,11077.0,0.006666666666666667,15.0
186,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,3.0,1.0,20180916155746.0,11077.0,0.006666666666666667,15.0
187,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,3.0,1.0,20180916155747.0,21077.0,0.006666666666666667,15.0
188,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,2.0,1.0,20180916155747.0,21077.0,0.006666666666666667,15.0
189,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,0.0,54.0,1.0,20180916155755.0,21077.0,0.006666666666666667,15.0
190,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,0.0,46.0,1.0,20180916155804.0,21077.0,0.006666666666666667,15.0
191,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,0.0,44.0,1.0,20180916155804.0,21077.0,0.006666666666666667,15.0
192,,-11.5,0.0,11.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,0.0,36.0,1.0,20180916155813.0,21077.0,0.006666666666666667,15.0
193,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,^,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,31.0,1.0,20180916155819.0,11075^21077,0.006666666666666667,15.0
194,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,30.0,1.0,20180916155820.0,21077.0,0.006666666666666667,15.0
195,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,24.0,0.0,20180916155825.0,21077.0,0.006666666666666667,15.0
196,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,24.0,0.0,20180916155826.0,21077.0,0.006666666666666667,15.0
197,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,24.0,0.0,20180916155847.0,21077.0,0.006666666666666667,15.0
198,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,21.0,0.0,20180916155850.0,21077.0,0.006666666666666667,15.0
199,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,21.0,1.0,20180916155900.0,21077.0,0.006666666666666667,15.0
200,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,18.0,1.0,20180916155902.0,21077.0,0.006666666666666667,15.0
201,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,16.0,1.0,20180916155902.0,21077.0,0.006666666666666667,15.0
202,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,8.0,1.0,20180916155911.0,21077.0,0.006666666666666667,15.0
203,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,1.0,20180916155919.0,21077.0,0.006666666666666667,15.0
204,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,1.0,20180916155920.0,21077.0,0.006666666666666667,15.0
205,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,0.0,20180916155921.0,21077.0,0.006666666666666667,15.0
206,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,0.0,20180916155923.0,21077.0,0.006666666666666667,15.0
207,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,0.0,20180916155940.0,21077.0,0.006666666666666667,15.0
208,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,1.0,,7.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,63.0,71,0,1,0.0,0.0,0.0,20180916155940.0,1084.0,0.006666666666666667,15.0
