,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
437,,,第3节,第3节,6.5,0.83,-6.5,0.8,128.5,0.87,128.5,0.8,6.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020120.0,21077.0,0.0,0.0
438,,,第3节,第3节,6.5,0.83,-6.5,0.83,128.5,0.87,128.5,0.8,-6.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020122.0,11077.0,0.0,0.0
439,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.83,128.5,0.83,129.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020122.0,21086.0,0.0,0.0
440,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020123.0,21086.0,0.0,0.0
441,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.87,129.5,0.8,129.5,3.0,0.0,1:1,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020123.0,11078.0,0.0,0.0
442,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.87,129.5,0.8,129.5,3.0,0.0,1:1,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,42.0,42,37.0,1.0,1,4.0,35.0,0.0,20180721020134.0,11078.0,0.0,0.0
443,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.87,129.5,0.8,129.5,3.0,0.0,1:1^,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,35.0,0.0,20180721020134.0,11079^21077,0.0,0.0
444,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.87,129.5,0.8,129.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,35.0,1.0,20180721020135.0,21077.0,0.0,0.0
445,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,35.0,1.0,20180721020135.0,21077.0,0.0,0.0
446,,,第3节,第3节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,27.0,1.0,20180721020143.0,21077.0,0.0,0.0
447,,,第3节,第3节,6.5,0.83,-6.5,0.83,128.5,0.91,129.5,0.83,128.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,27.0,1.0,20180721020143.0,21077.0,0.0,0.0
448,,,第3节,第3节,6.5,0.83,-6.5,0.83,128.5,0.91,128.5,0.77,128.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,20.0,1.0,20180721020151.0,21077.0,0.0,0.0
449,,,第3节,第3节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,20.0,1.0,20180721020151.0,21095.0,0.0,0.0
450,,,第3节,第3节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,17.0,1.0,20180721020153.0,21095.0,0.0,0.0
451,,,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,7.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,17.0,1.0,20180721020153.0,21095.0,0.0,0.0
452,,,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,-7.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,11.0,0.0,20180721020159.0,11077.0,0.0,0.0
453,,,第3节,第3节,7.5,0.83,-7.5,0.83,130.5,0.83,128.5,0.83,130.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,42.0,42,37.0,1.0,1,4.0,11.0,0.0,20180721020159.0,11077.0,0.0,0.0
454,,,第3节,第3节,7.5,0.83,-7.5,0.83,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020207.0,11077.0,0.0,0.0
455,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.83,130.5,0.83,8.5,3.0,0.0,,0.0,2,15.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020207.0,11077.0,0.0,0.0
456,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.83,130.5,0.83,-8.5,3.0,0.0,^,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020207.0,11074^21077,0.0,0.0
457,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.83,130.5,0.83,-8.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020230.0,21077.0,0.0,0.0
458,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.83,130.5,0.83,-8.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020230.0,21077.0,0.0,0.0
459,,,第3节,第3节,9.5,0.83,-9.5,0.83,130.5,0.83,130.5,0.83,9.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020230.0,21077.0,0.0,0.0
460,,,第3节,第3节,9.5,0.83,-9.5,0.83,130.5,0.83,130.5,0.83,-9.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020232.0,11077.0,0.0,0.0
461,,,第3节,第3节,9.5,0.83,-9.5,0.83,131.5,0.8,130.5,0.87,131.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020232.0,21086.0,0.0,0.0
462,,,第3节,第3节,9.5,0.83,-9.5,0.83,131.5,0.8,131.5,0.87,131.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020233.0,21086.0,0.0,0.0
463,,,第3节,第3节,8.5,0.91,-8.5,0.83,131.5,0.8,131.5,0.87,8.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020233.0,21086.0,0.0,0.0
464,44.0,5.0,第3节,第3节,8.5,0.91,-8.5,0.77,131.5,0.8,131.5,0.87,-8.5,3.0,0.0,1:1,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020244.0,11078.0,0.0,0.0
465,44.0,5.0,第3节,第3节,8.5,0.91,-8.5,0.77,131.5,0.83,131.5,0.83,-8.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,44.0,44,37.0,1.0,1,4.0,11.0,0.0,20180721020244.0,21081.0,0.0,0.0
466,,,第3节,第3节,8.5,0.91,-8.5,0.77,131.5,0.83,131.5,0.83,-8.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,45.0,45,37.0,1.0,1,4.0,11.0,0.0,20180721020414.0,21081.0,0.0,0.0
467,,,第3节,第3节,9.5,0.8,-9.5,0.77,131.5,0.83,131.5,0.83,9.5,3.0,0.0,,0.0,2,16.0,6,6.0,1,4.0,5,2.0,2,75.0,100.0,45.0,45,37.0,1.0,1,4.0,11.0,0.0,20180721020414.0,21081.0,0.0,0.0
468,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.83,131.5,0.83,-9.5,3.0,0.0,^1:1^,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,4.0,11.0,0.0,20180721020414.0,11077^11079^21077,0.0,0.0
469,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.83,131.5,0.83,-9.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,4.0,11.0,1.0,20180721020416.0,21077.0,0.0,0.0
470,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.8,131.5,0.87,-9.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,4.0,11.0,1.0,20180721020416.0,21077.0,0.0,0.0
471,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.8,131.5,0.87,-9.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,4.0,3.0,1.0,20180721020424.0,21077.0,0.0,0.0
472,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,131.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,4.0,3.0,1.0,20180721020424.0,21077.0,0.0,0.0
473,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,55.0,1.0,20180721020432.0,21077.0,0.0,0.0
474,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,55.0,1.0,20180721020432.0,21077.0,0.0,0.0
475,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020435.0,21077.0,0.0,0.0
476,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020435.0,21077.0,0.0,0.0
477,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020437.0,21077.0,0.0,0.0
478,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020437.0,21094.0,0.0,0.0
479,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020441.0,21094.0,0.0,0.0
480,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020441.0,21077.0,0.0,0.0
481,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020444.0,21077.0,0.0,0.0
482,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020444.0,21077.0,0.0,0.0
483,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,2.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020446.0,21077.0,0.0,0.0
484,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,0.0,20180721020446.0,11086.0,0.0,0.0
485,,,第3节,第3节,9.5,0.8,-9.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,1.0,20180721020500.0,11086.0,0.0,0.0
486,,,第3节,第3节,9.5,0.8,-9.5,0.87,129.5,0.87,130.5,0.8,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,51.0,1.0,20180721020500.0,11086.0,0.0,0.0
487,,,第3节,第3节,9.5,0.8,-9.5,0.87,129.5,0.87,129.5,0.8,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,43.0,1.0,20180721020508.0,11086.0,0.0,0.0
488,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.91,129.5,0.77,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,37.0,1.0,1,3.0,43.0,1.0,20180721020508.0,11086.0,0.0,0.0
489,,,第3节,第3节,9.5,0.8,-9.5,0.87,131.5,0.91,131.5,0.77,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,40.0,1.0,20180721020510.0,11086.0,0.0,0.0
490,,,第3节,第3节,8.5,0.83,-8.5,0.87,131.5,0.91,131.5,0.77,8.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,40.0,1.0,20180721020510.0,11086.0,0.0,0.0
491,,,第3节,第3节,8.5,0.83,-8.5,0.83,131.5,0.91,131.5,0.77,-8.5,3.0,0.0,^,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,40.0,1.0,20180721020510.0,21074^11077,0.0,0.0
492,,,第3节,第3节,8.5,0.83,-8.5,0.83,131.5,0.83,131.5,0.83,-8.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,32.0,1.0,20180721020518.0,11077.0,0.0,0.0
493,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.87,131.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,32.0,1.0,20180721020518.0,11077.0,0.0,0.0
494,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.87,130.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,24.0,1.0,20180721020527.0,11077.0,0.0,0.0
495,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.87,130.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,24.0,1.0,20180721020527.0,11077.0,0.0,0.0
496,,,第3节,第3节,8.5,0.83,-8.5,0.83,130.5,0.87,130.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,21.0,1.0,20180721020530.0,11077.0,0.0,0.0
497,,,第3节,第3节,8.5,0.8,-8.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,21.0,1.0,20180721020530.0,11094.0,0.0,0.0
498,,,第3节,第3节,8.5,0.8,-8.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,18.0,1.0,20180721020531.0,11094.0,0.0,0.0
499,,,第3节,第3节,7.5,0.83,-7.5,0.87,130.5,0.83,130.5,0.83,7.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,18.0,1.0,20180721020531.0,11094.0,0.0,0.0
500,,,第3节,第3节,7.5,0.83,-7.5,0.83,130.5,0.8,130.5,0.87,-7.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,12.0,0.0,20180721020537.0,21077.0,0.0,0.0
501,,,第3节,第3节,7.5,0.83,-7.5,0.83,132.5,0.83,130.5,0.83,132.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,39.0,1.0,1,3.0,12.0,0.0,20180721020537.0,21077.0,0.0,0.0
502,,,第3节,第3节,7.5,0.83,-7.5,0.83,132.5,0.83,132.5,0.83,132.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,13.0,0.0,20180721020540.0,21077.0,0.0,0.0
503,,,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,6.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,13.0,0.0,20180721020540.0,21077.0,0.0,0.0
504,,,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,-6.5,3.0,0.0,^,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,13.0,0.0,20180721020541.0,21074^11077,0.0,0.0
505,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,-6.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,13.0,0.0,20180721020541.0,11077.0,0.0,0.0
506,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,-6.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,4.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,12.0,0.0,20180721020549.0,11077.0,0.0,0.0
507,,,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,-6.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,12.0,0.0,20180721020549.0,11081.0,0.0,0.0
508,,,第3节,第3节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,-6.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,12.0,1.0,20180721020728.0,11081.0,0.0,0.0
509,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.91,132.5,0.77,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,12.0,1.0,20180721020728.0,11077.0,0.0,0.0
510,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.91,131.5,0.77,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,4.0,1.0,20180721020736.0,11077.0,0.0,0.0
511,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,3.0,4.0,1.0,20180721020736.0,11077.0,0.0,0.0
512,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,56.0,1.0,20180721020744.0,11077.0,0.0,0.0
513,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,56.0,1.0,20180721020744.0,11077.0,0.0,0.0
514,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020745.0,11077.0,0.0,0.0
515,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020745.0,11077.0,0.0,0.0
516,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020749.0,11077.0,0.0,0.0
517,,,第3节,第3节,6.5,0.83,-6.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020749.0,11077.0,0.0,0.0
518,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020749.0,11077.0,0.0,0.0
519,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,-5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,3.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020756.0,21077.0,0.0,0.0
520,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,-5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020756.0,11086.0,0.0,0.0
521,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,-5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020757.0,11086.0,0.0,0.0
522,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,-5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,0.0,20180721020757.0,21077.0,0.0,0.0
523,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,-5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,1.0,20180721020803.0,21077.0,0.0,0.0
524,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.87,131.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,54.0,1.0,20180721020803.0,21077.0,0.0,0.0
525,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.87,130.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,46.0,1.0,20180721020812.0,21077.0,0.0,0.0
526,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,46.0,1.0,20180721020812.0,21077.0,0.0,0.0
527,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,41.0,1.0,20180721020818.0,21077.0,0.0,0.0
528,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,41.0,1.0,20180721020818.0,21095.0,0.0,0.0
529,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,38.0,1.0,20180721020819.0,21095.0,0.0,0.0
530,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.8,130.5,0.87,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,38.0,1.0,20180721020819.0,21077.0,0.0,0.0
