,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
435,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,1.0,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,17.0,0,,11077.0,0.0,0.0,
436,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.77,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,17.0,0,,11077.0,0.0,0.0,
437,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,17.0,0,,21077.0,0.0,0.0,
438,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,17.0,0,,11077.0,0.0,0.0,
439,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,17.0,0,,11094.0,0.0,0.0,"0.69,0.48"
440,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,2.0,0,,21077.0,0.0,0.0,
441,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,8.0,15.0,4.0,0.0,83.3,49.0,40.0,1.0,1,8.0,2.0,0,,21077.0,0.0,0.0,
442,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,49.0,51.0,1.0,1,8.0,2.0,0,,21074.0,0.0,0.0,"0.14,0.61"
443,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,8.0,2.0,0,,11077.0,0.0,0.0,
444,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.87,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,8.0,2.0,0,,11077.0,0.0,0.0,
445,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
446,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
447,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,53.0,0,,11077.0,0.0,0.0,
448,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,53.0,0,,21077.0,0.0,0.0,
449,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,49.0,0,,21077.0,0.0,0.0,
450,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.83,,0.0,6.0,9.0,15.0,4.0,0.0,83.3,51.0,40.0,1.0,1,7.0,49.0,0,,21077.0,0.0,0.0,
451,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,51.0,53.0,1.0,1,7.0,49.0,0,,21074.0,0.0,0.0,"0.09,0.47"
452,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,40.0,1.0,1,7.0,49.0,0,,11077.0,0.0,0.0,
453,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,40.0,1.0,1,7.0,49.0,0,,11077.0,0.0,0.0,
454,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,40.0,1.0,1,7.0,46.0,0,,11077.0,0.0,0.0,
455,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,40.0,1.0,1,7.0,46.0,0,,11074.0,0.0,0.0,"0.95,0.53"
456,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,46.0,0,,21077.0,0.0,0.0,
457,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,30.0,0,,21077.0,0.0,0.0,
458,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,30.0,0,,21077.0,0.0,0.0,
459,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,30.0,0,,21095.0,0.0,0.0,"0.10,0.53"
460,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,7.0,0,,11077.0,0.0,0.0,
461,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,7.0,7.0,0,,11077.0,0.0,0.0,
462,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,0.0,83.3,53.0,42.0,1.0,1,6.0,57.0,0,,11077.0,0.0,0.0,
463,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,42.0,1.0,1,6.0,57.0,0,,21086.0,0.0,0.0,
464,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,42.0,1.0,1,6.0,57.0,0,,11077.0,0.0,0.0,
465,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.87,1:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,42.0,1.0,1,6.0,57.0,0,,11078.0,0.0,0.0,
466,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,1:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,42.0,0.0,1,6.0,57.0,0,,11078.0,0.0,0.0,
467,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,1:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,42.0,0.0,1,6.0,57.0,0,,11079.0,0.0,0.0,"0.79,0.50"
468,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,2:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,43.0,0.0,1,6.0,57.0,0,,11078.0,0.0,0.0,"0.79,0.50"
469,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.8,2:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,43.0,0.0,1,6.0,57.0,0,,11078.0,0.0,0.0,"0.79,0.50"
470,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,2:2,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,43.0,0.0,1,6.0,57.0,0,,11079.0,0.0,0.0,"0.79,0.50"
471,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,57.0,0,,21077.0,0.0,0.0,
472,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,57.0,0,,21077.0,0.0,0.0,
473,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,57.0,0,,21094.0,0.0,0.0,"0.32,0.68"
474,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,47.0,0,,11077.0,0.0,0.0,
475,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.77,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,47.0,0,,11077.0,0.0,0.0,
476,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,42.0,0,,11077.0,0.0,0.0,
477,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0,
478,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.77,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,30.0,0,,21077.0,0.0,0.0,
479,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.77,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,30.0,0,,21094.0,0.0,0.0,"0.36,0.34"
480,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.8,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,30.0,0,,11077.0,0.0,0.0,
481,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,30.0,0,,11094.0,0.0,0.0,"0.69,0.73"
482,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,14.0,0,,21077.0,0.0,0.0,
483,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,14.0,0,,21077.0,0.0,0.0,
484,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,10.0,15.0,4.0,1.0,83.3,53.0,44.0,0.0,1,6.0,9.0,0,,21077.0,0.0,0.0,
485,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,53.0,55.0,0.0,1,6.0,9.0,0,,21074.0,0.0,0.0,"0.06,0.44"
486,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,44.0,0.0,1,6.0,9.0,0,,11077.0,0.0,0.0,
487,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,44.0,0.0,1,6.0,9.0,0,,11077.0,0.0,0.0,
488,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,44.0,0.0,1,5.0,47.0,0,,11077.0,0.0,0.0,
489,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,44.0,0.0,1,5.0,47.0,0,,11075.0,0.0,0.0,"0.64,0.69"
490,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,47.0,0.0,1,5.0,47.0,0,,21077.0,0.0,0.0,
491,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.87,,0.0,6.0,11.0,15.0,4.0,1.0,83.3,55.0,47.0,0.0,1,5.0,47.0,0,,21077.0,0.0,0.0,
492,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,55.0,57.0,0.0,1,5.0,47.0,0,,21074.0,0.0,0.0,"0.03,0.42"
493,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,31.0,0,,11077.0,0.0,0.0,
494,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,31.0,0,,11077.0,0.0,0.0,
495,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,9.0,0,,11077.0,0.0,0.0,
496,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,9.0,0,,11095.0,0.0,0.0,"0.89,0.55"
497,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,9.0,0,,21077.0,0.0,0.0,
498,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,5.0,9.0,0,,21095.0,0.0,0.0,"0.10,0.43"
499,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,51.0,0,,11077.0,0.0,0.0,
500,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,51.0,0,,21077.0,0.0,0.0,
501,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,51.0,0,,21077.0,0.0,0.0,
502,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,51.0,0,,21077.0,0.0,0.0,
503,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,48.0,0,,21077.0,0.0,0.0,
504,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,48.0,0,,11086.0,0.0,0.0,
505,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,48.0,0,,21077.0,0.0,0.0,
506,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,1:2,0.0,6.0,12.0,15.0,4.0,1.0,83.3,57.0,47.0,0.0,1,4.0,48.0,0,,21078.0,0.0,0.0,
507,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.8,1:2,0.0,6.0,12.0,15.0,4.0,1.0,78.9,57.0,47.0,0.0,1,4.0,48.0,0,,21080.0,0.0,0.0,"0.20,0.50"
508,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.8,2:2,0.0,6.0,12.0,15.0,4.0,1.0,78.9,57.0,47.0,0.0,1,4.0,48.0,0,,21078.0,0.0,0.0,"0.20,0.50"
509,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,2:2,0.0,6.0,12.0,16.0,4.0,1.0,80.0,57.0,58.0,0.0,1,4.0,48.0,0,,21079.0,0.0,0.0,"0.20,0.50"
510,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.87,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,0.0,1,4.0,48.0,0,,11077.0,0.0,0.0,
511,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,0.0,1,4.0,48.0,0,,11077.0,0.0,0.0,
512,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,1.0,1,4.0,48.0,0,,11077.0,0.0,0.0,
513,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,1.0,1,4.0,48.0,0,,11077.0,0.0,0.0,
514,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,0.0,1,4.0,48.0,0,,11077.0,0.0,0.0,
515,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,1.0,80.0,58.0,47.0,0.0,1,4.0,43.0,0,,11077.0,0.0,0.0,
516,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,47.0,0.0,1,4.0,43.0,0,,21086.0,0.0,0.0,
517,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,47.0,0.0,1,4.0,34.0,0,,11077.0,0.0,0.0,
518,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,47.0,0.0,1,4.0,34.0,0,,11075.0,0.0,0.0,"0.70,0.78"
519,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,50.0,0.0,1,4.0,34.0,0,,21077.0,0.0,0.0,
520,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,50.0,0.0,1,4.0,34.0,0,,21077.0,0.0,0.0,
521,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,2.0,80.0,58.0,50.0,0.0,1,4.0,17.0,0,,21077.0,0.0,0.0,
522,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,50.0,0.0,1,4.0,17.0,0,,21086.0,0.0,0.0,
523,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,1.0,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,50.0,0.0,1,4.0,17.0,0,,11077.0,0.0,0.0,
524,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.71,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,50.0,0.0,1,4.0,17.0,0,,11075.0,0.0,0.0,"0.71,0.71"
525,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.71,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,17.0,0,,21077.0,0.0,0.0,
526,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.71,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,21077.0,0.0,0.0,
527,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,21077.0,0.0,0.0,
528,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,21077.0,0.0,0.0,
529,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.91,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,21077.0,0.0,0.0,
530,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,21094.0,0.0,0.0,"0.31,0.37"
531,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.71,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,4.0,8.0,0,,11077.0,0.0,0.0,
532,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,1.0,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0,
533,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.87,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,3.0,47.0,0,,11077.0,0.0,0.0,
