,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
467,,,第3节,第3节,-6.5,0.8,5.5,0.87,146.5,0.83,146.5,0.83,5.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,19.0,1.0,20180717144819.0,1015,,0.0,0.0
468,,,第3节,第3节,-6.5,0.87,6.5,0.87,146.5,0.83,146.5,0.83,-6.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,19.0,1.0,20180717144819.0,1015,,0.0,0.0
469,,,第3节,第3节,-6.5,0.87,6.5,0.8,146.5,0.87,146.5,0.83,6.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,19.0,1.0,20180717144819.0,1015,,0.0,0.0
470,,,第3节,第3节,-6.5,0.87,6.5,0.8,145.5,0.87,146.5,0.8,145.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,19.0,1.0,20180717144819.0,1015,,0.0,0.0
471,,,第3节,第3节,-6.5,0.87,6.5,0.8,145.5,0.83,145.5,0.83,145.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,11.0,1.0,20180717144827.0,1015,,0.0,0.0
472,,,第3节,第3节,-6.5,0.87,6.5,0.8,144.5,0.83,145.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,3.0,1.0,20180717144835.0,1015,,0.0,0.0
473,,,第3节,第3节,-6.5,0.87,6.5,0.8,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,55.0,1.0,20180717144843.0,1015,,0.0,0.0
474,,,第3节,第3节,-5.5,0.8,5.5,0.8,144.5,0.83,144.5,0.83,-5.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,54.0,1.0,20180717144844.0,1015,,0.0,0.0
475,,,第3节,第3节,-5.5,0.8,5.5,0.87,144.5,0.87,144.5,0.83,5.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,52.0,1.0,20180717144846.0,1015,,0.0,0.0
476,,,第3节,第3节,-5.5,0.8,5.5,0.87,143.5,0.87,144.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,52.0,1.0,20180717144846.0,1015,,0.0,0.0
477,,,第3节,第3节,-5.5,0.83,5.5,0.83,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,44.0,1.0,20180717144855.0,1015,,0.0,0.0
478,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.83,143.5,0.83,-9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,8.0,1~GD,40.0,1.0,20180717144859.0,1015,,0.0,0.0
479,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.83,143.5,0.83,9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,40.0,1.0,20180717144859.0,1015,,0.0,0.0
480,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.8,143.5,0.83,9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,40.0,1.0,20180717144859.0,1015,,0.0,0.0
481,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.8,143.5,0.83,9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,40.0,1.0,20180717144859.0,1015,,0.0,0.0
482,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.8,143.5,0.87,9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,36.0,1.0,20180717144902.0,1015,,0.0,0.0
483,,,第3节,第3节,-9.5,0.83,9.5,0.83,143.5,0.8,143.5,0.87,9.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,36.0,1.0,20180717144902.0,1015,,0.0,0.0
484,,,第3节,第3节,-9.5,0.83,9.5,0.83,146.5,0.8,143.5,0.87,146.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,0.0,0,8.0,1~GD,36.0,1.0,20180717144902.0,1015,,0.0,0.0
485,,,第3节,第3节,-6.5,0.83,9.5,0.83,146.5,0.8,146.5,0.87,146.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,29.0,1.0,20180717144908.0,1015,,0.0,0.0
486,,,第3节,第3节,-6.5,0.8,6.5,0.83,146.5,0.8,146.5,0.87,-6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,29.0,1.0,20180717144908.0,1015,,0.0,0.0
487,,,第3节,第3节,-6.5,0.8,6.5,0.87,146.5,0.8,146.5,0.87,6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,28.0,0.0,20180717144909.0,1015,,0.0,0.0
488,,,第3节,第3节,-7.5,0.83,7.5,0.87,146.5,0.8,146.5,0.87,-7.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,28.0,1.0,20180717144912.0,1015,,0.0,0.0
489,,,第3节,第3节,-7.5,0.83,7.5,0.83,146.5,0.83,146.5,0.87,7.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,28.0,1.0,20180717144912.0,1015,,0.0,0.0
490,,,第3节,第3节,-7.5,0.83,7.5,0.83,145.5,0.83,146.5,0.83,145.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,28.0,1.0,20180717144912.0,1015,,0.0,0.0
491,,,第3节,第3节,-7.5,0.83,7.5,0.83,145.5,0.8,145.5,0.87,145.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,23.0,1.0,20180717144915.0,1015,,0.0,0.0
492,,,第3节,第3节,-7.5,0.83,7.5,0.83,144.5,0.87,145.5,0.8,144.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,15.0,1.0,20180717144923.0,1015,,0.0,0.0
493,,,第3节,第3节,-6.5,0.83,7.5,0.83,144.5,0.87,144.5,0.8,144.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,11.0,1.0,20180717144927.0,1015,,0.0,0.0
494,,,第3节,第3节,-6.5,0.83,6.5,0.83,144.5,0.87,144.5,0.8,-6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,11.0,1.0,20180717144927.0,1015,,0.0,0.0
495,,,第3节,第3节,-7.5,0.83,6.5,0.83,144.5,0.83,144.5,0.83,6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,6.0,1.0,20180717144932.0,1015,,0.0,0.0
496,,,第3节,第3节,-7.5,0.83,7.5,0.83,144.5,0.83,144.5,0.83,-7.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,6.0,1.0,20180717144932.0,1015,,0.0,0.0
497,,,第3节,第3节,-7.5,0.83,7.5,0.83,144.5,0.87,144.5,0.83,7.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,6.0,1.0,20180717144932.0,1015,,0.0,0.0
498,,,第3节,第3节,-7.5,0.83,7.5,0.83,143.5,0.87,144.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,6.0,1.0,20180717144932.0,1015,,0.0,0.0
499,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,1.0,0.0,20180717144936.0,1015,,0.0,0.0
500,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,1.0,0.0,20180717144939.0,1015,,0.0,0.0
501,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,1.0,0.0,20180717144949.0,1015,,0.0,0.0
502,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,1.0,0.0,20180717144950.0,1015,,0.0,0.0
503,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,8.0,1~GD,1.0,1.0,20180717144959.0,1015,,0.0,0.0
504,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,53.0,1.0,20180717145007.0,1015,,0.0,0.0
505,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,51.0,0.0,20180717145009.0,1015,,0.0,0.0
506,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,51.0,0.0,20180717145010.0,1015,,0.0,0.0
507,,,第3节,第3节,-7.5,0.87,7.5,0.8,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,51.0,0.0,20180717145018.0,1015,,0.0,0.0
508,,,第3节,第3节,-7.5,0.87,7.5,0.8,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,51.0,1.0,20180717145028.0,1015,,0.0,0.0
509,,,第3节,第3节,-7.5,0.87,7.5,0.8,142.5,0.87,142.5,0.83,142.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,43.0,1.0,20180717145036.0,1015,,0.0,0.0
510,,,第3节,第3节,-7.5,0.87,7.5,0.8,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,43.0,1.0,20180717145036.0,1015,,0.0,0.0
511,,,第3节,第3节,-7.5,0.87,7.5,0.8,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,35.0,1.0,20180717145045.0,1015,,0.0,0.0
512,,,第3节,第3节,-7.5,0.87,7.5,0.8,140.5,0.83,141.5,0.83,140.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,27.0,1.0,20180717145053.0,1015,,0.0,0.0
513,,,第3节,第3节,-7.5,0.87,7.5,0.8,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,19.0,1.0,20180717145101.0,1015,,0.0,0.0
514,,,第3节,第3节,-7.5,0.87,7.5,0.8,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,10.0,1.0,20180717145109.0,1015,,0.0,0.0
515,,,第3节,第3节,-6.5,0.87,6.5,0.8,140.5,0.8,140.5,0.87,-6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,9.0,1.0,20180717145110.0,1015,,0.0,0.0
516,,,第3节,第3节,-6.5,0.87,6.5,0.8,140.5,0.8,140.5,0.87,6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,9.0,0.0,20180717145111.0,1015,,0.0,0.0
517,,,第3节,第3节,-6.5,0.87,6.5,0.8,140.5,0.8,140.5,0.87,6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,9.0,0.0,20180717145113.0,1015,,0.0,0.0
518,,,第3节,第3节,-6.5,0.87,6.5,0.8,140.5,0.8,140.5,0.87,6.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,9.0,0.0,20180717145117.0,1015,,0.0,0.0
519,,,第3节,第3节,-6.5,0.87,6.5,0.8,139.5,0.87,140.5,0.8,139.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,9.0,0.0,20180717145118.0,1015,,0.0,0.0
520,,,第3节,第3节,-6.5,0.87,6.5,0.8,139.5,0.87,139.5,0.8,139.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,7.0,0.0,20180717145128.0,1015,,0.0,0.0
521,,,第3节,第3节,-6.5,0.87,6.5,0.8,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,7.0,1~GD,7.0,1.0,20180717145132.0,1015,,0.0,0.0
522,,,第3节,第3节,-6.5,0.87,6.5,0.8,141.5,0.8,139.5,0.87,141.5,3,1,1,4,57,57,31,29,36.0,36.0,0.0,0.0,0,6.0,1~GD,59.0,1.0,20180717145140.0,1015,,0.0,1.7
523,,,第3节,第3节,-4.5,0.87,6.5,0.8,141.5,0.8,141.5,0.87,141.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,52.0,1.0,20180717145146.0,1015,,0.0,1.7
524,,,第3节,第3节,-4.5,0.83,4.5,0.8,141.5,0.8,141.5,0.87,-4.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,52.0,1.0,20180717145146.0,1015,,0.0,1.7
525,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.87,141.5,0.87,4.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,52.0,1.0,20180717145146.0,1015,,0.0,1.7
526,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.87,141.5,0.8,140.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,52.0,1.0,20180717145146.0,1015,,0.0,0.0
527,,,第3节,第3节,-5.5,0.83,4.5,0.83,140.5,0.87,140.5,0.8,140.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,50.0,1.0,20180717145148.0,1015,,0.0,0.0
528,,,第3节,第3节,-5.5,0.87,5.5,0.83,140.5,0.87,140.5,0.8,-5.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,50.0,1.0,20180717145148.0,1015,,0.0,0.0
529,,,第3节,第3节,-5.5,0.87,5.5,0.8,140.5,0.83,140.5,0.83,5.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,42.0,1.0,20180717145156.0,1015,,0.0,0.0
530,,,第3节,第3节,-5.5,0.87,5.5,0.8,140.5,0.83,140.5,0.83,5.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,41.0,0.0,20180717145157.0,1015,,0.0,0.0
531,,,第3节,第3节,-5.5,0.87,5.5,0.8,140.5,0.83,140.5,0.83,5.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,41.0,0.0,20180717145207.0,1015,,0.0,0.0
532,,,第3节,第3节,-5.5,0.87,5.5,0.8,139.5,0.83,140.5,0.83,139.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,41.0,1.0,20180717145222.0,1015,,0.0,0.0
533,,,第3节,第3节,-5.5,0.87,5.5,0.8,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,33.0,1.0,20180717145230.0,1015,,0.0,0.0
534,,,第3节,第3节,-5.5,0.87,5.5,0.8,141.5,0.83,139.5,0.83,141.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,29.0,1.0,20180717145234.0,1015,,0.0,0.0
535,,,第3节,第3节,-6.5,0.87,5.5,0.8,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,36.0,38.0,0.0,0.0,0,6.0,1~GD,29.0,1.0,20180717145234.0,1015,,0.0,0.0
536,,,第3节,第3节,-6.5,0.8,6.5,0.8,141.5,0.83,141.5,0.83,-6.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,25.0,1.0,20180717145238.0,1015,,0.0,0.0
537,,,第3节,第3节,-5.5,0.8,6.5,0.87,141.5,0.8,141.5,0.87,6.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,22.0,1.0,20180717145241.0,1015,,0.0,0.0
538,,,第3节,第3节,-5.5,0.8,5.5,0.87,141.5,0.8,141.5,0.87,-5.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,22.0,1.0,20180717145241.0,1015,,0.0,0.0
539,,,第3节,第3节,-5.5,0.8,5.5,0.87,141.5,0.83,141.5,0.87,5.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,22.0,1.0,20180717145241.0,1015,,0.0,0.0
540,,,第3节,第3节,-5.5,0.8,5.5,0.87,140.5,0.83,141.5,0.83,140.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,22.0,1.0,20180717145241.0,1015,,0.0,0.0
541,,,第3节,第3节,-5.5,0.8,5.5,0.87,140.5,0.87,140.5,0.83,140.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,14.0,1.0,20180717145249.0,1015,,0.0,0.0
542,,,第3节,第3节,-5.5,0.8,5.5,0.87,142.5,0.87,140.5,0.8,142.5,3,1,1,4,57,57,31,29,38.0,38.0,0.0,0.0,0,6.0,1~GD,14.0,1.0,20180717145249.0,1015,,0.0,1.7
543,,,第3节,第3节,-4.5,0.8,5.5,0.87,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,6.0,1~GD,13.0,1.0,20180717145250.0,1015,,0.0,1.7
544,,,第3节,第3节,-4.5,0.87,4.5,0.87,142.5,0.87,142.5,0.8,-4.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,6.0,1~GD,13.0,1.0,20180717145250.0,1015,,0.0,1.7
545,,,第3节,第3节,-4.5,0.77,4.5,0.8,142.5,0.83,142.5,0.83,4.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,6.0,1~GD,11.0,1.0,20180717145252.0,1015,,0.0,0.0
546,,,第3节,第3节,-4.5,0.8,4.5,0.91,142.5,0.8,142.5,0.87,4.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,6.0,1~GD,3.0,1.0,20180717145300.0,1015,,0.0,0.0
547,,,第3节,第3节,-4.5,0.8,4.5,0.87,141.5,0.83,142.5,0.83,141.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,6.0,1~GD,3.0,1.0,20180717145300.0,1015,,0.0,0.0
548,,,第3节,第3节,-4.5,0.8,4.5,0.87,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,5.0,1~GD,55.0,1.0,20180717145309.0,1015,,0.0,0.0
549,,,第3节,第3节,-4.5,0.8,4.5,0.87,143.5,0.83,141.5,0.83,143.5,3,1,1,4,57,57,31,29,38.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145309.0,1015,,0.0,0.0
550,,,第3节,第3节,-6.5,0.8,4.5,0.87,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145311.0,1015,,0.0,0.0
551,,,第3节,第3节,-6.5,0.83,6.5,0.87,143.5,0.83,143.5,0.83,-6.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145311.0,1015,,0.0,0.0
552,,,第3节,第3节,-6.5,0.83,6.5,0.83,143.5,0.8,143.5,0.83,6.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145321.0,1015,,0.0,0.0
553,,,第3节,第3节,-6.5,0.83,6.5,0.83,144.5,0.8,143.5,0.87,144.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145321.0,1015,,0.0,0.0
554,,,第3节,第3节,-6.5,0.83,6.5,0.83,144.5,0.83,144.5,0.87,144.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145323.0,1015,,0.0,0.0
555,,,第3节,第3节,-6.5,0.83,6.5,0.83,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,0.0,20180717145323.0,1015,,0.0,0.0
556,,,第3节,第3节,-6.5,0.83,6.5,0.83,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,1.0,20180717145403.0,1015,,0.0,0.0
557,,,第3节,第3节,-5.5,0.83,5.5,0.83,143.5,0.83,143.5,0.83,-5.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,54.0,1.0,20180717145405.0,1015,,0.0,0.0
558,,,第3节,第3节,-5.5,0.83,5.5,0.83,143.5,0.8,143.5,0.87,5.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,46.0,1.0,20180717145413.0,1015,,0.0,0.0
559,,,第3节,第3节,-5.5,0.83,5.5,0.83,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,46.0,1.0,20180717145413.0,1015,,0.0,0.0
560,,,第3节,第3节,-5.5,0.83,5.5,0.83,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,43.0,1.0,20180717145414.0,1015,,0.0,0.0
561,,,第3节,第3节,-5.5,0.83,5.5,0.83,144.5,0.83,142.5,0.83,144.5,3,1,1,4,57,57,31,29,40.0,40.0,0.0,0.0,0,5.0,1~GD,35.0,1.0,20180717145422.0,1015,,0.0,0.0
562,,,第3节,第3节,-3.5,0.83,5.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,33.0,1.0,20180717145423.0,1015,,0.0,0.0
563,,,第3节,第3节,-3.5,0.8,3.5,0.83,144.5,0.83,144.5,0.83,-3.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,33.0,1.0,20180717145423.0,1015,,0.0,0.0
564,,,第3节,第3节,-4.5,0.8,3.5,0.87,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,31.0,1.0,20180717145425.0,1015,,0.0,0.0
565,,,第3节,第3节,-4.5,0.8,4.5,0.87,144.5,0.83,144.5,0.83,-4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,31.0,1.0,20180717145425.0,1015,,0.0,0.0
566,,,第3节,第3节,-4.5,0.8,4.5,0.87,144.5,0.83,144.5,0.83,4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,31.0,1.0,20180717145425.0,1015,,0.0,0.0
567,,,第3节,第3节,-4.5,0.8,4.5,0.87,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,31.0,1.0,20180717145425.0,1015,,0.0,0.0
568,,,第3节,第3节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,23.0,1.0,20180717145434.0,1015,,0.45,0.0
569,,,第3节,第3节,-3.5,0.8,3.5,0.83,143.5,0.83,143.5,0.83,-3.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,20.0,1.0,20180717145436.0,1015,,0.45,0.0
570,,,第3节,第3节,-3.5,0.8,3.5,0.87,143.5,0.87,143.5,0.83,3.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,20.0,1.0,20180717145436.0,1015,,0.45,0.0
571,,,第3节,第3节,-3.5,0.8,3.5,0.87,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,20.0,1.0,20180717145436.0,1015,,0.45,0.0
572,,,第3节,第3节,-3.5,0.8,3.5,0.87,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,12.0,1.0,20180717145445.0,1015,,0.0,0.0
573,,,第3节,第3节,-4.5,0.83,4.5,0.87,142.5,0.87,142.5,0.8,-4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,11.0,1.0,20180717145445.0,1015,,0.0,0.0
574,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,3.0,1.0,20180717145453.0,1015,,0.0,0.0
575,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,2.0,0.0,20180717145454.0,1015,,0.0,0.0
576,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,4.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,2.0,0.0,20180717145512.0,1015,,0.0,0.0
577,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.83,142.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,5.0,1~GD,2.0,1.0,20180717145524.0,1015,,0.0,0.0
578,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.87,141.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,54.0,1.0,20180717145533.0,1015,,0.0,0.0
579,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.87,141.5,0.8,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,54.0,1.0,20180717145533.0,1015,,0.0,0.0
580,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,46.0,1.0,20180717145541.0,1015,,0.0,0.0
581,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,42.0,1.0,20180717145544.0,1015,,0.0,0.0
