,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
275,44.0,5.0,第3节,第3节,-4.5,0.87,5.5,0.8,192.5,0.83,192.5,0.83,5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,51.0,0,,11077.0,0.0,1.75
276,44.0,5.0,第3节,第3节,-5.5,0.87,5.5,0.8,192.5,0.83,193.5,0.83,-5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,51.0,0,,11077.0,0.0,1.75
277,44.0,5.0,第3节,第3节,-5.5,0.87,5.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,51.0,0,,11077.0,0.0,1.75
278,44.0,5.0,第3节,第3节,-5.5,0.87,5.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,30.0,0,,11077.0,0.0,1.75
279,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,30.0,0,,11077.0,0.0,0.0
280,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,6.0,0,,11077.0,0.0,0.0
281,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,6.0,0,,11077.0,0.0,0.0
282,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,2.0,0,,11077.0,0.0,0.0
283,44.0,5.0,第3节,第3节,-5.5,0.87,6.5,0.8,190.5,0.83,190.5,0.83,6.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,2.0,2.0,0,,21077.0,0.0,0.0
284,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,190.5,0.83,190.5,0.83,-6.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,52.0,0,,21077.0,0.0,0.0
285,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,189.5,0.83,189.5,0.83,189.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,3.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,52.0,0,,21077.0,0.0,0.0
286,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,189.5,0.83,189.5,0.83,189.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,4.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,52.0,0,,11086.0,0.0,0.0
287,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,189.5,0.83,189.5,0.83,189.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,4.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,21077.0,0.0,0.0
288,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,189.5,0.83,189.5,0.83,189.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,5.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11086.0,0.0,0.0
289,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,189.5,0.83,189.5,0.83,189.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,5.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,21077.0,0.0,0.0
290,44.0,5.0,第3节,第3节,-6.5,0.8,6.5,0.87,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,1:2,1.0,6.0,9.0,20.0,18.0,8.0,11.0,2.0,4.0,5.0,3.0,57.1,91.7,71.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,21078.0,0.0,0.0
291,44.0,5.0,第3节,第3节,-6.5,0.8,6.5,0.87,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,1:2,1.0,6.0,9.0,20.0,18.0,8.0,12.0,2.0,4.0,5.0,3.0,57.1,92.3,71.0,72.0,0.0,#FFDF1B,1,1.0,45.0,0,,21079.0,0.0,0.0
292,44.0,5.0,第3节,第3节,-6.5,0.8,6.5,0.87,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,2:2,1.0,6.0,9.0,20.0,18.0,8.0,12.0,2.0,4.0,5.0,3.0,57.1,92.3,72.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,21078.0,0.0,0.0
293,44.0,5.0,第3节,第3节,-6.5,0.87,7.5,0.8,190.5,0.83,190.5,0.83,7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,2:2,1.0,6.0,9.0,20.0,18.0,8.0,12.0,2.0,4.0,5.0,3.0,57.1,92.3,72.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,21078.0,0.0,0.0
294,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,190.5,0.83,190.5,0.83,-7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,2:2,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,72.0,73.0,0.0,#FFDF1B,1,1.0,45.0,0,,21079.0,0.0,0.0
295,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,190.5,0.83,190.5,0.83,-7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
296,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
297,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
298,44.0,5.0,第3节,第3节,-7.5,0.83,5.5,0.83,191.5,0.83,191.5,0.83,5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
299,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,191.5,0.83,193.5,0.83,-5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
300,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,45.0,0,,11077.0,0.0,0.0
301,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,6.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,63.0,0.0,#FFDF1B,1,1.0,25.0,0,,11077.0,0.0,0.0
302,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,66.0,63.0,0.0,#FFDF1B,1,1.0,25.0,0,,11075.0,0.0,0.0
303,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,25.0,0,,21077.0,0.0,0.0
304,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,3.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,21077.0,0.0,0.0
305,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,21086.0,0.0,0.0
306,44.0,5.0,第3节,第3节,-5.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,4.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,11077.0,0.0,0.0
307,44.0,5.0,第3节,第3节,-4.5,0.83,4.5,0.83,193.5,0.83,192.5,0.83,-4.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,11077.0,0.0,0.0
308,44.0,5.0,第3节,第3节,-4.5,0.83,4.5,0.83,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,7.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,11077.0,0.0,0.0
309,44.0,5.0,第3节,第3节,-4.5,0.83,4.5,0.83,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,69.0,66.0,0.0,#FFDF1B,1,1.0,12.0,0,,11075.0,0.0,0.0
310,44.0,5.0,第3节,第3节,-4.5,0.83,4.5,0.83,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,1.0,12.0,0,,21077.0,0.0,0.0
311,44.0,5.0,第3节,第3节,-4.5,0.8,2.5,0.87,192.5,0.83,192.5,0.83,2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,1.0,12.0,0,,21077.0,0.0,0.0
312,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,192.5,0.83,194.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,1.0,12.0,0,,21077.0,0.0,0.0
313,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,1.0,12.0,0,,21077.0,0.0,0.0
314,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,0.0,58.0,0,,21077.0,0.0,0.0
315,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,0.0,58.0,0,,21077.0,0.0,0.0
316,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,0.0,42.0,0,,21077.0,0.0,0.0
317,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,20.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,69.0,0.0,#FFDF1B,1,0.0,42.0,0,,11077.0,0.0,0.0
318,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,71.0,69.0,0.0,#FFDF1B,1,0.0,42.0,0,,11074.0,0.0,1.25
319,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,42.0,0,,21077.0,0.0,1.25
320,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.0,1.25
321,44.0,5.0,第3节,第3节,-2.5,0.87,1.5,0.8,192.5,0.83,192.5,0.83,1.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.0,1.25
322,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,192.5,0.83,193.5,0.83,-1.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.0,1.25
323,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.0,1.25
324,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.77,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.63,1.2
325,44.0,5.0,第3节,第3节,-1.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,28.0,0,,21077.0,0.63,1.2
326,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,18.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,0.0,4.0,0,,21077.0,0.63,1.2
327,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,73.0,75.0,0.0,#FFDF1B,1,0.0,4.0,0,,21074.0,0.63,1.2
328,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,,1.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,5.0,4.0,57.1,92.9,75.0,71.0,0.0,#FFDF1B,1,0.0,4.0,0,,11077.0,0.63,1.2
329,44.0,5.0,第3节,第3节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,3.0,0.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,0.0,4.0,57.1,92.9,75.0,71.0,0.0,#FFDF1B,1,0.0,4.0,0,,1082.0,0.0,1.25
330,44.0,5.0,第3节,第4节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,3.0,0.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,75.0,71.0,0.0,#FFDF1B,1,0.0,0.0,0,,1082.0,0.0,1.25
331,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",3.0,3.0,0.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,75.0,71.0,0.0,#FFDF1B,1,10.0,0.0,0,,1082.0,0.0,1.25
332,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,19.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,75.0,77.0,0.0,#FFDF1B,1,10.0,0.0,0,,1090.0,0.56,1.3
333,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,75.0,77.0,0.0,#FFDF1B,1,10.0,0.0,0,,21074.0,0.56,1.3
334,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,10.0,0.0,0,,11077.0,0.56,1.3
335,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,193.5,0.83,193.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,50.0,0,,11077.0,0.56,1.3
336,44.0,5.0,第4节,第4节,-2.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,4.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,50.0,0,,11077.0,0.56,1.3
337,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,193.5,0.83,194.5,0.83,-4.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,50.0,0,,11077.0,0.56,1.3
338,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,50.0,0,,11077.0,0.56,1.3
339,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,33.0,0,,11077.0,0.0,0.0
