,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
483,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
484,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,40.0,0,,21077.0,
485,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,25.0,0.0,1,0.0,GD,40.0,0,,21075.0,"0.35,0.58"
486,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,59.0,0.0,1,0.0,GD,40.0,0,,11077.0,
487,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,61.0,59.0,0.0,1,0.0,GD,40.0,0,,11074.0,"0.82,0.53"
488,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,40.0,0,,21077.0,
489,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,14.0,0,,21077.0,
490,44.0,5.0,第2节,第2节,65.5,0.83,-66.5,0.83,159.5,0.83,159.5,0.83,-66.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,14.0,0,,21077.0,
491,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,159.5,0.83,160.5,0.87,66.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,14.0,0,,21077.0,
492,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,14.0,0,,21077.0,
493,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,14.0,0,,21095.0,"0.14,0.59"
494,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,1.0,0,,11077.0,
495,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,1.0,0,,11077.0,
496,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,11077.0,
497,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
498,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
499,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,2.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
500,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
501,44.0,5.0,第2节,第3节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
502,44.0,5.0,第2节,第3节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
503,44.0,5.0,第3节,第3节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,0.0,GD,0.0,0,,1083.0,
504,44.0,5.0,第3节,第3节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
505,44.0,5.0,第3节,第3节,66.5,0.87,-66.5,0.8,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
506,44.0,5.0,第3节,第3节,66.5,0.87,-66.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
507,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
508,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.83,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
509,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,10.0,GD,0.0,0,,1083.0,
510,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,10.0,GD,0.0,0,,1083.0,
511,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,10.0,GD,0.0,0,,1083.0,
512,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,10.0,GD,0.0,0,,1083.0,
513,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,1.0,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,10.0,GD,0.0,0,,1083.0,
514,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,49.0,0,,1089.0,
515,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,159.5,0.8,159.5,0.87,159.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,49.0,0,,11094.0,"0.83,0.86"
516,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,157.5,0.87,157.5,0.8,157.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,49.0,0,,21077.0,
517,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,157.5,0.87,157.5,0.8,157.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,43.0,0,,21077.0,
518,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,157.5,0.87,157.5,0.8,157.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,43.0,0,,21077.0,
519,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,157.5,0.87,157.5,0.8,157.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,24.0,0,,21077.0,
520,44.0,5.0,第3节,第3节,66.5,0.87,-65.5,0.8,157.5,0.87,157.5,0.8,-65.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,24.0,0,,21077.0,
521,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,157.5,0.87,156.5,0.87,65.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,24.0,0,,21077.0,
522,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,24.0,0,,21077.0,
523,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,1.0,1,9.0,GD,19.0,0,,21077.0,
524,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,19.0,0,,11077.0,
525,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,19.0,0,,11077.0,
526,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,19.0,0,,11077.0,
527,44.0,5.0,第3节,第3节,65.5,0.87,-65.5,0.8,156.5,0.8,156.5,0.87,156.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,19.0,0,,11094.0,"0.72,0.11"
528,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,19.0,0,,21077.0,
529,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,9.0,GD,6.0,0,,21077.0,
530,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,8.0,GD,6.0,0,,11077.0,
531,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,8.0,GD,48.0,0,,11077.0,
532,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,8.0,GD,48.0,0,,11077.0,
533,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,16.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,61.0,0.0,1,8.0,GD,38.0,0,,11077.0,
534,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,63.0,61.0,0.0,1,8.0,GD,38.0,0,,11074.0,"0.86,0.45"
535,44.0,5.0,第3节,第3节,65.5,0.8,-65.5,0.87,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,38.0,0,,21077.0,
536,44.0,5.0,第3节,第3节,65.5,0.8,-66.5,0.87,154.5,0.8,154.5,0.87,-66.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,38.0,0,,21077.0,
537,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,154.5,0.8,155.5,0.83,66.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,38.0,0,,21077.0,
538,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,38.0,0,,21077.0,
539,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,21077.0,
540,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,21094.0,"0.23,0.78"
541,44.0,5.0,第3节,第3节,66.5,0.83,-66.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,11077.0,
542,44.0,5.0,第3节,第3节,66.5,0.83,-65.5,0.83,155.5,0.8,155.5,0.87,-65.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,21077.0,
543,44.0,5.0,第3节,第3节,65.5,0.83,-65.5,0.83,155.5,0.8,154.5,0.87,65.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,21077.0,
544,44.0,5.0,第3节,第3节,65.5,0.83,-65.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,29.0,0,,21077.0,
545,44.0,5.0,第3节,第3节,65.5,0.83,-65.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,16.0,0,,21077.0,
546,44.0,5.0,第3节,第3节,65.5,0.83,-65.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,16.0,0,,21077.0,
547,44.0,5.0,第3节,第3节,65.5,0.83,-65.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,4.0,0,,21077.0,
548,44.0,5.0,第3节,第3节,65.5,0.8,-66.5,0.87,154.5,0.8,154.5,0.87,-66.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,4.0,0,,11077.0,
549,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,154.5,0.8,153.5,0.83,66.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,4.0,0,,11077.0,
550,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,153.5,0.83,153.5,0.83,153.5,3.0,,8.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,63.0,0.0,1,8.0,GD,4.0,0,,11077.0,
551,44.0,5.0,第3节,第3节,66.5,0.8,-66.5,0.87,153.5,0.83,153.5,0.83,153.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,66.0,63.0,0.0,1,8.0,GD,4.0,0,,11075.0,"0.66,0.35"
552,44.0,5.0,第3节,第3节,66.5,0.83,-67.5,0.83,153.5,0.83,153.5,0.83,-67.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,66.0,63.0,0.0,1,8.0,GD,4.0,0,,21077.0,
553,44.0,5.0,第3节,第3节,67.5,0.83,-67.5,0.83,153.5,0.83,156.5,0.87,67.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,66.0,63.0,0.0,1,8.0,GD,4.0,0,,21077.0,
554,44.0,5.0,第3节,第3节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,66.0,63.0,0.0,1,8.0,GD,4.0,0,,21077.0,
555,44.0,5.0,第3节,第3节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,53.0,0,,21077.0,
556,44.0,5.0,第3节,第3节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,53.0,0,,11077.0,
557,44.0,5.0,第3节,第3节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,38.0,0,,11077.0,
558,44.0,5.0,第3节,第3节,67.5,0.8,-68.5,0.87,156.5,0.8,156.5,0.87,-68.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,38.0,0,,11077.0,
559,44.0,5.0,第3节,第3节,68.5,0.8,-68.5,0.87,156.5,0.8,155.5,0.87,68.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,38.0,0,,11077.0,
560,44.0,5.0,第3节,第3节,68.5,0.8,-68.5,0.87,155.5,0.8,155.5,0.87,155.5,3.0,,9.0,5.0,17.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,66.0,0.0,1,7.0,GD,38.0,0,,11077.0,
561,44.0,5.0,第3节,第3节,68.5,0.8,-68.5,0.87,155.5,0.8,155.5,0.87,155.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,68.0,66.0,0.0,1,7.0,GD,38.0,0,,11074.0,"0.88,0.54"
562,44.0,5.0,第3节,第3节,68.5,0.8,-68.5,0.87,155.5,0.8,155.5,0.87,155.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,68.0,0.0,1,7.0,GD,38.0,0,,21077.0,
563,44.0,5.0,第3节,第3节,68.5,0.8,-68.5,0.87,155.5,0.8,155.5,0.87,155.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,68.0,0.0,1,7.0,GD,30.0,0,,21077.0,
564,44.0,5.0,第3节,第3节,68.5,0.87,-68.5,0.8,156.5,0.87,156.5,0.8,156.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,68.0,0.0,1,7.0,GD,30.0,0,,21077.0,
565,44.0,5.0,第3节,第3节,68.5,0.87,-68.5,0.8,156.5,0.87,156.5,0.8,156.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,68.0,0.0,1,7.0,GD,20.0,0,,21077.0,
566,44.0,5.0,第3节,第3节,68.5,0.83,-69.5,0.83,156.5,0.87,156.5,0.8,-69.5,3.0,,9.0,5.0,18.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,68.0,0.0,1,7.0,GD,20.0,0,,11077.0,
567,44.0,5.0,第3节,第3节,69.5,0.83,-69.5,0.83,156.5,0.8,156.5,0.87,69.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,70.0,68.0,0.0,1,7.0,GD,20.0,0,,11074.0,"0.90,0.34"
568,44.0,5.0,第3节,第3节,69.5,0.83,-69.5,0.83,156.5,0.8,156.5,0.87,69.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,10.0,0,,21077.0,
569,44.0,5.0,第3节,第3节,69.5,0.83,-70.5,0.83,156.5,0.8,156.5,0.87,-70.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,10.0,0,,21077.0,
570,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,156.5,0.8,157.5,0.8,70.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,10.0,0,,21077.0,
571,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,10.0,0,,21077.0,
572,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,3.0,0,,11077.0,
573,44.0,5.0,第3节,第3节,70.5,0.8,-71.5,0.87,157.5,0.87,157.5,0.8,-71.5,3.0,,9.0,5.0,19.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,70.0,0.0,1,7.0,GD,3.0,0,,11077.0,
574,44.0,5.0,第3节,第3节,71.5,0.8,-71.5,0.87,157.5,0.83,157.5,0.83,71.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,72.0,70.0,0.0,1,7.0,GD,3.0,0,,11074.0,"0.81,0.48"
575,44.0,5.0,第3节,第3节,71.5,0.8,-71.5,0.87,157.5,0.83,157.5,0.83,71.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,72.0,0.0,1,7.0,GD,3.0,0,,21077.0,
576,44.0,5.0,第3节,第3节,71.5,0.8,-71.5,0.87,157.5,0.83,157.5,0.83,71.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,57.0,0,,21077.0,
577,44.0,5.0,第3节,第3节,71.5,0.87,-71.5,0.8,159.5,0.8,159.5,0.87,159.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,57.0,0,,21077.0,
578,44.0,5.0,第3节,第3节,71.5,0.87,-71.5,0.8,159.5,0.8,159.5,0.87,159.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,39.0,0,,21077.0,
