,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
363,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,5.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,11086.0,0.0,0.0
364,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,5.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21077.0,0.0,0.0
365,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,1:2,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,5.0,2.0,66.7,56.0,61.0,62.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21078.0,0.0,0.0
366,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,1:2,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,57.7,61.0,62.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21079.0,0.0,0.0
367,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,2:2,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,57.7,62.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21078.0,0.0,0.0
368,44.0,5.0,第4节,11.5,1.0,-10.5,0.71,147.5,0.83,147.5,0.83,-10.5,4.0,2:2,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,57.7,62.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21078.0,0.0,0.0
369,44.0,5.0,第4节,10.5,0.87,-10.5,0.8,147.5,0.83,147.5,0.83,10.5,4.0,2:2,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21080.0,0.0,0.0
370,44.0,5.0,第4节,10.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,11077.0,0.0,0.0
371,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,73.0,1.0,1.0,1.0,55.0,1.0,20180519163740.0,11077.0,0.0,0.0
372,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,75.0,73.0,1.0,1.0,1.0,55.0,1.0,20180519163740.0,11074.0,0.0,0.0
373,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,55.0,1.0,20180519163740.0,21077.0,0.0,0.0
374,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,45.0,1.0,20180519163748.0,21077.0,0.0,0.0
375,44.0,5.0,第4节,11.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,45.0,1.0,20180519163748.0,21077.0,0.0,0.0
376,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,44.0,1.0,20180519163751.0,21077.0,0.0,0.0
377,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,44.0,1.0,20180519163751.0,21077.0,0.0,0.0
378,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,30.0,1.0,20180519163803.0,21077.0,0.0,0.0
379,44.0,5.0,第4节,12.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,-13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,30.0,1.0,20180519163803.0,11077.0,0.0,0.0
380,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,30.0,1.0,20180519163806.0,11077.0,0.0,0.0
381,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,30.0,0.0,20180519163806.0,11077.0,0.0,0.0
382,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,8.0,0.0,20180519163825.0,11077.0,0.0,0.0
383,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,0.0,1.0,8.0,0.0,20180519163825.0,11077.0,0.0,0.0
384,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,0.0,1.0,8.0,1.0,20180519163838.0,11077.0,0.0,0.0
385,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,8.0,1.0,20180519163838.0,11077.0,0.0,0.0
386,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,7.0,0.0,20180519163838.0,11077.0,0.0,0.0
387,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,7.0,0.0,20180519163838.0,11077.0,0.0,0.0
388,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,7.0,1.0,20180519163852.0,11077.0,0.0,0.0
389,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,7.0,1.0,20180519163852.0,11077.0,0.0,0.0
390,44.0,5.0,第4节,13.5,0.83,-13.5,0.83,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,6.0,1.0,20180519163853.0,11077.0,0.0,0.0
391,44.0,5.0,第4节,13.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,6.0,1.0,20180519163853.0,21077.0,0.0,0.0
392,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,6.0,1.0,20180519163853.0,21077.0,0.0,0.0
393,44.0,5.0,第4节,12.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,-10.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,6.0,1.0,20180519163853.0,21077.0,0.0,0.0
394,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,4.0,1.0,20180519163857.0,21077.0,0.0,0.0
395,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,4.0,1.0,20180519163857.0,21077.0,0.0,0.0
396,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,3.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,75.0,1.0,1.0,1.0,4.0,1.0,20180519163859.0,21077.0,0.0,0.0
397,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,62.0,65.0,1.0,1.0,1.0,4.0,1.0,20180519163859.0,21075.0,0.0,0.0
398,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,16.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,75.0,1.0,1.0,1.0,4.0,1.0,20180519163859.0,11077.0,0.0,0.0
399,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,77.0,75.0,1.0,1.0,1.0,4.0,1.0,20180519163859.0,11074.0,0.0,0.0
400,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,1.0,4.0,1.0,20180519163859.0,21077.0,0.0,0.0
401,44.0,5.0,第4节,10.5,0.83,-10.5,0.83,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,41.0,1.0,20180519163920.0,21077.0,0.0,0.0
402,44.0,5.0,第4节,10.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,41.0,1.0,20180519163920.0,21077.0,0.0,0.0
403,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,41.0,1.0,20180519163923.0,21077.0,0.0,0.0
404,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,41.0,1.0,20180519163923.0,11077.0,0.0,0.0
405,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,28.0,1.0,20180519163933.0,11077.0,0.0,0.0
406,44.0,5.0,第4节,11.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,28.0,1.0,20180519163933.0,11077.0,0.0,0.0
407,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,28.0,1.0,20180519163935.0,11077.0,0.0,0.0
408,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,28.0,0.0,20180519163935.0,11077.0,0.0,0.0
409,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,20.0,0.0,20180519163941.0,11077.0,0.0,0.0
410,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,20.0,0.0,20180519163941.0,11077.0,0.0,0.0
411,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,20.0,0.0,20180519163947.0,11077.0,0.0,0.0
412,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,20.0,1.0,20180519163947.0,11077.0,0.0,0.0
413,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,19.0,1.0,20180519163948.0,11077.0,0.0,0.0
414,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,19.0,1.0,20180519163948.0,21077.0,0.0,0.0
415,44.0,5.0,第4节,12.5,0.83,-12.5,0.83,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,1.0,20180519163957.0,21077.0,0.0,0.0
416,44.0,5.0,第4节,12.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,1.0,20180519163957.0,21077.0,0.0,0.0
417,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,0.0,0.0,12.0,1.0,20180519163959.0,21077.0,0.0,0.0
418,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,0.0,0.0,12.0,0.0,20180519163959.0,21077.0,0.0,0.0
419,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,0.0,20180519164000.0,21077.0,0.0,0.0
420,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,1.0,20180519164000.0,11077.0,0.0,0.0
421,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,1.0,20180519164011.0,11077.0,0.0,0.0
422,44.0,5.0,第4节,11.5,0.8,-12.5,0.87,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,12.0,1.0,20180519164011.0,11077.0,0.0,0.0
423,44.0,5.0,第4节,12.5,0.8,-12.5,0.87,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,4.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,11077.0,0.0,0.0
424,44.0,5.0,第4节,12.5,0.8,-12.5,0.87,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,5.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,11081.0,0.0,0.0
425,44.0,5.0,第4节,12.5,0.8,-12.5,0.87,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,6.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,11086.0,0.0,0.0
426,44.0,5.0,第4节,12.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,6.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,21077.0,0.0,0.0
427,44.0,5.0,第4节,11.5,0.66,-11.5,1.1,147.5,0.83,147.5,0.83,11.5,4.0,1:2,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,6.0,2.0,66.7,55.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,21078.0,0.0,0.0
428,44.0,5.0,第4节,11.5,0.66,-11.5,1.1,147.5,0.83,147.5,0.83,11.5,4.0,1:2,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,6.0,2.0,66.7,53.6,65.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,21080.0,0.0,0.0
429,44.0,5.0,第4节,11.5,1.2,-11.5,0.63,147.5,0.83,147.5,0.83,11.5,4.0,2:2,1.0,11.0,4.0,17.0,19.0,10,15.0,3.0,3.0,6.0,2.0,66.7,53.6,65.0,66.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,21078.0,0.0,0.0
430,44.0,5.0,第4节,11.5,1.2,-11.5,0.63,147.5,0.83,147.5,0.83,11.5,4.0,2:2,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,65.0,66.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,21079.0,0.0,0.0
431,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,15.0,0.0,20180519164014.0,11077.0,0.0,0.0
432,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,15.0,1.0,20180519164201.0,11077.0,0.0,0.0
433,44.0,5.0,第4节,11.5,0.83,-11.5,0.83,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,14.0,1.0,20180519164201.0,11077.0,0.0,0.0
434,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,14.0,0.0,20180519164209.0,11077.0,0.0,0.0
435,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,9.0,0.0,20180519164209.0,11077.0,0.0,0.0
436,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,9.0,1.0,20180519164225.0,11077.0,0.0,0.0
437,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,9.0,1.0,20180519164225.0,21077.0,0.0,0.0
438,44.0,5.0,第4节,11.5,0.8,-11.5,0.87,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,7.0,1.0,20180519164226.0,21077.0,0.0,0.0
439,44.0,5.0,第4节,11.5,0.77,-10.5,0.91,147.5,0.83,147.5,0.83,-10.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,7.0,1.0,20180519164226.0,11077.0,0.0,0.0
440,44.0,5.0,第4节,10.5,0.77,-10.5,0.91,147.5,0.83,147.5,0.83,10.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,6.0,1.0,20180519164228.0,11077.0,0.0,0.0
441,44.0,5.0,第4节,10.5,0.77,-11.5,0.91,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,6.0,1.0,20180519164228.0,11077.0,0.0,0.0
442,44.0,5.0,第4节,11.5,0.77,-11.5,0.91,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,17.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,77.0,1.0,1.0,0.0,3.0,1.0,20180519164230.0,11077.0,0.0,0.0
443,44.0,5.0,第4节,11.5,0.77,-11.5,0.91,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,79.0,77.0,1.0,1.0,0.0,3.0,1.0,20180519164230.0,11074.0,0.0,0.0
444,44.0,5.0,第4节,11.5,0.77,-11.5,0.91,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,3.0,1.0,20180519164230.0,21077.0,0.0,0.0
445,44.0,5.0,第4节,11.5,0.0,-12.5,1.25,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,3.0,1.0,20180519164230.0,21077.0,0.0,0.0
446,44.0,5.0,第4节,12.5,0.0,-12.5,1.25,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,2.0,1.0,20180519164232.0,21077.0,0.0,0.0
447,44.0,5.0,第4节,12.5,0.0,-12.5,0.0,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,2.0,0.0,20180519164232.0,21077.0,0.0,0.0
448,44.0,5.0,第4节,12.5,0.0,-12.5,0.0,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,0.0,0.0,20180519164241.0,21077.0,0.0,0.0
449,44.0,5.0,第4节,12.5,0.0,-12.5,0.0,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,4.0,18.0,19.0,10,16.0,3.0,3.0,6.0,2.0,66.7,55.2,66.0,79.0,1.0,1.0,0.0,0.0,0.0,20180519164241.0,1084.0,0.0,0.0
