,AM,AS,CU,DC,ED,MD,PG,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,UC,VC
2709,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2710,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2711,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2712,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2713,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2714,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2715,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2716,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2717,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2718,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2719,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2720,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2721,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2722,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2723,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2724,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2725,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2726,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2727,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2728,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2729,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2730,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2731,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2732,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2733,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2734,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2735,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2736,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2737,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2738,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2739,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2740,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2741,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2742,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2743,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2744,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2745,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2746,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2747,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2748,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2749,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2750,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2751,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2752,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2753,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2754,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2755,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2756,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2757,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2758,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2759,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2760,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2761,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2762,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2763,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2764,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2765,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2766,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2767,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2768,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2769,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2770,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2771,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2772,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2773,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2774,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2775,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2776,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2777,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2778,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2779,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2780,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2781,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2782,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2783,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2784,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2785,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2786,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2787,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2788,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2789,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2790,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
2791,44.0,5.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,0.0,,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,22.0,15.0,22.0,0,1,0.0,0.0,0.0,19000101000000.0,At end of 4th Quarter Enisey-pro 3x3 15-22 Akhmat-pro 3x3,1084.0
