,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
665,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.8,,41.0,20.0,0.0,1.0,3.0,12.0,1.0,20180516031437.0,11077.0,0.83,0.83
666,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.8,,41.0,20.0,0.0,1.0,3.0,12.0,1.0,20180516031437.0,11077.0,0.83,0.83
667,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.8,,41.0,20.0,0.0,1.0,3.0,4.0,1.0,20180516031443.0,11077.0,0.83,0.83
668,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.8,,41.0,20.0,0.0,1.0,3.0,4.0,1.0,20180516031443.0,11077.0,0.83,0.83
669,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.8,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031451.0,11077.0,0.83,0.83
670,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.83,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031451.0,21077.0,0.83,0.83
671,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031451.0,21077.0,0.83,0.83
672,44.0,5.0,第2节,第2节,146.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,146.5,2.0,0.83,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031451.0,21077.0,0.83,0.83
673,44.0,5.0,第2节,第2节,146.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,146.5,2.0,0.0,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031451.0,21077.0,0.83,0.83
674,44.0,5.0,第2节,第2节,146.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,146.5,2.0,0.0,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031453.0,21077.0,0.83,0.83
675,44.0,5.0,第2节,第2节,146.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,146.5,2.0,0.0,,41.0,20.0,0.0,1.0,2.0,55.0,1.0,20180516031453.0,21074.0,0.83,0.83
676,44.0,5.0,第2节,第2节,146.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,146.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,49.0,1.0,20180516031456.0,11077.0,0.83,0.83
677,44.0,5.0,第2节,第2节,19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,19.5,2.0,0.8,,43.0,20.0,0.0,1.0,2.0,49.0,1.0,20180516031456.0,11077.0,0.83,0.83
678,44.0,5.0,第2节,第2节,-19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-19.5,2.0,0.87,,43.0,20.0,0.0,1.0,2.0,49.0,1.0,20180516031456.0,11077.0,0.83,0.83
679,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.87,,43.0,20.0,0.0,1.0,2.0,49.0,1.0,20180516031456.0,11077.0,0.83,0.83
680,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,49.0,1.0,20180516031456.0,11077.0,0.83,0.83
681,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,48.0,1.0,20180516031457.0,11077.0,0.83,0.83
682,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.83,,43.0,20.0,0.0,1.0,2.0,48.0,1.0,20180516031457.0,11077.0,0.83,0.83
683,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,43.0,20.0,0.0,1.0,2.0,48.0,1.0,20180516031457.0,11077.0,0.83,0.83
684,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.83,,43.0,20.0,0.0,1.0,2.0,48.0,1.0,20180516031457.0,11077.0,0.83,0.83
685,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,48.0,1.0,20180516031457.0,11077.0,0.83,0.83
686,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,37.0,1.0,20180516031508.0,11077.0,0.83,0.83
687,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,20.0,0.0,1.0,2.0,37.0,1.0,20180516031508.0,11074.0,0.83,0.83
688,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,37.0,1.0,20180516031508.0,21077.0,0.83,0.83
689,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,37.0,1.0,20180516031509.0,21077.0,0.83,0.83
690,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,36.0,1.0,20180516031509.0,21077.0,0.83,0.83
691,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,36.0,1.0,20180516031529.0,11077.0,0.83,0.83
692,44.0,5.0,第2节,第2节,150.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,150.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,14.0,1.0,20180516031529.0,11077.0,0.83,0.83
693,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,14.0,1.0,20180516031529.0,11077.0,0.83,0.83
694,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,14.0,1.0,20180516031529.0,11077.0,0.83,0.83
695,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,14.0,1.0,20180516031532.0,11077.0,0.83,0.83
696,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,2.0,14.0,0.0,20180516031532.0,11077.0,0.83,0.83
697,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,56.0,0.0,20180516031546.0,11077.0,0.83,0.83
698,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,56.0,0.0,20180516031546.0,21086.0,0.83,0.83
699,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,56.0,0.0,20180516031546.0,11077.0,0.83,0.83
700,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,56.0,0.0,20180516031546.0,11077.0,0.83,0.83
701,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,0.0,1.0,56.0,0.0,20180516031546.0,11077.0,0.83,0.83
702,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,0.0,1.0,55.0,1.0,20180516031602.0,11077.0,0.83,0.83
703,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,55.0,1.0,20180516031602.0,11077.0,0.83,0.83
704,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,11077.0,0.83,0.83
705,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,22.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,11074.0,0.83,0.83
706,44.0,5.0,第2节,第2节,147.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,147.5,2.0,0.0,,43.0,24.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,21077.0,0.83,0.83
707,44.0,5.0,第2节,第2节,15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,15.5,2.0,0.87,,43.0,24.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,21077.0,0.83,0.83
708,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.8,,43.0,24.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,21077.0,0.83,0.83
709,44.0,5.0,第2节,第2节,149.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,149.5,2.0,0.8,,43.0,24.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,21077.0,0.83,0.83
710,44.0,5.0,第2节,第2节,149.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,149.5,2.0,0.0,,43.0,24.0,0.0,1.0,1.0,47.0,1.0,20180516031609.0,21077.0,0.83,0.83
711,44.0,5.0,第2节,第2节,149.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,149.5,2.0,0.0,,43.0,24.0,0.0,1.0,1.0,46.0,1.0,20180516031611.0,21077.0,0.83,0.83
712,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,24.0,0.0,1.0,1.0,46.0,1.0,20180516031611.0,21077.0,0.83,0.83
713,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,43.0,24.0,0.0,1.0,1.0,46.0,1.0,20180516031611.0,21074.0,0.83,0.83
714,44.0,5.0,第2节,第2节,148.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,148.5,2.0,0.0,,45.0,24.0,0.0,1.0,1.0,46.0,1.0,20180516031611.0,11077.0,0.83,0.83
715,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,46.0,1.0,20180516031611.0,11077.0,0.83,0.83
716,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,32.0,1.0,20180516031625.0,11077.0,0.83,0.83
717,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,32.0,1.0,20180516031625.0,11077.0,0.83,0.83
718,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,31.0,1.0,20180516031627.0,11077.0,0.83,0.83
719,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,31.0,1.0,20180516031627.0,21077.0,0.83,0.83
720,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,45.0,24.0,0.0,1.0,1.0,7.0,1.0,20180516031650.0,21077.0,0.83,0.83
721,44.0,5.0,第2节,第2节,18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,18.5,2.0,0.8,,45.0,24.0,0.0,1.0,1.0,7.0,1.0,20180516031650.0,21077.0,0.83,0.83
722,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,45.0,24.0,0.0,1.0,1.0,7.0,1.0,20180516031652.0,21077.0,0.83,0.83
723,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,45.0,24.0,0.0,1.0,1.0,7.0,1.0,20180516031652.0,21077.0,0.83,0.83
724,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,45.0,24.0,0.0,1.0,1.0,1.0,1.0,20180516031656.0,21077.0,0.83,0.83
725,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,45.0,24.0,0.0,1.0,1.0,1.0,1.0,20180516031656.0,21077.0,0.83,0.83
726,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,45.0,24.0,0.0,1.0,0.0,53.0,1.0,20180516031704.0,21077.0,0.83,0.83
727,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.83,,45.0,24.0,0.0,1.0,0.0,53.0,1.0,20180516031704.0,21077.0,0.83,0.83
728,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.83,,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,21077.0,0.83,0.83
729,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.83,,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,21086.0,0.83,0.83
730,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.87,,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11077.0,0.83,0.83
731,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.8,1:2,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11078.0,0.83,0.83
732,44.0,5.0,第2节,第2节,16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,16.5,2.0,0.8,1:2,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11078.0,0.83,0.83
733,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.8,1:2,45.0,24.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11079.0,0.83,0.83
734,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.8,2:2,45.0,25.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11078.0,0.83,0.83
735,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,2:2,45.0,25.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11078.0,0.83,0.83
736,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,2:2,45.0,25.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,11079.0,0.83,0.83
737,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,46.0,0.0,20180516031711.0,21077.0,0.83,0.83
738,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,46.0,1.0,20180516031759.0,21077.0,0.83,0.83
739,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,46.0,1.0,20180516031759.0,21077.0,0.83,0.83
740,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,45.0,1.0,20180516031800.0,21077.0,0.83,0.83
741,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,45.0,1.0,20180516031800.0,11077.0,0.83,0.83
742,44.0,5.0,第2节,第2节,-16.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-16.5,2.0,0.83,,45.0,26.0,0.0,1.0,0.0,38.0,1.0,20180516031807.0,11077.0,0.83,0.83
743,44.0,5.0,第2节,第2节,15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,15.5,2.0,0.87,,45.0,26.0,0.0,1.0,0.0,38.0,1.0,20180516031807.0,11077.0,0.83,0.83
744,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.8,,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11077.0,0.83,0.83
745,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.8,,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,21086.0,0.83,0.83
746,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.8,,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11077.0,0.83,0.83
747,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.87,1:2,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11078.0,0.83,0.83
748,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.87,1:2,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11080.0,0.83,0.83
749,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,2:2,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11078.0,0.83,0.83
750,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,2:2,45.0,26.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,11079.0,0.83,0.83
751,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,30.0,0.0,20180516031815.0,21077.0,0.83,0.83
752,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,30.0,1.0,20180516031850.0,21077.0,0.83,0.83
753,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,30.0,1.0,20180516031850.0,21077.0,0.83,0.83
754,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,29.0,1.0,20180516031851.0,21077.0,0.83,0.83
755,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.8,,45.0,27.0,0.0,1.0,0.0,29.0,1.0,20180516031851.0,11077.0,0.83,0.83
756,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.87,,45.0,27.0,0.0,1.0,0.0,12.0,1.0,20180516031908.0,11077.0,0.83,0.83
757,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.87,,45.0,27.0,0.0,1.0,0.0,12.0,1.0,20180516031908.0,11077.0,0.83,0.83
758,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.87,,45.0,27.0,0.0,1.0,0.0,12.0,1.0,20180516031909.0,11077.0,0.83,0.83
759,44.0,5.0,第2节,第2节,13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,13.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,12.0,1.0,20180516031909.0,11077.0,0.83,0.83
760,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,6.0,1.0,20180516031914.0,11077.0,0.83,0.83
761,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,27.0,0.0,1.0,0.0,6.0,1.0,20180516031914.0,11074.0,0.83,0.83
762,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,29.0,0.0,1.0,0.0,6.0,1.0,20180516031914.0,21077.0,0.83,0.83
763,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,29.0,0.0,1.0,0.0,5.0,1.0,20180516031916.0,21077.0,0.83,0.83
764,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,29.0,0.0,1.0,0.0,5.0,0.0,20180516031916.0,21077.0,0.83,0.83
765,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,21077.0,0.83,0.83
766,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
767,44.0,5.0,第2节,第2节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
768,44.0,5.0,第2节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
769,44.0,5.0,第2节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
770,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
771,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,10.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
772,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,2.0,0.83,1.0,45.0,29.0,0.0,1.0,10.0,0.0,0.0,20180516031922.0,1083.0,0.83,0.83
773,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,10.0,0.0,0.0,20180516031922.0,1089.0,0.83,0.83
774,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,0.0,10.0,0.0,0.0,20180516031922.0,21077.0,0.83,0.83
775,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,0.0,10.0,58.0,1.0,20180516032512.0,21077.0,0.83,0.83
776,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,10.0,58.0,1.0,20180516032512.0,21077.0,0.83,0.83
777,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,9.0,58.0,1.0,20180516032513.0,21077.0,0.83,0.83
778,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,9.0,58.0,1.0,20180516032513.0,21077.0,0.83,0.83
779,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,9.0,43.0,1.0,20180516032526.0,21077.0,0.83,0.83
780,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,9.0,43.0,0.0,20180516032526.0,21077.0,0.83,0.83
781,44.0,5.0,第3节,第3节,-13.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-13.5,3.0,0.83,,45.0,29.0,0.0,1.0,9.0,43.0,0.0,20180516032526.0,11077.0,0.83,0.83
