,ED,HASA,HASA_ODD,HASH,HASH_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3,S3_a,S3_h,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
671,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
672,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
673,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
674,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
675,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
676,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
677,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
678,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
679,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
680,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
681,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
682,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
683,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
684,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
685,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
686,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
687,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
688,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
689,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
690,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
691,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
692,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
693,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
694,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
695,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
696,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
697,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
698,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
699,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
700,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
701,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
702,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
703,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
704,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
705,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
706,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
707,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
708,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
709,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
710,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
711,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
712,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
713,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
714,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
715,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
716,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
717,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
718,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
719,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
720,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
721,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
722,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
723,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
724,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
725,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
726,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
727,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
728,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
729,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
730,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
731,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
732,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
733,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
734,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
735,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
736,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
737,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
738,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
739,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
740,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
741,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
742,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
743,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
744,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
745,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
746,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
747,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
748,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
749,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
750,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
751,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
752,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
753,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
754,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
755,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
756,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
757,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
758,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
759,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
760,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
761,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
762,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
763,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
764,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
765,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
766,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
767,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
768,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
769,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
770,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
771,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
772,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
773,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
774,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
775,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
776,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
777,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
778,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
779,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
780,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
781,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
782,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
783,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
784,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
785,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
786,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
787,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
788,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
789,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
790,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
791,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
792,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
793,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
794,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
795,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
796,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
797,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
798,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
799,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
800,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
801,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
802,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
803,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
804,4.0,-7.5,0.0,7.5,0.0,1.0,,8,14,27,23,13.0,8,11,4,2,2.0,1,2,86.7,72.7,84.6,100.0,92,100,0,1,0,0.0,0.0,20180919184900.0,1084.0
