,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
1067,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,54.0,1.0,20180519014627.0,11077.0,0.0,0.0
1068,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,51.0,1.0,20180519014630.0,11077.0,0.0,0.0
1069,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,51.0,0.0,20180519014630.0,11077.0,0.0,0.0
1070,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,51.0,0.0,20180519014630.0,11077.0,0.0,0.0
1071,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,51.0,1.0,20180519014640.0,11077.0,0.0,0.0
1072,44.0,5.0,第4节,第4节,-33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-33.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,51.0,1.0,20180519014640.0,21077.0,0.0,0.0
1073,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,50.0,1.0,20180519014641.0,21077.0,0.0,0.0
1074,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,50.0,1.0,20180519014641.0,21077.0,0.0,0.0
1075,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,43.0,1.0,20180519014648.0,21077.0,0.0,0.0
1076,44.0,5.0,第4节,第4节,-32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-32.5,4.0,0.77,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,43.0,1.0,20180519014648.0,21077.0,0.0,0.0
1077,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,0.91,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,43.0,1.0,20180519014648.0,21077.0,0.0,0.0
1078,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,1.0,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,43.0,1.0,20180519014648.0,21077.0,0.0,0.0
1079,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,0.71,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,33.0,1.0,20180519014657.0,21077.0,0.0,0.0
1080,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,33.0,1.0,20180519014657.0,21077.0,0.0,0.0
1081,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,16.0,6.0,2.0,0.0,66.7,50.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,21077.0,0.0,0.0
1082,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,50.0,52.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,21074.0,0.0,0.0
1083,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,11077.0,0.0,0.0
1084,44.0,5.0,第4节,第4节,-31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,11077.0,0.0,0.0
1085,44.0,5.0,第4节,第4节,31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,11077.0,0.0,0.0
1086,44.0,5.0,第4节,第4节,159.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,159.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014700.0,11077.0,0.0,0.0
1087,44.0,5.0,第4节,第4节,159.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,159.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014702.0,11077.0,0.0,0.0
1088,44.0,5.0,第4节,第4节,159.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,159.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,30.0,1.0,20180519014702.0,11077.0,0.0,0.0
1089,44.0,5.0,第4节,第4节,159.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,159.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1090,44.0,5.0,第4节,第4节,159.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,159.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1091,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.87,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1092,44.0,5.0,第4节,第4节,158.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,158.5,4.0,0.87,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1093,44.0,5.0,第4节,第4节,-30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-30.5,4.0,0.87,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1094,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,1.0,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,18.0,1.0,20180519014712.0,11077.0,0.0,0.0
1095,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,15.0,1.0,20180519014715.0,11077.0,0.0,0.0
1096,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,15.0,1.0,20180519014715.0,21077.0,0.0,0.0
1097,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,15.0,1.0,20180519014717.0,21077.0,0.0,0.0
1098,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,15.0,1.0,20180519014717.0,21077.0,0.0,0.0
1099,44.0,5.0,第4节,第4节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,10.0,1.0,20180519014720.0,21077.0,0.0,0.0
1100,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,10.0,1.0,20180519014720.0,21077.0,0.0,0.0
1101,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,0.0,1.0,20180519014730.0,21077.0,0.0,0.0
1102,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,0.0,1.0,20180519014730.0,21077.0,0.0,0.0
1103,44.0,5.0,第4节,第4节,157.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,157.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,0.0,1.0,20180519014730.0,21077.0,0.0,0.0
1104,44.0,5.0,第4节,第4节,156.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,156.5,4.0,0.71,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,6.0,GD,0.0,1.0,20180519014730.0,21077.0,0.0,0.0
1105,44.0,5.0,第4节,第4节,156.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,156.5,4.0,1.0,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014738.0,21077.0,0.0,0.0
1106,44.0,5.0,第4节,第4节,-31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-31.5,4.0,1.0,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014738.0,21077.0,0.0,0.0
1107,44.0,5.0,第4节,第4节,31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014738.0,21077.0,0.0,0.0
1108,44.0,5.0,第4节,第4节,31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014740.0,11077.0,0.0,0.0
1109,44.0,5.0,第4节,第4节,31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,80.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014740.0,11074.0,0.0,0.0
1110,44.0,5.0,第4节,第4节,31.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,31.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014740.0,21077.0,0.0,0.0
1111,44.0,5.0,第4节,第4节,-32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-32.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,52.0,1.0,20180519014740.0,21077.0,0.0,0.0
1112,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,45.0,1.0,20180519014745.0,21077.0,0.0,0.0
1113,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,45.0,1.0,20180519014745.0,21077.0,0.0,0.0
1114,44.0,5.0,第4节,第4节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,44.0,1.0,20180519014747.0,21077.0,0.0,0.0
1115,44.0,5.0,第4节,第4节,-33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-33.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,44.0,1.0,20180519014747.0,11077.0,0.0,0.0
1116,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,32.0,1.0,20180519014758.0,11077.0,0.0,0.0
1117,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,82.0,0.0,1.0,5.0,GD,32.0,1.0,20180519014758.0,11074.0,0.0,0.0
1118,44.0,5.0,第4节,第4节,33.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,33.5,4.0,0.83,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,32.0,1.0,20180519014758.0,21077.0,0.0,0.0
1119,44.0,5.0,第4节,第4节,-34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-34.5,4.0,0.87,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,32.0,1.0,20180519014758.0,21077.0,0.0,0.0
1120,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,1.0,20180519014803.0,21077.0,0.0,0.0
1121,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,1.0,1.0,5.0,GD,27.0,1.0,20180519014803.0,21077.0,0.0,0.0
1122,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,1.0,0.0,5.0,GD,27.0,1.0,20180519014804.0,21077.0,0.0,0.0
1123,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,0.0,5.0,GD,27.0,1.0,20180519014804.0,21077.0,0.0,0.0
1124,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,1.0,20180519014805.0,21077.0,0.0,0.0
1125,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,0.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,21077.0,0.0,0.0
1126,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,21086.0,0.0,0.0
1127,44.0,5.0,第4节,第4节,-35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-35.5,4.0,0.8,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,1.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,11077.0,0.0,0.0
1128,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,1:1,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,1.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,11078.0,0.0,0.0
1129,44.0,5.0,第4节,第4节,-34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-34.5,4.0,0.91,1:1,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,1.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,11078.0,0.0,0.0
1130,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.91,1:1,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,11078.0,0.0,0.0
1131,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.91,1:1,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,11080.0,0.0,0.0
1132,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.87,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,0.0,20180519014805.0,21077.0,0.0,0.0
1133,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,1.0,20180519014836.0,21077.0,0.0,0.0
1134,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,27.0,1.0,20180519014836.0,21077.0,0.0,0.0
1135,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.8,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,10.0,1.0,20180519014851.0,21077.0,0.0,0.0
1136,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.91,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,10.0,1.0,20180519014851.0,11077.0,0.0,0.0
1137,44.0,5.0,第4节,第4节,34.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,34.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,9.0,1.0,20180519014852.0,11077.0,0.0,0.0
1138,44.0,5.0,第4节,第4节,-35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,9.0,1.0,20180519014852.0,11077.0,0.0,0.0
1139,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,9.0,1.0,20180519014854.0,11077.0,0.0,0.0
1140,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,5.0,GD,9.0,1.0,20180519014854.0,11077.0,0.0,0.0
1141,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,4.0,GD,56.0,1.0,20180519014905.0,11077.0,0.0,0.0
1142,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,4.0,GD,56.0,0.0,20180519014905.0,11077.0,0.0,0.0
1143,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11077.0,0.0,0.0
1144,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,84.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11075.0,0.0,0.0
1145,44.0,5.0,第4节,第4节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21077.0,0.0,0.0
1146,44.0,5.0,第4节,第4节,-36.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-36.5,4.0,0.77,,4.0,17.0,6.0,2.0,1.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21077.0,0.0,0.0
1147,44.0,5.0,第4节,第4节,36.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,36.5,4.0,0.91,,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21086.0,0.0,0.0
1148,44.0,5.0,第4节,第4节,36.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,36.5,4.0,0.91,,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11077.0,0.0,0.0
1149,44.0,5.0,第4节,第4节,-38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-38.5,4.0,0.91,,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11077.0,0.0,0.0
1150,44.0,5.0,第4节,第4节,38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,38.5,4.0,0.77,1:1,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11078.0,0.0,0.0
1151,44.0,5.0,第4节,第4节,-37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-37.5,4.0,0.8,1:1,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11078.0,0.0,0.0
1152,44.0,5.0,第4节,第4节,37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,37.5,4.0,0.87,1:1,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11078.0,0.0,0.0
1153,44.0,5.0,第4节,第4节,37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,37.5,4.0,0.87,1:1,4.0,17.0,6.0,2.0,2.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,11079.0,0.0,0.0
1154,44.0,5.0,第4节,第4节,37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,37.5,4.0,0.87,,4.0,17.0,6.0,2.0,2.0,66.7,52.0,88.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21077.0,0.0,0.0
1155,44.0,5.0,第4节,第4节,-38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-38.5,4.0,0.91,,4.0,17.0,6.0,2.0,2.0,66.7,52.0,88.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21077.0,0.0,0.0
1156,44.0,5.0,第4节,第4节,38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,38.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,88.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
1157,44.0,5.0,第4节,第4节,38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,38.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
1158,44.0,5.0,第4节,第4节,38.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,38.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
1159,44.0,5.0,第4节,第4节,-37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-37.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,87.0,0.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
1160,44.0,5.0,第4节,第4节,37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,37.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,87.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
1161,44.0,5.0,第4节,第4节,37.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,37.5,4.0,0.77,,4.0,17.0,6.0,1.0,2.0,66.7,52.0,88.0,1.0,1.0,4.0,GD,50.0,0.0,20180519014912.0,21081.0,0.0,0.0
