,AM,AS,CP,DC,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
402,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,6.5,0.8,147.5,0.83,147.5,0.83,-6.5,2.0,,0.0,1.0,3.0,6.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,24.0,0.0,0.0,6.0,GD,44.0,0,,11077.0,0.0,0.0
403,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,6.5,0.8,147.5,0.83,147.5,0.83,-6.5,2.0,,0.0,1.0,3.0,6.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,24.0,0.0,0.0,6.0,GD,44.0,0,,11077.0,0.0,0.0
404,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,6.5,0.8,147.5,0.83,147.5,0.83,-6.5,2.0,,0.0,1.0,3.0,6.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,24.0,0.0,1.0,6.0,GD,44.0,0,,11077.0,0.0,0.0
405,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,6.5,0.8,147.5,0.83,147.5,0.83,-6.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,26.0,24.0,0.0,1.0,6.0,GD,44.0,0,,11074.0,0.0,0.0
406,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,6.5,0.8,147.5,0.83,147.5,0.83,-6.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,32.0,0,,21077.0,0.0,0.0
407,44.0,5.0,第2节,1.0,第2节,-6.5,0.87,5.5,0.8,147.5,0.83,147.5,0.83,5.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,32.0,0,,21077.0,0.0,0.0
408,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,147.5,0.83,149.5,0.83,-5.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,32.0,0,,21077.0,0.0,0.0
409,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,149.5,0.83,149.5,0.83,149.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,32.0,0,,21077.0,0.0,0.0
410,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,149.5,0.83,149.5,0.83,149.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,17.0,0,,21077.0,0.0,1.75
411,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,17.0,0,,21077.0,0.0,1.75
412,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,0.0,6.0,GD,15.0,0,,21077.0,0.0,1.75
413,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,0.0,6.0,GD,15.0,0,,21077.0,0.0,1.75
414,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,15.0,0,,21077.0,0.0,1.75
415,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,10.0,0,,21077.0,0.0,1.75
416,44.0,5.0,第2节,1.0,第2节,-5.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,10.0,0,,11077.0,0.0,1.75
417,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,147.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,10.0,0,,11077.0,0.0,1.75
418,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,6.0,GD,10.0,0,,11077.0,0.0,1.75
419,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,11077.0,0.0,0.0
420,44.0,5.0,第2节,1.0,第2节,-4.5,0.87,5.5,0.8,147.5,0.83,147.5,0.83,5.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,21077.0,0.0,0.0
421,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,147.5,0.83,146.5,0.83,-5.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,21077.0,0.0,0.0
422,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,21077.0,0.0,0.0
423,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,21077.0,0.0,1.75
424,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,56.0,0,,21077.0,0.0,0.0
425,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,49.0,0,,11077.0,0.0,1.75
426,44.0,5.0,第2节,1.0,第2节,-5.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,49.0,0,,11077.0,0.0,1.75
427,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,43.0,0,,11077.0,0.0,0.0
428,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,43.0,0,,11077.0,0.0,0.0
429,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.0,0.0
430,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.0,0.0
431,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,0.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,3.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11077.0,0.0,0.0
432,44.0,5.0,第2节,1.0,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,-4.5,2.0,,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,21086.0,0.0,0.0
433,44.0,5.0,第2节,1.0,第2节,-4.5,0.8,3.5,0.87,146.5,0.83,146.5,0.83,3.5,2.0,,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11077.0,0.0,0.0
434,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,146.5,0.83,147.5,0.83,-3.5,2.0,1:2,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11078.0,0.47,0.0
435,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,1:2,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,69.2,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11078.0,0.47,0.0
436,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,1:2,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,64.3,66.7,29.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11080.0,0.0,0.0
437,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,2:2,1.0,1.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,1.0,4.0,64.3,66.7,27.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11078.0,0.0,0.0
438,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,2:2,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,27.0,26.0,0.0,1.0,5.0,GD,37.0,0,,11079.0,0.0,0.0
439,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,0.0
440,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
441,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
442,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
443,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
444,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
445,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,1.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
446,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
447,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
448,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
449,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
450,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,21077.0,0.0,1.5
451,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,37.0,0,,11077.0,0.0,1.5
452,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,28.0,0,,11077.0,0.56,1.3
453,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,28.0,0,,11077.0,0.56,1.3
454,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,146.5,0.83,146.5,0.83,146.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,14.0,0,,11077.0,0.56,1.3
455,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,5.0,GD,14.0,0,,21077.0,0.56,1.3
456,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,58.0,0,,21077.0,0.0,1.5
457,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,58.0,0,,11077.0,0.0,1.5
458,44.0,5.0,第2节,1.0,第2节,-3.5,0.87,3.5,0.8,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,47.0,0,,21077.0,0.0,0.0
459,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,47.0,0,,21077.0,0.0,1.5
460,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,45.0,0,,21077.0,0.0,1.5
461,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,45.0,0,,11077.0,0.0,1.5
462,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,44.0,0,,11077.0,0.0,1.5
463,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,44.0,0,,11077.0,0.0,1.5
464,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,36.0,0,,21077.0,0.0,0.0
465,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,36.0,0,,21077.0,0.0,1.5
466,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,1.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,29.0,0,,21077.0,0.0,1.5
467,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,29.0,0,,11086.0,0.0,1.5
468,44.0,5.0,第2节,1.0,第2节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,28.0,0,,21077.0,0.0,1.5
469,44.0,5.0,第2节,1.0,第2节,-3.5,0.8,3.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,,1.0,1.0,3.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,28.0,0,,21077.0,0.0,1.5
470,44.0,5.0,第2节,1.0,第2节,-3.5,0.8,3.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,32.0,0.0,1.0,4.0,GD,28.0,0,,21075.0,0.47,0.0
471,44.0,5.0,第2节,1.0,第2节,-3.5,0.8,5.5,0.87,142.5,0.83,142.5,0.83,5.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,32.0,0.0,1.0,4.0,GD,28.0,0,,11077.0,0.47,0.0
472,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,142.5,0.83,145.5,0.83,-5.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,32.0,0.0,1.0,4.0,GD,28.0,0,,11077.0,0.47,0.0
473,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,29.0,32.0,0.0,1.0,4.0,GD,28.0,0,,11077.0,0.47,0.0
474,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,28.0,0,,11077.0,0.47,0.0
475,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,19.0,0,,11077.0,0.47,0.0
476,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,19.0,0,,11077.0,0.0,0.0
477,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,4.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,1.0,0,,11077.0,0.0,0.0
478,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,1.0,0,,21086.0,0.0,0.0
479,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,1.0,0,,11077.0,0.0,0.0
480,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,144.5,0.83,145.5,0.83,144.5,2.0,1:1,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,1.0,0,,11078.0,0.0,0.0
481,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,1:1,1.0,1.0,4.0,7.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,27.0,0.0,1.0,4.0,GD,1.0,0,,11078.0,0.0,0.0
482,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,29.0,27.0,0.0,1.0,4.0,GD,1.0,0,,11074.0,0.0,0.0
483,44.0,5.0,第2节,1.0,第2节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,29.0,0.0,1.0,4.0,GD,1.0,0,,21077.0,0.0,0.0
484,44.0,5.0,第2节,1.0,第2节,-5.5,0.87,4.5,0.8,145.5,0.83,145.5,0.83,4.5,2.0,,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,29.0,0.0,1.0,4.0,GD,1.0,0,,21077.0,0.0,0.0
485,44.0,5.0,第2节,1.0,第2节,-4.5,0.87,4.5,0.8,145.5,0.83,147.5,0.83,-4.5,2.0,,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,29.0,0.0,1.0,4.0,GD,1.0,0,,21077.0,0.0,0.0
486,44.0,5.0,第2节,1.0,第2节,-4.5,0.87,4.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,66.7,66.7,32.0,29.0,0.0,1.0,4.0,GD,1.0,0,,21077.0,0.0,0.0
487,44.0,5.0,第2节,1.0,第2节,-4.5,0.87,4.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,1:1,1.0,1.0,4.0,8.0,9.0,10.0,2.0,4.0,4.0,2.0,5.0,62.5,66.7,32.0,29.0,0.0,1.0,4.0,GD,1.0,0,,11080.0,0.45,0.0
