,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
71,,,,第1节,3.5,0.87,-3.5,0.87,157.5,0.91,157.5,0.83,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,#0A0A0A,1,7.0,GD,0.0,0,,21077.0,,0.0,0.0,
72,,,,第1节,3.5,0.87,-3.5,0.87,157.5,0.91,157.5,0.83,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,0.0,0.0,
73,,,,第1节,3.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,-4.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,0.0,0.0,
74,,,,第1节,4.5,0.87,-4.5,0.87,157.5,0.91,160.5,0.83,4.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,0.0,0.0,
75,,,,第1节,4.5,0.87,-4.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,0.0,0.0,
76,,,,第1节,4.5,0.83,-4.5,0.91,160.5,0.91,162.5,0.87,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,1.7,0.47,
77,,,,第1节,4.5,0.83,-4.5,0.91,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21077.0,,1.7,0.47,
78,,,,第1节,4.5,0.83,-4.5,0.91,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,#0A0A0A,1,6.0,GD,54.0,0,,21074.0,,0.0,0.0,"0.26,0.63"
79,,,,第1节,4.5,0.83,-4.5,0.91,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,#0A0A0A,1,6.0,GD,39.0,0,,11077.0,,0.0,0.0,
80,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,#0A0A0A,1,6.0,GD,39.0,0,,11077.0,,0.0,0.0,
81,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,#0A0A0A,1,6.0,GD,20.0,0,,11077.0,,0.0,0.0,
82,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,#0A0A0A,1,6.0,GD,20.0,0,,11074.0,,0.0,0.0,"0.79,0.56"
83,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,7.0,0.0,#0A0A0A,1,6.0,GD,20.0,0,,21077.0,,0.0,0.0,
84,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,7.0,0.0,#0A0A0A,1,6.0,GD,20.0,0,,21095.0,,1.7,0.47,"0.32,0.47"
85,,,,第1节,4.5,0.87,-4.5,0.87,163.5,0.83,163.5,0.91,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,11077.0,,1.7,0.47,
86,,,,第1节,4.5,0.91,-4.5,0.83,161.5,0.87,161.5,0.87,161.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,11077.0,,1.7,0.47,
87,,,,第1节,4.5,0.91,-4.5,0.83,161.5,0.87,161.5,0.87,161.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,11074.0,,1.75,0.45,"0.85,0.61"
88,,,,第1节,4.5,0.87,-5.5,0.87,161.5,0.87,161.5,0.87,-5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,21077.0,,1.75,0.45,
89,,,,第1节,5.5,0.87,-5.5,0.87,161.5,0.87,162.5,0.87,5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,21077.0,,1.75,0.45,
90,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,21077.0,,1.75,0.45,
91,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,6.0,GD,0.0,0,,21077.0,,0.0,0.0,
92,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,40.0,0,,21077.0,,0.0,0.0,
93,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,40.0,0,,21094.0,,0.0,0.0,"0.32,0.51"
94,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,40.0,0,,11077.0,,0.0,0.0,
95,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,23.0,0,,11077.0,,0.0,0.0,
96,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,23.0,0,,11077.0,,0.0,0.0,
97,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,#0A0A0A,1,5.0,GD,14.0,0,,11077.0,,0.0,0.0,
98,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,#0A0A0A,1,5.0,GD,14.0,0,,11074.0,,0.0,0.0,"0.70,0.58"
99,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,11.0,0.0,#0A0A0A,1,5.0,GD,14.0,0,,21077.0,,0.0,0.0,
100,,,,第1节,5.5,0.87,-5.5,0.87,160.5,0.91,160.5,0.83,160.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,11.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,21077.0,,0.0,0.0,
101,,,,第1节,5.5,0.83,-6.5,0.91,160.5,0.91,160.5,0.83,-6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,11.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,21077.0,,0.0,0.0,
102,,,,第1节,6.5,0.83,-6.5,0.91,160.5,0.91,161.5,0.91,6.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,11.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,21077.0,,0.0,0.0,
103,,,,第1节,6.5,0.83,-6.5,0.91,161.5,0.83,161.5,0.91,161.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,11.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,21077.0,,0.0,0.0,
104,,,,第1节,6.5,0.83,-6.5,0.91,161.5,0.83,161.5,0.91,161.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,21074.0,,0.0,0.0,"0.22,0.64"
105,,,,第1节,6.5,0.87,-5.5,0.87,161.5,0.83,161.5,0.91,-5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,11077.0,,0.0,0.0,
106,,,,第1节,5.5,0.87,-5.5,0.87,161.5,0.83,162.5,0.87,5.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,11077.0,,0.0,0.0,
107,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,#0A0A0A,1,4.0,GD,56.0,0,,11077.0,,0.0,0.0,
108,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,0.0,0.0,
109,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,0.0,0.0,
110,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
111,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
112,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
113,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
114,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
115,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
116,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.83,162.5,0.91,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
117,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
118,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
119,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
120,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
121,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
122,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,0.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
123,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
124,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
125,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
126,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
127,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
128,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.83,162.5,0.91,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,8.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11077.0,,0.0,0.0,
129,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,12.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11078.0,,0.0,0.0,
130,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,1:1,1.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,12.0,11.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,11079.0,,0.0,0.0,"0.20,0.50"
131,,,,第1节,5.5,0.87,-5.5,0.87,162.5,0.87,162.5,0.87,162.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,8.0,12.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,21077.0,,0.0,0.0,
132,,,,第1节,5.5,0.87,-5.5,0.87,163.5,0.87,163.5,0.87,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,8.0,12.0,1.0,#0A0A0A,1,4.0,GD,38.0,0,,21077.0,,0.0,0.0,
133,,,,第1节,5.5,0.87,-5.5,0.87,163.5,0.87,163.5,0.87,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,8.0,12.0,1.0,#0A0A0A,1,4.0,GD,36.0,0,,21077.0,,0.0,0.0,
134,,,,第1节,5.5,0.87,-5.5,0.87,163.5,0.87,163.5,0.87,163.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,1.0,9242213.0,,1.0,0.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,100.0,0.0,8.0,12.0,0.0,#0A0A0A,1,4.0,GD,36.0,0,,21077.0,,0.0,0.0,
