,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1084,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,144.5,0.8,144.5,0.87,144.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,37.0,1.0,20180721130753.0,11077.0,,1.25,0.0
1085,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.87,144.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,37.0,1.0,20180721130753.0,11077.0,,1.25,0.0
1086,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,29.0,0.0,20180721130800.0,11077.0,,1.25,0.0
1087,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,29.0,0.0,20180721130800.0,11077.0,,1.25,0.0
1088,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130825.0,11077.0,,1.25,0.0
1089,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.8,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130825.0,11077.0,,1.25,0.0
1090,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.8,143.5,0.87,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180721130834.0,11077.0,,1.25,0.0
1091,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.8,143.5,0.87,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180721130834.0,11077.0,,1.25,0.0
1092,,,第3节,1.0,第3节,5.5,0.8,-5.5,0.87,143.5,0.77,143.5,0.87,143.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,18.0,1.0,20180721130837.0,11077.0,,1.25,0.0
1093,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.87,143.5,0.77,143.5,0.91,4.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,18.0,1.0,20180721130837.0,11077.0,,1.25,0.0
1094,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.83,143.5,0.87,143.5,0.91,-4.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,18.0,1.0,20180721130837.0,21077.0,,1.25,0.0
1095,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.83,142.5,0.87,143.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,18.0,1.0,20180721130837.0,21077.0,,1.25,0.0
1096,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.83,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,15.0,1.0,20180721130841.0,21077.0,,1.25,0.0
1097,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,15.0,1.0,20180721130841.0,21077.0,,1.25,0.0
1098,,,第3节,1.0,第3节,4.5,0.83,-4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,7.0,1.0,20180721130849.0,21077.0,,1.25,0.0
1099,,,第3节,1.0,第3节,4.5,0.8,-4.5,0.87,142.5,0.83,142.5,0.83,142.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,7.0,1.0,20180721130849.0,21077.0,,1.25,0.0
1100,,,第3节,1.0,第3节,4.5,0.8,-4.5,0.87,141.5,0.87,142.5,0.83,141.5,1.0,3.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721130857.0,21077.0,,1.25,0.0
1101,,,第3节,1.0,第3节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721130857.0,21077.0,,1.25,0.0
1102,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,1.0,63.2,54.0,54.0,50.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721130901.0,21077.0,,1.25,0.0
1103,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721130901.0,1082.0,,1.25,0.0
1104,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721131112.0,1082.0,,1.25,0.0
1105,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,^,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721131112.0,01090^11077,,1.25,0.0
1106,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,^,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180721131113.0,01090^11077,,1.25,0.0
1107,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.8,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180721131113.0,21077.0,,1.25,0.0
1108,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.8,141.5,0.87,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180721131121.0,21077.0,,1.25,0.0
1109,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.8,141.5,0.87,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180721131121.0,21077.0,,1.25,0.0
1110,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.8,141.5,0.87,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,50.0,1.0,20180721131122.0,21077.0,,1.25,0.0
1111,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.8,141.5,0.87,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,50.0,1.0,20180721131122.0,11077.0,,1.25,0.0
1112,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,140.5,0.83,141.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,42.0,1.0,20180721131130.0,11077.0,,1.25,0.0
1113,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,42.0,1.0,20180721131130.0,11077.0,,1.25,0.0
1114,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,54.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180721131138.0,11077.0,,1.25,0.0
1115,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,56.0,54.0,50.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180721131138.0,11077.0,,1.25,0.0
1116,,,第4节,1.0,第4节,4.5,0.87,-4.5,0.8,141.5,0.83,140.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180721131146.0,11077.0,,1.25,0.0
1117,,,第4节,1.0,第4节,6.5,0.87,-4.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180721131146.0,11077.0,,1.25,0.0
1118,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.8,141.5,0.83,141.5,0.83,6.5,1.0,4.0,0.0,,0.0,1.0,8.0,9.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180721131146.0,11077.0,,1.25,0.0
1119,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.83,141.5,0.83,141.5,0.83,-6.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721131150.0,11074.0,,1.25,0.0
1120,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.83,140.5,0.87,141.5,0.8,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721131150.0,21077.0,,1.25,0.0
1121,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.83,140.5,0.87,140.5,0.8,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,14.0,1.0,20180721131158.0,21077.0,,1.25,0.0
1122,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.83,140.5,0.8,140.5,0.8,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,14.0,1.0,20180721131158.0,21077.0,,1.25,0.0
1123,,,第4节,1.0,第4节,6.5,0.83,-6.5,0.83,140.5,0.8,140.5,0.87,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,6.0,1.0,20180721131206.0,21077.0,,1.25,0.0
1124,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,6.0,1.0,20180721131206.0,21077.0,,1.25,0.0
1125,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131208.0,21077.0,,1.25,0.0
1126,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131208.0,21077.0,,1.25,0.0
1127,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131212.0,21077.0,,1.25,0.0
1128,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131212.0,11086.0,,1.25,0.0
1129,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,0.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131222.0,11086.0,,1.25,0.0
1130,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,0.0,20180721131222.0,11086.0,,1.25,0.0
1131,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,1.0,20180721131242.0,11086.0,,1.25,0.0
1132,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,139.5,0.83,140.5,0.83,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,9.0,1~GD,4.0,1.0,20180721131242.0,11086.0,,1.25,0.0
1133,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,139.5,0.83,139.5,0.83,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,8.0,1~GD,56.0,1.0,20180721131251.0,11086.0,,1.25,0.0
1134,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,139.5,0.77,139.5,0.91,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,8.0,1~GD,56.0,1.0,20180721131251.0,11086.0,,1.25,0.0
1135,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,139.5,0.77,139.5,0.91,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721131259.0,11086.0,,1.25,0.0
1136,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.91,139.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,50.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721131259.0,11086.0,,1.25,0.0
1137,,,第4节,1.0,第4节,6.5,0.8,-6.5,0.87,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,42.0,1.0,20180721131304.0,11086.0,,1.25,0.0
1138,,,第4节,1.0,第4节,4.5,0.83,-4.5,0.87,140.5,0.91,140.5,0.77,4.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,42.0,1.0,20180721131304.0,11086.0,,1.25,0.0
1139,,,第4节,1.0,第4节,4.5,0.83,-4.5,0.83,140.5,0.87,140.5,0.77,-4.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,42.0,1.0,20180721131304.0,21074.0,,1.25,0.0
1140,,,第4节,1.0,第4节,4.5,0.83,-4.5,0.83,140.5,0.87,140.5,0.8,-4.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721131306.0,21074.0,,1.25,0.0
1141,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,140.5,0.8,140.5,0.8,-4.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721131306.0,11077.0,,1.25,0.0
1142,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,140.5,0.8,140.5,0.87,-4.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721131314.0,11077.0,,1.25,0.0
1143,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,139.5,0.87,140.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721131314.0,11077.0,,1.25,0.0
1144,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131321.0,11077.0,,1.25,0.0
1145,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131321.0,11077.0,,1.25,0.0
1146,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131322.0,11077.0,,1.25,0.0
1147,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131322.0,21086.0,,1.25,0.0
1148,,,第4节,1.0,第4节,4.5,0.91,-4.5,0.77,140.5,0.91,139.5,0.8,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131328.0,21086.0,,1.25,0.0
1149,,,第4节,1.0,第4节,5.5,0.91,-4.5,0.77,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131328.0,21086.0,,1.25,0.0
1150,,,第4节,1.0,第4节,5.5,0.83,-5.5,0.77,140.5,0.91,140.5,0.77,5.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131328.0,21086.0,,1.25,0.0
1151,,,第4节,1.0,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.77,-5.5,1.0,4.0,0.0,1:2,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131328.0,11078.0,,1.25,0.0
1152,,,第4节,1.0,第4节,5.5,0.83,-5.5,0.83,141.5,0.83,140.5,0.83,141.5,1.0,4.0,0.0,1:2,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,56.0,56.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131328.0,11078.0,,1.25,0.0
1153,,,第4节,1.0,第4节,5.5,0.83,-5.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,1:2,0.0,1.0,8.0,10.0,12.0,2.0,1.0,63.2,57.0,57.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131401.0,11078.0,,1.25,0.0
1154,,,第4节,1.0,第4节,5.5,0.87,-5.5,0.8,141.5,0.87,141.5,0.83,141.5,1.0,4.0,0.0,1:2^2:2,0.0,1.0,8.0,10.0,13.0,2.0,1.0,65.0,58.0,57.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131401.0,11079^11078,,1.25,0.0
1155,,,第4节,1.0,第4节,5.5,0.87,-5.5,0.8,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,1:2^2:2,0.0,1.0,8.0,10.0,13.0,2.0,1.0,65.0,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131413.0,11079^11078,,1.25,0.0
1156,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,141.5,0.87,141.5,0.8,6.5,1.0,4.0,0.0,1:2^2:2,0.0,1.0,8.0,10.0,13.0,2.0,1.0,65.0,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,0.0,20180721131413.0,11079^11078,,1.25,0.0
1157,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,141.5,0.87,141.5,0.8,-6.5,1.0,4.0,0.0,2:2,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180721131417.0,11079.0,,1.25,0.0
1158,,,第4节,1.0,第4节,6.5,0.77,-6.5,0.8,141.5,0.87,141.5,0.8,-6.5,1.0,4.0,0.0,2:2,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180721131417.0,11079.0,,1.25,0.0
1159,,,第4节,1.0,第4节,6.5,0.77,-6.5,0.91,141.5,0.8,141.5,0.87,-6.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721131425.0,21077.0,,1.25,0.0
1160,,,第4节,1.0,第4节,6.5,0.77,-6.5,0.91,141.5,0.8,141.5,0.87,-6.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721131425.0,21077.0,,1.25,0.0
1161,,,第4节,1.0,第4节,6.5,0.77,-6.5,0.91,140.5,0.87,141.5,0.87,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180721131433.0,21077.0,,1.25,0.0
1162,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.87,140.5,0.8,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180721131433.0,11077.0,,1.25,0.0
1163,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.8,140.5,0.87,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721131441.0,11077.0,,1.25,0.0
1164,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721131441.0,11077.0,,1.25,0.0
1165,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721131442.0,11077.0,,1.25,0.0
1166,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721131442.0,11077.0,,1.25,0.0
1167,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721131443.0,11077.0,,1.25,0.0
1168,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721131443.0,21086.0,,1.25,0.0
1169,,,第4节,1.0,第4节,6.5,0.87,-6.5,0.8,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,8.0,10.0,14.0,2.0,1.0,66.7,58.0,58.0,52.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721131444.0,21086.0,,1.25,0.0
