,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
287,第2节,第2节,5.5,0.8,-6.5,0.87,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
288,第2节,第2节,6.5,0.8,-6.5,0.83,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
289,第2节,第2节,6.5,0.83,-5.5,0.83,157.5,0.83,157.5,0.83,-5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
290,第2节,第2节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
291,第2节,第2节,5.5,0.87,-7.5,0.8,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
292,第2节,第2节,7.5,0.87,-7.5,0.8,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
293,第2节,第2节,7.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,-5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
294,第2节,第2节,5.5,0.87,-5.5,0.87,157.5,0.83,157.5,0.83,5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
295,第2节,第2节,5.5,0.8,-7.5,0.87,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
296,第2节,第2节,7.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
297,第2节,第2节,7.5,0.8,-7.5,0.87,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
298,第2节,第2节,7.5,0.87,-6.5,0.8,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
299,第2节,第2节,6.5,0.87,-6.5,0.83,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
300,第2节,第2节,6.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
301,第2节,第2节,7.5,0.8,-7.5,0.87,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
302,第2节,第2节,7.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
303,第2节,第2节,7.5,0.87,-8.5,0.8,157.5,0.83,157.5,0.83,-8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
304,第2节,第2节,8.5,0.87,-8.5,0.87,157.5,0.83,157.5,0.83,8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
305,第2节,第2节,8.5,0.8,-9.5,0.87,157.5,0.83,157.5,0.83,-9.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
306,第2节,第2节,9.5,0.8,-9.5,0.83,157.5,0.83,157.5,0.83,9.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
307,第2节,第2节,9.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
308,第2节,第2节,11.5,0.83,-11.5,0.87,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
309,第2节,第2节,11.5,0.8,-12.5,0.87,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
310,第2节,第2节,12.5,0.8,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
311,第2节,第2节,12.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
312,第2节,第2节,13.5,0.83,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
313,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
314,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
315,第2节,第2节,14.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
316,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
317,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
318,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
319,第2节,第2节,14.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
320,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
321,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
322,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
323,第2节,第2节,14.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
324,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
325,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
326,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
327,第2节,第2节,14.5,0.8,-15.5,0.87,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
328,第2节,第2节,15.5,0.8,-15.5,0.87,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
329,第2节,第2节,15.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
330,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
331,第2节,第2节,14.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
332,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
333,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
334,第2节,第2节,14.5,0.8,-14.5,0.91,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
335,第2节,第2节,14.5,0.77,-16.5,0.91,157.5,0.83,157.5,0.83,-16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
336,第2节,第2节,16.5,0.77,-16.5,0.77,157.5,0.83,157.5,0.83,16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
337,第2节,第2节,16.5,0.91,-15.5,0.77,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
338,第2节,第2节,15.5,0.83,-15.5,0.83,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
339,第2节,第2节,15.5,0.8,-16.5,0.87,157.5,0.83,157.5,0.83,-16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
340,第2节,第2节,16.5,0.8,-16.5,0.83,157.5,0.83,157.5,0.83,16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
341,第2节,第2节,16.5,0.83,-15.5,0.83,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
342,第2节,第2节,15.5,0.83,-15.5,0.8,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
343,第2节,第2节,15.5,0.87,-16.5,0.8,157.5,0.83,157.5,0.83,-16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
344,第2节,第2节,16.5,0.87,-16.5,0.83,157.5,0.83,157.5,0.83,16.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
345,第2节,第2节,16.5,0.83,-15.5,0.83,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
346,第2节,第2节,15.5,0.83,-15.5,0.8,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
347,第2节,第2节,15.5,0.87,-14.5,0.8,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
348,第2节,第2节,14.5,0.87,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
349,第2节,第2节,14.5,0.8,-15.5,0.87,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
350,第2节,第2节,15.5,0.83,-15.5,0.83,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
351,第2节,第2节,15.5,0.87,-14.5,0.8,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
352,第2节,第2节,14.5,0.87,-14.5,0.83,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
353,第2节,第2节,14.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
354,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
355,第2节,第2节,13.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
356,第2节,第2节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
357,第2节,第2节,14.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
358,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
359,第2节,第2节,13.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
360,第2节,第2节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
361,第2节,第2节,14.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
362,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
363,第2节,第2节,13.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
364,第2节,第2节,12.5,0.83,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
365,第2节,第2节,12.5,0.91,-10.5,0.77,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
366,第2节,第2节,10.5,0.8,-10.5,0.87,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
367,第2节,第2节,10.5,0.77,-12.5,0.91,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
368,第2节,第2节,12.5,0.77,-12.5,0.87,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
369,第2节,第2节,12.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
370,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
371,第2节,第2节,13.5,0.8,-12.5,0.87,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
372,第2节,第2节,12.5,0.8,-12.5,0.87,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
373,第2节,第2节,12.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
374,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
375,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
376,第2节,第2节,13.5,0.8,-13.5,0.87,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
377,第2节,第2节,13.5,0.8,-12.5,0.87,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
378,第2节,第2节,12.5,0.8,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
379,第2节,第2节,12.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
380,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
