,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1298,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.83,1:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152146.0,11078.0,,0.0,0.0
1299,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.83,1:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152146.0,11078.0,,0.0,0.0
1300,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.0,1:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152146.0,11078.0,,0.0,0.0
1301,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.0,1:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11078.0,,0.0,0.0
1302,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.8,1:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11078.0,,0.0,0.0
1303,,,第3节,第3节,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,3.0,0.87,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11080^11078,,0.0,0.0
1304,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.87,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11080^11078,,0.0,0.0
1305,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.8,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11080^11078,,0.0,0.0
1306,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.0,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,0.0,20180518152154.0,11080^11078,,0.0,0.0
1307,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.0,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,1.0,20180518152208.0,11080^11078,,0.0,0.0
1308,,,第3节,第3节,5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,5.5,3.0,0.83,1:2^2:2,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,1.0,20180518152208.0,11080^11078,,0.0,0.0
1309,,,第3节,第3节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,3.0,0.83,2:2^,55.0,60.0,0.0,0.0,1,1.0,1~GD,38.0,1.0,20180518152209.0,11080^21077,,0.0,0.0
1310,,,第3节,第3节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,3.0,0.83,2:2^,55.0,60.0,0.0,0.0,1,1.0,1~GD,37.0,1.0,20180518152209.0,11080^21077,,0.0,0.0
1311,,,第3节,第3节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,3.0,0.8,,55.0,60.0,0.0,0.0,1,1.0,1~GD,37.0,1.0,20180518152217.0,21077.0,,0.0,0.0
1312,,,第3节,第3节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,3.0,0.87,,55.0,60.0,0.0,0.0,1,1.0,1~GD,29.0,1.0,20180518152217.0,21077.0,,0.0,0.0
1313,,,第3节,第3节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,3.0,0.87,,55.0,60.0,0.0,0.0,1,1.0,1~GD,29.0,1.0,20180518152226.0,21077.0,,0.0,0.0
1314,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.83,,55.0,60.0,0.0,0.0,1,1.0,1~GD,21.0,1.0,20180518152226.0,21077.0,,0.0,0.0
1315,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.83,,55.0,60.0,0.0,0.0,1,1.0,1~GD,21.0,1.0,20180518152226.0,21077.0,,0.0,0.0
1316,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.83,,55.0,60.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180518152227.0,21077.0,,0.0,0.0
1317,,,第3节,第3节,6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,6.5,3.0,0.83,,55.0,60.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180518152227.0,21094.0,,0.0,0.0
1318,,,第3节,第3节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,3.0,0.0,,55.0,60.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180518152227.0,21094.0,,0.0,0.0
1319,,,第3节,第3节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,3.0,0.0,,55.0,60.0,0.0,0.0,1,1.0,1~GD,11.0,1.0,20180518152236.0,11077.0,,0.0,0.0
1320,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.87,,55.0,60.0,0.0,0.0,1,1.0,1~GD,11.0,1.0,20180518152236.0,11077.0,,0.0,0.0
1321,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.8,,55.0,60.0,0.0,0.0,1,1.0,1~GD,11.0,1.0,20180518152236.0,11077.0,,0.0,0.0
1322,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.8,,55.0,60.0,0.0,0.0,1,1.0,1~GD,11.0,1.0,20180518152236.0,11077.0,,0.0,0.0
1323,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.0,,55.0,60.0,0.0,0.0,1,1.0,1~GD,11.0,1.0,20180518152236.0,11077.0,,0.0,0.0
1324,,,第3节,第3节,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,1.0,1~GD,8.0,1.0,20180518152238.0,11077.0,,0.0,0.0
1325,,,第3节,第3节,7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,7.5,3.0,0.8,,55.0,62.0,0.0,0.0,1,1.0,1~GD,8.0,1.0,20180518152238.0,11077.0,,0.0,0.0
1326,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.87,^,55.0,62.0,0.0,0.0,1,1.0,1~GD,8.0,1.0,20180518152239.0,11074^21077,,0.0,0.0
1327,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.8,,55.0,62.0,0.0,0.0,1,1.0,1~GD,8.0,1.0,20180518152239.0,21077.0,,0.0,0.0
1328,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,1.0,1~GD,0.0,1.0,20180518152247.0,21077.0,,0.0,0.0
1329,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,1.0,1~GD,0.0,1.0,20180518152247.0,21077.0,,0.0,0.0
1330,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,52.0,1.0,20180518152255.0,21077.0,,0.0,0.0
1331,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.8,,55.0,62.0,0.0,0.0,1,0.0,1~GD,52.0,1.0,20180518152255.0,21077.0,,0.0,0.0
1332,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,0.0,1~GD,47.0,0.0,20180518152259.0,21077.0,,0.0,0.0
1333,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,0.0,1~GD,47.0,0.0,20180518152259.0,21077.0,,0.0,0.0
1334,,,第3节,第3节,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,0.0,1~GD,47.0,1.0,20180518152320.0,21077.0,,0.0,0.0
1335,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,47.0,1.0,20180518152320.0,21077.0,,0.0,0.0
1336,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,0.0,20180518152325.0,21077.0,,0.0,0.0
1337,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,0.0,20180518152325.0,21077.0,,0.0,0.0
1338,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,0.0,20180518152334.0,21077.0,,0.0,0.0
1339,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,0.0,20180518152334.0,11086^21077,,0.0,0.0
1340,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,1.0,20180518152359.0,11086^21077,,0.0,0.0
1341,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.83,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,41.0,1.0,20180518152359.0,11086^21077,,0.0,0.0
1342,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.77,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,33.0,1.0,20180518152408.0,11086^21077,,0.0,0.0
1343,,,第3节,第3节,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,3.0,0.91,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,33.0,1.0,20180518152408.0,11086^21077,,0.0,0.0
1344,,,第3节,第3节,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,3.0,0.87,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,33.0,1.0,20180518152408.0,11086^21077,,0.0,0.0
1345,,,第3节,第3节,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,3.0,0.8,^,55.0,62.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180518152412.0,11086^21077,,0.0,0.0
1346,,,第3节,第3节,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180518152412.0,21095.0,,0.0,0.0
1347,,,第3节,第3节,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180518152412.0,21095.0,,0.0,0.0
1348,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180518152412.0,21095.0,,0.0,0.0
1349,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180518152412.0,11077.0,,0.0,0.0
1350,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.77,,55.0,62.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180518152421.0,11077.0,,0.0,0.0
1351,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.91,,55.0,62.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180518152421.0,11077.0,,0.0,0.0
1352,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180518152421.0,11077.0,,0.0,0.0
1353,,,第3节,第3节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,21.0,1.0,20180518152421.0,11077.0,,0.0,0.0
1354,,,第3节,第3节,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,13.0,1.0,20180518152429.0,11077.0,,0.0,0.0
1355,,,第3节,第3节,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,13.0,1.0,20180518152429.0,11077.0,,0.0,0.0
1356,,,第3节,第3节,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180518152437.0,11077.0,,0.0,0.0
1357,,,第3节,第3节,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,3.0,0.8,,55.0,62.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180518152437.0,11077.0,,0.0,0.0
1358,,,第3节,第3节,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180518152437.0,11077.0,,0.0,0.0
1359,,,第3节,第3节,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,3.0,1.0,20180518152438.0,11077.0,,0.0,0.0
1360,,,第3节,第3节,7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,7.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,3.0,1.0,20180518152438.0,11094.0,,0.0,0.0
1361,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.87,,55.0,62.0,0.0,0.0,1,0.0,1~GD,3.0,1.0,20180518152438.0,11094.0,,0.0,0.0
1362,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.8,,55.0,62.0,0.0,0.0,1,0.0,1~GD,3.0,1.0,20180518152438.0,11094.0,,0.0,0.0
1363,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,3.0,1.0,20180518152438.0,11094.0,,0.0,0.0
1364,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1365,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1366,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1367,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1368,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.83,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1369,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1370,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152442.0,21077.0,,0.0,0.0
1371,,,第3节,第3节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,3.0,0.0,,55.0,62.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180518152445.0,21077.0,,0.0,0.0
1372,,,第4节,第4节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180518152445.0,21077.0,,0.0,0.0
1373,,,第4节,第4节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180518152651.0,1082.0,,0.0,0.0
1374,,,第4节,第4节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180518152651.0,1082.0,,0.0,0.0
1375,,,第4节,第4节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180518152652.0,1082.0,,0.0,0.0
1376,,,第4节,第4节,158.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,158.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180518152652.0,11077.0,,0.0,0.0
1377,,,第4节,第4节,158.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,158.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,52.0,1.0,20180518152700.0,11077.0,,0.0,0.0
1378,,,第4节,第4节,158.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,158.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,52.0,1.0,20180518152700.0,11077.0,,0.0,0.0
1379,,,第4节,第4节,158.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,158.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,9.0,1~GD,44.0,1.0,20180518152708.0,11077.0,,0.0,0.0
1380,,,第4节,第4节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,44.0,1.0,20180518152708.0,21077.0,,0.0,0.0
1381,,,第4节,第4节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,36.0,1.0,20180518152716.0,21077.0,,0.0,0.0
1382,,,第4节,第4节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,36.0,1.0,20180518152716.0,21077.0,,0.0,0.0
1383,,,第4节,第4节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,4.0,0.77,,55.0,62.0,0.0,0.0,1,9.0,1~GD,28.0,1.0,20180518152725.0,21077.0,,0.0,0.0
1384,,,第4节,第4节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,4.0,0.91,,55.0,62.0,0.0,0.0,1,9.0,1~GD,28.0,1.0,20180518152725.0,21077.0,,0.0,0.0
1385,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152728.0,21077.0,,0.0,0.0
1386,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152728.0,21095.0,,0.0,0.0
1387,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152729.0,21095.0,,0.0,0.0
1388,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152729.0,21095.0,,0.0,0.0
1389,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152729.0,21095.0,,0.0,0.0
1390,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180518152729.0,11077.0,,0.0,0.0
1391,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.77,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152736.0,11077.0,,0.0,0.0
1392,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.91,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152736.0,11077.0,,0.0,0.0
1393,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152736.0,11077.0,,0.0,0.0
1394,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152736.0,11077.0,,0.0,0.0
1395,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,11077.0,,0.0,0.0
1396,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,11077.0,,0.0,0.0
1397,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,11077.0,,0.0,0.0
1398,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,11077.0,,0.0,0.0
1399,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,11077.0,,0.0,0.0
1400,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,0.0,20180518152737.0,21077.0,,0.0,0.0
1401,,,第4节,第4节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,1.0,20180518152759.0,21077.0,,0.0,0.0
1402,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,16.0,1.0,20180518152759.0,21077.0,,0.0,0.0
1403,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.83,,55.0,62.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180518152808.0,21077.0,,0.0,0.0
1404,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180518152808.0,21077.0,,0.0,0.0
1405,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21077.0,,0.0,0.0
1406,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.87,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21095.0,,0.0,0.0
1407,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.8,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21095.0,,0.0,0.0
1408,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.77,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21095.0,,0.0,0.0
1409,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.91,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21095.0,,0.0,0.0
1410,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180518152812.0,21095.0,,0.0,0.0
1411,,,第4节,第4节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,4.0,0.0,,55.0,62.0,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180518152820.0,11077.0,,0.0,0.0
