,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,KC,KI,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
498,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,4.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121145.0,11077.0,,0.47,0.0
499,44.0,5.0,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,4.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121145.0,11077.0,,0.47,0.0
500,44.0,5.0,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,4.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121148.0,11077.0,,0.47,0.0
501,44.0,5.0,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,4.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121148.0,11081.0,,0.47,0.0
502,44.0,5.0,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,4.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121152.0,11081.0,,0.47,0.0
503,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,^,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,0.0,20180721121152.0,11077^11081,,0.47,0.0
504,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,^,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,1.0,20180721121308.0,11077^11081,,0.47,0.0
505,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,1.0,20180721121308.0,11077.0,,0.47,0.0
506,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,10.0,1.0,20180721121317.0,11077.0,,0.47,0.0
507,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.87,144.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,10.0,1.0,20180721121317.0,11077.0,,0.47,0.0
508,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.87,143.5,0.8,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721121325.0,11077.0,,0.47,0.0
509,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721121325.0,11077.0,,0.47,0.0
510,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,53.0,1.0,20180721121334.0,11077.0,,0.47,0.0
511,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,53.0,1.0,20180721121334.0,11077.0,,0.47,0.0
512,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,0.0,20180721121334.0,11077.0,,0.47,0.0
513,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,0.0,20180721121337.0,11077.0,,0.47,0.0
514,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,0.0,20180721121337.0,11077.0,,0.47,0.0
515,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,1.0,20180721121342.0,11077.0,,0.47,0.0
516,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.8,143.5,0.87,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,1.0,20180721121342.0,11077.0,,0.47,0.0
517,,,第2节,,第2节,-8.5,0.8,8.5,0.87,142.5,0.83,143.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,1.0,20180721121342.0,21077.0,,0.47,0.0
518,,,第2节,,第2节,-8.5,0.8,8.5,0.87,142.5,0.83,142.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,44.0,1.0,20180721121351.0,21077.0,,0.47,0.0
519,,,第2节,,第2节,-8.5,0.8,8.5,0.87,142.5,0.83,142.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,44.0,1.0,20180721121351.0,21077.0,,0.47,0.0
520,,,第2节,,第2节,-8.5,0.8,8.5,0.87,142.5,0.83,142.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721121357.0,21077.0,,0.47,0.0
521,,,第2节,,第2节,-8.5,0.83,8.5,0.83,141.5,0.83,142.5,0.83,141.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721121357.0,11077.0,,0.47,0.0
522,,,第2节,,第2节,-8.5,0.83,8.5,0.83,141.5,0.83,141.5,0.83,141.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,30.0,1.0,20180721121405.0,11077.0,,0.47,0.0
523,,,第2节,,第2节,-8.5,0.83,8.5,0.83,141.5,0.8,141.5,0.87,141.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,30.0,1.0,20180721121405.0,11077.0,,0.47,0.0
524,,,第2节,,第2节,-8.5,0.83,8.5,0.83,141.5,0.8,141.5,0.87,141.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,24.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,22.0,1.0,20180721121414.0,11077.0,,0.47,0.0
525,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,141.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,27.0,24.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,22.0,1.0,20180721121414.0,11077.0,,0.47,0.0
526,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,1.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,16.0,1.0,20180721121418.0,11077.0,,0.47,0.0
527,,,第2节,,第2节,-5.5,0.8,5.5,0.83,144.5,0.83,144.5,0.83,-5.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,16.0,1.0,20180721121418.0,11075.0,,0.47,0.0
528,,,第2节,,第2节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,5.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,15.0,1.0,20180721121420.0,11075.0,,0.47,0.0
529,,,第2节,,第2节,-6.5,0.83,6.5,0.87,144.5,0.83,144.5,0.83,-6.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,15.0,1.0,20180721121420.0,11075.0,,0.47,0.0
530,,,第2节,,第2节,-6.5,0.83,6.5,0.83,144.5,0.87,144.5,0.83,6.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,15.0,1.0,20180721121420.0,21077.0,,0.47,0.0
531,,,第2节,,第2节,-6.5,0.83,6.5,0.83,143.5,0.87,144.5,0.8,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,15.0,1.0,20180721121420.0,21077.0,,0.47,0.0
532,,,第2节,,第2节,-6.5,0.83,6.5,0.83,143.5,0.87,143.5,0.8,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,7.0,1.0,20180721121428.0,21077.0,,0.47,0.0
533,,,第2节,,第2节,-6.5,0.83,6.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,5.0,1~GD,7.0,1.0,20180721121428.0,21077.0,,0.47,0.0
534,,,第2节,,第2节,-6.5,0.83,6.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,4.0,1~GD,59.0,1.0,20180721121436.0,21077.0,,0.47,0.0
535,,,第2节,,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,143.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,4.0,1~GD,59.0,1.0,20180721121436.0,21077.0,,0.47,0.0
536,,,第2节,,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,30.0,0.0,0.0,#C40010,1,4.0,1~GD,59.0,1.0,20180721121436.0,21077.0,,0.47,0.0
537,,,第2节,,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,57.0,1.0,20180721121437.0,21077.0,,0.47,0.0
538,,,第2节,,第2节,-8.5,0.8,8.5,0.83,146.5,0.83,146.5,0.83,-8.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,57.0,1.0,20180721121437.0,21077.0,,0.47,0.0
539,,,第2节,,第2节,-8.5,0.8,8.5,0.87,146.5,0.83,146.5,0.83,8.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,57.0,1.0,20180721121437.0,21075.0,,0.47,0.0
540,,,第2节,,第2节,-8.5,0.8,8.5,0.87,146.5,0.83,146.5,0.83,8.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,56.0,1.0,20180721121439.0,21075.0,,0.47,0.0
541,,,第2节,,第2节,-8.5,0.83,8.5,0.83,146.5,0.8,146.5,0.87,8.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,56.0,1.0,20180721121439.0,11077.0,,0.47,0.0
542,,,第2节,,第2节,-8.5,0.83,8.5,0.83,146.5,0.8,146.5,0.87,8.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,48.0,1.0,20180721121447.0,11077.0,,0.47,0.0
543,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,146.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,48.0,1.0,20180721121447.0,11077.0,,0.47,0.0
544,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,40.0,1.0,20180721121456.0,11077.0,,0.47,0.0
545,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,40.0,1.0,20180721121456.0,11077.0,,0.47,0.0
546,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,0.0,20180721121458.0,11077.0,,0.47,0.0
547,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,0.0,20180721121458.0,11077.0,,0.47,0.0
548,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,0.0,20180721121505.0,11077.0,,0.47,0.0
549,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,0.0,20180721121505.0,11077.0,,0.47,0.0
550,,,第2节,,第2节,-8.5,0.83,8.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,1.0,20180721121530.0,11077.0,,0.47,0.0
551,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,145.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,37.0,1.0,20180721121530.0,11077.0,,0.47,0.0
552,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.87,144.5,0.8,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,29.0,1.0,20180721121539.0,11077.0,,0.47,0.0
553,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,29.0,1.0,20180721121539.0,11077.0,,0.47,0.0
554,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,20.0,0.0,20180721121546.0,11077.0,,0.47,0.0
555,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,20.0,0.0,20180721121546.0,11077.0,,0.47,0.0
556,,,第2节,,第2节,-8.5,0.83,8.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,20.0,1.0,20180721121557.0,11077.0,,0.47,0.0
557,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,144.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,20.0,1.0,20180721121557.0,11077.0,,0.47,0.0
558,,,第2节,,第2节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,12.0,1.0,20180721121605.0,11077.0,,0.47,0.0
559,,,第2节,,第2节,-8.5,0.83,8.5,0.83,146.5,0.8,143.5,0.87,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,12.0,1.0,20180721121605.0,11077.0,,0.47,0.0
560,,,第2节,,第2节,-8.5,0.83,8.5,0.83,146.5,0.8,146.5,0.87,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,33.0,0.0,0.0,#C40010,1,4.0,1~GD,12.0,1.0,20180721121605.0,11077.0,,0.47,0.0
561,,,第2节,,第2节,-8.5,0.83,8.5,0.83,146.5,0.8,146.5,0.87,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,35.0,0.0,0.0,#C40010,1,4.0,1~GD,12.0,1.0,20180721121606.0,11077.0,,0.47,0.0
562,,,第2节,,第2节,-10.5,0.87,10.5,0.83,146.5,0.8,146.5,0.87,-10.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,35.0,0.0,0.0,#C40010,1,4.0,1~GD,12.0,1.0,20180721121606.0,11077.0,,0.47,0.0
563,,,第2节,,第2节,-10.5,0.87,10.5,0.8,146.5,0.8,146.5,0.87,10.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,2.0,0.0,,0.0,,2.0,9.0,3.0,3.0,1.0,60.0,27.0,27.0,35.0,0.0,0.0,#C40010,1,4.0,1~GD,11.0,1.0,20180721121606.0,21074.0,,0.47,0.0
