,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
407,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,24.0,1.0,20180627171320.0,11077.0
408,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,24.0,1.0,20180627171320.0,21077.0
409,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,18.0,1.0,20180627171326.0,11077.0
410,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,18.0,1.0,20180627171326.0,11074.0
411,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,32.0,0.0,1.0,8.0,GD,18.0,1.0,20180627171326.0,21077.0
412,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,32.0,0.0,1.0,8.0,GD,12.0,1.0,20180627171332.0,21077.0
413,44.0,5.0,第2节,第2节,5.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,-6.5,2.0,,29.0,32.0,0.0,1.0,8.0,GD,12.0,1.0,20180627171332.0,21077.0
414,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,8.0,GD,11.0,1.0,20180627171333.0,21077.0
415,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,8.0,GD,11.0,1.0,20180627171333.0,21077.0
416,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,44.0,1.0,20180627171400.0,21077.0
417,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,44.0,1.0,20180627171400.0,11077.0
418,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,43.0,1.0,20180627171401.0,11077.0
419,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,43.0,1.0,20180627171401.0,11077.0
420,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,38.0,0.0,20180627171406.0,11077.0
421,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,38.0,0.0,20180627171406.0,11077.0
422,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,38.0,1.0,20180627171433.0,11077.0
423,44.0,5.0,第2节,第2节,7.5,0.83,-6.5,0.8,167.5,0.83,167.5,0.83,-6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,38.0,1.0,20180627171433.0,11077.0
424,44.0,5.0,第2节,第2节,7.5,0.83,-6.5,0.8,167.5,0.83,167.5,0.83,-6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,37.0,1.0,20180627171434.0,11077.0
425,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,37.0,0.0,20180627171434.0,21077.0
426,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21077.0
427,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,11086.0
428,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21077.0
429,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,1:2,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21078.0
430,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,1:2,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21080.0
431,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,2:2,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21078.0
432,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,2:2,29.0,32.0,0.0,1.0,7.0,GD,26.0,0.0,20180627171445.0,21080.0
433,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,2:2,29.0,32.0,0.0,1.0,7.0,GD,26.0,1.0,20180627171543.0,21080.0
434,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,26.0,1.0,20180627171543.0,11077.0
435,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,6.0,1.0,20180627171603.0,21077.0
436,44.0,5.0,第2节,第2节,7.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,-6.5,2.0,,29.0,32.0,0.0,1.0,7.0,GD,6.0,1.0,20180627171603.0,21077.0
437,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,57.0,1.0,20180627171612.0,21077.0
438,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,57.0,0.0,20180627171612.0,11077.0
439,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,57.0,0.0,20180627171612.0,11077.0
440,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,56.0,1.0,20180627171612.0,11077.0
441,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.87,167.5,0.83,167.5,0.83,-7.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,56.0,1.0,20180627171612.0,11077.0
442,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,56.0,1.0,20180627171612.0,11077.0
443,44.0,5.0,第2节,第2节,7.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,-8.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,56.0,1.0,20180627171612.0,11077.0
444,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,51.0,1.0,20180627171617.0,11077.0
445,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,51.0,1.0,20180627171617.0,11077.0
446,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,51.0,1.0,20180627171618.0,11077.0
447,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,32.0,0.0,1.0,6.0,GD,51.0,1.0,20180627171618.0,11074.0
448,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,34.0,0.0,1.0,6.0,GD,50.0,1.0,20180627171618.0,21077.0
449,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,29.0,34.0,0.0,1.0,6.0,GD,50.0,1.0,20180627171618.0,21075.0
450,44.0,5.0,第2节,第2节,8.5,0.83,-8.5,0.83,167.5,0.83,167.5,0.83,8.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,50.0,1.0,20180627171618.0,11077.0
451,44.0,5.0,第2节,第2节,8.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,-6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,50.0,1.0,20180627171618.0,11077.0
452,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,29.0,1.0,20180627171639.0,11077.0
453,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,29.0,1.0,20180627171639.0,11077.0
454,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,29.0,1.0,20180627171640.0,11077.0
455,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,29.0,0.0,20180627171640.0,11077.0
456,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,0.0,20180627171656.0,11077.0
457,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,1.0,20180627171656.0,11077.0
458,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,1.0,20180627171723.0,11077.0
459,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,1.0,20180627171723.0,11077.0
460,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,1.0,20180627171724.0,11077.0
461,44.0,5.0,第2节,第2节,6.5,0.87,-5.5,0.8,167.5,0.83,167.5,0.83,-5.5,2.0,,32.0,34.0,0.0,1.0,6.0,GD,12.0,1.0,20180627171724.0,21077.0
462,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,167.5,0.83,167.5,0.83,5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,59.0,1.0,20180627171737.0,11077.0
463,44.0,5.0,第2节,第2节,5.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,-6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,59.0,1.0,20180627171737.0,11077.0
464,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,57.0,0.0,20180627171739.0,11077.0
465,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,57.0,0.0,20180627171739.0,11077.0
466,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,56.0,1.0,20180627171807.0,11077.0
467,44.0,5.0,第2节,第2节,6.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,-5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,56.0,1.0,20180627171807.0,21077.0
468,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,40.0,1.0,20180627171823.0,21077.0
469,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,-6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,40.0,1.0,20180627171823.0,11077.0
470,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,39.0,1.0,20180627171824.0,11077.0
471,44.0,5.0,第2节,第2节,6.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,-5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,39.0,1.0,20180627171824.0,11077.0
472,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,38.0,1.0,20180627171825.0,11077.0
473,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,38.0,1.0,20180627171825.0,21077.0
474,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,31.0,1.0,20180627171833.0,21077.0
475,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,-6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,31.0,1.0,20180627171833.0,11077.0
476,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,30.0,1.0,20180627171834.0,11077.0
477,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,30.0,0.0,20180627171834.0,11077.0
478,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,28.0,0.0,20180627171835.0,11077.0
479,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,28.0,1.0,20180627171835.0,11077.0
480,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,28.0,1.0,20180627171858.0,11077.0
481,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,27.0,1.0,20180627171858.0,11077.0
482,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,27.0,1.0,20180627171919.0,11077.0
483,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,6.0,1.0,20180627171919.0,11077.0
484,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,6.0,1.0,20180627171920.0,11077.0
485,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,5.0,1.0,20180627171920.0,11077.0
486,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,32.0,34.0,0.0,1.0,5.0,GD,5.0,1.0,20180627171920.0,11074.0
487,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,32.0,36.0,0.0,1.0,5.0,GD,5.0,1.0,20180627171920.0,21077.0
488,44.0,5.0,第2节,第2节,7.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,-6.5,2.0,,32.0,36.0,0.0,1.0,5.0,GD,5.0,1.0,20180627171920.0,21077.0
489,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,36.0,0.0,1.0,4.0,GD,57.0,1.0,20180627171928.0,21077.0
490,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,36.0,0.0,1.0,4.0,GD,57.0,1.0,20180627171928.0,21077.0
491,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,36.0,0.0,1.0,4.0,GD,57.0,1.0,20180627171929.0,21077.0
492,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,32.0,36.0,0.0,1.0,4.0,GD,57.0,1.0,20180627171929.0,21074.0
493,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,57.0,1.0,20180627171929.0,11077.0
494,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,56.0,1.0,20180627171930.0,11077.0
495,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,56.0,0.0,20180627171930.0,11077.0
496,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,37.0,0.0,20180627171949.0,11077.0
497,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,37.0,1.0,20180627171949.0,11077.0
498,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,37.0,1.0,20180627171959.0,11077.0
499,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,36.0,1.0,20180627171959.0,11077.0
500,44.0,5.0,第2节,第2节,6.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,-5.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,36.0,1.0,20180627171959.0,11077.0
501,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,36.0,1.0,20180627171959.0,21077.0
502,44.0,5.0,第2节,第2节,5.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,-3.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,36.0,1.0,20180627171959.0,21077.0
503,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,20.0,1.0,20180627172016.0,21077.0
504,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,34.0,36.0,0.0,1.0,4.0,GD,20.0,1.0,20180627172016.0,21075.0
505,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,20.0,1.0,20180627172016.0,11077.0
506,44.0,5.0,第2节,第2节,3.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,-4.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,20.0,1.0,20180627172016.0,11077.0
507,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,2.0,1.0,20180627172033.0,11077.0
508,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,2.0,1.0,20180627172033.0,11077.0
509,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,2.0,1.0,20180627172034.0,11077.0
510,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,36.0,0.0,1.0,4.0,GD,2.0,1.0,20180627172034.0,11074.0
511,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,4.0,GD,2.0,1.0,20180627172034.0,21077.0
512,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,4.0,GD,1.0,1.0,20180627172035.0,21077.0
513,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,4.0,GD,1.0,0.0,20180627172035.0,21077.0
514,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,48.0,0.0,20180627172048.0,21077.0
515,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,48.0,1.0,20180627172048.0,21077.0
516,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,48.0,1.0,20180627172108.0,21077.0
517,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,48.0,1.0,20180627172108.0,21077.0
518,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,47.0,1.0,20180627172109.0,21077.0
519,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,37.0,38.0,0.0,1.0,3.0,GD,47.0,1.0,20180627172109.0,21074.0
520,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,47.0,1.0,20180627172109.0,11077.0
521,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,40.0,1.0,20180627172115.0,11077.0
522,44.0,5.0,第2节,第2节,4.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,-3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,40.0,1.0,20180627172115.0,11077.0
523,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,39.0,1.0,20180627172117.0,11077.0
524,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,39.0,0.0,20180627172117.0,11077.0
525,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,33.0,0.0,20180627172123.0,11077.0
526,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,0.0,3.0,GD,33.0,0.0,20180627172123.0,11077.0
527,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,0.0,3.0,GD,33.0,1.0,20180627172158.0,11077.0
528,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,33.0,1.0,20180627172158.0,11077.0
529,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,33.0,1.0,20180627172159.0,11077.0
530,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,33.0,1.0,20180627172159.0,11077.0
531,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,3.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,20.0,1.0,20180627172212.0,11077.0
532,44.0,5.0,第2节,第2节,3.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,-4.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,20.0,1.0,20180627172212.0,11077.0
533,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,19.0,1.0,20180627172213.0,11077.0
534,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,38.0,0.0,1.0,3.0,GD,19.0,1.0,20180627172213.0,11074.0
535,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,40.0,0.0,1.0,3.0,GD,19.0,1.0,20180627172213.0,21077.0
536,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,167.5,0.83,167.5,0.83,4.5,2.0,,39.0,40.0,0.0,1.0,3.0,GD,3.0,1.0,20180627172229.0,21077.0
537,44.0,5.0,第2节,第2节,4.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,-5.5,2.0,,39.0,40.0,0.0,1.0,3.0,GD,3.0,1.0,20180627172229.0,11077.0
538,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,39.0,40.0,0.0,1.0,3.0,GD,2.0,1.0,20180627172230.0,11077.0
539,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,-6.5,2.0,,39.0,40.0,0.0,1.0,3.0,GD,2.0,1.0,20180627172230.0,11077.0
