,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
111,,,,,,-7.5,0.87,7.5,0.8,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,1.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112713.0,11077.0,0.71,1.0
112,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112713.0,11086^21077,0.71,1.0
113,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112714.0,11086^21077,0.71,1.0
114,,,,,,-7.5,0.83,7.5,0.83,132.5,0.83,131.5,0.83,132.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112714.0,11086^21077,0.71,1.0
115,,,,,,-7.5,0.83,7.5,0.83,132.5,0.83,132.5,0.83,132.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112718.0,11086^21077,0.71,1.0
116,,,,,,-8.5,0.83,8.5,0.83,132.5,0.83,132.5,0.83,-8.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112718.0,11086^21077,0.71,1.0
117,,,,,,-8.5,0.83,8.5,0.83,132.5,0.87,132.5,0.83,8.5,,,0.0,1:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112718.0,21078.0,0.71,1.0
118,,,,,,-8.5,0.83,8.5,0.83,131.5,0.87,132.5,0.8,131.5,,,0.0,1:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112718.0,21078.0,0.71,1.0
119,,,,,,-8.5,0.83,8.5,0.83,131.5,0.87,131.5,0.8,131.5,,,0.0,1:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112729.0,21078.0,0.71,1.0
120,,,,,,-7.5,0.83,7.5,0.83,131.5,0.87,131.5,0.8,-7.5,,,0.0,1:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112729.0,21078.0,0.71,1.0
121,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.8,7.5,,,0.0,1:2^2:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,0.0,20180721112729.0,21080^21078,0.71,1.0
122,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,7.5,,,0.0,1:2^2:2,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,1.0,20180721112741.0,21080^21078,0.71,1.0
123,,,,,,-7.5,0.87,7.5,0.8,131.5,0.83,131.5,0.83,7.5,,,0.0,2:2^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,1.0,20180721112741.0,21080^11077,0.71,1.0
124,,,,,,-7.5,0.87,7.5,0.8,131.5,0.83,131.5,0.83,7.5,,,0.0,2:2^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,1.0,20180721112742.0,21080^11077,0.71,1.0
125,,,,,,-7.5,0.87,7.5,0.8,130.5,0.87,131.5,0.8,130.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,33.0,1.0,20180721112742.0,11077.0,0.71,1.0
126,,,,,,-7.5,0.87,7.5,0.8,130.5,0.87,130.5,0.8,130.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,25.0,1.0,20180721112750.0,11077.0,0.71,1.0
127,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.8,130.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,25.0,1.0,20180721112750.0,11077.0,0.71,1.0
128,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,20.0,1.0,20180721112755.0,11077.0,0.71,1.0
129,,,,,,-7.5,0.83,7.5,0.83,132.5,0.83,130.5,0.83,132.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,9.0,0.0,1,7.0,20.0,1.0,20180721112755.0,21077.0,0.71,1.0
130,,,,,,-7.5,0.83,7.5,0.83,132.5,0.83,132.5,0.83,132.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,13.0,1.0,20180721112802.0,21077.0,0.71,1.0
131,,,,,,-8.5,0.83,8.5,0.83,132.5,0.83,132.5,0.83,-8.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,13.0,1.0,20180721112802.0,21077.0,0.71,1.0
132,,,,,,-8.5,0.83,8.5,0.83,132.5,0.83,132.5,0.83,8.5,,,0.0,^,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,12.0,1.0,20180721112803.0,21074^11077,0.71,1.0
133,,,,,,-8.5,0.83,8.5,0.83,131.5,0.87,132.5,0.8,131.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,12.0,1.0,20180721112803.0,11077.0,0.71,1.0
134,,,,,,-8.5,0.83,8.5,0.83,131.5,0.87,131.5,0.8,131.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,4.0,1.0,20180721112811.0,11077.0,0.71,1.0
135,,,,,,-8.5,0.83,8.5,0.83,131.5,0.83,131.5,0.8,131.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,4.0,1.0,20180721112811.0,11077.0,0.71,1.0
136,,,,,,-8.5,0.83,8.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,1.0,1.0,20180721112814.0,11077.0,0.71,1.0
137,,,,,,-9.5,0.87,9.5,0.83,131.5,0.83,131.5,0.83,-9.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,7.0,1.0,1.0,20180721112814.0,11077.0,0.71,1.0
138,,,,,,-9.5,0.87,9.5,0.8,131.5,0.83,131.5,0.83,9.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,6.0,59.0,1.0,20180721112816.0,21077.0,0.71,1.0
139,,,,,,-8.5,0.83,8.5,0.8,131.5,0.83,131.5,0.83,-8.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,6.0,59.0,1.0,20180721112816.0,21077.0,0.71,1.0
140,,,,,,-8.5,0.83,8.5,0.83,131.5,0.83,131.5,0.83,8.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,6.0,59.0,1.0,20180721112816.0,11077.0,0.71,1.0
141,,,,,,-8.5,0.83,8.5,0.83,133.5,0.83,131.5,0.83,133.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,2.0,2,11.0,0.0,1,6.0,59.0,1.0,20180721112816.0,11077.0,0.71,1.0
142,,,,,,-8.5,0.83,8.5,0.83,133.5,0.83,133.5,0.83,133.5,,,0.0,,,,,0,1.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,54.0,1.0,20180721112821.0,11077.0,0.71,1.0
143,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,-7.5,,,0.0,^,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,54.0,1.0,20180721112821.0,11074^21077,0.71,1.0
144,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,^,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,54.0,1.0,20180721112822.0,11074^21077,0.71,1.0
145,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,^,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,54.0,1.0,20180721112822.0,11074^21077,0.71,1.0
146,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,^,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,52.0,1.0,20180721112823.0,11074^21077,0.71,1.0
147,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,52.0,1.0,20180721112823.0,21077.0,0.71,1.0
148,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,51.0,0.0,20180721112825.0,21077.0,0.71,1.0
149,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,51.0,0.0,20180721112825.0,21077.0,0.71,1.0
150,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,51.0,1.0,20180721112845.0,21077.0,0.71,1.0
151,,,,,,-7.5,0.83,7.5,0.83,133.5,0.83,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,50.0,1.0,20180721112845.0,21077.0,0.71,1.0
152,,,,,,-7.5,0.87,7.5,0.8,133.5,0.8,133.5,0.83,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,50.0,1.0,20180721112845.0,21077.0,0.71,1.0
153,,,,,,-7.5,0.87,7.5,0.8,133.5,0.8,133.5,0.87,7.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,27.0,1.0,20180721112859.0,21077.0,0.71,1.0
154,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,133.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,27.0,1.0,20180721112859.0,21077.0,0.71,1.0
155,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,21.0,0.0,20180721112905.0,21077.0,0.71,1.0
156,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,21.0,0.0,20180721112905.0,21077.0,0.71,1.0
157,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,21.0,1.0,20180721112922.0,21077.0,0.71,1.0
158,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,21.0,1.0,20180721112922.0,21077.0,0.71,1.0
159,,,,,,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,19.0,1.0,20180721112923.0,21077.0,0.71,1.0
160,,,,,,-7.5,0.83,7.5,0.83,130.5,0.87,131.5,0.8,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,19.0,1.0,20180721112923.0,21077.0,0.71,1.0
161,,,,,,-7.5,0.83,7.5,0.83,130.5,0.87,130.5,0.8,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,11.0,1.0,20180721112931.0,21077.0,0.71,1.0
162,,,,,,-7.5,0.83,7.5,0.83,130.5,0.87,130.5,0.8,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,11.0,1.0,20180721112931.0,21077.0,0.71,1.0
163,,,,,,-7.5,0.83,7.5,0.83,130.5,0.87,130.5,0.8,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,11.0,1.0,20180721112932.0,21077.0,0.71,1.0
164,,,,,,-7.5,0.83,7.5,0.83,130.5,0.87,130.5,0.8,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,10.0,1.0,20180721112932.0,21077.0,0.71,1.0
165,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,10.0,1.0,20180721112936.0,11077.0,0.71,1.0
166,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,7.0,0.0,20180721112936.0,11077.0,0.71,1.0
167,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,7.0,0.0,20180721112937.0,11077.0,0.71,1.0
168,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,7.0,0.0,20180721112937.0,11077.0,0.71,1.0
169,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,7.0,1.0,20180721112951.0,11077.0,0.71,1.0
170,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,6.0,1.0,20180721112951.0,11077.0,0.71,1.0
171,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,6.0,1.0,20180721112952.0,11077.0,0.71,1.0
172,,,,,,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,130.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,5.0,1.0,20180721112952.0,11077.0,0.71,1.0
173,,,,,,-7.5,0.83,7.5,0.83,129.5,0.87,130.5,0.8,129.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,6.0,5.0,1.0,20180721112952.0,21077.0,0.71,1.0
174,,,,,,-7.5,0.83,7.5,0.83,129.5,0.87,129.5,0.8,129.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,57.0,1.0,20180721113000.0,21077.0,0.71,1.0
175,,,,,,-7.5,0.83,7.5,0.83,129.5,0.83,129.5,0.83,129.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,57.0,1.0,20180721113000.0,21077.0,0.71,1.0
176,,,,,,-7.5,0.83,7.5,0.83,129.5,0.83,129.5,0.83,129.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,49.0,1.0,20180721113008.0,21077.0,0.71,1.0
177,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,129.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,49.0,1.0,20180721113008.0,21077.0,0.71,1.0
178,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,34.0,1.0,20180721113013.0,21077.0,0.71,1.0
179,,,,,,-7.5,0.87,7.5,0.8,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,34.0,1.0,20180721113013.0,11077.0,0.71,1.0
180,,,,,,-7.5,0.87,7.5,0.8,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,1.0,20180721113015.0,11077.0,0.71,1.0
181,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,1.0,20180721113015.0,21077.0,0.71,1.0
182,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,0.0,20180721113016.0,21077.0,0.71,1.0
183,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,0.0,20180721113016.0,21077.0,0.71,1.0
184,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,1.0,20180721113020.0,21077.0,0.71,1.0
185,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,32.0,1.0,20180721113020.0,21077.0,0.71,1.0
186,,,,,,-7.5,0.83,7.5,0.83,128.5,0.83,128.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,30.0,1.0,20180721113021.0,21077.0,0.71,1.0
187,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,128.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,30.0,1.0,20180721113021.0,11077.0,0.71,1.0
188,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,22.0,1.0,20180721113029.0,11077.0,0.71,1.0
189,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,22.0,1.0,20180721113029.0,11077.0,0.71,1.0
190,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,19.0,0.0,20180721113032.0,11077.0,0.71,1.0
191,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,19.0,0.0,20180721113032.0,11077.0,0.71,1.0
192,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,19.0,1.0,20180721113058.0,11077.0,0.71,1.0
193,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,19.0,1.0,20180721113058.0,11077.0,0.71,1.0
194,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,1.0,20180721113059.0,11077.0,0.71,1.0
195,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,1.0,20180721113059.0,11077.0,0.71,1.0
196,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,0.0,20180721113100.0,11077.0,0.71,1.0
197,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,0.0,20180721113100.0,11077.0,0.71,1.0
198,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,1.0,20180721113106.0,11077.0,0.71,1.0
199,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,18.0,1.0,20180721113106.0,11077.0,0.71,1.0
200,,,,,,-7.5,0.87,7.5,0.8,127.5,0.83,127.5,0.83,127.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,16.0,1.0,20180721113107.0,11077.0,0.71,1.0
201,,,,,,-7.5,0.83,7.5,0.83,126.5,0.83,127.5,0.83,126.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,16.0,1.0,20180721113107.0,21077.0,0.71,1.0
202,,,,,,-7.5,0.83,7.5,0.83,126.5,0.83,126.5,0.83,126.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,9.0,1.0,20180721113114.0,21077.0,0.71,1.0
203,,,,,,-7.5,0.87,7.5,0.8,126.5,0.83,126.5,0.83,126.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,9.0,1.0,20180721113114.0,11077.0,0.71,1.0
204,,,,,,-7.5,0.87,7.5,0.8,126.5,0.83,126.5,0.83,126.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,1.0,1.0,20180721113123.0,11077.0,0.71,1.0
205,,,,,,-7.5,0.87,7.5,0.8,125.5,0.83,126.5,0.83,125.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,5.0,1.0,1.0,20180721113123.0,11077.0,0.71,1.0
206,,,,,,-7.5,0.87,7.5,0.8,125.5,0.83,125.5,0.83,125.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,4.0,53.0,1.0,20180721113131.0,11077.0,0.71,1.0
207,,,,,,-7.5,0.87,7.5,0.8,128.5,0.8,125.5,0.83,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,4.0,4,11.0,0.0,1,4.0,53.0,1.0,20180721113131.0,11077.0,0.71,1.0
208,,,,,,-7.5,0.87,7.5,0.8,128.5,0.8,128.5,0.87,128.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,51.0,1.0,20180721113132.0,11077.0,0.71,1.0
209,,,,,,-5.5,0.83,5.5,0.8,128.5,0.8,128.5,0.87,-5.5,,,0.0,,,,,0,2.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,51.0,1.0,20180721113132.0,11077.0,0.71,1.0
210,,,,,,-5.5,0.83,5.5,0.83,128.5,0.8,128.5,0.87,5.5,,,0.0,^,,,,0,3.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,49.0,1.0,20180721113134.0,11074^21077,0.71,1.0
211,,,,,,-5.5,0.83,5.5,0.83,128.5,0.8,128.5,0.87,5.5,,,0.0,,,,,0,3.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,49.0,1.0,20180721113134.0,21077.0,0.71,1.0
212,,,,,,-5.5,0.83,5.5,0.83,127.5,0.83,128.5,0.83,127.5,,,0.0,,,,,0,3.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,41.0,1.0,20180721113143.0,21077.0,0.71,1.0
213,,,,,,-5.5,0.83,5.5,0.83,127.5,0.87,127.5,0.83,127.5,,,0.0,,,,,0,3.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,41.0,1.0,20180721113143.0,21077.0,0.71,1.0
214,,,,,,-5.5,0.83,5.5,0.83,126.5,0.87,127.5,0.8,126.5,,,0.0,,,,,0,3.0,0,,0,4.0,5,2.0,0,,0.0,6.0,6,11.0,0.0,1,4.0,41.0,1.0,20180721113143.0,21077.0,0.71,1.0
