,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
1234,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,1:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,45.5,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1235,44.0,5.0,第4节,第4节,2.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,-3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,45.5,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1236,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.83,126.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,45.5,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1237,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,45.5,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1238,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1239,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1240,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1241,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1242,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1243,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1244,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1245,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1246,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1247,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1248,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1249,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,10.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1250,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1251,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1252,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1253,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1254,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1255,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1256,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,1.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1257,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1258,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1259,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1260,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1261,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,126.5,0.71,126.5,1.0,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1262,44.0,5.0,第4节,第4节,3.5,0.77,-4.5,0.91,126.5,0.71,126.5,1.0,-4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,11077.0,0.0,0.0,
1263,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,126.5,0.71,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,11077.0,0.0,0.0,
1264,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,11077.0,0.0,0.0,
1265,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,13.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,51.0,0.0,#F0F0F0,1,5.0,GD,55.0,0,,11077.0,0.0,0.0,
1266,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,53.0,51.0,0.0,#F0F0F0,1,5.0,GD,55.0,0,,11074.0,0.0,0.0,"0.88,0.47"
1267,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,55.0,0,,21077.0,0.0,0.0,
1268,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,3.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,0.0,0.0,
1269,44.0,5.0,第4节,第4节,4.5,0.91,-4.5,0.77,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,11086.0,0.0,0.0,
1270,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,0.0,0.0,
1271,44.0,5.0,第4节,第4节,4.5,0.87,-3.5,0.8,127.5,0.83,127.5,0.83,-3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,1:2,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21078.0,0.0,0.0,
1272,44.0,5.0,第4节,第4节,3.5,0.87,-3.5,0.83,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,1:2,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21078.0,0.0,0.0,
1273,44.0,5.0,第4节,第4节,3.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,-4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,1:2,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,41.7,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21078.0,0.0,0.0,
1274,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,1:2,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,38.5,50.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21080.0,0.0,0.0,"0.21,0.50"
1275,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,14.0,12.0,19.0,5.0,2.0,2.0,4.0,4.0,70.4,38.5,50.0,51.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21078.0,0.0,0.0,"0.21,0.50"
1276,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,2:2,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,50.0,51.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21079.0,0.0,0.0,"0.21,0.50"
1277,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,11077.0,0.0,0.0,
1278,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,11095.0,0.0,0.0,"0.94,0.62"
1279,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,36.0,0,,21077.0,0.0,0.0,
1280,44.0,5.0,第4节,第4节,4.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,-3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,36.0,0,,21077.0,0.0,0.0,
1281,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,36.0,0,,21095.0,0.0,0.0,"0.10,0.40"
1282,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
1283,44.0,5.0,第4节,第4节,3.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,-4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
1284,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,4.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,21.0,0,,21077.0,0.0,0.0,
1285,44.0,5.0,第4节,第4节,4.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,-3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,7.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,53.0,0.0,#F0F0F0,1,5.0,GD,21.0,0,,21077.0,0.0,0.0,
1286,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,51.0,54.0,0.0,#F0F0F0,1,5.0,GD,21.0,0,,21075.0,0.0,0.0,"0.21,0.20"
1287,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,5.0,GD,21.0,0,,11077.0,0.0,0.0,
1288,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,127.5,0.83,127.5,0.83,3.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,5.0,GD,12.0,0,,11077.0,0.0,0.0,
1289,44.0,5.0,第4节,第4节,3.5,0.83,-1.5,0.83,127.5,0.83,127.5,0.83,-1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,5.0,GD,12.0,0,,11077.0,0.0,0.0,
1290,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,127.5,0.83,127.5,0.83,1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,11077.0,1.25,0.0,
1291,44.0,5.0,第4节,第4节,1.5,0.91,1.5,0.77,127.5,0.83,127.5,0.83,1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,11094.0,1.25,0.0,"0.72,0.64"
1292,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,127.5,0.83,127.5,0.83,-1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,50.0,0,,21077.0,1.25,0.0,
1293,44.0,5.0,第4节,第4节,-1.5,0.8,-1.5,0.87,127.5,0.83,127.5,0.83,-1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,50.0,0,,11077.0,0.71,1.0,
1294,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,127.5,0.83,127.5,0.83,1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,49.0,0,,21077.0,1.25,0.0,
1295,44.0,5.0,第4节,第4节,1.5,0.91,1.5,0.77,127.5,0.83,127.5,0.83,1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,49.0,0,,21077.0,1.25,0.0,
1296,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,127.5,0.83,127.5,0.83,-1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,49.0,0,,21094.0,0.71,1.0,"0.13,0.21"
1297,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,127.5,0.83,127.5,0.83,-1.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",4.0,,1.0,2.0,8.0,14.0,12.0,19.0,6.0,2.0,2.0,4.0,4.0,70.4,42.9,54.0,53.0,0.0,#F0F0F0,1,4.0,GD,40.0,0,,11077.0,0.71,1.0,
