,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
245,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,169.5,0.8333333333333334,169.5,0.8333333333333334,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,37.0,1.0,20181028151455.0,21077.0,0.18181818181818182,3.4
246,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,169.5,0.7692307692307693,169.5,0.9090909090909091,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,28.0,1.0,20181028151503.0,21077.0,0.18181818181818182,3.4
247,,,Q4,4th Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,170.5,0.9090909090909091,170.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,18.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,70,0,1,8.0,26.0,1.0,20181028151506.0,21074^11077,0.13333333333333333,4.25
248,,,Q4,4th Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,17.0,4.0,,4.0,9.0,21.0,18.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,70,0,1,8.0,25.0,1.0,20181028151506.0,11077.0,0.13333333333333333,4.25
249,,,Q4,4th Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,17.0,4.0,,4.0,9.0,21.0,18.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,70,0,1,8.0,16.0,1.0,20181028151514.0,11077.0,0.13333333333333333,4.25
250,,,Q4,4th Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,,4.0,9.0,21.0,18.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,70,0,1,8.0,8.0,1.0,20181028151523.0,11077.0,0.13333333333333333,4.25
251,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,,4.0,9.0,21.0,18.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,70,0,1,8.0,8.0,1.0,20181028151523.0,21077.0,0.10526315789473684,5.25
252,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,171.5,0.8,171.5,0.8695652173913043,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,3.0,1.0,20181028151528.0,21074^11077,0.07142857142857142,6.5
253,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,171.5,0.8,171.5,0.8695652173913043,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,2.0,0.0,20181028151531.0,21074^11077,0.07142857142857142,6.5
254,44.0,5.0,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,170.5,0.9090909090909091,170.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,2.0,0.0,20181028151543.0,11081.0,0.07142857142857142,6.5
255,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,170.5,0.9090909090909091,170.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,2.0,1.0,20181028151653.0,11077.0,0.07142857142857142,6.5
256,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,170.5,0.9090909090909091,170.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,1.0,1.0,20181028151653.0,11077.0,0.07142857142857142,6.5
257,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,170.5,0.9090909090909091,170.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,8.0,1.0,1.0,20181028151654.0,11077.0,0.07142857142857142,6.5
258,,,Q4,4th Quarter,-8.5,0.8695652173913043,8.5,0.8,170.5,0.8,170.5,0.8695652173913043,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,52.0,1.0,20181028151702.0,11077.0,0.07142857142857142,6.5
259,,,Q4,4th Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,45.0,1.0,20181028151710.0,21077.0,0.05555555555555555,7.25
260,,,Q4,4th Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,44.0,1.0,20181028151710.0,21077.0,0.05555555555555555,7.25
261,,,Q4,4th Quarter,-9.5,0.9090909090909091,9.5,0.7692307692307693,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,36.0,1.0,20181028151718.0,11077.0,0.07142857142857142,6.5
262,,,Q4,4th Quarter,-9.5,0.9090909090909091,9.5,0.7692307692307693,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,35.0,1.0,20181028151719.0,11077.0,0.07142857142857142,6.5
263,,,Q4,4th Quarter,-9.5,0.9090909090909091,9.5,0.7692307692307693,168.5,0.8,168.5,0.8695652173913043,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,26.0,1.0,20181028151728.0,11077.0,0.07142857142857142,6.5
264,,,Q4,4th Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,167.5,0.9090909090909091,167.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,25.0,1.0,20181028151730.0,21077.0,0.05,7.5
265,,,Q4,4th Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,167.5,0.9090909090909091,167.5,0.7692307692307693,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,24.0,1.0,20181028151731.0,21077.0,0.05,7.5
266,,,Q4,4th Quarter,-10.5,0.9090909090909091,10.5,0.7692307692307693,167.5,0.8333333333333334,167.5,0.8333333333333334,17.0,4.0,^,4.0,9.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,72,0,1,7.0,16.0,1.0,20181028151739.0,21077.0,0.05,7.5
267,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,170.5,0.8,170.5,0.8695652173913043,16.0,4.0,^,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,7.0,14.0,1.0,20181028151741.0,21075^11077,0.025,9.5
268,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,7.0,13.0,1.0,20181028151742.0,11077.0,0.025,9.5
269,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,16.0,4.0,,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,7.0,4.0,1.0,20181028151750.0,11077.0,0.025,9.5
270,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,16.0,4.0,,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,7.0,0.0,1.0,20181028151755.0,21077.0,0.015151515151515152,11.0
271,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,16.0,4.0,,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,6.0,59.0,1.0,20181028151755.0,21077.0,0.015151515151515152,11.0
272,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,16.0,4.0,,4.0,10.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,75,0,1,6.0,51.0,1.0,20181028151804.0,21077.0,0.015151515151515152,11.0
273,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,15.0,4.0,^,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,50.0,1.0,20181028151805.0,21075^11077,0.005,16.0
274,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,15.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,49.0,1.0,20181028151805.0,11077.0,0.005,16.0
275,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,170.5,0.8695652173913043,170.5,0.8,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,40.0,1.0,20181028151814.0,11077.0,0.005,16.0
276,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,32.0,1.0,20181028151822.0,11077.0,0.005,16.0
277,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,30.0,0.0,20181028151824.0,11077.0,0.005,16.0
278,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,30.0,0.0,20181028151825.0,11077.0,0.005,16.0
279,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,30.0,1.0,20181028151846.0,11077.0,0.005,16.0
280,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,169.5,0.8695652173913043,169.5,0.8,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,29.0,1.0,20181028151847.0,11077.0,0.005,16.0
281,,,Q4,4th Quarter,-15.5,0.7692307692307693,15.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,13.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,31.0,1.0,20181028151847.0,21077.0,0.005,16.0
282,,,Q4,4th Quarter,-15.5,0.7692307692307693,15.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,13.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,22.0,1.0,20181028151856.0,21077.0,0.005,16.0
283,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,168.5,0.8695652173913043,168.5,0.8,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,16.0,1.0,20181028151901.0,11077.0,0.005,16.0
284,,,Q4,4th Quarter,-14.5,0.7692307692307693,14.5,0.9090909090909091,168.5,0.7692307692307693,168.5,0.9090909090909091,14.0,4.0,,4.0,11.0,21.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,63.0,78,0,1,6.0,7.0,1.0,20181028151910.0,11077.0,0.005,16.0
285,,,Q4,4th Quarter,-13.5,0.7692307692307693,13.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,15.0,4.0,^,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,6.0,4.0,1.0,20181028151914.0,11074^21077,0.006666666666666667,15.0
286,,,Q4,4th Quarter,-13.5,0.7692307692307693,13.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,6.0,3.0,1.0,20181028151915.0,21077.0,0.006666666666666667,15.0
287,,,Q4,4th Quarter,-13.5,0.7692307692307693,13.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,5.0,54.0,1.0,20181028151924.0,21077.0,0.006666666666666667,15.0
288,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,5.0,46.0,1.0,20181028151932.0,11077.0,0.01,14.0
289,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,5.0,45.0,1.0,20181028151932.0,11077.0,0.01,14.0
290,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,5.0,45.0,1.0,20181028151933.0,11077.0,0.01,14.0
291,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,167.5,0.9090909090909091,167.5,0.7692307692307693,15.0,4.0,,4.0,11.0,22.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,65.0,78,0,1,5.0,36.0,1.0,20181028151941.0,11077.0,0.01,14.0
292,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,15.0,4.0,^,4.0,11.0,23.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,78,0,1,5.0,36.0,1.0,20181028151942.0,11074^21077,0.015151515151515152,11.0
293,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,169.5,0.9090909090909091,169.5,0.7692307692307693,15.0,4.0,^,4.0,11.0,23.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,78,0,1,5.0,35.0,1.0,20181028151943.0,11074^21077,0.015151515151515152,11.0
294,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,15.0,4.0,,4.0,11.0,23.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,78,0,1,5.0,26.0,1.0,20181028151952.0,21077.0,0.015151515151515152,11.0
295,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,15.0,4.0,,4.0,11.0,23.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,78,0,1,5.0,18.0,1.0,20181028152000.0,21077.0,0.013333333333333334,11.5
296,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.7692307692307693,170.5,0.9090909090909091,14.0,4.0,^,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,80,0,1,5.0,13.0,1.0,20181028152004.0,21074^11077,0.006666666666666667,15.0
297,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.7692307692307693,170.5,0.9090909090909091,14.0,4.0,,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,80,0,1,5.0,13.0,1.0,20181028152005.0,11077.0,0.006666666666666667,15.0
298,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,4.0,,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,80,0,1,5.0,4.0,1.0,20181028152013.0,11077.0,0.006666666666666667,15.0
299,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,169.5,0.8,169.5,0.8695652173913043,14.0,4.0,,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,0.0,90.0,100.0,67.0,80,0,1,5.0,0.0,0.0,20181028152018.0,11077.0,0.006666666666666667,15.0
300,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,169.5,0.7692307692307693,169.5,0.9090909090909091,14.0,4.0,^,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,1.0,90.0,100.0,67.0,80,0,1,5.0,0.0,0.0,20181028152032.0,21086^11077,0.006666666666666667,15.0
301,,,Q4,4th Quarter,-12.5,0.8333333333333334,12.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,14.0,4.0,1:2,4.0,11.0,23.0,20.0,9.0,8.0,0.0,4.0,0.0,1.0,90.0,100.0,67.0,80,0,1,5.0,0.0,0.0,20181028152033.0,11078.0,0.01,14.0
302,,,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,170.5,0.9090909090909091,170.5,0.7692307692307693,14.0,4.0,1:2^2:2,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,90.9,100.0,68.0,80,0,1,5.0,0.0,0.0,20181028152047.0,11079^11078,0.011111111111111112,13.0
303,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,14.0,4.0,2:2^,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,5.0,0.0,1.0,20181028152059.0,11080^21077,0.006666666666666667,15.0
304,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,4.0,2:2^,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,51.0,1.0,20181028152107.0,11080^21077,0.006666666666666667,15.0
305,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,1.0,168.5,0.7142857142857143,14.0,4.0,2:2^,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,43.0,1.0,20181028152116.0,11080^21077,0.006666666666666667,15.0
306,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,14.0,4.0,2:2^,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,37.0,1.0,20181028152122.0,11080^21077,0.006666666666666667,15.0
307,,,Q4,4th Quarter,-12.5,0.7692307692307693,12.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,14.0,4.0,2:2^,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,36.0,1.0,20181028152122.0,11080^21077,0.006666666666666667,15.0
308,,,Q4,4th Quarter,-11.5,0.7692307692307693,11.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,14.0,4.0,,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,59.0,1.0,20181028152123.0,11077.0,0.0125,12.0
309,,,Q4,4th Quarter,-11.5,0.8,11.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,4.0,,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,68.0,80,0,1,4.0,50.0,1.0,20181028152131.0,11077.0,0.0125,12.0
310,,,Q4,4th Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,171.5,0.8,171.5,0.8695652173913043,14.0,4.0,,4.0,11.0,23.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,80,0,1,4.0,46.0,1.0,20181028152136.0,11077.0,0.02,10.0
311,,,Q4,4th Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,171.5,0.8,171.5,0.8695652173913043,14.0,4.0,^,4.0,11.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,80,0,1,4.0,46.0,1.0,20181028152136.0,11074^21077,0.02,10.0
312,,,Q4,4th Quarter,-10.5,0.7692307692307693,10.5,0.9090909090909091,170.5,0.8333333333333334,170.5,0.8333333333333334,14.0,4.0,^,4.0,11.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,80,0,1,4.0,36.0,1.0,20181028152145.0,11074^21077,0.016666666666666666,10.5
313,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,173.5,0.7692307692307693,173.5,0.9090909090909091,14.0,4.0,^,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,30.0,1.0,20181028152152.0,21075^11077,0.005,16.0
314,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,173.5,0.7142857142857143,173.5,1.0,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,29.0,1.0,20181028152153.0,11077.0,0.005,16.0
315,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,172.5,0.8333333333333334,172.5,0.8333333333333334,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,20.0,1.0,20181028152201.0,11077.0,0.005,16.0
316,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,171.5,0.9090909090909091,171.5,0.7692307692307693,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,12.0,1.0,20181028152209.0,11077.0,0.005,16.0
317,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,171.5,0.7692307692307693,171.5,0.9090909090909091,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,3.0,1.0,20181028152218.0,11077.0,0.004,17.0
318,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,171.5,0.7142857142857143,171.5,1.0,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,3.0,1.0,20181028152219.0,11077.0,0.004,17.0
319,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,171.5,0.7142857142857143,171.5,1.0,14.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,4.0,2.0,1.0,20181028152220.0,11077.0,0.004,17.0
320,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,11.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,55.0,0.0,20181028152227.0,11077.0,0.004,17.0
321,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,11.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,55.0,0.0,20181028152228.0,11077.0,0.004,17.0
322,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,11.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,55.0,1.0,20181028152243.0,11077.0,0.004,17.0
323,,,Q4,4th Quarter,-12.5,0.8,12.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,11.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,54.0,1.0,20181028152243.0,11077.0,0.004,17.0
324,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,10.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,55.0,1.0,20181028152244.0,21077.0,0.004,17.0
325,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,10.0,4.0,,4.0,12.0,24.0,20.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,83,0,1,3.0,46.0,1.0,20181028152252.0,21077.0,0.004,17.0
326,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,170.5,1.0,170.5,0.7142857142857143,7.0,4.0,^,4.0,12.0,24.0,21.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,36.0,1.0,20181028152258.0,21074^11077,0.004,17.0
