,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS
1135,,,第4节,第4节,40.5,0.87,-40.5,0.8,118.5,0.77,118.5,0.91,118.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,59.0,28.0,59.0,0.0,0.0,1,9.0,1~GD,40.0,1.0,20180717194058.0,21077.0,
1136,,,第4节,第4节,40.5,0.87,-40.5,0.8,118.5,0.77,118.5,0.91,118.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,59.0,28.0,59.0,0.0,0.0,1,9.0,1~GD,31.0,1.0,20180717194106.0,21077.0,
1137,,,第4节,第4节,40.5,0.87,-40.5,0.8,117.5,0.83,118.5,0.83,117.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,59.0,28.0,59.0,0.0,0.0,1,9.0,1~GD,31.0,1.0,20180717194106.0,11077.0,
1138,,,第4节,第4节,40.5,0.87,-40.5,0.8,117.5,0.83,117.5,0.83,117.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,59.0,28.0,59.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717194115.0,11077.0,
1139,,,第4节,第4节,40.5,0.87,-40.5,0.8,119.5,0.8,117.5,0.87,119.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,59.0,28.0,59.0,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717194115.0,11077.0,
1140,,,第4节,第4节,40.5,0.87,-40.5,0.8,119.5,0.8,119.5,0.87,119.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717194122.0,11077.0,
1141,,,第4节,第4节,42.5,0.8,-42.5,0.8,119.5,0.8,119.5,0.87,42.5,4.0,,0.0,2.0,22.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717194122.0,11077.0,
1142,,,第4节,第4节,42.5,0.8,-42.5,0.87,119.5,0.77,119.5,0.91,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,11.0,1.0,20180717194126.0,11074.0,
1143,,,第4节,第4节,41.5,0.91,-41.5,0.87,119.5,0.77,119.5,0.91,41.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,11.0,1.0,20180717194126.0,11074.0,
1144,,,第4节,第4节,41.5,0.91,-41.5,0.77,119.5,0.87,119.5,0.91,-41.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,11.0,1.0,20180717194126.0,21077.0,
1145,,,第4节,第4节,41.5,0.91,-41.5,0.77,118.5,0.87,119.5,0.8,118.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,11.0,1.0,20180717194126.0,21077.0,
1146,,,第4节,第4节,41.5,0.91,-41.5,0.77,118.5,0.87,118.5,0.8,118.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,5.0,1.0,20180717194132.0,21077.0,
1147,,,第4节,第4节,42.5,0.8,-42.5,0.77,118.5,0.87,118.5,0.8,42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,5.0,1.0,20180717194132.0,21077.0,
1148,,,第4节,第4节,42.5,0.8,-42.5,0.87,118.5,0.83,118.5,0.83,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194136.0,11077.0,
1149,,,第4节,第4节,42.5,0.77,-42.5,0.91,118.5,0.83,118.5,0.83,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,1.0,1,9.0,1~GD,1.0,0.0,20180717194136.0,11077.0,
1150,,,第4节,第4节,42.5,0.77,-42.5,0.91,118.5,0.83,118.5,0.83,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,1.0,1,9.0,1~GD,1.0,0.0,20180717194139.0,11077.0,
1151,,,第4节,第4节,42.5,0.77,-42.5,0.91,118.5,0.83,118.5,0.83,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,1.0,1,9.0,1~GD,1.0,0.0,20180717194139.0,11077.0,
1152,,,第4节,第4节,42.5,0.77,-42.5,0.91,118.5,0.83,118.5,0.83,-42.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,1.0,1,9.0,1~GD,1.0,0.0,20180717194139.0,21086.0,
1153,,,第4节,第4节,42.5,0.77,-42.5,0.91,119.5,0.87,118.5,0.83,119.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194139.0,21086.0,
1154,,,第4节,第4节,42.5,0.77,-42.5,0.91,119.5,0.87,119.5,0.8,119.5,4.0,,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194149.0,21086.0,
1155,,,第4节,第4节,42.5,0.91,-42.5,0.91,119.5,0.87,119.5,0.8,119.5,4.0,1:2,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194149.0,11078.0,
1156,,,第4节,第4节,42.5,0.91,-42.5,0.77,120.5,0.77,119.5,0.91,120.5,4.0,1:2,0.0,2.0,23.0,9.0,5.0,1.0,64.3,61.0,28.0,61.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194149.0,11078.0,
1157,,,第4节,第4节,42.5,0.91,-42.5,0.77,120.5,0.77,120.5,0.91,120.5,4.0,1:2,0.0,2.0,23.0,9.0,5.0,1.0,64.3,62.0,28.0,62.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194209.0,11078.0,
1158,,,第4节,第4节,43.5,0.77,-43.5,0.77,120.5,0.77,120.5,0.91,43.5,4.0,1:2^2:2,0.0,2.0,23.0,10.0,5.0,1.0,66.7,62.0,28.0,62.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194209.0,11079^11078,
1159,,,第4节,第4节,43.5,0.77,-43.5,0.91,120.5,0.83,120.5,0.83,-43.5,4.0,1:2^2:2,0.0,2.0,23.0,10.0,5.0,1.0,66.7,63.0,28.0,63.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194219.0,11079^11078,
1160,,,第4节,第4节,43.5,0.87,-43.5,0.8,120.5,0.83,120.5,0.83,-43.5,4.0,2:2,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,9.0,1~GD,1.0,0.0,20180717194219.0,11079.0,
1161,,,第4节,第4节,43.5,0.87,-43.5,0.8,120.5,0.83,120.5,0.83,-43.5,4.0,2:2,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180717194223.0,11079.0,
1162,,,第4节,第4节,43.5,0.83,-43.5,0.83,120.5,0.77,120.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180717194223.0,21077.0,
1163,,,第4节,第4节,43.5,0.83,-43.5,0.83,120.5,0.77,120.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180717194232.0,21077.0,
1164,,,第4节,第4节,43.5,0.8,-43.5,0.87,119.5,0.87,120.5,0.8,119.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180717194232.0,21077.0,
1165,,,第4节,第4节,43.5,0.8,-43.5,0.87,119.5,0.87,119.5,0.8,119.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,45.0,1.0,20180717194240.0,21077.0,
1166,,,第4节,第4节,43.5,0.77,-43.5,0.91,119.5,0.8,119.5,0.87,119.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,45.0,1.0,20180717194240.0,21077.0,
1167,,,第4节,第4节,43.5,0.77,-43.5,0.91,119.5,0.8,119.5,0.87,119.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,0.0,20180717194247.0,21077.0,
1168,,,第4节,第4节,42.5,0.91,-42.5,0.91,119.5,0.8,119.5,0.87,42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,0.0,20180717194247.0,21077.0,
1169,,,第4节,第4节,42.5,0.91,-42.5,0.77,119.5,0.8,119.5,0.87,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,0.0,20180717194251.0,21077.0,
1170,,,第4节,第4节,42.5,0.91,-42.5,0.77,119.5,0.8,119.5,0.87,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,0.0,20180717194251.0,21077.0,
1171,,,第4节,第4节,42.5,0.91,-42.5,0.77,119.5,0.8,119.5,0.87,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194300.0,21077.0,
1172,,,第4节,第4节,42.5,0.91,-42.5,0.77,119.5,0.8,119.5,0.87,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194300.0,21077.0,
1173,,,第4节,第4节,42.5,0.91,-42.5,0.77,119.5,0.8,119.5,0.87,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194301.0,21077.0,
1174,,,第4节,第4节,43.5,0.83,-43.5,0.77,119.5,0.8,119.5,0.87,43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194301.0,21077.0,
1175,,,第4节,第4节,43.5,0.83,-43.5,0.83,119.5,0.87,119.5,0.87,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194301.0,11077.0,
1176,,,第4节,第4节,43.5,0.83,-43.5,0.83,118.5,0.87,119.5,0.8,118.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717194301.0,11077.0,
1177,,,第4节,第4节,43.5,0.83,-43.5,0.83,118.5,0.87,118.5,0.8,118.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717194309.0,11077.0,
1178,,,第4节,第4节,43.5,0.83,-43.5,0.83,118.5,0.87,118.5,0.8,118.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717194309.0,11077.0,
1179,,,第4节,第4节,43.5,0.83,-43.5,0.83,118.5,0.8,118.5,0.87,118.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,21.0,1.0,20180717194317.0,11077.0,
1180,,,第4节,第4节,43.5,0.83,-43.5,0.83,117.5,0.91,118.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,21.0,1.0,20180717194317.0,11077.0,
1181,,,第4节,第4节,43.5,0.83,-43.5,0.83,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,0.0,20180717194320.0,11077.0,
1182,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,0.0,20180717194320.0,11077.0,
1183,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,0.0,20180717194322.0,11077.0,
1184,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,0.0,20180717194322.0,11077.0,
1185,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180717194342.0,11077.0,
1186,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180717194342.0,11077.0,
1187,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.91,117.5,0.77,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180717194343.0,11077.0,
1188,,,第4节,第4节,42.5,0.83,-42.5,0.87,117.5,0.91,117.5,0.77,42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,16.0,1.0,20180717194343.0,11077.0,
1189,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.83,117.5,0.83,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,8.0,1.0,20180717194351.0,21077.0,
1190,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,8.0,1.0,20180717194351.0,21077.0,
1191,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194356.0,21077.0,
1192,,,第4节,第4节,43.5,0.8,-43.5,0.83,117.5,0.77,117.5,0.91,43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194356.0,21077.0,
1193,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180717194357.0,11077.0,
1194,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180717194357.0,11077.0,
1195,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180717194401.0,11077.0,
1196,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180717194401.0,11077.0,
1197,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180717194416.0,11077.0,
1198,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180717194416.0,11077.0,
1199,,,第4节,第4节,43.5,0.77,-43.5,0.91,117.5,0.77,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,1.0,0.0,20180717194417.0,11077.0,
1200,,,第4节,第4节,42.5,0.83,-42.5,0.91,117.5,0.77,117.5,0.91,42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,1.0,0.0,20180717194417.0,11077.0,
1201,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,1.0,0.0,20180717194418.0,21077.0,
1202,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,1.0,0.0,20180717194418.0,21077.0,
1203,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717194422.0,21077.0,
1204,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717194422.0,21077.0,
1205,,,第4节,第4节,42.5,0.83,-42.5,0.83,117.5,0.77,117.5,0.91,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194425.0,21077.0,
1206,,,第4节,第4节,43.5,0.8,-43.5,0.83,117.5,0.77,117.5,0.91,43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194425.0,21077.0,
1207,,,第4节,第4节,43.5,0.8,-43.5,0.87,117.5,0.87,117.5,0.91,-43.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194425.0,11077.0,
1208,,,第4节,第4节,43.5,0.8,-43.5,0.87,116.5,0.87,117.5,0.8,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717194425.0,11077.0,
1209,,,第4节,第4节,43.5,0.8,-43.5,0.87,116.5,0.87,116.5,0.8,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717194434.0,11077.0,
1210,,,第4节,第4节,43.5,0.77,-43.5,0.91,116.5,0.8,116.5,0.87,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717194434.0,11077.0,
1211,,,第4节,第4节,43.5,0.77,-43.5,0.91,116.5,0.8,116.5,0.87,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717194442.0,11077.0,
1212,,,第4节,第4节,43.5,0.77,-43.5,0.91,116.5,0.71,116.5,1.0,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717194442.0,11077.0,
1213,,,第4节,第4节,43.5,0.77,-43.5,0.91,116.5,0.71,116.5,1.0,116.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,43.0,1.0,20180717194444.0,11077.0,
1214,,,第4节,第4节,42.5,0.77,-42.5,0.91,116.5,0.71,116.5,1.0,42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,43.0,1.0,20180717194444.0,21077.0,
1215,,,第4节,第4节,42.5,0.77,-42.5,0.91,116.5,0.87,116.5,1.0,-42.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,39.0,1.0,20180717194448.0,21077.0,
1216,,,第4节,第4节,42.5,0.77,-42.5,0.91,115.5,0.87,116.5,0.8,115.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,39.0,1.0,20180717194448.0,21077.0,
1217,,,第4节,第4节,42.5,0.91,-42.5,0.77,115.5,0.83,115.5,0.8,115.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,39.0,1.0,20180717194448.0,11077.0,
1218,,,第4节,第4节,42.5,0.91,-42.5,0.77,117.5,0.83,115.5,0.83,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,63.0,28.0,63.0,0.0,0.0,1,7.0,1~GD,39.0,1.0,20180717194448.0,11077.0,
1219,,,第4节,第4节,42.5,0.91,-42.5,0.77,117.5,0.83,117.5,0.83,117.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180717194454.0,11077.0,
1220,,,第4节,第4节,44.5,0.83,-44.5,0.77,117.5,0.83,117.5,0.83,44.5,4.0,,0.0,2.0,23.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180717194454.0,11077.0,
1221,,,第4节,第4节,44.5,0.83,-44.5,0.83,117.5,0.83,117.5,0.83,-44.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,30.0,1.0,20180717194457.0,11074.0,
1222,,,第4节,第4节,43.5,0.83,-43.5,0.83,117.5,0.83,117.5,0.83,43.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,30.0,1.0,20180717194457.0,21077.0,
1223,,,第4节,第4节,43.5,0.83,-43.5,0.83,117.5,0.91,117.5,0.83,-43.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,30.0,1.0,20180717194457.0,21077.0,
1224,,,第4节,第4节,43.5,0.83,-43.5,0.83,116.5,0.91,117.5,0.77,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,30.0,1.0,20180717194457.0,21077.0,
1225,,,第4节,第4节,43.5,0.83,-43.5,0.83,116.5,0.91,116.5,0.77,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,22.0,1.0,20180717194505.0,21077.0,
1226,,,第4节,第4节,43.5,0.83,-43.5,0.83,116.5,0.83,116.5,0.83,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,22.0,1.0,20180717194505.0,21077.0,
1227,,,第4节,第4节,43.5,0.83,-43.5,0.83,116.5,0.83,116.5,0.83,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180717194514.0,21077.0,
1228,,,第4节,第4节,43.5,0.8,-43.5,0.87,116.5,0.8,116.5,0.87,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180717194514.0,21077.0,
1229,,,第4节,第4节,43.5,0.8,-43.5,0.87,116.5,0.8,116.5,0.87,116.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180717194517.0,21077.0,
1230,,,第4节,第4节,44.5,0.8,-44.5,0.87,116.5,0.8,116.5,0.87,44.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180717194517.0,11077.0,
1231,,,第4节,第4节,44.5,0.8,-44.5,0.87,116.5,0.91,116.5,0.87,-44.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180717194517.0,11077.0,
1232,,,第4节,第4节,44.5,0.8,-44.5,0.87,115.5,0.91,116.5,0.77,115.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180717194517.0,11077.0,
1233,,,第4节,第4节,44.5,0.8,-44.5,0.87,115.5,0.91,115.5,0.77,115.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180717194525.0,11077.0,
1234,,,第4节,第4节,44.5,0.77,-44.5,0.91,115.5,0.83,115.5,0.83,115.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180717194525.0,11077.0,
1235,,,第4节,第4节,44.5,0.77,-44.5,0.91,115.5,0.83,115.5,0.83,115.5,4.0,,0.0,2.0,24.0,11.0,5.0,1.0,68.8,65.0,28.0,65.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180717194533.0,11077.0,
