,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
55,,,,3.0,46.5,0.8,-46.5,0.8695652173913043,131.5,0.7692307692307693,131.5,0.9090909090909091,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,50.0,1.0,20180922172450.0,21077.0
56,,,,3.0,46.5,0.8,-46.5,0.8695652173913043,130.5,0.8333333333333334,130.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,41.0,1.0,20180922172458.0,21077.0
57,,,,3.0,47.5,0.8,-47.5,0.8695652173913043,130.5,0.8333333333333334,130.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,41.0,1.0,20180922172459.0,11077.0
58,,,,3.0,47.5,0.7692307692307693,-47.5,0.9090909090909091,129.5,0.8695652173913043,129.5,0.8,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,32.0,1.0,20180922172507.0,11077.0
59,,,,3.0,49.5,0.7692307692307693,-49.5,0.9090909090909091,131.5,0.9090909090909091,131.5,0.7692307692307693,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,69,28,0,1,0.0,32.0,1.0,20180922172507.0,11074.0
60,,,,3.0,47.5,0.9090909090909091,-47.5,0.7692307692307693,131.5,0.8695652173913043,131.5,0.8,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,69,28,0,1,0.0,30.0,1.0,20180922172510.0,21077.0
61,,,,3.0,47.5,0.8695652173913043,-47.5,0.8,131.5,0.8,131.5,0.8695652173913043,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,69,28,0,1,0.0,21.0,1.0,20180922172518.0,21077.0
62,,,,3.0,47.5,0.8695652173913043,-47.5,0.8,130.5,0.8695652173913043,130.5,0.8,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,69,28,0,1,0.0,17.0,0.0,20180922172523.0,21077.0
63,,,,3.0,47.5,0.8695652173913043,-47.5,0.8,130.5,0.8695652173913043,130.5,0.8,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,69,28,0,1,0.0,17.0,0.0,20180922172524.0,11086.0
64,,,,3.0,47.5,0.8333333333333334,-47.5,0.8333333333333334,132.5,0.7692307692307693,132.5,0.9090909090909091,4.0,,1:2,1.0,4.0,5.0,26.0,5.0,5.0,3.0,4,2.0,2.0,4.0,50.0,60.0,69,28,0,1,0.0,17.0,0.0,20180922172532.0,21078.0
65,,,,3.0,47.5,0.7692307692307693,-47.5,0.9090909090909091,132.5,0.8333333333333334,132.5,0.8333333333333334,4.0,,1:2^2:2,1.0,4.0,5.0,26.0,5.0,5.0,4.0,4,2.0,2.0,4.0,50.0,66.7,69,29,0,1,0.0,17.0,0.0,20180922172541.0,21079^21078
66,,,,3.0,45.5,0.8695652173913043,-45.5,0.8,133.5,0.7692307692307693,133.5,0.9090909090909091,4.0,,1:2^2:2,1.0,4.0,5.0,26.0,5.0,5.0,4.0,4,2.0,2.0,4.0,50.0,66.7,69,30,0,1,0.0,17.0,0.0,20180922172553.0,21079^21078
67,,,,3.0,45.5,0.8695652173913043,-45.5,0.8,133.5,0.7692307692307693,133.5,0.9090909090909091,4.0,,2:2,1.0,4.0,5.0,26.0,5.0,5.0,5.0,4,2.0,2.0,4.0,50.0,71.4,69,30,0,1,0.0,17.0,1.0,20180922172556.0,21079.0
68,,,,3.0,46.5,0.8333333333333334,-46.5,0.8333333333333334,132.5,0.8333333333333334,132.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,26.0,5.0,5.0,5.0,4,2.0,2.0,4.0,50.0,71.4,69,30,0,1,0.0,8.0,1.0,20180922172604.0,11077.0
