,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
414,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014928.0,11077.0,0.77,0.91
415,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014928.0,11077.0,0.77,0.91
416,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014930.0,11077.0,0.77,0.91
417,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014930.0,11077.0,0.77,0.91
418,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014931.0,11077.0,0.77,0.91
419,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,0.0,20180721014931.0,21086.0,0.77,0.91
420,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,0.0,20180721014931.0,21086.0,0.77,0.91
421,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,0.0,20180721014931.0,21086.0,0.77,0.91
422,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,1.0,20180721014951.0,21086.0,0.77,0.91
423,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,1.0,20180721014951.0,21086.0,0.77,0.91
424,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.83,128.5,0.83,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,27.0,1.0,20180721015000.0,21086.0,0.77,0.91
425,,,第4节,第4节,-5.5,0.83,5.5,0.83,130.5,0.83,128.5,0.83,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,27.0,1.0,20180721015000.0,21086.0,0.77,0.91
426,,,第4节,第4节,-5.5,0.83,5.5,0.83,130.5,0.83,130.5,0.83,130.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,26.0,1.0,20180721015000.0,21086.0,0.77,0.91
427,,,第4节,第4节,-4.5,0.77,4.5,0.83,130.5,0.83,130.5,0.83,-4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,26.0,1.0,20180721015000.0,21086.0,0.77,0.91
428,,,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,^,51.0,54.0,0.0,1,6.0,26.0,1.0,20180721015001.0,11074^21077,0.77,0.91
429,,,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,26.0,1.0,20180721015001.0,21077.0,0.77,0.91
430,,,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,0.0,20180721015003.0,21077.0,0.77,0.91
431,44.0,5.0,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,0.0,20180721015003.0,21077.0,0.77,0.91
432,44.0,5.0,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,0.0,20180721015007.0,21077.0,0.77,0.91
433,44.0,5.0,第4节,第4节,-4.5,0.77,4.5,0.91,130.5,0.83,130.5,0.83,4.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,0.0,20180721015007.0,21081.0,0.77,0.91
434,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.91,130.5,0.83,130.5,0.83,-3.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,0.0,20180721015007.0,21081.0,0.77,0.91
435,,,第4节,第4节,-3.5,0.83,3.5,0.83,130.5,0.83,130.5,0.83,3.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,1.0,20180721015202.0,21081.0,0.77,0.91
436,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.91,130.5,0.77,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,25.0,1.0,20180721015202.0,21077.0,0.77,0.91
437,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.91,129.5,0.77,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,17.0,0.0,20180721015209.0,21077.0,0.77,0.91
438,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.91,129.5,0.77,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,17.0,0.0,20180721015209.0,21077.0,0.77,0.91
439,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.91,129.5,0.77,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,17.0,1.0,20180721015213.0,21077.0,0.77,0.91
440,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.83,129.5,0.83,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,17.0,1.0,20180721015213.0,21077.0,0.77,0.91
441,,,第4节,第4节,-3.5,0.83,3.5,0.83,129.5,0.83,129.5,0.83,129.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,9.0,1.0,20180721015222.0,21077.0,0.77,0.91
442,,,第4节,第4节,-3.5,0.83,3.5,0.83,132.5,0.8,129.5,0.83,132.5,4.0,0.0,,51.0,54.0,0.0,1,6.0,9.0,1.0,20180721015222.0,21077.0,0.77,0.91
443,,,第4节,第4节,-3.5,0.83,3.5,0.83,132.5,0.8,132.5,0.87,132.5,4.0,0.0,,51.0,57.0,0.0,1,6.0,6.0,1.0,20180721015225.0,21077.0,0.77,0.91
444,,,第4节,第4节,-5.5,0.87,5.5,0.83,132.5,0.8,132.5,0.87,-5.5,4.0,0.0,,51.0,57.0,0.0,1,6.0,6.0,1.0,20180721015225.0,21077.0,0.77,0.91
445,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,^,51.0,57.0,0.0,1,6.0,6.0,1.0,20180721015225.0,21075^11077,0.77,0.91
446,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,6.0,6.0,1.0,20180721015225.0,11077.0,0.77,0.91
447,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,58.0,1.0,20180721015233.0,11077.0,0.77,0.91
448,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,58.0,1.0,20180721015233.0,11077.0,0.77,0.91
449,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,50.0,1.0,20180721015241.0,11077.0,0.77,0.91
450,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,50.0,1.0,20180721015241.0,11077.0,0.77,0.91
451,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,43.0,0.0,20180721015247.0,11077.0,0.77,0.91
452,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,43.0,0.0,20180721015247.0,11077.0,0.77,0.91
453,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,43.0,0.0,20180721015253.0,11077.0,0.77,0.91
454,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,43.0,0.0,20180721015253.0,11077.0,0.77,0.91
455,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,43.0,0.0,20180721015254.0,11077.0,0.77,0.91
456,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,43.0,0.0,20180721015254.0,21086.0,0.77,0.91
457,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,43.0,1.0,20180721015313.0,21086.0,0.77,0.91
458,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,43.0,1.0,20180721015313.0,21086.0,0.77,0.91
459,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,43.0,1.0,20180721015313.0,21086.0,0.77,0.91
460,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,43.0,1.0,20180721015313.0,21086.0,0.77,0.91
461,,,第4节,第4节,-5.5,0.87,5.5,0.8,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,40.0,1.0,20180721015316.0,21086.0,0.77,0.91
462,,,第4节,第4节,-6.5,0.91,6.5,0.8,132.5,0.8,132.5,0.87,-6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,40.0,1.0,20180721015316.0,21077.0,0.77,0.91
463,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,40.0,1.0,20180721015317.0,21077.0,0.77,0.91
464,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,40.0,1.0,20180721015317.0,21077.0,0.77,0.91
465,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,32.0,1.0,20180721015325.0,21077.0,0.77,0.91
466,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,32.0,1.0,20180721015325.0,21077.0,0.77,0.91
467,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,24.0,1.0,20180721015333.0,21077.0,0.77,0.91
468,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,24.0,1.0,20180721015333.0,21077.0,0.77,0.91
469,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,22.0,1.0,20180721015335.0,21077.0,0.77,0.91
470,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,22.0,1.0,20180721015335.0,21077.0,0.77,0.91
471,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,22.0,1.0,20180721015336.0,21077.0,0.77,0.91
472,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,22.0,1.0,20180721015336.0,21077.0,0.77,0.91
473,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,16.0,1.0,20180721015339.0,21077.0,0.77,0.91
474,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,16.0,1.0,20180721015339.0,21095.0,0.77,0.91
475,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,14.0,1.0,20180721015341.0,21095.0,0.77,0.91
476,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,14.0,1.0,20180721015341.0,21077.0,0.77,0.91
477,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,9.0,0.0,20180721015347.0,21077.0,0.77,0.91
478,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,9.0,0.0,20180721015347.0,21077.0,0.77,0.91
479,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,9.0,0.0,20180721015349.0,21077.0,0.77,0.91
480,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,9.0,0.0,20180721015349.0,21077.0,0.77,0.91
481,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,1.0,1,5.0,9.0,0.0,20180721015350.0,21077.0,0.77,0.91
482,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,9.0,0.0,20180721015350.0,11086.0,0.77,0.91
483,,,第4节,第4节,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,51.0,57.0,0.0,1,5.0,9.0,0.0,20180721015354.0,11086.0,0.77,0.91
484,,,第4节,第4节,-6.5,0.83,6.5,0.77,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:2,51.0,57.0,0.0,1,5.0,9.0,0.0,20180721015354.0,21078.0,0.77,0.91
485,,,第4节,第4节,-6.5,0.83,6.5,0.83,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:2,51.0,57.0,0.0,1,5.0,9.0,0.0,20180721015354.0,21078.0,0.77,0.91
486,,,第4节,第4节,-6.5,0.83,6.5,0.83,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:2,51.0,58.0,0.0,1,5.0,9.0,0.0,20180721015420.0,21078.0,0.77,0.91
487,,,第4节,第4节,-6.5,0.8,6.5,0.87,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:2^2:2,51.0,58.0,0.0,1,5.0,9.0,0.0,20180721015420.0,21079^21078,0.77,0.91
488,,,第4节,第4节,-6.5,0.8,6.5,0.87,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:2^2:2,51.0,59.0,0.0,1,5.0,9.0,0.0,20180721015431.0,21079^21078,0.77,0.91
489,,,第4节,第4节,-7.5,0.91,7.5,0.87,132.5,0.8,132.5,0.87,-7.5,4.0,0.0,2:2^,51.0,59.0,0.0,1,5.0,9.0,0.0,20180721015431.0,21079^11077,0.77,0.91
490,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,2:2^,51.0,59.0,0.0,1,5.0,9.0,0.0,20180721015434.0,21079^11077,0.77,0.91
491,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,5.0,9.0,1.0,20180721015434.0,11077.0,0.77,0.91
492,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,5.0,1.0,1.0,20180721015442.0,11077.0,0.77,0.91
493,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,5.0,1.0,1.0,20180721015442.0,11077.0,0.77,0.91
494,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,53.0,1.0,20180721015450.0,11077.0,0.77,0.91
495,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,53.0,1.0,20180721015450.0,11077.0,0.77,0.91
496,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015454.0,11077.0,0.77,0.91
497,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015454.0,11077.0,0.77,0.91
498,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015456.0,11077.0,0.77,0.91
499,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015456.0,11095.0,0.77,0.91
500,,,第4节,第4节,-7.5,0.91,7.5,0.77,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015459.0,11095.0,0.77,0.91
501,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,-8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,0.0,20180721015459.0,11095.0,0.77,0.91
502,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,1.0,20180721015501.0,21077.0,0.77,0.91
503,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,48.0,1.0,20180721015501.0,21077.0,0.77,0.91
504,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,40.0,1.0,20180721015509.0,21077.0,0.77,0.91
505,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,40.0,1.0,20180721015509.0,21077.0,0.77,0.91
506,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,31.0,0.0,20180721015518.0,21077.0,0.77,0.91
507,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,31.0,0.0,20180721015518.0,21077.0,0.77,0.91
508,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,31.0,1.0,20180721015532.0,21077.0,0.77,0.91
509,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,59.0,0.0,1,4.0,31.0,1.0,20180721015532.0,21077.0,0.77,0.91
510,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,27.0,1.0,20180721015535.0,21077.0,0.77,0.91
511,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,-9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,27.0,1.0,20180721015535.0,21077.0,0.77,0.91
512,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,^,51.0,61.0,0.0,1,4.0,27.0,1.0,20180721015535.0,21074^11077,0.77,0.91
513,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,19.0,1.0,20180721015543.0,11077.0,0.77,0.91
514,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,19.0,1.0,20180721015543.0,11077.0,0.77,0.91
515,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,11.0,1.0,20180721015552.0,11077.0,0.77,0.91
516,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,11.0,1.0,20180721015552.0,11077.0,0.77,0.91
517,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015558.0,11077.0,0.77,0.91
518,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015558.0,11077.0,0.77,0.91
519,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015600.0,11077.0,0.77,0.91
520,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015600.0,11095.0,0.77,0.91
521,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015601.0,11095.0,0.77,0.91
522,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,1.0,1,4.0,5.0,0.0,20180721015601.0,11077.0,0.77,0.91
523,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,1.0,1,4.0,5.0,0.0,20180721015602.0,11077.0,0.77,0.91
524,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,1.0,1,4.0,5.0,0.0,20180721015602.0,11077.0,0.77,0.91
525,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,1.0,1,4.0,5.0,0.0,20180721015604.0,11077.0,0.77,0.91
526,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015604.0,21086.0,0.77,0.91
527,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015610.0,21086.0,0.77,0.91
528,,,第4节,第4节,-8.5,0.8,8.5,0.77,132.5,0.8,132.5,0.87,-8.5,4.0,0.0,,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015610.0,21086.0,0.77,0.91
529,,,第4节,第4节,-8.5,0.8,8.5,0.87,132.5,0.8,132.5,0.87,8.5,4.0,0.0,1:2,51.0,61.0,0.0,1,4.0,5.0,0.0,20180721015610.0,11078.0,0.77,0.91
530,,,第4节,第4节,-8.5,0.8,8.5,0.87,132.5,0.8,132.5,0.87,8.5,4.0,0.0,1:2,52.0,61.0,0.0,1,4.0,5.0,0.0,20180721015637.0,11078.0,0.77,0.91
531,,,第4节,第4节,-8.5,0.83,8.5,0.83,132.5,0.8,132.5,0.87,8.5,4.0,0.0,1:2^2:2,52.0,61.0,0.0,1,4.0,5.0,0.0,20180721015637.0,11079^11078,0.77,0.91
532,,,第4节,第4节,-8.5,0.83,8.5,0.83,132.5,0.8,132.5,0.87,8.5,4.0,0.0,1:2^2:2,53.0,61.0,0.0,1,4.0,5.0,0.0,20180721015641.0,11079^11078,0.77,0.91
533,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,2:2^,53.0,61.0,0.0,1,4.0,5.0,0.0,20180721015641.0,11079^21077,0.77,0.91
534,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,4.0,5.0,1.0,20180721015644.0,21077.0,0.77,0.91
535,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,4.0,5.0,1.0,20180721015644.0,21077.0,0.77,0.91
536,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,57.0,1.0,20180721015652.0,21077.0,0.77,0.91
537,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,57.0,1.0,20180721015652.0,21077.0,0.77,0.91
538,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,49.0,1.0,20180721015700.0,21077.0,0.77,0.91
539,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,49.0,1.0,20180721015700.0,21077.0,0.77,0.91
540,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,41.0,1.0,20180721015708.0,21077.0,0.77,0.91
541,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,41.0,1.0,20180721015708.0,21077.0,0.77,0.91
542,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,39.0,0.0,20180721015709.0,21077.0,0.77,0.91
543,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,61.0,0.0,1,3.0,39.0,0.0,20180721015709.0,21077.0,0.77,0.91
544,,,第4节,第4节,-8.5,0.91,8.5,0.77,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015712.0,21077.0,0.77,0.91
