,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
52,,,,,1.5,0.71,-1.5,1,126.5,0.77,126.5,0.91,-1.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,24,0,2.01807E+13,21077,0.83,0.83
53,,,,,1.5,0.71,-1.5,1,126.5,0.77,126.5,0.91,-1.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,24,1,2.01807E+13,21077,0.83,0.83
54,,,,,1.5,0.71,-1.5,1,125.5,0.83,126.5,0.83,125.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,24,1,2.01807E+13,21077,0.83,0.83
55,,,,,1.5,0.71,-1.5,1,125.5,0.83,125.5,0.83,125.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,16,1,2.01807E+13,21077,0.83,0.83
56,,,,,1.5,0.71,-1.5,1,125.5,0.8,125.5,0.87,125.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,16,1,2.01807E+13,21077,0.83,0.83
57,,,,,1.5,0.71,-1.5,1,125.5,0.8,125.5,0.87,125.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,12,1,2.01807E+13,21077,0.83,0.83
58,,,,,1.5,0.71,-1.5,1,125.5,0.8,125.5,0.87,125.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,12,1,2.01807E+13,21094,0.83,0.83
59,,,,,1.5,0.71,-1.5,1,124.5,0.83,125.5,0.83,124.5,,0.87,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,4,1,2.01807E+13,21077,0.83,0.83
60,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,4,1,2.01807E+13,21077,0.83,0.83
61,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,2,1,2.01807E+13,21077,0.83,0.83
