,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
652,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,36.0,49.0,0.0,1,0.0,GD,47.0,0,,21077.0,1.7,0.0,
653,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,36.0,49.0,0.0,1,0.0,GD,47.0,0,,11086.0,1.7,0.0,
654,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,36.0,49.0,0.0,1,0.0,GD,47.0,0,,21077.0,1.7,0.0,
655,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.8,1:3,36.0,49.0,0.0,1,0.0,GD,47.0,0,,21078.0,1.7,0.0,
656,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,1:3,36.0,49.0,0.0,1,0.0,GD,47.0,0,,21079.0,1.7,0.0,"0.20,0.50"
657,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,2:3,37.0,49.0,0.0,1,0.0,GD,47.0,0,,21078.0,1.7,0.0,"0.20,0.50"
658,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,2:3,37.0,49.0,0.0,1,0.0,GD,47.0,0,,21078.0,1.7,0.0,"0.20,0.50"
659,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,2:3,37.0,49.0,0.0,1,0.0,GD,47.0,0,,21080.0,1.7,0.0,"0.20,0.50"
660,44.0,5.0,第2节,第2节,-13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-13.5,2.0,0.83,3:3,37.0,49.0,0.0,1,0.0,GD,47.0,0,,21078.0,1.7,0.0,"0.20,0.50"
661,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,3:3,37.0,49.0,0.0,1,0.0,GD,47.0,0,,21079.0,1.7,0.0,"0.20,0.50"
662,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,38.0,49.0,0.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
663,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.87,,38.0,49.0,0.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
664,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,38.0,49.0,1.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
665,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,38.0,49.0,1.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
666,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,38.0,49.0,0.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
667,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.83,,38.0,49.0,0.0,1,0.0,GD,47.0,0,,21077.0,1.7,0.0,
668,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,1:1,38.0,49.0,0.0,1,0.0,GD,47.0,0,,21078.0,1.7,0.0,
669,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,1:1,38.0,49.0,0.0,1,0.0,GD,47.0,0,,21079.0,1.7,0.0,"0.20,0.50"
670,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
671,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,,39.0,49.0,0.0,1,0.0,GD,47.0,0,,11077.0,1.7,0.0,
672,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,0.0,1,0.0,GD,46.0,0,,11077.0,1.7,0.0,
673,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,46.0,0,,21077.0,1.7,0.0,
674,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,46.0,0,,21095.0,1.7,0.0,"0.33,0.63"
675,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,38.0,0,,11077.0,1.7,0.0,
676,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,,39.0,49.0,0.0,1,0.0,GD,38.0,0,,11077.0,1.7,0.0,
677,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,0.0,1,0.0,GD,38.0,0,,11077.0,1.7,0.0,
678,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,38.0,0,,11077.0,1.7,0.0,
679,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,36.0,0,,11077.0,1.7,0.0,
680,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,36.0,0,,21077.0,1.7,0.0,
681,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,27.0,0,,21077.0,1.7,0.0,
682,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,27.0,0,,11077.0,1.7,0.0,
683,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,18.0,0,,11077.0,1.7,0.0,
684,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,,39.0,49.0,0.0,1,0.0,GD,18.0,0,,11077.0,1.7,0.0,
685,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,0.0,1,0.0,GD,17.0,0,,11077.0,1.7,0.0,
686,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,0.0,1,0.0,GD,17.0,0,,21086.0,1.7,0.0,
687,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11077.0,1.7,0.0,
688,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,1.0,1,0.0,GD,17.0,0,,21086.0,1.7,0.0,
689,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11077.0,1.7,0.0,
690,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1:2,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11078.0,1.7,0.0,
691,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,1:2,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11080.0,1.7,0.0,"0.20,0.50"
692,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,2:2,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11078.0,1.7,0.0,"0.20,0.50"
693,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,2:2,39.0,49.0,1.0,1,0.0,GD,17.0,0,,11080.0,1.7,0.0,"0.20,0.50"
694,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,,39.0,49.0,1.0,1,0.0,GD,17.0,0,,21077.0,1.7,0.0,
695,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,1.0,1,0.0,GD,12.0,0,,21077.0,1.7,0.0,
696,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,12.0,0,,11081.0,1.7,0.0,
697,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,12.0,0,,11094.0,1.7,0.0,"0.86,0.89"
698,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,39.0,49.0,0.0,1,0.0,GD,0.0,0,,21077.0,1.7,0.0,
699,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,,39.0,49.0,0.0,1,0.0,GD,0.0,0,,21094.0,1.7,0.0,"0.44,0.52"
700,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,39.0,49.0,0.0,1,0.0,GD,0.0,0,,11077.0,1.7,0.0,
701,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,0.0,GD,0.0,0,,1083.0,1.7,0.0,
702,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
703,44.0,5.0,第2节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
704,44.0,5.0,第2节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
705,44.0,5.0,第2节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
706,44.0,5.0,第3节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
707,44.0,5.0,第3节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
708,44.0,5.0,第3节,第3节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
709,44.0,5.0,第3节,第3节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
710,44.0,5.0,第3节,第3节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
711,44.0,5.0,第3节,第3节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
712,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,1.0,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.7,0.0,
713,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.83,,39.0,49.0,0.0,1,10.0,GD,0.0,0,,1089.0,1.7,0.0,
714,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.83,,39.0,49.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.7,0.0,
715,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.83,,39.0,49.0,0.0,1,9.0,GD,53.0,0,,11077.0,1.7,0.0,
716,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.8,,39.0,49.0,0.0,1,9.0,GD,53.0,0,,11077.0,1.7,0.0,
717,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.87,,39.0,49.0,0.0,1,9.0,GD,52.0,0,,11077.0,1.7,0.0,
718,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.87,,39.0,49.0,0.0,1,9.0,GD,52.0,0,,11077.0,1.7,0.0,
719,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.87,,39.0,49.0,0.0,1,9.0,GD,41.0,0,,11077.0,1.7,0.0,
720,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.83,,39.0,49.0,0.0,1,9.0,GD,41.0,0,,21077.0,1.7,0.0,
721,44.0,5.0,第3节,第3节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,3.0,0.83,,39.0,49.0,0.0,1,9.0,GD,41.0,0,,21075.0,1.7,0.0,"0.08,0.85"
722,44.0,5.0,第3节,第3节,-9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-9.5,3.0,0.87,,39.0,49.0,0.0,1,9.0,GD,41.0,0,,11077.0,1.7,0.0,
723,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,17.0,0,,11077.0,1.7,0.0,
724,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,17.0,0,,11077.0,1.7,0.0,
725,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,12.0,0,,11077.0,1.7,0.0,
726,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,12.0,0,,21086.0,1.7,0.0,
727,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,12.0,0,,11077.0,1.7,0.0,
728,44.0,5.0,第3节,第3节,9.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,9.5,3.0,0.8,,42.0,49.0,0.0,1,9.0,GD,12.0,0,,11094.0,1.7,0.0,"0.68,0.46"
729,44.0,5.0,第3节,第3节,-8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-8.5,3.0,0.83,,42.0,49.0,0.0,1,9.0,GD,12.0,0,,21077.0,1.7,0.0,
730,44.0,5.0,第3节,第3节,8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,8.5,3.0,0.83,,42.0,49.0,0.0,1,8.0,GD,54.0,0,,21077.0,1.7,0.0,
731,44.0,5.0,第3节,第3节,8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,8.5,3.0,0.83,,42.0,49.0,0.0,1,8.0,GD,54.0,0,,21077.0,1.7,0.0,
732,44.0,5.0,第3节,第3节,8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,8.5,3.0,0.83,,42.0,49.0,0.0,1,8.0,GD,41.0,0,,21077.0,1.7,0.0,
733,44.0,5.0,第3节,第3节,8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,8.5,3.0,0.83,,42.0,49.0,0.0,1,8.0,GD,41.0,0,,11086.0,1.7,0.0,
734,44.0,5.0,第3节,第3节,8.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,8.5,3.0,0.83,,42.0,49.0,0.0,1,8.0,GD,41.0,0,,21077.0,1.7,0.0,
735,44.0,5.0,第3节,第3节,-7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-7.5,3.0,0.8,1:2,42.0,49.0,0.0,1,8.0,GD,41.0,0,,21078.0,1.7,0.0,
736,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.87,1:2,42.0,49.0,0.0,1,8.0,GD,41.0,0,,21079.0,1.7,0.0,"0.80,0.50"
737,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.87,2:2,43.0,49.0,0.0,1,8.0,GD,41.0,0,,21078.0,1.7,0.0,"0.80,0.50"
738,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,2:2,43.0,49.0,0.0,1,8.0,GD,41.0,0,,21078.0,1.7,0.0,"0.80,0.50"
739,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,2:2,43.0,49.0,0.0,1,8.0,GD,41.0,0,,21079.0,1.7,0.0,"0.80,0.50"
740,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,44.0,49.0,0.0,1,8.0,GD,41.0,0,,11077.0,1.7,0.0,
741,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,44.0,49.0,1.0,1,8.0,GD,41.0,0,,11077.0,1.7,0.0,
742,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,44.0,49.0,1.0,1,8.0,GD,41.0,0,,21077.0,1.7,0.0,
743,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,44.0,49.0,0.0,1,8.0,GD,41.0,0,,21077.0,1.7,0.0,
744,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.8,,44.0,49.0,0.0,1,8.0,GD,41.0,0,,21077.0,1.7,0.0,
745,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.87,,44.0,49.0,0.0,1,8.0,GD,41.0,0,,21075.0,1.7,0.0,"0.33,0.50"
746,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.87,,47.0,49.0,0.0,1,8.0,GD,41.0,0,,11077.0,1.7,0.0,
747,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.87,,47.0,49.0,0.0,1,8.0,GD,41.0,0,,11077.0,1.7,0.0,
748,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,,47.0,49.0,0.0,1,8.0,GD,27.0,0,,11077.0,1.7,0.0,
749,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,,47.0,49.0,0.0,1,8.0,GD,27.0,0,,11074.0,1.7,0.0,"0.84,0.35"
750,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,,47.0,51.0,0.0,1,8.0,GD,27.0,0,,21077.0,1.7,0.0,
751,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.87,,47.0,51.0,0.0,1,8.0,GD,27.0,0,,21077.0,1.7,0.0,
752,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.87,,47.0,51.0,0.0,1,8.0,GD,1.0,0,,21077.0,1.7,0.0,
753,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.87,,47.0,51.0,0.0,1,8.0,GD,1.0,0,,21095.0,1.7,0.0,"0.12,0.43"
754,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.87,,47.0,51.0,0.0,1,7.0,GD,46.0,0,,11077.0,1.7,0.0,
755,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.83,,47.0,51.0,0.0,1,7.0,GD,46.0,0,,11077.0,1.7,0.0,
756,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,47.0,51.0,0.0,1,7.0,GD,39.0,0,,11077.0,1.7,0.0,
757,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,47.0,51.0,0.0,1,7.0,GD,39.0,0,,21086.0,1.7,0.0,
758,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.8,,47.0,51.0,0.0,1,7.0,GD,39.0,0,,11077.0,1.7,0.0,
759,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.87,,47.0,51.0,0.0,1,7.0,GD,39.0,0,,11074.0,1.7,0.0,"0.85,0.42"
760,44.0,5.0,第3节,第3节,-7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-7.5,3.0,0.83,,47.0,51.0,0.0,1,7.0,GD,39.0,0,,21077.0,1.7,0.0,
761,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,47.0,53.0,0.0,1,7.0,GD,39.0,0,,21077.0,1.7,0.0,
762,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,47.0,53.0,0.0,1,7.0,GD,26.0,0,,21077.0,1.7,0.0,
763,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,47.0,53.0,0.0,1,7.0,GD,26.0,0,,21075.0,1.7,0.0,"0.25,0.08"
764,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,50.0,53.0,0.0,1,7.0,GD,26.0,0,,11077.0,1.7,0.0,
765,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.83,,50.0,53.0,0.0,1,7.0,GD,2.0,0,,11077.0,1.7,0.0,
766,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.77,,50.0,53.0,0.0,1,7.0,GD,2.0,0,,11077.0,1.7,0.0,
767,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.91,,50.0,53.0,0.0,1,7.0,GD,2.0,0,,11094.0,1.7,0.0,"0.73,0.80"
768,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
769,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
770,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,21094.0,1.7,0.0,"0.09,0.10"
771,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.8,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,11077.0,1.7,0.0,
772,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.87,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
773,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.77,,50.0,53.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
