,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
647,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
648,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
649,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
650,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
651,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
652,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
653,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
654,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
655,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
656,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
657,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
658,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
659,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
660,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
661,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
662,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
663,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
664,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
665,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
666,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
667,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
668,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
669,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
670,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
671,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
672,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
673,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
674,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
675,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
676,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
677,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
678,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
679,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
680,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
681,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
682,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
683,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
684,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
685,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
686,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
687,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
688,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
689,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
690,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
691,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
692,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
693,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
694,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
695,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
696,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
697,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
698,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
699,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
700,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
701,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
702,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
703,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
704,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
705,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
706,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
707,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
708,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
709,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
710,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
711,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
712,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
713,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
714,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
715,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
716,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
717,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
718,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
719,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
720,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
721,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
722,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
723,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
724,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
725,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
726,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
727,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
728,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
729,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
730,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
731,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
732,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
733,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
734,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
735,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
736,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
737,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
738,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
739,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
740,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
741,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
742,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
