,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
285,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,1.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,38.0,5.0,0.0,1.0,8.0,GD,52.0,1.0,20180622084052.0,11077.0
286,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,1.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,38.0,41.0,0.0,1.0,8.0,GD,52.0,1.0,20180622084052.0,21077.0
287,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,38.0,41.0,0.0,1.0,8.0,GD,52.0,1.0,20180622084052.0,21075.0
288,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,52.0,1.0,20180622084052.0,11077.0
289,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,36.0,1.0,20180622084108.0,11077.0
290,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,36.0,1.0,20180622084108.0,11077.0
291,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,35.0,1.0,20180622084111.0,11077.0
292,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,35.0,1.0,20180622084111.0,21077.0
293,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,23.0,1.0,20180622084121.0,21077.0
294,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,23.0,1.0,20180622084121.0,11077.0
295,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,15.0,1.0,20180622084130.0,11077.0
296,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,15.0,1.0,20180622084130.0,11077.0
297,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,15.0,1.0,20180622084131.0,11077.0
298,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,15.0,1.0,20180622084131.0,21077.0
299,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,6.0,1.0,20180622084138.0,21077.0
300,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,8.0,GD,6.0,1.0,20180622084138.0,21077.0
301,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,5.0,0.0,1.0,7.0,GD,42.0,1.0,20180622084202.0,21077.0
302,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,41.0,43.0,0.0,1.0,7.0,GD,42.0,1.0,20180622084202.0,21074.0
303,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,42.0,1.0,20180622084202.0,11077.0
304,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,41.0,1.0,20180622084204.0,11077.0
305,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,41.0,1.0,20180622084204.0,11077.0
306,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,40.0,1.0,20180622084205.0,11077.0
307,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,40.0,0.0,20180622084205.0,11077.0
308,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,33.0,0.0,20180622084212.0,11077.0
309,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,33.0,1.0,20180622084212.0,11077.0
310,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,33.0,1.0,20180622084220.0,11077.0
311,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,32.0,1.0,20180622084220.0,11077.0
312,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,32.0,1.0,20180622084229.0,21077.0
313,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,24.0,1.0,20180622084229.0,21077.0
314,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,24.0,1.0,20180622084235.0,11077.0
315,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,17.0,1.0,20180622084235.0,11077.0
316,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,17.0,1.0,20180622084246.0,11077.0
317,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,2.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,5.0,0.0,1.0,7.0,GD,6.0,1.0,20180622084246.0,11077.0
318,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,7.0,5.0,0.0,1.0,7.0,GD,6.0,1.0,20180622084246.0,11074.0
319,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,7.0,GD,6.0,1.0,20180622084246.0,21077.0
320,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,7.0,GD,5.0,1.0,20180622084248.0,21077.0
321,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,7.0,GD,5.0,1.0,20180622084248.0,21077.0
322,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,6.0,GD,53.0,1.0,20180622084259.0,21077.0
323,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,6.0,GD,53.0,0.0,20180622084259.0,21077.0
324,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21077.0
325,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,11086.0
326,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,50.0,43.0,7.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21077.0
327,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,50.0,43.0,44.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21078.0
328,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,66.7,43.0,44.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21079.0
329,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,66.7,44.0,7.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21078.0
330,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,46.0,0.0,20180622084306.0,21080.0
331,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,46.0,1.0,20180622084349.0,11077.0
332,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,46.0,1.0,20180622084349.0,11077.0
333,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,38.0,0.0,20180622084357.0,11077.0
334,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,38.0,0.0,20180622084357.0,11077.0
335,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,37.0,1.0,20180622084410.0,11077.0
336,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,37.0,1.0,20180622084410.0,21077.0
337,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,30.0,1.0,20180622084418.0,21077.0
338,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,30.0,1.0,20180622084418.0,11077.0
339,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,9.0,1.0,20180622084438.0,21077.0
340,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,9.0,0.0,20180622084438.0,21077.0
341,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,0.0,6.0,GD,8.0,0.0,20180622084440.0,21077.0
342,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,0.0,6.0,GD,8.0,0.0,20180622084440.0,21077.0
343,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21077.0
344,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,11086.0
345,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21077.0
346,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,50.0,44.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21078.0
347,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,40.0,44.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21080.0
348,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,40.0,44.0,45.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21078.0
349,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,44.0,45.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,21079.0
350,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,6.0,GD,8.0,0.0,20180622084440.0,11077.0
351,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,6.0,GD,8.0,1.0,20180622084521.0,11077.0
352,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,6.0,GD,8.0,1.0,20180622084521.0,11077.0
353,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,6.0,GD,7.0,1.0,20180622084522.0,11077.0
354,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,6.0,GD,7.0,0.0,20180622084522.0,11077.0
355,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,54.0,0.0,20180622084536.0,11077.0
356,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,1.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,54.0,0.0,20180622084536.0,21086.0
357,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,1.0,0.0,50.0,45.0,7.0,0.0,0.0,5.0,GD,54.0,0.0,20180622084536.0,11077.0
358,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,1.0,0.0,50.0,45.0,7.0,0.0,0.0,5.0,GD,53.0,1.0,20180622084551.0,11077.0
359,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,1.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,53.0,1.0,20180622084551.0,11077.0
360,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,2.0,1.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,11077.0
361,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,3.0,1.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,11086.0
362,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,3.0,1.0,0.0,50.0,45.0,7.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,21077.0
363,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,3.0,5.0,5.0,3.0,1.0,0.0,50.0,45.0,46.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,21078.0
364,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1:2,,0.0,2.0,3.0,17.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,57.1,45.0,46.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,21079.0
365,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,57.1,46.0,7.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,21078.0
366,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,2:2,,0.0,2.0,3.0,17.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,46.0,7.0,0.0,1.0,5.0,GD,40.0,0.0,20180622084604.0,21080.0
367,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,17.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,46.0,7.0,0.0,1.0,5.0,GD,40.0,1.0,20180622084642.0,21077.0
368,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,46.0,48.0,0.0,1.0,5.0,GD,40.0,1.0,20180622084642.0,21074.0
369,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,39.0,1.0,20180622084642.0,11077.0
370,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,39.0,1.0,20180622084644.0,11077.0
371,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,38.0,1.0,20180622084644.0,11077.0
372,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,38.0,1.0,20180622084709.0,11077.0
373,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,13.0,1.0,20180622084709.0,11077.0
374,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,13.0,1.0,20180622084711.0,21077.0
375,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,12.0,1.0,20180622084711.0,21077.0
376,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,5.0,GD,12.0,0.0,20180622084711.0,21077.0
377,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,0.0,20180622084711.0,21077.0
378,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,0.0,4.0,GD,0.0,0.0,20180622084711.0,21077.0
379,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,0.0,4.0,GD,0.0,0.0,20180622084711.0,21077.0
