,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,KC,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
164,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2^2:2,0.0,,8.0,10.0,15.0,24.0,19.0,9.0,3.0,2.0,2.0,0.0,86.4,81.8,73.0,87.0,0,#0B750B,1,7.0,48.0,0.0,20181109040013.0,21079^21078,0.04,12.25
165,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,2:2^,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,48.0,0.0,20181109040038.0,21079^11077,0.03333333333333333,14.25
166,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,48.0,1.0,20181109040039.0,11077.0,0.03333333333333333,14.25
167,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,47.0,0.0,20181109040039.0,11077.0,0.03333333333333333,14.25
168,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,47.0,1.0,20181109040041.0,11077.0,0.03333333333333333,14.25
169,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,195.5,0.9090909090909091,195.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,38.0,1.0,20181109040050.0,11077.0,0.02857142857142857,14.5
170,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,195.5,0.8695652173913043,195.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,35.0,1.0,20181109040053.0,11095.0,0.02857142857142857,14.5
171,,,,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,195.5,0.8333333333333334,195.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,34.0,1.0,20181109040054.0,21077.0,0.02,15.5
172,,,,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,195.5,0.8333333333333334,195.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,25.0,1.0,20181109040103.0,21077.0,0.02,15.5
173,,,,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,195.5,0.8,195.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,17.0,1.0,20181109040111.0,21077.0,0.02,15.5
174,,,,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,193.5,0.9090909090909091,193.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,2.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,14.0,0.0,20181109040114.0,21077.0,0.02,15.5
175,,,,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,193.5,0.9090909090909091,193.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,3.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,14.0,0.0,20181109040122.0,11086^21077,0.02,15.5
176,,,,3.0,-10.5,0.8,10.5,0.9523809523809523,195.5,0.8695652173913043,195.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2,0.0,,8.0,10.0,15.0,24.0,19.0,10.0,3.0,2.0,3.0,0.0,86.4,83.3,73.0,88.0,0,#0B750B,1,7.0,14.0,0.0,20181109040130.0,21078.0,0.015151515151515152,16.0
177,,,,3.0,-11.5,0.9523809523809523,11.5,0.8,195.5,0.8695652173913043,195.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2^2:2,0.0,,8.0,10.0,15.0,24.0,19.0,11.0,3.0,2.0,3.0,0.0,86.4,84.6,73.0,89.0,0,#0B750B,1,7.0,14.0,0.0,20181109040137.0,21079^21078,0.0125,16.5
178,,,,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,195.5,0.8333333333333334,195.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,2:2^,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,7.0,14.0,0.0,20181109040148.0,21079^11077,0.01,17.0
179,,,,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,195.5,0.8333333333333334,195.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,7.0,14.0,0.0,20181109040149.0,11077.0,0.01,17.0
180,,,,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,195.5,0.8,195.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,7.0,13.0,0.0,20181109040149.0,11077.0,0.01,17.0
181,,,,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,195.5,0.8,195.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,7.0,13.0,1.0,20181109040152.0,11077.0,0.01,17.0
182,,,,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,194.5,0.8695652173913043,194.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,7.0,4.0,1.0,20181109040200.0,11077.0,0.01,17.0
183,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,193.5,0.9523809523809523,193.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,56.0,1.0,20181109040208.0,11077.0,0.01,17.0
184,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,193.5,0.8695652173913043,193.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,53.0,1.0,20181109040212.0,11094.0,0.01,17.0
185,,,,3.0,-12.5,0.8695652173913043,12.5,0.8695652173913043,193.5,0.8695652173913043,193.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,53.0,1.0,20181109040213.0,21077.0,0.006666666666666667,18.0
186,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,193.5,0.8695652173913043,193.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,51.0,1.0,20181109040214.0,11077.0,0.006666666666666667,18.0
187,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,192.5,0.9523809523809523,192.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,42.0,1.0,20181109040222.0,11077.0,0.006666666666666667,18.0
188,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,192.5,0.9090909090909091,192.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,42.0,1.0,20181109040223.0,11094.0,0.006666666666666667,18.0
189,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,192.5,0.9090909090909091,192.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,42.0,1.0,20181109040223.0,11077.0,0.006666666666666667,18.0
190,,,,3.0,-11.5,0.8333333333333334,11.5,0.9090909090909091,191.5,0.9523809523809523,191.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,28.0,1.0,20181109040236.0,11077.0,0.006666666666666667,18.0
191,,,,3.0,-11.5,0.8333333333333334,11.5,0.9090909090909091,191.5,0.9523809523809523,191.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,9.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,28.0,1.0,20181109040236.0,21077.0,0.006666666666666667,18.0
192,,,,3.0,-11.5,0.8333333333333334,11.5,0.9090909090909091,194.5,0.9090909090909091,194.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,9.0,10.0,15.0,24.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,73.0,90.0,0,#0B750B,1,6.0,18.0,1.0,20181109040247.0,21077.0,0.006666666666666667,18.0
193,,,,3.0,-11.5,0.8,11.5,0.9523809523809523,195.5,0.9090909090909091,195.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,,9.0,10.0,15.0,25.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,6.0,12.0,1.0,20181109040253.0,21074^11077,0.01,17.0
194,,,,3.0,-11.5,0.7692307692307693,11.5,1.0,195.5,0.8,195.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,9.0,10.0,15.0,25.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,6.0,3.0,1.0,20181109040301.0,11077.0,0.006666666666666667,18.0
195,,,,3.0,-11.5,1.0,11.5,0.7692307692307693,194.5,0.8695652173913043,194.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,9.0,10.0,15.0,25.0,19.0,12.0,3.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,55.0,0.0,20181109040310.0,11077.0,0.006666666666666667,18.0
196,44.0,5.0,,3.0,-11.5,1.0,11.5,0.7692307692307693,194.5,0.8695652173913043,194.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,55.0,0.0,20181109040313.0,11081.0,0.006666666666666667,18.0
197,,,1.0,3.0,-11.5,1.0,11.5,0.7692307692307693,194.5,0.8695652173913043,194.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,55.0,0.0,20181109040609.0,11077.0,0.006666666666666667,18.0
198,,,1.0,3.0,-11.5,1.0,11.5,0.7692307692307693,194.5,0.8695652173913043,194.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,55.0,1.0,20181109040609.0,11077.0,0.006666666666666667,18.0
199,,,1.0,3.0,-12.5,1.0,12.5,0.7692307692307693,193.5,1.0,193.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,55.0,1.0,20181109040609.0,21077.0,0.005,20.0
200,,,1.0,3.0,-12.5,0.9090909090909091,12.5,0.8333333333333334,193.5,0.8695652173913043,193.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,40.0,1.0,20181109040624.0,21077.0,0.004,22.0
201,,,1.0,3.0,-11.5,0.9090909090909091,11.5,0.8333333333333334,192.5,1.0,192.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,15.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,76.0,92.0,0,#0B750B,1,5.0,33.0,1.0,20181109040631.0,11077.0,0.006666666666666667,18.0
202,,,1.0,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,194.5,0.9090909090909091,194.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,16.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,78.0,92.0,0,#0B750B,1,5.0,29.0,1.0,20181109040635.0,11074^21077,0.01,17.0
203,,,1.0,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,194.5,0.8,194.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,16.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,78.0,92.0,0,#0B750B,1,5.0,20.0,1.0,20181109040644.0,21077.0,0.01,17.0
204,,,1.0,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,193.5,0.8695652173913043,193.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,16.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,78.0,92.0,0,#0B750B,1,5.0,12.0,1.0,20181109040652.0,21077.0,0.01,17.0
205,,,1.0,3.0,-10.5,0.8333333333333334,10.5,0.9090909090909091,192.5,1.0,192.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,16.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,78.0,92.0,0,#0B750B,1,5.0,5.0,1.0,20181109040659.0,21094.0,0.01,17.0
206,,,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,193.5,0.7692307692307693,193.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,16.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,78.0,92.0,0,#0B750B,1,5.0,5.0,1.0,20181109040700.0,11077.0,0.0125,16.5
207,,,1.0,3.0,-9.5,1.0,9.5,0.7692307692307693,194.5,0.9090909090909091,194.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,4.0,56.0,1.0,20181109040708.0,11074^21077,0.02,15.5
208,,,1.0,3.0,-9.5,1.0,9.5,0.7692307692307693,194.5,0.9090909090909091,194.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,4.0,55.0,1.0,20181109040708.0,11074^21077,0.02,15.5
209,,,1.0,3.0,-9.5,1.0,9.5,0.7692307692307693,194.5,0.8,194.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,4.0,51.0,0.0,20181109040713.0,11074^21077,0.02,15.5
210,,,1.0,3.0,-9.5,0.9523809523809523,9.5,0.8,193.5,0.8695652173913043,193.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,4.0,42.0,0.0,20181109040716.0,11074^21077,0.02,15.5
211,,,1.0,3.0,-8.5,0.7692307692307693,8.5,1.0,194.5,1.0,194.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,1.0,20181109040717.0,11074^21077,0.025,15.0
212,,,1.0,3.0,-8.5,0.7692307692307693,8.5,1.0,194.5,1.0,194.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,0.0,20181109040718.0,11074^21077,0.025,15.0
213,,,1.0,3.0,-7.5,0.7692307692307693,7.5,1.0,195.5,0.7692307692307693,195.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,0.0,20181109040722.0,21086^11077,0.03333333333333333,14.25
214,,,1.0,3.0,-7.5,0.7692307692307693,7.5,1.0,195.5,0.7692307692307693,195.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,0.0,20181109040723.0,11077.0,0.03333333333333333,14.25
215,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,195.5,0.8695652173913043,195.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:1,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,86.4,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,0.0,20181109040724.0,11078.0,0.03333333333333333,14.25
216,,,1.0,3.0,-8.5,0.7692307692307693,8.5,1.0,194.5,1.0,194.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:1^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,1.0,20181109040745.0,11080^21077,0.025,15.0
217,,,1.0,3.0,-8.5,0.7692307692307693,8.5,1.0,194.5,1.0,194.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:1^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,5.0,0.0,1.0,20181109040746.0,11080^21077,0.025,15.0
218,,,1.0,3.0,-8.5,0.7692307692307693,8.5,1.0,194.5,0.9523809523809523,194.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,59.0,1.0,20181109040747.0,21077.0,0.025,15.0
219,,,1.0,3.0,-9.5,1.0,9.5,0.7692307692307693,194.5,0.8,194.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,50.0,1.0,20181109040755.0,21077.0,0.02,15.5
220,,,1.0,3.0,-9.5,1.0,9.5,0.7692307692307693,193.5,0.8695652173913043,193.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,42.0,1.0,20181109040804.0,21077.0,0.02,15.5
221,,,1.0,3.0,-9.5,0.9523809523809523,9.5,0.8,193.5,0.8,193.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,37.0,1.0,20181109040808.0,21094.0,0.02,15.5
222,,,1.0,3.0,-8.5,0.9523809523809523,8.5,0.8,193.5,0.8,193.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,37.0,1.0,20181109040808.0,11077.0,0.02857142857142857,14.5
223,,,1.0,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,193.5,0.7692307692307693,193.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,21.0,1.0,20181109040824.0,11077.0,0.02857142857142857,14.5
224,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,191.5,0.8695652173913043,191.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,13.0,1.0,20181109040832.0,11077.0,0.02857142857142857,14.5
