,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
1026,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,1.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1027,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1028,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1029,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1030,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1031,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1032,44.0,5.0,第4节,第4节,148.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,148.5,4.0,0.0,,0.0,7.0,17.0,6.0,2.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21081.0,1.2,0.63
1033,44.0,5.0,第4节,第4节,-6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-6.5,4.0,0.91,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,11081.0,1.2,0.63
1034,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.77,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,11081.0,1.2,0.63
1035,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,11081.0,1.2,0.63
1036,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,1:2,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21080.0,1.2,0.63
1037,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,2:2,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21078.0,1.2,0.63
1038,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,2:2,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,55.0,61.0,0.0,1,7.0,GD,53.0,0,,21079.0,1.2,0.63
1039,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,53.0,0,,11077.0,1.2,0.63
1040,44.0,5.0,第4节,第4节,-5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-5.5,4.0,0.8,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,53.0,0,,11077.0,1.2,0.63
1041,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,52.0,0,,11077.0,1.2,0.63
1042,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,52.0,0,,11077.0,1.2,0.63
1043,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,51.0,0,,11077.0,1.2,0.63
1044,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,51.0,0,,11077.0,1.2,0.63
1045,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1046,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1047,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1048,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1049,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1050,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1051,44.0,5.0,第4节,第4节,-6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-6.5,4.0,0.91,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1052,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.77,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,21086.0,1.2,0.63
1053,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1054,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1055,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1056,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1057,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1058,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,50.0,0,,11077.0,1.2,0.63
1059,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1060,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,21086.0,1.2,0.63
1061,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1062,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1063,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1064,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1065,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1066,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.8,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1067,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.87,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1068,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1069,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1070,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1071,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1072,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1073,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,36.0,0,,11077.0,1.2,0.63
1074,44.0,5.0,第4节,第4节,147.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,147.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,22.0,0,,21077.0,1.2,0.63
1075,44.0,5.0,第4节,第4节,-5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-5.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,22.0,0,,21077.0,1.2,0.63
1076,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.71,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,22.0,0,,21077.0,1.2,0.63
1077,44.0,5.0,第4节,第4节,146.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,146.5,4.0,1.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,22.0,0,,21077.0,1.2,0.63
1078,44.0,5.0,第4节,第4节,146.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,146.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,22.0,0,,21077.0,1.2,0.63
1079,44.0,5.0,第4节,第4节,146.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,146.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1080,44.0,5.0,第4节,第4节,-6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-6.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1081,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1082,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,1.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1083,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.71,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1084,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,10.0,0,,11077.0,1.2,0.63
1085,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1086,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1087,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1088,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1089,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1090,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,1.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11077.0,1.2,0.63
1091,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,11086.0,1.2,0.63
1092,44.0,5.0,第4节,第4节,-5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-5.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1093,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.71,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1094,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,1.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1095,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,1.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1096,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1097,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1098,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1099,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1100,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,7.0,GD,5.0,0,,21077.0,1.2,0.63
1101,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,57.0,0,,21077.0,1.2,0.63
1102,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,57.0,0,,21077.0,1.2,0.63
1103,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,51.0,0,,21077.0,1.2,0.63
1104,44.0,5.0,第4节,第4节,-6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-6.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,51.0,0,,11077.0,1.2,0.63
1105,44.0,5.0,第4节,第4节,6.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,6.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,51.0,0,,11077.0,1.2,0.63
1106,44.0,5.0,第4节,第4节,144.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,144.5,4.0,0.83,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,51.0,0,,11077.0,1.2,0.63
1107,44.0,5.0,第4节,第4节,144.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,144.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,51.0,0,,11077.0,1.2,0.63
1108,44.0,5.0,第4节,第4节,144.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,144.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
1109,44.0,5.0,第4节,第4节,-5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-5.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
1110,44.0,5.0,第4节,第4节,5.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,5.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
1111,44.0,5.0,第4节,第4节,143.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,143.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
1112,44.0,5.0,第4节,第4节,143.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,143.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
1113,44.0,5.0,第4节,第4节,143.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,143.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,22.0,0,,21077.0,1.2,0.63
1114,44.0,5.0,第4节,第4节,143.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,143.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,56.0,61.0,0.0,1,6.0,GD,22.0,0,,21074.0,1.2,0.63
1115,44.0,5.0,第4节,第4节,143.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,143.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11077.0,1.2,0.63
1116,44.0,5.0,第4节,第4节,-4.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-4.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11077.0,1.2,0.63
1117,44.0,5.0,第4节,第4节,4.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,4.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11077.0,1.2,0.63
1118,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11077.0,1.2,0.63
1119,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,2.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11077.0,1.2,0.63
1120,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,3.0,46.2,61.0,58.0,61.0,0.0,1,6.0,GD,22.0,0,,11086.0,1.2,0.63
1121,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,3.0,46.2,61.0,58.0,61.0,1.0,1,6.0,GD,22.0,0,,21077.0,1.2,0.63
1122,44.0,5.0,第4节,第4节,145.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,145.5,4.0,0.0,,0.0,7.0,17.0,6.0,1.0,3.0,46.2,61.0,58.0,61.0,1.0,1,6.0,GD,22.0,0,,21077.0,1.2,0.63
