,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
89,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
90,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,18.0,0,,21095.0,0.0,0.0,"0.13,0.36"
91,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,4.0,0,,11077.0,0.0,0.0,
92,,,,第1节,-10.5,0.83,10.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,4.0,0,,11077.0,0.0,0.0,
93,,,,第1节,-10.5,0.83,10.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,4.0,0,,11095.0,0.0,0.0,"0.88,0.43"
94,,,,第1节,-10.5,0.8,10.5,0.87,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,7.0,GD,4.0,0,,21077.0,0.0,0.0,
95,,,,第1节,-10.5,0.8,10.5,0.87,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,55.0,0,,21077.0,0.0,0.0,
96,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,55.0,0,,21077.0,0.0,0.0,
97,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
98,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,45.0,0,,21095.0,0.0,0.0,"0.16,0.51"
99,,,,第1节,-10.5,0.83,10.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,45.0,0,,11077.0,0.0,0.0,
100,,,,第1节,-10.5,0.83,10.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,6.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
101,,,,第1节,-10.5,0.83,10.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,11.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.0,0.0,
102,,,,第1节,-10.5,0.83,10.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,9.0,11.0,0.0,1,6.0,GD,42.0,0,,21074.0,0.0,0.0,"0.16,0.51"
103,,,,第1节,-10.5,0.83,10.5,0.83,178.5,0.83,178.5,0.83,178.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.0,0.0,
104,,,,第1节,-10.5,0.87,12.5,0.8,178.5,0.83,178.5,0.83,12.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.0,0.0,
105,,,,第1节,-12.5,0.87,12.5,0.8,178.5,0.83,180.5,0.83,-12.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.0,0.0,
106,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.0,0.0,
107,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0,
108,,,,第1节,-12.5,0.83,11.5,0.83,180.5,0.83,180.5,0.83,11.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0,
109,,,,第1节,-11.5,0.83,11.5,0.83,180.5,0.83,179.5,0.83,-11.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0,
110,,,,第1节,-11.5,0.83,11.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,2.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0,
111,,,,第1节,-11.5,0.83,11.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,21086.0,0.0,0.0,
112,,,,第1节,-11.5,0.83,11.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0,
113,,,,第1节,-11.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,10.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,
114,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,180.5,0.83,-10.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,
115,,,,第1节,-10.5,0.83,10.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,
116,,,,第1节,-10.5,0.83,10.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11080.0,0.0,0.0,"0.79,0.50"
117,,,,第1节,-10.5,0.87,11.5,0.8,180.5,0.83,180.5,0.83,11.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,"0.79,0.50"
118,,,,第1节,-11.5,0.87,11.5,0.87,180.5,0.83,180.5,0.83,-11.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,"0.79,0.50"
119,,,,第1节,-11.5,0.8,10.5,0.87,180.5,0.83,180.5,0.83,10.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,"0.79,0.50"
120,,,,第1节,-10.5,0.8,10.5,0.87,180.5,0.83,181.5,0.83,-10.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,"0.79,0.50"
121,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,2.0,3.0,0.0,75.0,11.0,6.0,0.0,1,6.0,GD,28.0,0,,11078.0,0.0,0.0,"0.79,0.50"
122,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,7.0,6.0,0.0,1,6.0,GD,28.0,0,,11079.0,0.0,0.0,"0.79,0.50"
123,,,,第1节,-10.5,0.8,10.5,0.87,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,28.0,0,,21077.0,0.0,0.0,
124,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,28.0,0,,21077.0,0.0,0.0,
125,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
126,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,21095.0,0.0,0.0,"0.14,0.49"
127,,,,第1节,-10.5,0.83,10.5,0.83,179.5,0.83,179.5,0.83,179.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,11077.0,0.0,0.0,
128,,,,第1节,-10.5,0.87,12.5,0.8,179.5,0.83,179.5,0.83,12.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
129,,,,第1节,-12.5,0.87,12.5,0.8,179.5,0.83,180.5,0.83,-12.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
130,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,7.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
131,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,11.0,13.0,0.0,1,6.0,GD,10.0,0,,21074.0,0.0,0.0,"0.14,0.49"
132,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,7.0,0.0,1,6.0,GD,0.0,0,,11077.0,0.0,0.0,
133,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,7.0,0.0,1,5.0,GD,0.0,0,,21077.0,0.0,0.0,
134,,,,第1节,-12.5,0.87,12.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,7.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.0,0.0,
135,,,,第1节,-12.5,0.83,12.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,7.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.0,0.0,
136,,,,第1节,-12.5,0.83,12.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,7.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.0,0.0,
137,,,,第1节,-12.5,0.83,12.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,13.0,15.0,0.0,1,5.0,GD,46.0,0,,21074.0,0.0,0.0,"0.17,0.45"
138,,,,第1节,-12.5,0.83,12.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,46.0,0,,11077.0,0.0,0.0,
139,,,,第1节,-12.5,0.83,13.5,0.83,180.5,0.83,180.5,0.83,13.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,46.0,0,,11077.0,0.0,0.0,
140,,,,第1节,-13.5,0.83,13.5,0.83,180.5,0.83,181.5,0.83,-13.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,46.0,0,,11077.0,0.0,0.0,
141,,,,第1节,-13.5,0.83,13.5,0.83,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,46.0,0,,11077.0,0.0,0.0,
142,,,,第1节,-13.5,0.83,13.5,0.83,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,34.0,0,,21077.0,0.0,0.0,
143,,,,第1节,-13.5,0.87,14.5,0.8,181.5,0.83,181.5,0.83,14.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,34.0,0,,21077.0,0.0,0.0,
144,,,,第1节,-14.5,0.87,14.5,0.8,181.5,0.83,180.5,0.83,-14.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,34.0,0,,21077.0,0.0,0.0,
145,,,,第1节,-14.5,0.87,14.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,34.0,0,,21077.0,0.0,0.0,
146,,,,第1节,-14.5,0.87,14.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,2.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21077.0,0.0,0.0,
147,,,,第1节,-14.5,0.87,14.5,0.8,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,11086.0,0.0,0.0,
148,,,,第1节,-14.5,0.83,14.5,0.83,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21077.0,0.0,0.0,
149,,,,第1节,-14.5,0.83,15.5,0.83,180.5,0.83,180.5,0.83,15.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,
150,,,,第1节,-15.5,0.83,15.5,0.83,180.5,0.83,181.5,0.83,-15.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,
151,,,,第1节,-15.5,0.83,15.5,0.83,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,75.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,
152,,,,第1节,-15.5,0.83,15.5,0.83,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,1:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,60.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21080.0,0.0,0.0,"0.20,0.50"
153,,,,第1节,-15.5,0.8,14.5,0.87,181.5,0.83,181.5,0.83,14.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,60.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,"0.20,0.50"
154,,,,第1节,-14.5,0.8,14.5,0.87,181.5,0.83,180.5,0.83,-14.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,60.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,"0.20,0.50"
155,,,,第1节,-14.5,0.8,14.5,0.87,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,6.0,1.0,3.0,5.0,5.0,3.0,3.0,50.0,60.0,15.0,7.0,0.0,1,5.0,GD,27.0,0,,21078.0,0.0,0.0,"0.20,0.50"
156,,,,第1节,-14.5,0.8,14.5,0.87,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,2:2,1.0,2.0,0.0,0.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,15.0,16.0,0.0,1,5.0,GD,27.0,0,,21079.0,0.0,0.0,"0.20,0.50"
157,,,,第1节,-14.5,0.8,14.5,0.87,180.5,0.83,180.5,0.83,180.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,7.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
158,,,,第1节,-14.5,0.87,15.5,0.8,180.5,0.83,180.5,0.83,15.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,7.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
159,,,,第1节,-15.5,0.87,15.5,0.8,180.5,0.83,181.5,0.83,-15.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,7.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
160,,,,第1节,-15.5,0.87,15.5,0.8,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,0.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,7.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
161,,,,第1节,-15.5,0.87,15.5,0.8,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,9.0,7.0,0.0,1,5.0,GD,27.0,0,,11074.0,0.0,0.0,"0.90,0.48"
162,,,,第1节,-15.5,0.87,15.5,0.8,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,27.0,0,,21077.0,0.0,0.0,
163,,,,第1节,-15.5,0.87,15.5,0.8,181.5,0.83,181.5,0.83,181.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
164,,,,第1节,-15.5,0.83,13.5,0.83,181.5,0.83,181.5,0.83,13.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
165,,,,第1节,-13.5,0.83,13.5,0.83,181.5,0.83,182.5,0.83,-13.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
166,,,,第1节,-13.5,0.83,13.5,0.83,182.5,0.83,182.5,0.83,182.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,3.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
167,,,,第1节,-13.5,0.83,13.5,0.83,182.5,0.83,182.5,0.83,182.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,4.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,21086.0,0.0,0.0,
168,,,,第1节,-13.5,0.83,12.5,0.83,182.5,0.83,182.5,0.83,12.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,4.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,11077.0,0.0,0.0,
169,,,,第1节,-12.5,0.83,12.5,0.83,182.5,0.83,183.5,0.83,-12.5,1.0,泰国通用装备,1:1,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,4.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,11078.0,0.0,0.0,
170,,,,第1节,-12.5,0.83,12.5,0.83,183.5,0.83,183.5,0.83,183.5,1.0,泰国通用装备,1:1,1.0,2.0,0.0,1.0,6.0,1.0,4.0,5.0,5.0,3.0,4.0,50.0,66.7,16.0,9.0,0.0,1,5.0,GD,6.0,0,,11078.0,0.0,0.0,
171,,,,第1节,-12.5,0.83,12.5,0.83,183.5,0.83,183.5,0.83,183.5,1.0,泰国通用装备,1:1,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,10.0,9.0,0.0,1,5.0,GD,6.0,0,,11079.0,0.0,0.0,"0.79,0.50"
172,,,,第1节,-12.5,0.83,12.5,0.83,183.5,0.83,183.5,0.83,183.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,16.0,10.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
173,,,,第1节,-12.5,0.87,12.5,0.8,184.5,0.83,184.5,0.83,184.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,16.0,10.0,0.0,1,5.0,GD,6.0,0,,21077.0,0.0,0.0,
174,,,,第1节,-12.5,0.87,12.5,0.8,184.5,0.83,184.5,0.83,184.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,16.0,10.0,0.0,1,5.0,GD,6.0,0,,21094.0,0.0,0.0,"0.22,0.12"
175,,,,第1节,-12.5,0.87,12.5,0.8,184.5,0.83,184.5,0.83,184.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,16.0,10.0,0.0,1,4.0,GD,47.0,0,,11077.0,0.0,0.0,
176,,,,第1节,-12.5,0.83,11.5,0.83,184.5,0.83,184.5,0.83,11.5,1.0,泰国通用装备,,1.0,2.0,0.0,1.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,66.7,66.7,16.0,10.0,0.0,1,4.0,GD,47.0,0,,11077.0,0.0,0.0,
