,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
65,4.0,28.5,0.8695652173913043,-28.5,0.8,147.5,0.8,147.5,0.8695652173913043,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,30.0,0.0,20181020140220.0,11077.0
66,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,146.5,0.9090909090909091,146.5,0.7692307692307693,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,21.0,0.0,20181020140228.0,11077.0
67,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,19.0,0.0,20181020140231.0,11077.0
68,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,19.0,1.0,20181020140253.0,11077.0
69,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,18.0,1.0,20181020140254.0,11077.0
70,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,146.5,0.7692307692307693,146.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,9.0,1.0,20181020140303.0,11077.0
71,4.0,27.5,0.8333333333333334,-27.5,0.8333333333333334,146.5,0.7142857142857143,146.5,1.0,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,7.0,1.0,20181020140303.0,21077.0
72,4.0,27.5,0.8333333333333334,-27.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,59.0,1.0,20181020140312.0,21077.0
73,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,145.5,0.7692307692307693,145.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,53.0,1.0,20181020140319.0,11077.0
74,4.0,28.5,0.8,-28.5,0.8695652173913043,144.5,1.0,144.5,0.7142857142857143,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,48.0,0.0,20181020140324.0,11077.0
75,4.0,28.5,0.8,-28.5,0.8695652173913043,144.5,0.9090909090909091,144.5,0.7692307692307693,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,47.0,0.0,20181020140324.0,11077.0
76,4.0,28.5,0.8,-28.5,0.8695652173913043,144.5,0.9090909090909091,144.5,0.7692307692307693,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,47.0,0.0,20181020140342.0,11077.0
77,4.0,27.5,0.8,-27.5,0.8695652173913043,144.5,0.9090909090909091,144.5,0.7692307692307693,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,46.0,0.0,20181020140343.0,21077.0
