,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
284,44.0,5.0,第4节,4.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,-3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,8.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21077.0,0.0,0.0
285,44.0,5.0,第4节,3.5,0.91,-3.5,0.71,143.5,0.83,143.5,0.83,3.5,,1:3,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,8.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
286,44.0,5.0,第4节,3.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,-2.5,,1:3,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,8.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
287,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,1:3,1.0,6.0,9.0,17.0,15.0,15.0,7.0,1.0,1.0,8.0,4.0,65.2,50.0,63.0,64.0,0.0,1,0.0,55.0,0,,21079.0,0.0,0.0
288,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,2:3,1.0,6.0,9.0,17.0,15.0,15.0,7.0,1.0,1.0,8.0,4.0,65.2,50.0,64.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
289,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,143.5,0.83,143.5,0.83,2.5,,2:3,1.0,6.0,9.0,17.0,15.0,15.0,7.0,1.0,1.0,8.0,4.0,65.2,50.0,64.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
290,44.0,5.0,第4节,2.5,0.77,-2.5,0.91,143.5,0.83,143.5,0.83,2.5,,2:3,1.0,6.0,9.0,17.0,15.0,15.0,8.0,1.0,1.0,8.0,4.0,65.2,53.3,64.0,65.0,0.0,1,0.0,55.0,0,,21079.0,0.0,0.0
291,44.0,5.0,第4节,2.5,0.77,-2.5,0.91,143.5,0.83,143.5,0.83,2.5,,3:3,1.0,6.0,9.0,17.0,15.0,15.0,8.0,1.0,1.0,8.0,4.0,65.2,53.3,65.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
292,44.0,5.0,第4节,2.5,1.1,-1.5,0.66,143.5,0.83,143.5,0.83,-1.5,,3:3,1.0,6.0,9.0,17.0,15.0,15.0,8.0,1.0,1.0,8.0,4.0,65.2,53.3,65.0,67.0,0.0,1,0.0,55.0,0,,21078.0,0.0,0.0
293,44.0,5.0,第4节,1.5,1.1,-1.5,0.66,143.5,0.83,143.5,0.83,1.5,,3:3,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,4.0,65.2,56.2,65.0,66.0,0.0,1,0.0,55.0,0,,21079.0,0.0,0.0
294,44.0,5.0,第4节,1.5,1.1,-1.5,0.66,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,4.0,65.2,56.2,66.0,67.0,0.0,1,0.0,55.0,0,,11077.0,0.0,0.0
295,44.0,5.0,第4节,1.5,1.1,-1.5,0.66,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,4.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,11077.0,0.0,0.0
296,44.0,5.0,第4节,1.5,1.1,-1.5,0.66,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,4.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,11095.0,0.0,0.0
297,44.0,5.0,第4节,1.5,0.66,-1.5,1.1,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,4.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,21077.0,0.0,0.0
298,44.0,5.0,第4节,1.5,0.66,-1.5,1.1,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,5.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,21086.0,0.0,0.0
299,44.0,5.0,第4节,1.5,1.2,-1.5,0.63,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,5.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,11077.0,0.0,0.0
300,44.0,5.0,第4节,1.5,0.77,-2.5,0.91,143.5,0.83,143.5,0.83,-2.5,,1:2,1.0,6.0,9.0,17.0,15.0,15.0,9.0,1.0,1.0,8.0,5.0,65.2,56.2,66.0,67.0,0.0,1,0.0,37.0,0,,11078.0,0.0,0.0
301,44.0,5.0,第4节,2.5,0.77,-2.5,0.91,143.5,0.83,143.5,0.83,2.5,,1:2,1.0,6.0,9.0,17.0,15.0,16.0,9.0,1.0,1.0,8.0,5.0,66.7,56.2,68.0,67.0,0.0,1,0.0,37.0,0,,11079.0,0.0,0.0
302,44.0,5.0,第4节,2.5,0.77,-2.5,0.91,143.5,0.83,143.5,0.83,2.5,,2:2,1.0,6.0,9.0,17.0,15.0,16.0,9.0,1.0,1.0,8.0,5.0,66.7,56.2,66.0,68.0,0.0,1,0.0,37.0,0,,11078.0,0.0,0.0
303,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,143.5,0.83,143.5,0.83,2.5,,2:2,1.0,6.0,9.0,17.0,15.0,16.0,9.0,1.0,1.0,8.0,5.0,66.7,56.2,69.0,68.0,0.0,1,0.0,37.0,0,,11078.0,0.0,0.0
304,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,2:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,1.0,8.0,5.0,68.0,56.2,69.0,68.0,0.0,1,0.0,37.0,0,,11079.0,0.0,0.0
305,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,1.0,8.0,5.0,68.0,56.2,66.0,69.0,0.0,1,0.0,37.0,0,,21077.0,0.0,0.0
306,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,1.0,8.0,5.0,68.0,56.2,66.0,69.0,0.0,1,0.0,34.0,0,,21077.0,0.0,0.0
307,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,5.0,68.0,56.2,66.0,69.0,0.0,1,0.0,34.0,0,,21081.0,0.0,0.0
308,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,5.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,21081.0,0.0,0.0
309,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,21086.0,0.0,0.0
310,44.0,5.0,第4节,2.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,-3.5,,,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11077.0,0.0,0.0
311,44.0,5.0,第4节,3.5,0.91,-3.5,1.1,143.5,0.83,143.5,0.83,3.5,,1:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11078.0,0.0,0.0
312,44.0,5.0,第4节,3.5,0.66,-4.5,1.1,143.5,0.83,143.5,0.83,-4.5,,1:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11078.0,0.0,0.0
313,44.0,5.0,第4节,4.5,0.66,-4.5,0.87,143.5,0.83,143.5,0.83,4.5,,1:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11078.0,0.0,0.0
314,44.0,5.0,第4节,4.5,0.8,-3.5,0.87,143.5,0.83,143.5,0.83,-3.5,,1:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,68.0,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11078.0,0.0,0.0
315,44.0,5.0,第4节,3.5,0.8,-3.5,0.87,143.5,0.83,143.5,0.83,3.5,,1:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,65.4,56.2,66.0,69.0,0.0,1,0.0,31.0,0,,11080.0,0.0,0.0
316,44.0,5.0,第4节,3.5,0.8,-3.5,0.87,143.5,0.83,143.5,0.83,3.5,,2:2,1.0,6.0,9.0,17.0,15.0,17.0,9.0,1.0,0.0,8.0,6.0,65.4,56.2,70.0,69.0,0.0,1,0.0,31.0,0,,11078.0,0.0,0.0
317,44.0,5.0,第4节,3.5,0.8,-3.5,0.87,143.5,0.83,143.5,0.83,3.5,,2:2,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,70.0,69.0,0.0,1,0.0,31.0,0,,11079.0,0.0,0.0
318,44.0,5.0,第4节,3.5,0.8,-3.5,0.87,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,31.0,0,,21077.0,0.0,0.0
319,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,25.0,0,,21077.0,0.0,0.0
320,44.0,5.0,第4节,3.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,-4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,25.0,0,,21077.0,0.0,0.0
321,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,17.0,0,,21077.0,0.0,0.0
322,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,17.0,0,,21094.0,0.0,0.0
323,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,6.0,66.7,56.2,66.0,70.0,0.0,1,0.0,15.0,0,,11077.0,0.0,0.0
324,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,7.0,66.7,56.2,66.0,70.0,0.0,1,0.0,15.0,0,,21086.0,0.0,0.0
325,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,7.0,66.7,56.2,66.0,70.0,0.0,1,0.0,15.0,0,,11077.0,0.0,0.0
326,44.0,5.0,第4节,4.5,1.1,-4.5,0.66,143.5,0.83,143.5,0.83,4.5,,1:2,1.0,6.0,9.0,17.0,15.0,18.0,9.0,1.0,0.0,8.0,7.0,66.7,56.2,71.0,70.0,0.0,1,0.0,15.0,0,,11078.0,0.0,0.0
327,44.0,5.0,第4节,4.5,1.1,-4.5,0.66,143.5,0.83,143.5,0.83,4.5,,1:2,1.0,6.0,9.0,17.0,15.0,19.0,9.0,1.0,0.0,8.0,7.0,67.9,56.2,71.0,70.0,0.0,1,0.0,15.0,0,,11079.0,0.0,0.0
328,44.0,5.0,第4节,4.5,1.1,-4.5,0.66,143.5,0.83,143.5,0.83,4.5,,2:2,1.0,6.0,9.0,17.0,15.0,19.0,9.0,1.0,0.0,8.0,7.0,67.9,56.2,66.0,71.0,0.0,1,0.0,15.0,0,,11078.0,0.0,0.0
329,44.0,5.0,第4节,4.5,0.66,-5.5,1.1,143.5,0.83,143.5,0.83,-5.5,,2:2,1.0,6.0,9.0,17.0,15.0,19.0,9.0,1.0,0.0,8.0,7.0,67.9,56.2,66.0,71.0,0.0,1,0.0,15.0,0,,11078.0,0.0,0.0
330,44.0,5.0,第4节,5.5,0.66,-5.5,1.1,143.5,0.83,143.5,0.83,5.5,,2:2,1.0,6.0,9.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,72.0,71.0,0.0,1,0.0,15.0,0,,11079.0,0.0,0.0
331,44.0,5.0,第4节,5.5,0.66,-5.5,1.1,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,9.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,66.0,72.0,0.0,1,0.0,15.0,0,,21077.0,0.0,0.0
332,44.0,5.0,第4节,5.5,0.83,-5.5,0.83,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,9.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,66.0,72.0,0.0,1,0.0,10.0,0,,21077.0,0.0,0.0
333,44.0,5.0,第4节,5.5,0.83,-5.5,0.83,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,66.0,69.0,0.0,1,0.0,10.0,0,,21075.0,0.0,0.0
334,44.0,5.0,第4节,5.5,0.83,-5.5,0.83,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,69.0,72.0,0.0,1,0.0,10.0,0,,11077.0,0.0,0.0
335,44.0,5.0,第4节,5.5,0.87,-3.5,0.8,143.5,0.83,143.5,0.83,-3.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,1.0,0.0,8.0,7.0,69.0,56.2,69.0,72.0,0.0,1,0.0,10.0,0,,11077.0,0.0,0.0
336,44.0,5.0,第4节,3.5,0.87,-3.5,0.8,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,0.0,0.0,8.0,7.0,69.0,56.2,69.0,72.0,0.0,1,0.0,5.0,0,,11081.0,0.0,0.0
337,44.0,5.0,第4节,3.5,0.87,-3.5,0.8,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,0.0,0.0,8.0,8.0,69.0,56.2,69.0,72.0,0.0,1,0.0,5.0,0,,21086.0,0.0,0.0
338,44.0,5.0,第4节,3.5,1.25,-3.5,0.0,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,10.0,17.0,15.0,20.0,9.0,0.0,0.0,8.0,8.0,69.0,56.2,69.0,72.0,0.0,1,0.0,5.0,0,,11077.0,0.0,0.0
339,44.0,5.0,第4节,3.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,-4.5,,1:2,1.0,6.0,10.0,17.0,15.0,20.0,9.0,0.0,0.0,8.0,8.0,69.0,56.2,69.0,72.0,0.0,1,0.0,5.0,0,,11078.0,0.0,0.0
340,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,,1:2,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,73.0,72.0,0.0,1,0.0,5.0,0,,11079.0,0.0,0.0
341,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,,2:2,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,73.0,72.0,0.0,1,0.0,5.0,0,,11078.0,0.0,0.0
342,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,69.0,73.0,0.0,1,0.0,5.0,0,,21077.0,0.0,0.0
343,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,69.0,73.0,0.0,1,0.0,0.0,0,,21077.0,0.0,0.0
344,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,69.0,73.0,0.0,1,0.0,0.0,0,,1083.0,0.0,0.0
345,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,1.0,,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,69.0,73.0,0.0,1,0.0,0.0,0,,1083.0,0.0,0.0
346,44.0,5.0,第4节,4.5,0.0,-4.5,0.0,143.5,0.83,143.5,0.83,4.5,1.0,2.0,1.0,6.0,10.0,17.0,15.0,21.0,9.0,0.0,0.0,8.0,8.0,70.0,56.2,69.0,73.0,0.0,1,0.0,0.0,0,,1083.0,0.0,0.0
