,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
226,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
227,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
228,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
229,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
230,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
231,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
232,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
233,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
234,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
235,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
236,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
237,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
238,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
239,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
240,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
241,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
242,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
243,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
244,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
245,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
246,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
247,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
248,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
249,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
250,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
251,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
252,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
253,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
254,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
255,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
256,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
257,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
258,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
259,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
260,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
261,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
262,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
263,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
264,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
265,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
266,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
267,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
268,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
269,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
270,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
271,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
272,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
273,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
274,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
275,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
276,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
277,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
278,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
279,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
280,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
281,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
282,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
283,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
284,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
285,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
286,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
287,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
288,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
289,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
290,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
291,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
292,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
293,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
294,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
295,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
296,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
297,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
298,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
299,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
300,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
301,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
302,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
303,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
304,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
305,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
306,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
307,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
308,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
309,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
310,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
311,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
312,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
313,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
314,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
315,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
316,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
317,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
318,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
319,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
320,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
321,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
322,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
323,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
324,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
325,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
326,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
327,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
328,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
329,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
330,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
331,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
332,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
333,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
334,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
335,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
336,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
337,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
338,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
339,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
340,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
