,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
237,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,4.0,37.0,1.0,20180913173550.0,21077.0,0.38461538461538464,1.85,
238,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,4.0,29.0,1.0,20180913173558.0,21077.0,0.38461538461538464,1.85,
239,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,13.0,2.0,^,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,4.0,24.0,1.0,20180913173603.0,21074^11077,0.4166666666666667,1.7,"0.11,0.54^"
240,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,4.0,15.0,1.0,20180913173611.0,11077.0,0.4166666666666667,1.7,
241,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,4.0,10.0,1.0,20180913173617.0,21077.0,0.38461538461538464,1.85,
242,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,4.0,10.0,1.0,20180913173617.0,11077.0,0.4166666666666667,1.7,
243,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,172.5,0.8695652173913043,172.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,55.0,1.0,20180913173632.0,11077.0,0.4,1.75,
244,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8695652173913043,171.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,47.0,1.0,20180913173640.0,11077.0,0.4,1.75,
245,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8695652173913043,171.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,47.0,1.0,20180913173648.0,21077.0,0.4,1.75,
246,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,39.0,0.0,20180913173648.0,21077.0,0.4,1.75,
247,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,39.0,1.0,20180913173651.0,21077.0,0.4,1.75,
248,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,33.0,0.0,20180913173657.0,21077.0,0.4,1.75,
249,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,33.0,0.0,20180913173659.0,11077.0,0.5263157894736842,1.4,
250,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,33.0,1.0,20180913173713.0,11077.0,0.5263157894736842,1.4,
251,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,31.0,1.0,20180913173715.0,21077.0,0.5,1.5,
252,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,172.5,0.8333333333333334,172.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,22.0,1.0,20180913173723.0,21077.0,0.5,1.5,
253,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,14.0,1.0,20180913173731.0,21077.0,0.5,1.5,
254,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,14.0,1.0,20180913173731.0,21095.0,0.5,1.5,"0.13,0.43"
255,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,5.0,1.0,20180913173740.0,21095.0,0.5,1.5,"0.13,0.43"
256,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,3.0,0.0,20180913173742.0,21095.0,0.5,1.5,"0.13,0.43"
257,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,3.0,0.0,20180913173743.0,11094.0,0.5,1.5,"0.68,0.34"
258,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,33.0,38.0,0,1,3.0,3.0,0.0,20180913173743.0,21077.0,0.5,1.5,
259,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,^,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,33.0,38.0,0,1,3.0,3.0,0.0,20180913173753.0,21086^11077,0.5,1.5,^
260,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,1:2,1.0,2.0,3.0,11.0,12.0,2.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,33.0,38.0,0,1,3.0,3.0,0.0,20180913173754.0,11078.0,0.5714285714285714,1.25,
261,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,13.0,2.0,1:2^2:2,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,57.1,83.3,36.0,38.0,0,1,3.0,3.0,0.0,20180913173816.0,11079^11078,0.625,1.2,^
262,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,2:2^,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,3.0,3.0,1.0,20180913173829.0,11080^21077,0.5714285714285714,1.25,^
263,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,3.0,2.0,1.0,20180913173830.0,21077.0,0.5714285714285714,1.25,
264,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8,171.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,55.0,1.0,20180913173837.0,11077.0,0.625,1.2,
265,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,52.0,0.0,20180913173841.0,11077.0,0.625,1.2,
266,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,52.0,0.0,20180913173843.0,21077.0,0.5714285714285714,1.25,
267,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,52.0,1.0,20180913173852.0,21077.0,0.5714285714285714,1.25,
268,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,43.0,1.0,20180913173900.0,21077.0,0.5714285714285714,1.25,
269,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,43.0,1.0,20180913173900.0,11077.0,0.625,1.2,
270,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,33.0,0.0,20180913173911.0,11077.0,0.625,1.2,
271,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,33.0,1.0,20180913173940.0,11077.0,0.625,1.2,
272,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,33.0,1.0,20180913173944.0,21077.0,0.625,1.2,
273,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,20.0,1.0,20180913173952.0,21077.0,0.625,1.2,
274,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,12.0,1.0,20180913174000.0,21077.0,0.625,1.2,
275,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,12.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,36.0,38.0,0,1,2.0,12.0,1.0,20180913174000.0,21077.0,0.625,1.2,
276,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8695652173913043,171.5,0.8,13.0,2.0,^,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,2.0,5.0,1.0,20180913174007.0,21074^11077,0.625,1.2,"0.12,0.50^"
277,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8695652173913043,171.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,2.0,5.0,1.0,20180913174008.0,11077.0,0.625,1.2,
278,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,56.0,1.0,20180913174016.0,11077.0,0.625,1.2,
279,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8333333333333334,170.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,51.0,1.0,20180913174022.0,11094.0,0.625,1.2,"0.71,0.87"
280,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,51.0,1.0,20180913174023.0,21077.0,0.5714285714285714,1.25,
281,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,42.0,1.0,20180913174031.0,21077.0,0.5714285714285714,1.25,
282,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,168.5,0.8695652173913043,168.5,0.8,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,34.0,1.0,20180913174039.0,21077.0,0.5714285714285714,1.25,
283,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,31.0,0.0,20180913174041.0,21077.0,0.5714285714285714,1.25,
284,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,31.0,1.0,20180913174110.0,21077.0,0.5714285714285714,1.25,
285,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,25.0,0.0,20180913174116.0,21077.0,0.5714285714285714,1.25,
286,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,25.0,0.0,20180913174118.0,21094.0,0.5714285714285714,1.25,"0.35,0.33"
287,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,168.5,0.8,168.5,0.8695652173913043,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,25.0,1.0,20180913174122.0,11077.0,0.625,1.2,
288,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,167.5,0.8333333333333334,167.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,16.0,1.0,20180913174130.0,11077.0,0.625,1.2,
289,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,8.0,1.0,20180913174138.0,11077.0,0.625,1.2,
290,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,166.5,0.8333333333333334,166.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,7.0,1.0,20180913174140.0,21077.0,0.5714285714285714,1.25,
291,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,166.5,0.8,166.5,0.8695652173913043,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,3.0,1.0,20180913174144.0,11077.0,0.625,1.2,
292,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,165.5,0.8695652173913043,165.5,0.8,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,2.0,0.0,20180913174145.0,11077.0,0.625,1.2,
293,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,165.5,0.8695652173913043,165.5,0.8,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,1.0,2.0,1.0,20180913174150.0,11077.0,0.625,1.2,
294,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,0.0,53.0,1.0,20180913174158.0,11077.0,0.625,1.2,
295,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,164.5,0.8695652173913043,164.5,0.8,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,5.0,50.0,83.3,38.0,40.0,0,1,0.0,50.0,0.0,20180913174202.0,11077.0,0.625,1.2,
296,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,164.5,0.8695652173913043,164.5,0.8,14.0,2.0,^,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,50.0,83.3,38.0,40.0,0,1,0.0,50.0,0.0,20180913174210.0,21086^11077,0.625,1.2,^
297,,,Q2,2nd Quarter,-1.5,0.8,1.5,0.8695652173913043,165.5,0.8695652173913043,165.5,0.8,14.0,2.0,1:2,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,50.0,83.3,38.0,40.0,0,1,0.0,50.0,0.0,20180913174211.0,11078.0,0.6666666666666666,1.1,
298,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,14.0,2.0,1:2^2:2,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,38.0,40.0,0,1,0.0,50.0,0.0,20180913174229.0,11080^11078,0.625,1.2,^
299,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,14.0,2.0,,1.0,2.0,3.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,38.0,40.0,0,1,0.0,50.0,1.0,20180913174243.0,21077.0,0.625,1.2,
300,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,2.0,,1.0,2.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,39.0,43.0,0,1,0.0,42.0,1.0,20180913174243.0,11077.0,0.45454545454545453,1.6,
301,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,14.0,2.0,,1.0,2.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,39.0,43.0,0,1,0.0,33.0,1.0,20180913174300.0,11077.0,0.45454545454545453,1.6,
302,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,167.5,0.8695652173913043,167.5,0.8,14.0,2.0,,1.0,2.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,39.0,43.0,0,1,0.0,25.0,1.0,20180913174308.0,11077.0,0.45454545454545453,1.6,
303,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,14.0,2.0,^,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,24.0,1.0,20180913174308.0,11075^21077,0.6666666666666666,1.1,"0.83,0.93^"
304,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,24.0,1.0,20180913174309.0,21077.0,0.6666666666666666,1.1,
305,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,15.0,1.0,20180913174317.0,21077.0,0.6666666666666666,1.1,
306,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,16.0,0.0,20180913174317.0,21077.0,0.6666666666666666,1.1,
307,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,16.0,1.0,20180913174337.0,21077.0,0.6666666666666666,1.1,
308,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,7.0,1.0,20180913174345.0,21077.0,0.6666666666666666,1.1,
309,,,Q2,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,6.0,0.0,20180913174346.0,21077.0,0.6666666666666666,1.1,
310,,,Q2,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,4.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,6.0,0.0,20180913174348.0,11077.0,0.7142857142857143,1.0,
311,44.0,5.0,Q2,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,3.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,6.0,0.0,20180913174359.0,11081.0,0.7142857142857143,1.0,
312,,,Q2,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,3.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,6.0,0.0,20180913174527.0,11077.0,0.7142857142857143,1.0,
313,,,Q2,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,169.5,0.8695652173913043,169.5,0.8,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,3.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,6.0,1.0,20180913174527.0,11077.0,0.7142857142857143,1.0,
314,,,Q2,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,14.0,2.0,,1.0,3.0,4.0,11.0,13.0,4.0,5.0,3.0,5.0,4.0,6.0,44.4,83.3,42.0,43.0,0,1,0.0,1.0,1.0,20180913174532.0,11094.0,0.7142857142857143,1.0,"0.68,0.77"
