,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
362,44.0,5.0,第2节,第2节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,2.0,8764711.0,0.8,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,54.0,0.0,20180513213144.0,21077.0,,0.91,0.83
363,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.95,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,54.0,1.0,20180513213200.0,21077.0,,0.91,0.83
364,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.95,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,54.0,1.0,20180513213200.0,21077.0,,0.91,0.83
365,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.95,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,45.0,0.0,20180513213200.0,21077.0,,0.91,0.83
366,44.0,5.0,第2节,第2节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,2.0,8764711.0,0.87,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,45.0,0.0,20180513213200.0,21077.0,,0.91,0.83
367,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.87,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,45.0,1.0,20180513213245.0,21077.0,,0.91,0.83
368,44.0,5.0,第2节,第2节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,2.0,8764711.0,0.83,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,45.0,1.0,20180513213245.0,21077.0,,0.91,0.83
369,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.91,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,26.0,0.0,20180513213245.0,21077.0,,0.91,0.83
370,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.91,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,26.0,0.0,20180513213245.0,21077.0,,0.91,0.83
371,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.91,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,26.0,1.0,20180513213321.0,21077.0,,0.91,0.83
372,44.0,5.0,第2节,第2节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,55.0,58.0,0.0,1,2.0,GD,26.0,1.0,20180513213321.0,21075.0,,0.91,0.83
373,44.0,5.0,第2节,第2节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,55.0,58.0,0.0,1,2.0,GD,26.0,1.0,20180513213321.0,11077.0,,0.91,0.83
374,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,2.0,GD,26.0,1.0,20180513213321.0,11077.0,,0.91,0.83
375,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,2.0,GD,7.0,1.0,20180513213336.0,11077.0,,0.91,0.83
376,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,2.0,GD,7.0,0.0,20180513213336.0,11077.0,,0.91,0.83
377,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,2.0,GD,2.0,0.0,20180513213336.0,11077.0,,0.91,0.83
378,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,2.0,GD,2.0,0.0,20180513213336.0,11077.0,,0.91,0.83
379,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.83,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,0.0,20180513213336.0,11077.0,,0.91,0.83
380,44.0,5.0,第2节,第2节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,0.0,20180513213336.0,11077.0,,0.91,0.83
381,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
382,44.0,5.0,第2节,第2节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,2.0,8764711.0,0.83,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
383,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21077.0,,0.91,0.83
384,44.0,5.0,第2节,第2节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
385,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.83,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
386,44.0,5.0,第2节,第2节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,2.0,8764711.0,0.83,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21077.0,,0.91,0.83
387,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
388,44.0,5.0,第2节,第2节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,2.0,8764711.0,0.91,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
389,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.83,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
390,44.0,5.0,第2节,第2节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
391,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21077.0,,0.91,0.83
392,44.0,5.0,第2节,第2节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,2.0,8764711.0,0.95,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,11077.0,,0.91,0.83
393,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.8,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21077.0,,0.91,0.83
394,44.0,5.0,第2节,第2节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,2.0,8764711.0,0.87,,0.0,4.0,19.0,8.0,5.0,2.0,72.7,58.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21077.0,,0.91,0.83
395,44.0,5.0,第2节,第2节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,2.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21075.0,,0.91,0.83
396,44.0,5.0,第2节,第2节,21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,21.5,2.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21075.0,,0.91,0.83
397,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.83,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,1.0,GD,57.0,1.0,20180513213513.0,21075.0,,0.91,0.83
398,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,0.0,GD,16.0,0.0,20180513213513.0,11077.0,,0.91,0.83
399,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,0.0,GD,16.0,0.0,20180513213513.0,11077.0,,0.91,0.83
400,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,0.0,GD,11.0,0.0,20180513213513.0,11077.0,,0.91,0.83
401,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,0.0,GD,11.0,0.0,20180513213513.0,11077.0,,0.91,0.83
402,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,33.0,0.0,1,0.0,GD,6.0,0.0,20180513213513.0,11077.0,,0.91,0.83
403,44.0,5.0,第2节,第2节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,35.0,0.0,1,0.0,GD,6.0,0.0,20180513213513.0,11074.0,,0.91,0.83
404,44.0,5.0,第2节,第2节,19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,19.5,2.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,35.0,0.0,1,0.0,GD,6.0,0.0,20180513213513.0,11074.0,,0.91,0.83
405,44.0,5.0,第2节,第2节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.83,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,35.0,0.0,1,0.0,GD,1.0,0.0,20180513213513.0,11074.0,,0.91,0.83
406,44.0,5.0,第2节,第2节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.83,,0.0,5.0,19.0,8.0,5.0,2.0,72.7,61.0,35.0,0.0,1,0.0,GD,1.0,1.0,20180513213741.0,11074.0,,0.91,0.83
407,44.0,5.0,第2节,第2节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.83,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,0.0,GD,1.0,1.0,20180513213741.0,1082.0,,0.91,0.83
408,44.0,5.0,第2节,第2节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.83,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,0.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
409,44.0,5.0,第2节,第2节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.87,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,0.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
410,44.0,5.0,第2节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.87,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,0.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
411,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.87,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
412,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.8,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
413,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.95,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
414,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.87,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
415,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.87,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
416,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,2.0,8764711.0,0.83,2.0,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1082.0,,0.91,0.83
417,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,0.0,20180513213741.0,1089.0,,0.91,0.83
418,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
419,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
420,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,21077.0,,0.91,0.83
421,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
422,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,21077.0,,0.91,0.83
423,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
424,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.91,,0.0,5.0,19.0,8.0,5.0,0.0,72.7,61.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,21077.0,,0.91,0.83
425,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.83,,0.0,5.0,20.0,8.0,5.0,0.0,72.7,61.0,63.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,21074.0,,0.91,0.83
426,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.83,,0.0,5.0,20.0,8.0,5.0,0.0,72.7,63.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
427,44.0,5.0,第3节,第3节,21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,21.5,3.0,8764711.0,0.83,,0.0,5.0,20.0,8.0,5.0,0.0,72.7,63.0,35.0,0.0,1,12.0,GD,0.0,1.0,20180513215309.0,11077.0,,0.91,0.83
428,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,0.0,72.7,63.0,35.0,0.0,1,9.0,GD,58.0,0.0,20180513215309.0,11077.0,,0.91,0.83
429,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,35.0,0.0,1,9.0,GD,58.0,0.0,20180513215309.0,21086.0,,0.91,0.83
430,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,35.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,11077.0,,0.91,0.83
431,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,35.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,11074.0,,0.91,0.83
432,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,21077.0,,0.91,0.83
433,44.0,5.0,第3节,第3节,20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,20.5,3.0,8764711.0,0.91,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,21077.0,,0.91,0.83
434,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,11077.0,,0.91,0.83
435,44.0,5.0,第3节,第3节,19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,19.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,58.0,1.0,20180513215532.0,11077.0,,0.91,0.83
436,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,33.0,0.0,20180513215532.0,11077.0,,0.91,0.83
437,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,33.0,0.0,20180513215532.0,11077.0,,0.91,0.83
438,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,33.0,1.0,20180513215624.0,11077.0,,0.91,0.83
439,44.0,5.0,第3节,第3节,20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,20.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,33.0,1.0,20180513215624.0,21077.0,,0.91,0.83
440,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,24.0,0.0,20180513215624.0,21077.0,,0.91,0.83
441,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,24.0,0.0,20180513215624.0,11086.0,,0.91,0.83
442,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,20.0,8.0,5.0,1.0,72.7,63.0,37.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
443,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,63.0,65.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21074.0,,0.91,0.83
444,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.87,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,37.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
445,44.0,5.0,第3节,第3节,21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,21.5,3.0,8764711.0,0.83,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,37.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
446,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,37.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11075.0,,0.91,0.83
447,44.0,5.0,第3节,第3节,-21.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-21.5,3.0,8764711.0,0.91,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
448,44.0,5.0,第3节,第3节,19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,19.5,3.0,8764711.0,0.91,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
449,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.83,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
450,44.0,5.0,第3节,第3节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,3.0,8764711.0,0.83,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
