,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
93,,,,第1节,-14.5,0.8,14.5,0.87,202.5,0.83,202.5,0.83,-14.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,44.0,1.0,20180627123512.0,21077.0,0.0,0.0
94,,,,第1节,-14.5,0.83,14.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,44.0,1.0,20180627123512.0,21077.0,0.0,0.0
95,,,,第1节,-14.5,0.83,14.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,43.0,1.0,20180627123514.0,21077.0,0.0,0.0
96,,,,第1节,-14.5,0.83,14.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,43.0,1.0,20180627123514.0,21077.0,0.0,0.0
97,,,,第1节,-14.5,0.83,14.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,20.0,1.0,20180627123536.0,21077.0,0.0,0.0
98,,,,第1节,-14.5,0.83,14.5,0.83,201.5,0.83,201.5,0.83,201.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,20.0,1.0,20180627123536.0,21077.0,0.0,0.0
99,,,,第1节,-14.5,0.83,14.5,0.83,201.5,0.83,201.5,0.83,201.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,17.0,1.0,20180627123539.0,21077.0,0.0,0.0
100,,,,第1节,-14.5,0.87,14.5,0.8,201.5,0.83,201.5,0.83,201.5,1.0,,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,1,7.0,GD,17.0,1.0,20180627123539.0,11077.0,0.0,0.0
101,,,,第1节,-14.5,0.87,14.5,0.8,201.5,0.83,201.5,0.83,201.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,1,7.0,GD,17.0,1.0,20180627123539.0,11075.0,0.0,0.0
102,,,,第1节,-14.5,0.87,14.5,0.8,201.5,0.83,201.5,0.83,201.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,17.0,1.0,20180627123539.0,21077.0,0.0,0.0
103,,,,第1节,-14.5,0.87,14.5,0.8,201.5,0.83,201.5,0.83,201.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,9.0,1.0,20180627123547.0,21077.0,0.0,0.0
104,,,,第1节,-14.5,0.83,13.5,0.83,201.5,0.83,201.5,0.83,13.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,9.0,1.0,20180627123547.0,21077.0,0.0,0.0
105,,,,第1节,-13.5,0.83,13.5,0.83,201.5,0.83,204.5,0.83,-13.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,9.0,1.0,20180627123547.0,21077.0,0.0,0.0
106,,,,第1节,-13.5,0.83,13.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,9.0,1.0,20180627123547.0,21077.0,0.0,0.0
107,,,,第1节,-13.5,0.83,13.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,1.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1,7.0,GD,8.0,1.0,20180627123551.0,21077.0,0.0,0.0
108,,,,第1节,-13.5,0.83,13.5,0.83,204.5,0.83,204.5,0.83,204.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,8.0,1.0,20180627123551.0,21074.0,0.0,0.0
109,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1,7.0,GD,8.0,1.0,20180627123551.0,11077.0,0.0,0.0
110,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,47.0,1.0,20180627123610.0,11077.0,0.0,0.0
111,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,47.0,1.0,20180627123610.0,11077.0,0.0,0.0
112,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,46.0,1.0,20180627123612.0,11077.0,0.0,0.0
113,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,46.0,1.0,20180627123612.0,11077.0,0.0,0.0
114,,,,第1节,-13.5,0.83,13.5,0.83,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,30.0,1.0,20180627123627.0,11077.0,0.0,0.0
115,,,,第1节,-13.5,0.83,13.5,0.83,203.5,0.83,203.5,0.83,203.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,30.0,1.0,20180627123627.0,11077.0,0.0,0.0
116,,,,第1节,-13.5,0.83,13.5,0.83,203.5,0.83,203.5,0.83,203.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,30.0,1.0,20180627123629.0,11077.0,0.0,0.0
117,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,30.0,1.0,20180627123629.0,11077.0,0.0,0.0
118,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,1,6.0,GD,30.0,1.0,20180627123629.0,11074.0,0.0,0.0
119,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,25.0,1.0,20180627123631.0,21077.0,0.0,0.0
120,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,25.0,1.0,20180627123631.0,21077.0,0.0,0.0
121,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,24.0,1.0,20180627123634.0,21077.0,0.0,0.0
122,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,24.0,1.0,20180627123634.0,21077.0,0.0,0.0
123,,,,第1节,-13.5,0.87,13.5,0.8,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
124,,,,第1节,-13.5,0.8,12.5,0.87,205.5,0.83,205.5,0.83,12.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
125,,,,第1节,-12.5,0.8,12.5,0.87,205.5,0.83,204.5,0.83,-12.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
126,,,,第1节,-12.5,0.8,12.5,0.87,204.5,0.83,204.5,0.83,204.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
127,,,,第1节,-12.5,0.8,12.5,0.87,204.5,0.83,203.5,0.83,204.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
128,,,,第1节,-12.5,0.8,12.5,0.87,203.5,0.83,203.5,0.83,203.5,1.0,,1.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21077.0,0.0,0.0
129,,,,第1节,-12.5,0.8,12.5,0.87,203.5,0.83,203.5,0.83,203.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,21075.0,0.0,0.0
130,,,,第1节,-12.5,0.8,12.5,0.87,203.5,0.83,203.5,0.83,203.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,11077.0,0.0,0.0
131,,,,第1节,-12.5,0.83,13.5,0.83,203.5,0.83,203.5,0.83,13.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,11077.0,0.0,0.0
132,,,,第1节,-13.5,0.83,13.5,0.83,203.5,0.83,207.5,0.83,-13.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,11077.0,0.0,0.0
133,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,6.0,GD,1.0,1.0,20180627123655.0,11077.0,0.0,0.0
134,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,5.0,GD,55.0,1.0,20180627123702.0,11077.0,0.0,0.0
135,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,5.0,GD,55.0,1.0,20180627123702.0,11077.0,0.0,0.0
136,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1,5.0,GD,54.0,1.0,20180627123704.0,11077.0,0.0,0.0
137,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,1,5.0,GD,54.0,1.0,20180627123704.0,11074.0,0.0,0.0
138,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,39.0,1.0,20180627123717.0,21077.0,0.0,0.0
139,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,39.0,1.0,20180627123717.0,21077.0,0.0,0.0
140,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,38.0,1.0,20180627123720.0,21077.0,0.0,0.0
141,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,38.0,0.0,20180627123720.0,21077.0,0.0,0.0
142,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21077.0,0.0,0.0
143,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,11086.0,0.0,0.0
144,,,,第1节,-13.5,0.87,13.5,0.8,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21077.0,0.0,0.0
145,,,,第1节,-13.5,0.83,13.5,0.83,207.5,0.83,208.5,0.83,207.5,1.0,1:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21078.0,0.0,0.0
146,,,,第1节,-13.5,0.83,13.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,1:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21078.0,0.0,0.0
147,,,,第1节,-13.5,0.83,13.5,0.87,208.5,0.83,208.5,0.83,208.5,1.0,1:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21078.0,0.0,0.0
148,,,,第1节,-13.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,14.5,1.0,1:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21078.0,0.0,0.0
149,,,,第1节,-14.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,-14.5,1.0,1:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21080.0,0.0,0.0
150,,,,第1节,-14.5,0.83,14.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,2:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21078.0,0.0,0.0
151,,,,第1节,-14.5,0.8,14.5,0.87,207.5,0.83,207.5,0.83,207.5,1.0,2:2,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,0.0,20180627123735.0,21080.0,0.0,0.0
152,,,,第1节,-14.5,0.83,14.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,1.0,20180627123853.0,11077.0,0.0,0.0
153,,,,第1节,-14.5,0.83,14.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,24.0,1.0,20180627123853.0,21077.0,0.0,0.0
154,,,,第1节,-14.5,0.83,14.5,0.83,207.5,0.83,207.5,0.83,207.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,11.0,1.0,20180627123904.0,21077.0,0.0,0.0
155,,,,第1节,-14.5,0.8,14.5,0.87,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,11.0,1.0,20180627123904.0,21077.0,0.0,0.0
156,,,,第1节,-14.5,0.8,14.5,0.87,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,1.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,1,5.0,GD,11.0,1.0,20180627123906.0,21077.0,0.0,0.0
157,,,,第1节,-14.5,0.8,14.5,0.87,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,14.0,0.0,1,5.0,GD,11.0,1.0,20180627123906.0,21075.0,0.0,0.0
158,,,,第1节,-14.5,0.8,14.5,0.87,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,5.0,GD,11.0,1.0,20180627123906.0,11077.0,0.0,0.0
159,,,,第1节,-14.5,0.8,14.5,0.87,205.5,0.83,205.5,0.83,205.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,57.0,1.0,20180627123918.0,11077.0,0.0,0.0
160,,,,第1节,-14.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,57.0,1.0,20180627123918.0,11077.0,0.0,0.0
161,,,,第1节,-14.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,56.0,1.0,20180627123920.0,11077.0,0.0,0.0
162,,,,第1节,-14.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,56.0,1.0,20180627123920.0,21077.0,0.0,0.0
163,,,,第1节,-14.5,0.8,14.5,0.87,208.5,0.83,208.5,0.83,208.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123935.0,21077.0,0.0,0.0
164,,,,第1节,-14.5,0.83,15.5,0.83,208.5,0.83,208.5,0.83,15.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123935.0,21077.0,0.0,0.0
165,,,,第1节,-15.5,0.83,15.5,0.83,208.5,0.83,206.5,0.83,-15.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123935.0,21077.0,0.0,0.0
166,,,,第1节,-15.5,0.83,15.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123935.0,21077.0,0.0,0.0
167,,,,第1节,-15.5,0.83,15.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123937.0,21077.0,0.0,0.0
168,,,,第1节,-15.5,0.83,15.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,39.0,1.0,20180627123937.0,21077.0,0.0,0.0
169,,,,第1节,-15.5,0.83,15.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,32.0,1.0,20180627123943.0,21077.0,0.0,0.0
170,,,,第1节,-15.5,0.8,14.5,0.87,206.5,0.83,206.5,0.83,14.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,32.0,1.0,20180627123943.0,21077.0,0.0,0.0
171,,,,第1节,-14.5,0.8,14.5,0.87,206.5,0.83,206.5,0.83,-14.5,1.0,,1.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,15.0,0.0,1,4.0,GD,32.0,1.0,20180627123945.0,11077.0,0.0,0.0
172,,,,第1节,-14.5,0.8,14.5,0.87,206.5,0.83,206.5,0.83,-14.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,18.0,15.0,0.0,1,4.0,GD,32.0,1.0,20180627123945.0,11075.0,0.0,0.0
173,,,,第1节,-14.5,0.8,14.5,0.87,206.5,0.83,206.5,0.83,-14.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,32.0,1.0,20180627123945.0,21077.0,0.0,0.0
174,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,32.0,1.0,20180627123945.0,21077.0,0.0,0.0
175,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,13.0,1.0,20180627124001.0,21077.0,0.0,0.0
176,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,13.0,1.0,20180627124001.0,21077.0,0.0,0.0
177,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,13.0,1.0,20180627124004.0,21077.0,0.0,0.0
178,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,4.0,GD,13.0,1.0,20180627124004.0,21077.0,0.0,0.0
179,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,21077.0,0.0,0.0
180,,,,第1节,-14.5,0.83,14.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,11077.0,0.0,0.0
181,,,,第1节,-14.5,0.83,14.5,0.83,206.5,0.83,208.5,0.83,206.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,11077.0,0.0,0.0
182,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,208.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,11077.0,0.0,0.0
183,,,,第1节,-14.5,0.83,14.5,0.83,208.5,0.83,206.5,0.83,208.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,11077.0,0.0,0.0
184,,,,第1节,-14.5,0.83,14.5,0.83,206.5,0.83,206.5,0.83,206.5,1.0,,2.0,2.0,6.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,1,3.0,GD,53.0,1.0,20180627124022.0,11077.0,0.0,0.0
