,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
426,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,54.0,0,,21077.0,1.2,0.63
427,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,46.0,0,,21077.0,1.2,0.63
428,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,46.0,0,,11077.0,1.2,0.63
429,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,27.0,0,,11077.0,1.2,0.63
430,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,27.0,0,,11075.0,1.2,0.63
431,44.0,5.0,第3节,第3节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,26.0,1.0,1.0,9.0,27.0,0,,21077.0,1.2,0.63
432,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,1.0,1.0,9.0,27.0,0,,21077.0,1.2,0.63
433,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,9.0,27.0,0,,21077.0,1.2,0.63
434,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,9.0,5.0,0,,21077.0,1.2,0.63
435,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,5.0,0,,11077.0,1.2,0.63
436,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,42.0,0,,11077.0,1.2,0.63
437,44.0,5.0,第3节,第3节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,3.0,0.8,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,42.0,0,,11077.0,1.2,0.63
438,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,36.0,0,,11077.0,1.2,0.63
439,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,36.0,0,,21077.0,1.2,0.63
440,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,20.0,0,,21077.0,1.2,0.63
441,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,20.0,0,,21077.0,1.2,0.63
442,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,10.0,0,,21077.0,1.2,0.63
443,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,10.0,0,,11086.0,1.2,0.63
444,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,10.0,0,,21077.0,1.2,0.63
445,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,5.0,0,,21077.0,1.2,0.63
446,44.0,5.0,第3节,第3节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,5.0,0,,21077.0,1.2,0.63
447,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,5.0,0,,11077.0,1.2,0.63
448,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,29.0,0.0,1.0,8.0,5.0,0,,11075.0,1.2,0.63
449,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,32.0,0.0,1.0,8.0,5.0,0,,21077.0,1.2,0.63
450,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,32.0,0.0,1.0,7.0,50.0,0,,21077.0,1.2,0.63
451,44.0,5.0,第3节,第3节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,32.0,0.0,1.0,7.0,50.0,0,,21077.0,1.2,0.63
452,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.83,,0.0,3.0,10.0,7.0,3.0,0.0,87.5,41.0,32.0,0.0,1.0,7.0,32.0,0,,21077.0,1.2,0.63
453,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.83,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,41.0,43.0,0.0,1.0,7.0,32.0,0,,21074.0,1.2,0.63
454,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.83,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,7.0,32.0,0,,11077.0,1.2,0.63
455,44.0,5.0,第3节,第3节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,3.0,0.87,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,7.0,32.0,0,,11077.0,1.2,0.63
456,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.8,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,7.0,8.0,0,,21077.0,1.2,0.63
457,44.0,5.0,第3节,第3节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,3.0,0.8,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,7.0,8.0,0,,21077.0,1.2,0.63
458,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.8,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,6.0,53.0,0,,21077.0,1.2,0.63
459,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.8,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,6.0,53.0,0,,21077.0,1.2,0.63
460,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.8,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,6.0,51.0,0,,21077.0,1.2,0.63
461,44.0,5.0,第3节,第3节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,3.0,0.91,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,6.0,51.0,0,,21077.0,1.2,0.63
462,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.77,,0.0,3.0,11.0,7.0,3.0,0.0,87.5,43.0,32.0,0.0,1.0,6.0,51.0,0,,11077.0,1.2,0.63
463,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.77,,0.0,3.0,11.0,7.0,3.0,1.0,87.5,43.0,32.0,0.0,1.0,6.0,51.0,0,,21086.0,1.2,0.63
464,44.0,5.0,第3节,第3节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,3.0,0.77,,0.0,3.0,11.0,7.0,3.0,1.0,87.5,43.0,32.0,0.0,1.0,6.0,51.0,0,,11077.0,1.2,0.63
465,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.91,,0.0,3.0,11.0,7.0,3.0,1.0,87.5,43.0,32.0,0.0,1.0,6.0,27.0,0,,11077.0,1.2,0.63
466,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.91,,0.0,3.0,11.0,7.0,3.0,1.0,87.5,43.0,46.0,0.0,1.0,6.0,27.0,0,,21077.0,1.2,0.63
467,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.91,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,43.0,46.0,0.0,1.0,6.0,27.0,0,,21075.0,1.2,0.63
468,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.91,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,32.0,0.0,1.0,6.0,4.0,0,,11077.0,1.2,0.63
469,44.0,5.0,第3节,第3节,8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,8.5,3.0,0.8,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,32.0,0.0,1.0,6.0,4.0,0,,11077.0,1.2,0.63
470,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,32.0,0.0,1.0,6.0,4.0,0,,11074.0,1.2,0.63
471,44.0,5.0,第3节,第3节,-8.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-8.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,34.0,0.0,1.0,5.0,51.0,0,,21077.0,1.2,0.63
472,44.0,5.0,第3节,第3节,7.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,7.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,34.0,0.0,1.0,5.0,51.0,0,,21077.0,1.2,0.63
473,44.0,5.0,第3节,第3节,-7.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-7.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,1.0,87.5,46.0,34.0,0.0,1.0,5.0,23.0,0,,21077.0,1.2,0.63
474,44.0,5.0,第3节,第3节,-7.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-7.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,34.0,0.0,1.0,5.0,23.0,0,,21086.0,1.2,0.63
475,44.0,5.0,第3节,第3节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,34.0,0.0,1.0,5.0,23.0,0,,11077.0,1.2,0.63
476,44.0,5.0,第3节,第3节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,3.0,0.87,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,34.0,0.0,1.0,5.0,16.0,0,,11077.0,1.2,0.63
477,44.0,5.0,第3节,第3节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,34.0,0.0,1.0,5.0,16.0,0,,11074.0,1.2,0.63
478,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,59.0,0,,21077.0,1.2,0.63
479,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,59.0,0,,11077.0,1.2,0.63
480,44.0,5.0,第3节,第3节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,27.0,0,,11077.0,1.2,0.63
481,44.0,5.0,第3节,第3节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,27.0,0,,11077.0,1.2,0.63
482,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,23.0,0,,11077.0,1.2,0.63
483,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,36.0,0.0,1.0,4.0,23.0,0,,11074.0,1.2,0.63
484,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,21077.0,1.2,0.63
485,44.0,5.0,第3节,第3节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,2.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,21077.0,1.2,0.63
486,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,3.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,21086.0,1.2,0.63
487,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,3.0,0.83,,0.0,4.0,11.0,7.0,3.0,3.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,11077.0,1.2,0.63
488,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,1:1,0.0,4.0,11.0,7.0,3.0,3.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,11078.0,1.2,0.63
489,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,21081.0,1.2,0.63
490,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,1:1,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,38.0,0.0,1.0,4.0,23.0,0,,11079.0,1.2,0.63
491,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,4.0,23.0,0,,21077.0,1.2,0.63
492,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,4.0,2.0,0,,21077.0,1.2,0.63
493,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,4.0,2.0,0,,11077.0,1.2,0.63
494,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,3.0,56.0,0,,11077.0,1.2,0.63
495,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,3.0,56.0,0,,11077.0,1.2,0.63
496,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,3.0,49.0,0,,11077.0,1.2,0.63
497,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.83,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,3.0,49.0,0,,11075.0,1.2,0.63
498,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.91,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,39.0,0.0,1.0,3.0,49.0,0,,21077.0,1.2,0.63
499,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,42.0,0.0,1.0,3.0,33.0,0,,21077.0,1.2,0.63
500,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,42.0,0.0,1.0,3.0,33.0,0,,21077.0,1.2,0.63
501,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,11.0,7.0,2.0,3.0,87.5,46.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
502,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,46.0,48.0,0.0,1.0,3.0,12.0,0,,21074.0,1.2,0.63
503,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,11077.0,1.2,0.63
504,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.77,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,11077.0,1.2,0.63
505,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.91,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,11086.0,1.2,0.63
506,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,3.0,0.8,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
507,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.87,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
508,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,1.5,3.0,0.87,,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
509,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.8,1:1,0.0,4.0,12.0,7.0,2.0,3.0,87.5,48.0,49.0,0.0,1.0,3.0,12.0,0,,21078.0,1.2,0.63
510,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.8,1:1,0.0,4.0,12.0,8.0,2.0,3.0,88.9,48.0,49.0,0.0,1.0,3.0,12.0,0,,21079.0,1.2,0.63
511,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,3.0,0.8,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,3.0,12.0,0,,11077.0,1.2,0.63
512,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,3.0,0.77,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,3.0,12.0,0,,11077.0,1.2,0.63
513,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.91,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
514,44.0,5.0,第3节,第3节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,3.0,0.8,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
515,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.87,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,2.0,51.0,0,,21077.0,1.2,0.63
516,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.87,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,2.0,51.0,0,,21077.0,1.2,0.63
517,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.87,,0.0,4.0,12.0,8.0,2.0,3.0,88.9,49.0,42.0,0.0,1.0,2.0,47.0,0,,21077.0,1.2,0.63
518,44.0,5.0,第3节,第3节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,3.0,0.87,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,49.0,51.0,0.0,1.0,2.0,47.0,0,,21074.0,1.2,0.63
519,44.0,5.0,第3节,第3节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,3.0,0.77,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,49.0,51.0,0.0,1.0,2.0,47.0,0,,11077.0,1.2,0.63
520,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.91,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,51.0,42.0,0.0,1.0,2.0,47.0,0,,11077.0,1.2,0.63
521,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.91,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,51.0,42.0,0.0,1.0,2.0,47.0,0,,11081.0,1.2,0.63
522,44.0,5.0,第3节,第3节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,3.0,0.91,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,51.0,42.0,0.0,1.0,2.0,47.0,0,,11075.0,1.2,0.63
523,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,3.0,0.83,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,51.0,42.0,0.0,1.0,2.0,47.0,0,,21077.0,1.2,0.63
524,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,,0.0,4.0,13.0,8.0,2.0,3.0,88.9,51.0,45.0,0.0,1.0,2.0,32.0,0,,21077.0,1.2,0.63
525,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,3.0,0.83,,0.0,4.0,14.0,8.0,2.0,3.0,88.9,51.0,53.0,0.0,1.0,2.0,32.0,0,,21074.0,1.2,0.63
