,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
909,44.0,5.0,第4节,第4节,-1.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,0.0,1,7.0,GD,24.0,0,,11077.0,,1.35,0.61,
910,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,1.0,1,7.0,GD,24.0,0,,11077.0,,1.35,0.61,
911,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,1.0,1,7.0,GD,24.0,0,,11077.0,,1.35,0.61,
912,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,0.0,1,7.0,GD,24.0,0,,11077.0,,1.35,0.61,
913,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,0.0,1,7.0,GD,24.0,0,,11094.0,,1.35,0.61,"0.68,0.57"
914,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.77,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,24.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,70.0,0.0,1,7.0,GD,13.0,0,,21077.0,,1.35,0.61,
915,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.95,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,72.0,74.0,0.0,1,7.0,GD,13.0,0,,21074.0,,1.35,0.61,"0.09,0.35"
916,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.95,157.5,0.91,157.5,0.83,-2.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,7.0,GD,13.0,0,,11077.0,,1.35,0.61,
917,44.0,5.0,第4节,第4节,-2.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,7.0,GD,13.0,0,,11077.0,,1.35,0.61,
918,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,55.0,0,,11077.0,,1.35,0.61,
919,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,55.0,0,,11094.0,,1.35,0.61,"0.78,0.10"
920,44.0,5.0,第4节,第4节,-3.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,55.0,0,,21077.0,,1.35,0.61,
921,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,35.0,0,,21077.0,,1.35,0.61,
922,44.0,5.0,第4节,第4节,-4.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,35.0,0,,21077.0,,1.35,0.61,
923,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,1.0,1,6.0,GD,35.0,0,,11077.0,,1.35,0.61,
924,44.0,5.0,第4节,第4节,-3.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,1.0,1,6.0,GD,35.0,0,,21077.0,,1.35,0.61,
925,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,35.0,0,,21077.0,,1.35,0.61,
926,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,41.0,0,,21077.0,,1.35,0.61,
927,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,41.0,0,,21077.0,,1.35,0.61,
928,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21077.0,,1.35,0.61,
929,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21095.0,,1.35,0.61,"0.09,0.57"
930,44.0,5.0,第4节,第4节,-4.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,11077.0,,1.35,0.61,
931,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21077.0,,1.35,0.61,
932,44.0,5.0,第4节,第4节,-3.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21077.0,,1.35,0.61,
933,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.87,157.5,0.91,157.5,0.83,-4.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21077.0,,1.35,0.61,
934,44.0,5.0,第4节,第4节,-4.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,23.0,0,,21077.0,,1.35,0.61,
935,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,17.0,0,,21077.0,,1.35,0.61,
936,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,70.0,0.0,1,6.0,GD,17.0,0,,21095.0,,1.35,0.61,"0.17,0.35"
937,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,25.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,76.0,0.0,1,6.0,GD,17.0,0,,11077.0,,1.35,0.61,
938,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,74.0,76.0,0.0,1,6.0,GD,17.0,0,,21074.0,,1.35,0.61,"0.10,0.53"
939,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,17.0,0,,11077.0,,1.35,0.61,
940,44.0,5.0,第4节,第4节,-3.5,0.87,3.5,0.87,157.5,0.91,157.5,0.83,-3.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,1.35,0.61,
941,44.0,5.0,第4节,第4节,-3.5,0.95,5.5,0.8,157.5,0.91,157.5,0.83,5.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,1.35,0.61,
942,44.0,5.0,第4节,第4节,-5.5,0.95,5.5,0.8,157.5,0.91,170.5,0.77,-5.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,1.35,0.61,
943,44.0,5.0,第4节,第4节,-5.5,0.95,5.5,0.8,170.5,1.0,170.5,0.77,170.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,1.35,0.61,
944,44.0,5.0,第4节,第4节,-5.5,0.95,5.5,0.83,170.5,1.0,170.5,0.77,170.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
945,44.0,5.0,第4节,第4节,-5.5,0.91,6.5,0.83,170.5,1.0,170.5,0.77,6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
946,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,170.5,1.0,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
947,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
948,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
949,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,1.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
950,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,11086.0,,0.0,0.0,
951,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,1.0,1,6.0,GD,2.0,0,,21077.0,,0.0,0.0,
952,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,21078.0,,0.0,0.0,
953,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,21078.0,,0.0,0.0,
954,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,21078.0,,0.0,0.0,
955,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,21078.0,,0.0,0.0,
956,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,6.0,2.0,1.0,69.2,69.2,76.0,70.0,0.0,1,6.0,GD,2.0,0,,21078.0,,0.0,0.0,
957,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,9.0,2.0,5.0,2.0,1.0,69.2,69.2,76.0,77.0,0.0,1,6.0,GD,2.0,0,,21081.0,,0.0,0.0,
958,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,1:1,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,76.0,77.0,0.0,1,6.0,GD,2.0,0,,21079.0,,0.0,0.0,"0.80,0.50"
959,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.95,171.5,0.8,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
960,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
961,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
962,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
963,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,1.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
964,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,21086.0,,0.0,0.0,
965,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
966,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
967,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
968,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
969,44.0,5.0,第4节,第4节,-6.5,0.91,6.5,0.83,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
970,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,1.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
971,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
972,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
973,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
974,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
975,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
976,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,46.0,0,,11077.0,,0.0,0.0,
977,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,172.5,0.8,172.5,0.95,172.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,46.0,0,,11095.0,,0.0,0.0,"0.82,0.41"
978,44.0,5.0,第4节,第4节,-6.5,1.0,7.5,0.77,172.5,0.8,172.5,0.95,7.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,46.0,0,,21077.0,,0.0,0.0,
979,44.0,5.0,第4节,第4节,-7.5,1.0,7.5,0.77,172.5,0.8,171.5,1.0,-7.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,46.0,0,,21077.0,,0.0,0.0,
980,44.0,5.0,第4节,第4节,-7.5,1.0,7.5,0.77,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,46.0,0,,21077.0,,0.0,0.0,
981,44.0,5.0,第4节,第4节,-7.5,1.0,7.5,0.77,171.5,0.77,171.5,1.0,171.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,45.0,0,,21077.0,,0.0,0.0,
982,44.0,5.0,第4节,第4节,-7.5,1.0,6.5,0.77,171.5,0.77,171.5,1.0,6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,45.0,0,,21077.0,,0.0,0.0,
983,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,28.0,0,,21077.0,,0.0,0.0,
984,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,28.0,0,,21095.0,,0.0,0.0,"0.19,0.29"
985,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,28.0,0,,11077.0,,0.0,0.0,
986,44.0,5.0,第4节,第4节,-6.5,1.0,6.5,0.77,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,28.0,0,,11095.0,,0.0,0.0,"0.94,0.37"
987,44.0,5.0,第4节,第4节,-6.5,1.0,7.5,0.77,171.5,0.77,171.5,1.0,7.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,28.0,0,,21077.0,,0.0,0.0,
988,44.0,5.0,第4节,第4节,-7.5,1.0,7.5,0.77,171.5,0.77,171.5,1.0,-7.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,9.0,0,,21077.0,,0.0,0.0,
989,44.0,5.0,第4节,第4节,-7.5,0.95,6.5,0.8,171.5,0.77,171.5,1.0,6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,9.0,0,,11077.0,,0.0,0.0,
990,44.0,5.0,第4节,第4节,-6.5,0.95,6.5,0.8,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,6.0,0,,11077.0,,0.0,0.0,
991,44.0,5.0,第4节,第4节,-6.5,0.95,6.5,0.8,171.5,0.77,171.5,1.0,-6.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,6.0,0,,11095.0,,0.0,0.0,"0.86,0.54"
992,44.0,5.0,第4节,第4节,-6.5,1.0,7.5,0.77,171.5,0.77,171.5,1.0,7.5,4.0,9220083.0,,0.0,7.0,5.0,20.0,26.0,9.0,10.0,2.0,5.0,2.0,2.0,69.2,71.4,77.0,70.0,0.0,1,5.0,GD,6.0,0,,21077.0,,0.0,0.0,
