,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
98,,,,第1节,-70.5,0.87,70.5,0.83,154.5,0.8,154.5,0.87,154.5,1.0,,,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,21077.0,
99,,,,第1节,-70.5,0.83,69.5,0.83,154.5,0.8,154.5,0.87,69.5,1.0,,,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,21077.0,
100,,,,第1节,-69.5,0.83,69.5,0.83,154.5,0.8,154.5,0.87,-69.5,1.0,,,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11077.0,
101,,,,第1节,-69.5,0.83,69.5,0.83,154.5,0.8,154.5,0.87,-69.5,1.0,,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,21086.0,
102,,,,第1节,-69.5,0.87,69.5,0.8,154.5,0.83,154.5,0.83,-69.5,1.0,,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11077.0,
103,,,,第1节,-69.5,0.83,67.5,0.83,154.5,0.83,154.5,0.83,67.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
104,,,,第1节,-67.5,0.83,67.5,0.83,154.5,0.83,156.5,0.87,-67.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
105,,,,第1节,-67.5,0.83,67.5,0.83,156.5,0.8,156.5,0.87,156.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
106,,,,第1节,-67.5,0.83,67.5,0.83,156.5,0.8,156.5,0.87,156.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
107,,,,第1节,-67.5,0.83,68.5,0.83,156.5,0.8,156.5,0.87,68.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
108,,,,第1节,-68.5,0.83,68.5,0.83,156.5,0.8,155.5,0.83,-68.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
109,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,
110,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11080.0,"0.79,0.50"
111,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,2:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,"0.79,0.50"
112,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,2:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1,5.0,GD,22.0,0,,11080.0,"0.79,0.50"
113,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.8,155.5,0.87,155.5,1.0,3:3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,1,5.0,GD,22.0,0,,11078.0,"0.79,0.50"
114,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.8,155.5,0.87,155.5,1.0,3:3,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,5.0,4.0,0.0,1,5.0,GD,22.0,0,,11079.0,"0.79,0.50"
115,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,5.0,0.0,1,5.0,GD,22.0,0,,21077.0,
116,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,5.0,0.0,1,5.0,GD,8.0,0,,21077.0,
117,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,5.0,0.0,1,5.0,GD,8.0,0,,21077.0,
118,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,5.0,0.0,1,5.0,GD,19.0,0,,21077.0,
119,,,,第1节,-68.5,0.83,68.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,15.0,0.0,1,5.0,GD,19.0,0,,21075.0,"0.33,0.39"
120,,,,第1节,-68.5,0.83,70.5,0.83,155.5,0.83,155.5,0.83,70.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,12.0,15.0,0.0,1,5.0,GD,19.0,0,,11077.0,
121,,,,第1节,-70.5,0.83,70.5,0.83,155.5,0.83,155.5,0.83,-70.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,15.0,5.0,0.0,1,5.0,GD,13.0,0,,11077.0,
122,,,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,15.0,5.0,0.0,1,5.0,GD,13.0,0,,11077.0,
123,,,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,4.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11077.0,
124,,,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,5.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,21086.0,
125,,,,第1节,-70.5,0.83,70.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,5.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11077.0,
126,,,,第1节,-70.5,0.83,70.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,6.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,21086.0,
127,,,,第1节,-70.5,0.83,70.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,6.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11077.0,
128,,,,第1节,-70.5,0.83,69.5,0.83,157.5,0.83,157.5,0.83,69.5,1.0,1:2,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,6.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11078.0,
129,,,,第1节,-69.5,0.83,69.5,0.83,157.5,0.83,158.5,0.83,-69.5,1.0,1:2,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,6.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11078.0,
130,,,,第1节,-69.5,0.83,69.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,1:2,1.0,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,0.0,6.0,33.3,0.0,15.0,5.0,0.0,1,4.0,GD,59.0,0,,11078.0,
131,,,,第1节,-69.5,0.83,69.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,1:2,1.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,6.0,50.0,0.0,6.0,5.0,0.0,1,4.0,GD,59.0,0,,11079.0,"0.79,0.50"
132,,,,第1节,-69.5,0.83,69.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,2:2,1.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,6.0,50.0,0.0,15.0,6.0,0.0,1,4.0,GD,59.0,0,,11078.0,"0.79,0.50"
133,,,,第1节,-69.5,0.8,68.5,0.87,158.5,0.83,158.5,0.83,68.5,1.0,2:2,1.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,6.0,50.0,0.0,15.0,6.0,0.0,1,4.0,GD,59.0,0,,11078.0,"0.79,0.50"
134,,,,第1节,-68.5,0.8,68.5,0.87,158.5,0.83,159.5,0.83,-68.5,1.0,2:2,1.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,6.0,50.0,0.0,15.0,6.0,0.0,1,4.0,GD,59.0,0,,11078.0,"0.79,0.50"
135,,,,第1节,-68.5,0.8,68.5,0.87,159.5,0.83,159.5,0.83,159.5,1.0,2:2,1.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,5.0,0.0,6.0,50.0,0.0,15.0,6.0,0.0,1,4.0,GD,59.0,0,,11078.0,"0.79,0.50"
136,,,,第1节,-68.5,0.8,68.5,0.87,159.5,0.83,159.5,0.83,159.5,1.0,2:2,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,6.0,60.0,0.0,7.0,6.0,0.0,1,4.0,GD,59.0,0,,11079.0,"0.79,0.50"
137,,,,第1节,-68.5,0.8,68.5,0.87,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,6.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,59.0,0,,21077.0,
138,,,,第1节,-68.5,0.83,68.5,0.83,160.5,0.83,160.5,0.83,160.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,6.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,59.0,0,,21077.0,
139,,,,第1节,-68.5,0.83,68.5,0.83,160.5,0.83,160.5,0.83,160.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,6.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,49.0,0,,21077.0,
140,,,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,6.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,49.0,0,,11077.0,
141,,,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,49.0,0,,21086.0,
142,44.0,5.0,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,49.0,0,,11077.0,
143,44.0,5.0,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,52.0,0,,21081.0,
144,44.0,5.0,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,52.0,0,,21081.0,
145,44.0,5.0,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,28.0,0,,21081.0,
146,44.0,5.0,,第1节,-68.5,0.83,68.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,28.0,0,,11094.0,"0.70,0.45"
147,44.0,5.0,,第1节,-68.5,0.83,67.5,0.83,159.5,0.83,159.5,0.83,67.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,28.0,0,,21077.0,
148,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,159.5,0.83,157.5,0.83,-67.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,28.0,0,,21077.0,
149,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,28.0,0,,21077.0,
150,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,24.0,0,,21077.0,
151,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,24.0,0,,21094.0,"0.32,0.76"
152,44.0,5.0,,第1节,-67.5,0.87,67.5,0.8,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,24.0,0,,11077.0,
153,44.0,5.0,,第1节,-67.5,0.87,67.5,0.8,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,7.0,0.0,1,4.0,GD,8.0,0,,11077.0,
154,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,3.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,18.0,0.0,1,4.0,GD,8.0,0,,21077.0,
155,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,15.0,18.0,0.0,1,4.0,GD,8.0,0,,21075.0,"0.30,0.31"
156,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,4.0,GD,8.0,0,,11077.0,
157,44.0,5.0,,第1节,-67.5,0.83,69.5,0.83,155.5,0.83,155.5,0.83,69.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,4.0,GD,8.0,0,,11077.0,
158,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,155.5,0.83,158.5,0.8,-69.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,4.0,GD,8.0,0,,11077.0,
159,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,158.5,0.87,158.5,0.8,158.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,4.0,GD,8.0,0,,11077.0,
160,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,158.5,0.87,158.5,0.8,158.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,59.0,0,,11077.0,
161,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,59.0,0,,11077.0,
162,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,59.0,0,,11094.0,"0.67,0.78"
163,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,36.0,0,,21077.0,
164,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,36.0,0,,21077.0,
165,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,7.0,0.0,1,3.0,GD,29.0,0,,21077.0,
166,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,18.0,20.0,0.0,1,3.0,GD,29.0,0,,21074.0,"0.16,0.43"
167,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,156.5,0.87,156.5,0.8,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,29.0,0,,11077.0,
168,44.0,5.0,,第1节,-69.5,0.83,70.5,0.83,156.5,0.87,156.5,0.8,70.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,29.0,0,,11077.0,
169,44.0,5.0,,第1节,-70.5,0.83,70.5,0.83,156.5,0.87,158.5,0.83,-70.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,29.0,0,,11077.0,
170,44.0,5.0,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,29.0,0,,11077.0,
171,44.0,5.0,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,27.0,0,,11077.0,
172,44.0,5.0,,第1节,-70.5,0.83,70.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,27.0,0,,11095.0,"0.84,0.44"
173,44.0,5.0,,第1节,-70.5,0.8,69.5,0.87,158.5,0.83,158.5,0.83,69.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,27.0,0,,21077.0,
174,44.0,5.0,,第1节,-69.5,0.8,69.5,0.87,158.5,0.83,156.5,0.83,-69.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,27.0,0,,21077.0,
175,44.0,5.0,,第1节,-69.5,0.8,69.5,0.87,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,27.0,0,,21077.0,
176,44.0,5.0,,第1节,-69.5,0.8,69.5,0.87,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,4.0,0,,21077.0,
177,44.0,5.0,,第1节,-69.5,0.8,69.5,0.87,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,4.0,0,,21077.0,
178,44.0,5.0,,第1节,-69.5,0.8,69.5,0.87,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,1.0,0,,21077.0,
179,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,3.0,GD,1.0,0,,11077.0,
180,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,2.0,GD,38.0,0,,11077.0,
181,44.0,5.0,,第1节,-69.5,0.83,69.5,0.83,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,2.0,GD,38.0,0,,11095.0,"0.86,0.77"
182,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,7.0,0.0,1,2.0,GD,38.0,0,,21077.0,
183,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,9.0,7.0,0.0,1,2.0,GD,38.0,0,,11077.0,
184,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,9.0,7.0,0.0,1,2.0,GD,38.0,0,,11074.0,"0.88,0.37"
185,44.0,5.0,,第1节,-69.5,0.87,69.5,0.8,154.5,0.83,154.5,0.83,154.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,9.0,0.0,1,2.0,GD,38.0,0,,21077.0,
186,44.0,5.0,,第1节,-69.5,0.83,67.5,0.83,154.5,0.83,154.5,0.83,67.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,9.0,0.0,1,2.0,GD,38.0,0,,21077.0,
187,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,154.5,0.83,156.5,0.83,-67.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,9.0,0.0,1,2.0,GD,38.0,0,,21077.0,
188,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,9.0,0.0,1,2.0,GD,38.0,0,,21077.0,
189,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,9.0,0.0,1,2.0,GD,30.0,0,,21077.0,
190,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,23.0,0.0,1,2.0,GD,30.0,0,,21077.0,
191,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,4.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,23.0,0.0,1,2.0,GD,9.0,0,,21077.0,
192,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,5.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,20.0,23.0,0.0,1,2.0,GD,9.0,0,,21075.0,"0.36,0.79"
193,44.0,5.0,,第1节,-67.5,0.83,67.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,0.0,5.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,7.0,60.0,0.0,23.0,9.0,0.0,1,2.0,GD,9.0,0,,11077.0,
