,AM,AS,CB,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,MS,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1353,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.91,-16.5,0.77,154.5,0.91,154.5,0.77,154.5,1.0,3.0,9482924.0,0.0,2:2,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,1.0,1~GD,14.0,1.0,20180721130617.0,21079.0,,0.0,0.0
1354,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.91,-17.5,0.77,154.5,0.91,154.5,0.77,17.5,1.0,3.0,9482924.0,0.0,2:2,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,1.0,1~GD,14.0,1.0,20180721130617.0,21079.0,,0.0,0.0
1355,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.91,-17.5,0.77,154.5,0.83,154.5,0.83,-17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,1.0,1~GD,6.0,1.0,20180721130622.0,11077.0,,0.0,0.0
1356,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.91,-17.5,0.77,153.5,0.83,154.5,0.83,153.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,1.0,1~GD,6.0,1.0,20180721130622.0,11077.0,,0.0,0.0
1357,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.91,-17.5,0.77,153.5,0.83,153.5,0.83,153.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,58.0,1.0,20180721130631.0,11077.0,,0.0,0.0
1358,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.77,-18.5,0.77,153.5,0.83,153.5,0.83,18.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,58.0,1.0,20180721130631.0,11077.0,,0.0,0.0
1359,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.77,-18.5,0.91,153.5,0.77,153.5,0.91,-18.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,50.0,1.0,20180721130639.0,11077.0,,0.0,0.0
1360,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.77,-18.5,0.91,152.5,0.87,153.5,0.8,152.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,50.0,1.0,20180721130639.0,11077.0,,0.0,0.0
1361,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.77,-18.5,0.91,152.5,0.87,152.5,0.8,152.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,48.0,1.0,20180721130640.0,11077.0,,0.0,0.0
1362,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,152.5,0.87,152.5,0.8,17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,48.0,1.0,20180721130640.0,11077.0,,0.0,0.0
1363,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,152.5,0.8,152.5,0.87,-17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,40.0,1.0,20180721130648.0,21077.0,,0.0,0.0
1364,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,151.5,0.83,152.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,40.0,1.0,20180721130648.0,21077.0,,0.0,0.0
1365,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,31.0,1.0,20180721130657.0,21077.0,,0.0,0.0
1366,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,31.0,1.0,20180721130657.0,21077.0,,0.0,0.0
1367,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.77,-17.5,0.91,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,0.0,20180721130658.0,21077.0,,0.0,0.0
1368,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,0.0,20180721130658.0,21077.0,,0.0,0.0
1369,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130718.0,21077.0,,0.0,0.0
1370,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130718.0,21077.0,,0.0,0.0
1371,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130719.0,21077.0,,0.0,0.0
1372,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.77,151.5,0.91,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,29.0,1.0,20180721130719.0,21077.0,,0.0,0.0
1373,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.8,-17.5,0.87,151.5,0.77,151.5,0.91,151.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,25.0,1.0,20180721130722.0,21077.0,,0.0,0.0
1374,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,151.5,0.77,151.5,0.91,18.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,25.0,1.0,20180721130722.0,21077.0,,0.0,0.0
1375,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,151.5,0.83,151.5,0.91,-18.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,25.0,1.0,20180721130722.0,11077.0,,0.0,0.0
1376,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,150.5,0.83,151.5,0.83,150.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,25.0,1.0,20180721130722.0,11077.0,,0.0,0.0
1377,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,17.0,1.0,20180721130731.0,11077.0,,0.0,0.0
1378,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,150.5,0.83,150.5,0.83,150.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,17.0,1.0,20180721130731.0,11077.0,,0.0,0.0
1379,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,150.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,8.0,1.0,20180721130739.0,11077.0,,0.0,0.0
1380,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,8.0,1.0,20180721130739.0,11077.0,,0.0,0.0
1381,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,0.0,20180721130742.0,11077.0,,0.0,0.0
1382,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,0.0,20180721130742.0,11077.0,,0.0,0.0
1383,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180721130819.0,11077.0,,0.0,0.0
1384,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180721130819.0,11077.0,,0.0,0.0
1385,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.83,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180721130820.0,11077.0,,0.0,0.0
1386,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.77,149.5,0.83,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,5.0,1.0,20180721130820.0,11077.0,,0.0,0.0
1387,,,PHUMUSVI,第3节,1.0,第3节,18.5,0.8,-18.5,0.87,149.5,0.77,149.5,0.91,149.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,0.0,1.0,20180721130824.0,11077.0,,0.0,0.0
1388,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.83,-17.5,0.87,149.5,0.77,149.5,0.91,17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,0.0,1.0,20180721130824.0,11077.0,,0.0,0.0
1389,,,PHUMUSVI,第3节,1.0,第3节,17.5,0.83,-17.5,0.83,149.5,0.77,149.5,0.91,-17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721130825.0,21077.0,,0.0,0.0
1390,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,149.5,0.77,149.5,0.91,-17.5,1.0,3.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721130825.0,21077.0,,0.0,0.0
1391,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,149.5,0.77,149.5,0.91,-17.5,1.0,4.0,9482924.0,0.0,,1.0,1.0,11.0,10.0,8.0,1.0,4.0,57.1,61.0,61.0,41.0,0.0,0.0,1,12.0,1~GD,0.0,0.0,20180721130826.0,21077.0,,0.0,0.0
1392,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,150.5,0.83,149.5,0.83,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,12.0,1~GD,0.0,0.0,20180721130826.0,1082.0,,0.0,0.0
1393,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,12.0,1~GD,0.0,1.0,20180721131016.0,1082.0,,0.0,0.0
1394,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,4.0,9482924.0,0.0,^,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,12.0,1~GD,0.0,1.0,20180721131016.0,01090^21077,,0.0,0.0
1395,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,4.0,9482924.0,0.0,^,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,59.0,1.0,20180721131017.0,01090^21077,,0.0,0.0
1396,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,149.5,0.87,150.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,59.0,1.0,20180721131017.0,21077.0,,0.0,0.0
1397,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.83,-17.5,0.83,149.5,0.87,149.5,0.8,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,51.0,1.0,20180721131025.0,21077.0,,0.0,0.0
1398,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,149.5,0.8,149.5,0.87,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,51.0,1.0,20180721131025.0,21077.0,,0.0,0.0
1399,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,149.5,0.8,149.5,0.87,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,43.0,1.0,20180721131034.0,21077.0,,0.0,0.0
1400,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,149.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,43.0,1.0,20180721131034.0,21077.0,,0.0,0.0
1401,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131036.0,21077.0,,0.0,0.0
1402,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131036.0,21077.0,,0.0,0.0
1403,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131040.0,21077.0,,0.0,0.0
1404,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131040.0,21077.0,,0.0,0.0
1405,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131040.0,21077.0,,0.0,0.0
1406,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131040.0,21077.0,,0.0,0.0
1407,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131040.0,21077.0,,0.0,0.0
1408,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,148.5,0.87,148.5,0.8,148.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,1.0,1,11.0,1~GD,39.0,0.0,20180721131041.0,11086.0,,0.0,0.0
1409,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,150.5,0.8,148.5,0.8,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131041.0,11086.0,,0.0,0.0
1410,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,150.5,0.8,148.5,0.8,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131041.0,11086.0,,0.0,0.0
1411,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,150.5,0.8,150.5,0.87,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131041.0,11086.0,,0.0,0.0
1412,,,PHUMUSVI,第4节,1.0,第4节,17.5,0.87,-17.5,0.8,150.5,0.8,150.5,0.87,150.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131043.0,11086.0,,0.0,0.0
1413,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.83,-16.5,0.8,150.5,0.8,150.5,0.87,16.5,1.0,4.0,9482924.0,0.0,1:2,0.0,1.0,11.0,10.0,8.0,1.0,0.0,57.1,61.0,61.0,41.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131043.0,21078.0,,0.0,0.0
1414,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.83,-16.5,0.83,150.5,0.83,150.5,0.83,-16.5,1.0,4.0,9482924.0,0.0,1:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131103.0,21078.0,,0.0,0.0
1415,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.77,-16.5,0.91,150.5,0.77,150.5,0.83,-16.5,1.0,4.0,9482924.0,0.0,1:2^2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131103.0,21079^21078,,0.0,0.0
1416,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.77,-16.5,0.91,150.5,0.77,150.5,0.91,-16.5,1.0,4.0,9482924.0,0.0,1:2^2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,0.0,20180721131103.0,21079^21078,,0.0,0.0
1417,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.77,-16.5,0.91,150.5,0.77,150.5,0.91,-16.5,1.0,4.0,9482924.0,0.0,1:2^2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,1.0,20180721131122.0,21079^21078,,0.0,0.0
1418,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.83,-16.5,0.83,150.5,0.77,150.5,0.91,-16.5,1.0,4.0,9482924.0,0.0,2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,1.0,20180721131122.0,21080.0,,0.0,0.0
1419,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.83,-16.5,0.83,150.5,0.77,150.5,0.91,-16.5,1.0,4.0,9482924.0,0.0,2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,1.0,20180721131124.0,21080.0,,0.0,0.0
1420,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.83,-16.5,0.83,149.5,0.91,150.5,0.77,149.5,1.0,4.0,9482924.0,0.0,2:2,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,39.0,1.0,20180721131124.0,21080.0,,0.0,0.0
1421,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,33.0,0.0,20180721131130.0,11077.0,,0.0,0.0
1422,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131130.0,11077.0,,0.0,0.0
1423,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131130.0,11077.0,,0.0,0.0
1424,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131130.0,11077.0,,0.0,0.0
1425,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,11077.0,,0.0,0.0
1426,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,11077.0,,0.0,0.0
1427,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,1.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,21086.0,,0.0,0.0
1428,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,21086.0,,0.0,0.0
1429,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,21086.0,,0.0,0.0
1430,,,PHUMUSVI,第4节,1.0,第4节,16.5,0.87,-16.5,0.8,149.5,0.83,149.5,0.83,149.5,1.0,4.0,9482924.0,0.0,,0.0,1.0,11.0,10.0,8.0,1.0,1.0,57.1,61.0,61.0,42.0,0.0,0.0,1,11.0,1~GD,33.0,0.0,20180721131131.0,21086.0,,0.0,0.0
