,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
361,44.0,5.0,第2节,第2节,15.5,0.8,-17.5,0.87,123.5,0.83,123.5,0.83,-17.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
362,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,123.5,0.83,124.5,0.83,17.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
363,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
364,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
365,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,34.0,1,20180709163023,21077.0,0.0,0.0
366,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,34.0,1,20180709163023,21077.0,0.0,0.0
367,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
368,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
369,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,21077.0,0.0,0.0
370,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,21075.0,0.0,0.0
371,44.0,5.0,第2节,第2节,17.5,0.87,-14.5,0.8,124.5,0.83,124.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
372,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,124.5,0.83,127.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
373,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
374,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,3.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
375,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,3.0,GD,22.0,1,20180709163023,11077.0,0.0,0.0
376,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,3.0,GD,22.0,1,20180709163023,21086.0,0.0,0.0
377,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11077.0,0.0,0.0
378,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11077.0,0.0,0.0
379,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
380,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,125.5,0.83,125.5,0.83,-15.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
381,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,125.5,0.83,126.5,0.83,15.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
382,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
383,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,127.5,0.83,126.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
384,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
385,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,1:2,2,0,0,0,21,30,8,8,22.0,29.0,0.0,0,2.0,GD,59.0,1,20180709163023,11079.0,0.0,0.0
386,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,2:2,2,0,0,0,21,30,8,8,22.0,30.0,0.0,0,2.0,GD,59.0,1,20180709163023,11078.0,0.0,0.0
387,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,2:2,2,0,0,0,21,30,8,8,22.0,30.0,0.0,0,2.0,GD,59.0,1,20180709163023,11079.0,0.0,0.0
388,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
389,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
390,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
391,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,128.5,0.83,128.5,0.83,-16.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
392,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,128.5,0.83,127.5,0.83,16.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
393,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
394,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,51.0,1,20180709163023,21077.0,0.0,0.0
395,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,51.0,1,20180709163023,11077.0,0.0,0.0
396,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,41.0,1,20180709163023,21077.0,0.0,0.0
397,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,127.5,0.83,127.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,41.0,1,20180709163023,21077.0,0.0,0.0
398,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,127.5,0.83,127.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
399,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,-16.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
400,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,127.5,0.83,125.5,0.83,16.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
401,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,25.0,1,20180709163023,11077.0,0.0,0.0
402,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
403,44.0,5.0,第2节,第2节,16.5,0.83,-15.5,0.83,125.5,0.83,125.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
404,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,125.5,0.83,124.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
405,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
406,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,21081.0,0.0,0.0
407,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
408,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,2.0,GD,1.0,1,20180709163023,11086.0,0.0,0.0
409,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,44.0,1,20180709163023,21077.0,0.0,0.0
410,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,44.0,1,20180709163023,21077.0,0.0,0.0
411,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,123.5,0.83,122.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,44.0,1,20180709163023,11077.0,0.0,0.0
412,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,44.0,1,20180709163023,11077.0,0.0,0.0
413,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,32.0,1,20180709163023,11077.0,0.0,0.0
414,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,32.0,1,20180709163023,11077.0,0.0,0.0
415,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,21.0,1,20180709163023,21077.0,0.0,0.0
416,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,21.0,1,20180709163023,11077.0,0.0,0.0
417,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,15.0,1,20180709163023,11077.0,0.0,0.0
418,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,15.0,1,20180709163023,11081.0,0.0,0.0
419,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,15.0,1,20180709163023,11077.0,0.0,0.0
420,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,15.0,1,20180709163023,21077.0,0.0,0.0
421,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
422,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,118.5,0.83,118.5,0.83,118.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,1.0,GD,0.0,1,20180709163023,11077.0,0.0,0.0
423,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,118.5,0.83,118.5,0.83,118.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,37.0,1,20180709163023,11077.0,0.0,0.0
424,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,118.5,0.83,118.5,0.83,118.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,37.0,1,20180709163023,21077.0,0.0,0.0
425,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,118.5,0.83,118.5,0.83,118.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
426,44.0,5.0,第2节,第2节,15.5,0.87,-14.5,0.8,118.5,0.83,118.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
427,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,118.5,0.83,117.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
428,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,117.5,0.83,117.5,0.83,117.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
429,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.83,117.5,0.83,117.5,0.83,117.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
430,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,117.5,0.83,117.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
431,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,117.5,0.83,116.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
432,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
433,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,0.0,GD,8.0,1,20180709163023,11077.0,0.0,0.0
434,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,8.0,1,20180709163023,11077.0,0.0,0.0
435,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,11077.0,0.0,0.0
436,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
437,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
438,44.0,5.0,第2节,第3节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
439,44.0,5.0,第2节,第3节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
440,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
441,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.87,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
442,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,116.5,0.83,116.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
443,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,116.5,0.83,115.5,0.83,116.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
444,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,116.5,0.83,115.5,0.83,115.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
445,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,115.5,0.83,115.5,0.83,115.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
446,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,115.5,0.83,115.5,0.83,115.5,2.0,1.0,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1083.0,0.0,0.0
447,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,10.0,GD,0.0,1,20180709163023,1089.0,0.0,0.0
448,44.0,5.0,第3节,第3节,15.5,0.77,-15.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,9.0,GD,57.0,1,20180709163023,11077.0,0.0,0.0
449,44.0,5.0,第3节,第3节,15.5,0.77,-15.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,9.0,GD,57.0,1,20180709163023,11077.0,0.0,0.0
450,44.0,5.0,第3节,第3节,15.5,0.77,-15.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,9.0,GD,52.0,1,20180709163023,11077.0,0.0,0.0
451,44.0,5.0,第3节,第3节,15.5,0.77,-15.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,31.0,0.0,0,9.0,GD,52.0,1,20180709163023,11074.0,0.0,0.0
452,44.0,5.0,第3节,第3节,15.5,0.77,-15.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,52.0,1,20180709163023,21077.0,0.0,0.0
453,44.0,5.0,第3节,第3节,15.5,0.87,-16.5,0.8,115.5,0.83,115.5,0.83,-16.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,52.0,1,20180709163023,21077.0,0.0,0.0
454,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,115.5,0.83,117.5,0.83,16.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,52.0,1,20180709163023,21077.0,0.0,0.0
455,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,52.0,1,20180709163023,21077.0,0.0,0.0
456,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,45.0,1,20180709163023,21077.0,0.0,0.0
457,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
458,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,33.0,1,20180709163023,11077.0,0.0,0.0
459,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,33.0,1,20180709163023,11077.0,0.0,0.0
460,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,20.0,1,20180709163023,11077.0,0.0,0.0
461,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,9.0,GD,20.0,1,20180709163023,21077.0,0.0,0.0
462,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,54.0,1,20180709163023,21077.0,0.0,0.0
463,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,54.0,1,20180709163023,11077.0,0.0,0.0
464,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,114.5,0.83,113.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,54.0,1,20180709163023,11077.0,0.0,0.0
465,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,54.0,1,20180709163023,11077.0,0.0,0.0
466,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,48.0,1,20180709163023,11077.0,0.0,0.0
467,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,48.0,1,20180709163023,21086.0,0.0,0.0
468,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,48.0,1,20180709163023,11077.0,0.0,0.0
469,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,33.0,0.0,0,8.0,GD,48.0,1,20180709163023,11074.0,0.0,0.0
470,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,48.0,1,20180709163023,21077.0,0.0,0.0
471,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,40.0,1,20180709163023,21077.0,0.0,0.0
472,44.0,5.0,第3节,第3节,16.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,-18.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,40.0,1,20180709163023,21077.0,0.0,0.0
