,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
64,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,48.0,0.0,20181109024837.0,11077.0
65,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,48.0,1.0,20181109024844.0,11077.0
66,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,39.0,1.0,20181109024852.0,11077.0
67,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,32.0,1.0,20181109024900.0,21077.0
68,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,32.0,1.0,20181109024902.0,11077.0
69,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,30.0,1.0,20181109024904.0,11077.0
70,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,32.0,1.0,20181109024922.0,11077.0
71,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,24.0,1.0,20181109024930.0,11094.0
72,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,24.0,1.0,20181109024931.0,21077.0
73,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,23.0,1.0,20181109024931.0,21077.0
74,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,22.0,1.0,20181109024933.0,11077.0
75,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,21.0,0.0,20181109024933.0,11077.0
76,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,21.0,0.0,20181109024934.0,21077.0
77,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,21.0,1.0,20181109024949.0,21077.0
78,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,12.0,1.0,20181109024958.0,21077.0
79,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,2.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,4.0,1.0,20181109025006.0,21077.0
80,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,0.0,0.0,20181109025011.0,21077.0
81,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,0.0,0.0,20181109025013.0,21077.0
82,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,0.0,0.0,20181109025013.0,1084.0
83,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,0.0,0.0,20181109025014.0,1084.0
84,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,0.0,0.0,20181109025014.0,1084.0
