,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
258,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,17.0,4.0,5.75,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,67.0,0,1,6.0,59.0,1.0,20181103010145.0,21077.0,2.15,0.3448275862068966
259,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,17.0,4.0,6.75,^,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,55.0,1.0,20181103010147.0,21074^11077,2.15,0.3448275862068966
260,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,17.0,4.0,6.75,^,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,55.0,1.0,20181103010148.0,21074^11077,2.15,0.3448275862068966
261,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,6.75,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,46.0,1.0,20181103010156.0,11077.0,2.15,0.3448275862068966
262,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,7.0,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,38.0,1.0,20181103010205.0,11077.0,2.15,0.3448275862068966
263,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,17.0,4.0,7.0,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,35.0,1.0,20181103010207.0,11095.0,2.15,0.3448275862068966
264,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,17.0,4.0,7.75,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,35.0,1.0,20181103010208.0,21077.0,2.15,0.3448275862068966
265,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,17.0,4.0,7.75,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,35.0,1.0,20181103010209.0,21077.0,2.15,0.3448275862068966
266,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,17.0,4.0,8.0,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,69.0,0,1,6.0,26.0,1.0,20181103010217.0,21077.0,2.15,0.3448275862068966
267,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,16.0,4.0,10.5,^,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,21.0,1.0,20181103010221.0,21075^11077,2.15,0.3448275862068966
268,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.7692307692307693,156.5,0.9090909090909091,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,21.0,1.0,20181103010222.0,11077.0,2.15,0.3448275862068966
269,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,19.0,0.0,20181103010223.0,11077.0,2.15,0.3448275862068966
270,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,19.0,0.0,20181103010224.0,11081.0,2.15,0.3448275862068966
271,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,19.0,0.0,20181103010415.0,11077.0,2.15,0.3448275862068966
272,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,19.0,1.0,20181103010416.0,11077.0,2.15,0.3448275862068966
273,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,16.0,4.0,10.5,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,10.0,1.0,20181103010424.0,11077.0,2.15,0.3448275862068966
274,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,16.0,4.0,11.0,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,3.0,0.0,20181103010430.0,11077.0,2.15,0.3448275862068966
275,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,16.0,4.0,14.0,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,1.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,3.0,0.0,20181103010432.0,11077.0,2.15,0.3448275862068966
276,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,16.0,4.0,14.0,^,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,3.0,0.0,20181103010432.0,11086^21077,2.15,0.3448275862068966
277,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,16.0,4.0,14.0,^,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,72.0,0,1,6.0,3.0,1.0,20181103010457.0,11086^21077,2.15,0.3448275862068966
278,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,15.0,4.0,14.0,^,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,72.0,0,1,5.0,54.0,1.0,20181103010505.0,11086^21077,2.15,0.3448275862068966
279,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,13.0,4.0,16.0,^,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,74.0,0,1,5.0,53.0,1.0,20181103010508.0,21074^11077,2.15,0.3448275862068966
280,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,13.0,4.0,16.0,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,74.0,0,1,5.0,53.0,1.0,20181103010509.0,11077.0,2.15,0.3448275862068966
281,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,13.0,4.0,16.0,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,74.0,0,1,5.0,44.0,1.0,20181103010517.0,11077.0,2.15,0.3448275862068966
282,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,13.0,4.0,17.0,,1.0,6.0,3,17.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,59,74.0,0,1,5.0,41.0,1.0,20181103010520.0,11077.0,2.15,0.3448275862068966
283,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,15.0,4.0,15.0,^,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,36.0,1.0,20181103010525.0,11074^21077,2.15,0.3448275862068966
284,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,15.0,4.0,15.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,36.0,1.0,20181103010526.0,21077.0,2.15,0.3448275862068966
285,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8,157.5,0.8695652173913043,15.0,4.0,15.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,27.0,1.0,20181103010534.0,21077.0,2.15,0.3448275862068966
286,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,15.0,4.0,15.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,19.0,1.0,20181103010541.0,21094.0,2.15,0.3448275862068966
287,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,16.0,4.0,13.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,19.0,1.0,20181103010541.0,11077.0,2.15,0.3448275862068966
288,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,16.0,4.0,13.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,19.0,1.0,20181103010542.0,11077.0,2.15,0.3448275862068966
289,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8333333333333334,157.5,0.8333333333333334,16.0,4.0,14.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,10.0,1.0,20181103010550.0,11077.0,2.15,0.3448275862068966
290,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,14.0,,1.0,6.0,3,18.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,61,74.0,0,1,5.0,8.0,0.0,20181103010553.0,11077.0,2.15,0.3448275862068966
291,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,10.5,^,1.0,6.0,3,19.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,63,74.0,0,1,5.0,8.0,0.0,20181103010555.0,11074^21077,2.15,0.3448275862068966
292,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.0,^,1.0,6.0,3,19.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,63,74.0,0,1,5.0,8.0,0.0,20181103010555.0,11074^21077,2.15,0.3448275862068966
293,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.5,^,1.0,6.0,3,19.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,63,74.0,0,1,5.0,8.0,0.0,20181103010556.0,21086^11077,2.15,0.3448275862068966
294,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.5,1:1,1.0,6.0,3,19.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,63,74.0,0,1,5.0,8.0,0.0,20181103010556.0,11078.0,2.15,0.3448275862068966
295,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.5,1:1,1.0,6.0,3,19.0,12,7.0,3,2.0,4,2.0,0,36.8,33.3,48.0,63,74.0,0,1,5.0,8.0,0.0,20181103010804.0,11077.0,2.15,0.3448275862068966
296,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.0,1:1^,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,5.0,8.0,0.0,20181103010827.0,11079^21077,2.15,0.3448275862068966
297,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,5.0,8.0,0.0,20181103010828.0,21077.0,2.15,0.3448275862068966
298,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,5.0,8.0,1.0,20181103010829.0,21077.0,2.15,0.3448275862068966
299,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,157.5,0.8695652173913043,157.5,0.8,16.0,4.0,9.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,4.0,59.0,1.0,20181103010837.0,21077.0,2.15,0.3448275862068966
300,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.9090909090909091,158.5,0.7692307692307693,16.0,4.0,9.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,4.0,51.0,1.0,20181103010845.0,21077.0,2.15,0.3448275862068966
301,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,16.0,4.0,9.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,4.0,49.0,0.0,20181103010847.0,21077.0,2.15,0.3448275862068966
302,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,16.0,4.0,9.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,4.0,49.0,0.0,20181103010852.0,21095.0,2.15,0.3448275862068966
303,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,16.0,4.0,9.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,74.0,0,1,4.0,49.0,0.0,20181103010853.0,21077.0,2.15,0.3448275862068966
304,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,15.0,4.0,11.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,49.0,0.0,20181103010853.0,11077.0,2.15,0.3448275862068966
305,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,15.0,4.0,11.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,49.0,1.0,20181103010856.0,11077.0,2.15,0.3448275862068966
306,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.7142857142857143,158.5,1.0,15.0,4.0,11.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,40.0,1.0,20181103010904.0,11077.0,2.15,0.3448275862068966
307,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.7142857142857143,158.5,1.0,15.0,4.0,11.5,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,32.0,1.0,20181103010912.0,11077.0,2.15,0.3448275862068966
308,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.7142857142857143,158.5,1.0,15.0,4.0,12.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,23.0,1.0,20181103010921.0,11077.0,2.15,0.3448275862068966
309,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8695652173913043,158.5,0.8,15.0,4.0,12.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,22.0,1.0,20181103010922.0,11095.0,2.15,0.3448275862068966
310,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8695652173913043,158.5,0.8,14.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,23.0,1.0,20181103010923.0,21077.0,2.15,0.3448275862068966
311,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,14.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,2.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,22.0,0.0,20181103010923.0,21077.0,2.15,0.3448275862068966
312,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,14.0,4.0,15.0,^,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,22.0,0.0,20181103010925.0,11086^21077,2.15,0.3448275862068966
313,,,Q4,4th Quarter,-7.5,0.7692307692307693,7.5,0.9090909090909091,158.5,0.8333333333333334,158.5,0.8333333333333334,14.0,4.0,15.0,^,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,22.0,1.0,20181103010949.0,11086^21077,2.15,0.3448275862068966
314,,,Q4,4th Quarter,-7.5,0.7142857142857143,7.5,1.0,157.5,1.0,157.5,0.7142857142857143,13.0,4.0,15.0,^,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,13.0,1.0,20181103010958.0,11086^21077,2.15,0.3448275862068966
315,,,Q4,4th Quarter,-7.5,0.7142857142857143,7.5,1.0,157.5,1.0,157.5,0.7142857142857143,13.0,4.0,16.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,7.0,1.0,20181103011005.0,21095.0,2.15,0.3448275862068966
316,,,Q4,4th Quarter,-7.5,0.7142857142857143,7.5,1.0,157.5,1.0,157.5,0.7142857142857143,13.0,4.0,16.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,7.0,1.0,20181103011005.0,21077.0,2.15,0.3448275862068966
317,,,Q4,4th Quarter,-7.5,0.7142857142857143,7.5,1.0,157.5,1.0,157.5,0.7142857142857143,14.0,4.0,14.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,4.0,7.0,1.0,20181103011013.0,11077.0,2.15,0.3448275862068966
318,,,Q4,4th Quarter,-11.5,1.0,11.5,0.7142857142857143,157.5,1.0,157.5,0.7142857142857143,13.0,4.0,14.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,54.0,0.0,20181103011018.0,11077.0,2.15,0.3448275862068966
319,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,157.5,1.0,157.5,0.7142857142857143,11.0,4.0,14.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,54.0,0.0,20181103011019.0,11077.0,2.15,0.3448275862068966
320,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,157.5,1.0,157.5,0.7142857142857143,11.0,4.0,14.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,54.0,1.0,20181103011030.0,11077.0,2.15,0.3448275862068966
321,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,1.0,155.5,0.7142857142857143,10.0,4.0,14.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,45.0,1.0,20181103011039.0,11077.0,2.15,0.3448275862068966
322,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,1.0,155.5,0.7142857142857143,13.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,45.0,1.0,20181103011039.0,11077.0,2.15,0.3448275862068966
323,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.8,155.5,0.8695652173913043,12.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,36.0,1.0,20181103011048.0,11077.0,2.15,0.3448275862068966
324,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.7692307692307693,155.5,0.9090909090909091,12.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,36.0,1.0,20181103011049.0,11094.0,2.15,0.3448275862068966
325,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.7692307692307693,155.5,0.9090909090909091,9.0,4.0,15.0,^,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,36.0,1.0,20181103011049.0,21077.0,2.15,0.3448275862068966
326,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.7692307692307693,155.5,0.9090909090909091,9.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,21.0,1.0,20181103011106.0,11077.0,2.15,0.3448275862068966
327,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.9090909090909091,155.5,0.7692307692307693,9.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,17.0,0.0,20181103011107.0,11077.0,2.15,0.3448275862068966
328,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,155.5,0.9090909090909091,155.5,0.7692307692307693,9.0,4.0,15.0,,1.0,6.0,3,19.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,64,76.0,0,1,3.0,17.0,1.0,20181103011121.0,11077.0,2.15,0.3448275862068966
329,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,157.5,0.8695652173913043,157.5,0.8,9.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,78.0,0,1,3.0,13.0,1.0,20181103011125.0,11074^21077,2.15,0.3448275862068966
330,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,9.0,4.0,15.0,,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,78.0,0,1,3.0,4.0,1.0,20181103011134.0,21077.0,2.15,0.3448275862068966
331,,,Q4,4th Quarter,-12.5,1.0,12.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,78.0,0,1,2.0,56.0,1.0,20181103011142.0,21077.0,2.15,0.3448275862068966
332,,,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,1.0,20181103011143.0,21074^11077,2.15,0.3448275862068966
333,,,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,1.0,20181103011144.0,21074^11077,2.15,0.3448275862068966
334,,,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,0.0,20181103011145.0,21074^11077,2.15,0.3448275862068966
335,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,2.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,0.0,20181103011154.0,21074^11077,2.15,0.3448275862068966
336,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,0.0,20181103011154.0,11081.0,2.15,0.3448275862068966
337,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,54.0,1.0,20181103011154.0,11081.0,2.15,0.3448275862068966
