,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
108,,,SGTHUS,,,1.5,0.77,-1.5,0.91,174.5,0.83,174.5,0.83,-1.5,,9481210.0,0.83,^,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721090621.0,21074^11077,,0.83,0.83
109,,,SGTHUS,,,1.5,0.77,-1.5,0.91,174.5,0.83,174.5,0.83,-1.5,,9481210.0,0.83,^,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721090621.0,21074^11077,,0.83,0.83
110,,,SGTHUS,,,1.5,0.77,-1.5,0.91,174.5,0.83,174.5,0.83,-1.5,,9481210.0,0.83,^,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721090622.0,21074^11077,,0.83,0.83
111,,,SGTHUS,,,1.5,0.77,-1.5,0.91,174.5,0.83,174.5,0.83,-1.5,,9481210.0,0.83,^,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721090622.0,21074^11077,,0.83,0.83
112,,,SGTHUS,,,1.5,0.77,-1.5,0.91,173.5,0.87,174.5,0.8,173.5,,9481210.0,0.83,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721090622.0,11077.0,,0.83,0.83
113,,,SGTHUS,,,1.5,0.77,-1.5,0.91,173.5,0.87,173.5,0.8,173.5,,9481210.0,0.83,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721090630.0,11077.0,,0.83,0.83
114,,,SGTHUS,,,1.5,0.77,-1.5,0.91,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.83,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721090630.0,11077.0,,0.83,0.83
115,,,SGTHUS,,,1.5,0.77,-1.5,0.91,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.83,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,0.0,20180721090632.0,11077.0,,0.83,0.83
116,,,SGTHUS,,,1.5,0.77,-1.5,0.91,176.5,0.83,173.5,0.83,176.5,,9481210.0,1.1,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,0.0,20180721090632.0,11077.0,,0.83,0.83
117,,,SGTHUS,,,1.5,0.77,-1.5,0.91,176.5,0.83,176.5,0.83,176.5,,9481210.0,0.66,,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,0.0,20180721090651.0,11077.0,,0.83,0.83
118,,,SGTHUS,,,2.5,0.8,-2.5,0.91,176.5,0.83,176.5,0.83,2.5,,9481210.0,0.66,,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,0.0,20180721090651.0,11077.0,,0.83,0.83
119,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,176.5,0.83,-2.5,,9481210.0,0.66,^,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721090656.0,11074^21077,,0.83,0.83
120,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,176.5,0.83,-2.5,,9481210.0,0.66,^,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721090656.0,11074^21077,,0.83,0.83
121,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,176.5,0.83,-2.5,,9481210.0,0.66,^,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721090657.0,11074^21077,,0.83,0.83
122,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,176.5,0.83,-2.5,,9481210.0,0.66,^,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721090657.0,11074^21077,,0.83,0.83
123,,,SGTHUS,,,2.5,0.8,-2.5,0.87,178.5,0.8,176.5,0.87,178.5,,9481210.0,0.83,,,,,,,,,,11.0,9.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721090657.0,21077.0,,0.83,0.83
124,,,SGTHUS,,,2.5,0.8,-2.5,0.87,178.5,0.8,178.5,0.87,178.5,,9481210.0,0.83,,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,25.0,1.0,20180721090703.0,21077.0,,0.83,0.83
125,,,SGTHUS,,,1.5,0.77,-1.5,0.87,178.5,0.8,178.5,0.87,1.5,,9481210.0,0.83,,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,25.0,1.0,20180721090703.0,21077.0,,0.83,0.83
126,,,SGTHUS,,,1.5,0.77,-1.5,0.91,178.5,0.87,178.5,0.87,-1.5,,9481210.0,0.83,^,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,25.0,1.0,20180721090703.0,21074^11077,,0.83,0.83
127,,,SGTHUS,,,1.5,0.77,-1.5,0.91,177.5,0.87,178.5,0.8,177.5,,9481210.0,0.83,^,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,25.0,1.0,20180721090703.0,21074^11077,,0.83,0.83
128,,,SGTHUS,,,1.5,0.77,-1.5,0.91,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.83,^,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721090705.0,21074^11077,,0.83,0.83
129,,,SGTHUS,,,1.5,0.77,-1.5,0.91,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.83,,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721090705.0,11077.0,,0.83,0.83
130,,,SGTHUS,,,1.5,0.77,-1.5,0.91,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.83,,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721090713.0,11077.0,,0.83,0.83
131,,,SGTHUS,,,1.5,0.77,-1.5,0.91,180.5,0.83,177.5,0.83,180.5,,9481210.0,1.2,,,,,,,,,,11.0,11.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721090713.0,11077.0,,0.83,0.83
132,,,SGTHUS,,,1.5,0.77,-1.5,0.91,180.5,0.83,180.5,0.83,180.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721090713.0,11077.0,,0.83,0.83
133,,,SGTHUS,,,2.5,0.83,-2.5,0.91,180.5,0.83,180.5,0.83,2.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721090713.0,11077.0,,0.83,0.83
134,,,SGTHUS,,,2.5,0.83,-2.5,0.83,180.5,0.83,180.5,0.83,-2.5,,9481210.0,0.63,^,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721090714.0,11075^21077,,0.83,0.83
135,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.87,180.5,0.8,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721090714.0,21077.0,,0.83,0.83
136,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.87,179.5,0.8,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721090723.0,21077.0,,0.83,0.83
137,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721090723.0,21077.0,,0.83,0.83
138,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,56.0,1.0,20180721090731.0,21077.0,,0.83,0.83
139,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,56.0,0.0,20180721090731.0,21077.0,,0.83,0.83
140,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,56.0,0.0,20180721090732.0,21077.0,,0.83,0.83
141,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,56.0,0.0,20180721090732.0,21077.0,,0.83,0.83
142,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,56.0,1.0,20180721090742.0,21077.0,,0.83,0.83
143,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,55.0,1.0,20180721090742.0,21077.0,,0.83,0.83
144,,,SGTHUS,,,2.5,0.83,-2.5,0.83,178.5,0.83,179.5,0.83,178.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,55.0,1.0,20180721090742.0,21077.0,,0.83,0.83
145,,,SGTHUS,,,2.5,0.83,-2.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,49.0,1.0,20180721090743.0,21077.0,,0.83,0.83
146,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,178.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,49.0,1.0,20180721090743.0,11077.0,,0.83,0.83
147,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,0.0,20180721090750.0,11077.0,,0.83,0.83
148,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,0.0,20180721090750.0,11077.0,,0.83,0.83
149,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,0.0,20180721090751.0,11077.0,,0.83,0.83
150,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,0.0,20180721090751.0,11077.0,,0.83,0.83
151,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721090826.0,11077.0,,0.83,0.83
152,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721090826.0,11077.0,,0.83,0.83
153,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721090827.0,11077.0,,0.83,0.83
154,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,40.0,1.0,20180721090827.0,11077.0,,0.83,0.83
155,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,40.0,1.0,20180721090835.0,11077.0,,0.83,0.83
156,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180721090835.0,11077.0,,0.83,0.83
157,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090836.0,11077.0,,0.83,0.83
158,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090836.0,11077.0,,0.83,0.83
159,,,SGTHUS,,,2.5,0.87,-2.5,0.8,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.63,,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090843.0,11077.0,,0.83,0.83
160,,,SGTHUS,,,2.5,0.87,-2.5,0.8,178.5,0.8,177.5,0.87,178.5,,9481210.0,0.0,^,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090843.0,21086^11077,,0.83,0.83
161,,,SGTHUS,,,2.5,0.87,-2.5,0.8,178.5,0.8,178.5,0.87,178.5,,9481210.0,0.0,^,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090846.0,21086^11077,,0.83,0.83
162,,,SGTHUS,,,3.5,0.83,-3.5,0.8,178.5,0.8,178.5,0.87,3.5,,9481210.0,0.0,1:2,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090846.0,11078.0,,0.83,0.83
163,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.87,-3.5,,9481210.0,0.0,1:2,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090846.0,11078.0,,0.83,0.83
164,,,SGTHUS,,,3.5,0.83,-3.5,0.83,177.5,0.83,178.5,0.83,177.5,,9481210.0,1.25,1:2,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090846.0,11078.0,,0.83,0.83
165,,,SGTHUS,,,3.5,0.83,-3.5,0.83,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.0,1:2,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090901.0,11078.0,,0.83,0.83
166,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,177.5,0.83,178.5,,9481210.0,1.3,1:2^2:2,,,,,,,,,14.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090901.0,11080^11078,,0.83,0.83
167,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.56,1:2^2:2,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090917.0,11080^11078,,0.83,0.83
168,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.56,2:2^,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721090917.0,11079^21077,,0.83,0.83
169,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.56,2:2^,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180721090920.0,11079^21077,,0.83,0.83
170,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.56,2:2^,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180721090920.0,11079^21077,,0.83,0.83
171,,,SGTHUS,,,3.5,0.83,-3.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.56,2:2^,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721090921.0,11079^21077,,0.83,0.83
172,,,SGTHUS,,,3.5,0.83,-3.5,0.83,177.5,0.83,178.5,0.83,177.5,,9481210.0,0.56,,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721090921.0,21077.0,,0.83,0.83
173,,,SGTHUS,,,3.5,0.83,-3.5,0.83,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.56,,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721090929.0,21077.0,,0.83,0.83
174,,,SGTHUS,,,3.5,0.83,-3.5,0.83,179.5,0.83,177.5,0.83,179.5,,9481210.0,1.1,,,,,,,,,,15.0,11.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721090929.0,21077.0,,0.83,0.83
175,,,SGTHUS,,,3.5,0.83,-3.5,0.83,179.5,0.83,179.5,0.83,179.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,20.0,1.0,20180721090932.0,21077.0,,0.83,0.83
176,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,2.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,20.0,1.0,20180721090932.0,21077.0,,0.83,0.83
177,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.83,179.5,0.83,-2.5,,9481210.0,0.66,^,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721090933.0,21074^11077,,0.83,0.83
178,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.8,179.5,0.87,-2.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721090933.0,11077.0,,0.83,0.83
179,,,SGTHUS,,,2.5,0.83,-2.5,0.83,179.5,0.8,179.5,0.87,-2.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721090941.0,11077.0,,0.83,0.83
180,,,SGTHUS,,,2.5,0.83,-2.5,0.83,178.5,0.83,179.5,0.83,178.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721090941.0,11077.0,,0.83,0.83
181,,,SGTHUS,,,2.5,0.83,-2.5,0.83,178.5,0.83,178.5,0.83,178.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180721090949.0,11077.0,,0.83,0.83
182,,,SGTHUS,,,2.5,0.83,-2.5,0.83,177.5,0.87,178.5,0.8,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180721090949.0,11077.0,,0.83,0.83
183,,,SGTHUS,,,2.5,0.83,-2.5,0.83,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,59.0,0.0,20180721090953.0,11077.0,,0.83,0.83
184,,,SGTHUS,,,2.5,0.83,-2.5,0.83,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,59.0,0.0,20180721090953.0,11077.0,,0.83,0.83
185,,,SGTHUS,,,2.5,0.83,-2.5,0.83,177.5,0.87,177.5,0.8,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,59.0,1.0,20180721090954.0,11077.0,,0.83,0.83
186,,,SGTHUS,,,2.5,0.83,-2.5,0.83,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721090954.0,11077.0,,0.83,0.83
187,,,SGTHUS,,,2.5,0.8,-2.5,0.87,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721091003.0,21077.0,,0.83,0.83
188,,,SGTHUS,,,2.5,0.8,-2.5,0.87,177.5,0.83,177.5,0.83,177.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180721091003.0,21077.0,,0.83,0.83
189,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,177.5,0.83,176.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180721091003.0,21077.0,,0.83,0.83
190,,,SGTHUS,,,2.5,0.8,-2.5,0.87,176.5,0.83,176.5,0.83,176.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180721091011.0,21077.0,,0.83,0.83
191,,,SGTHUS,,,2.5,0.8,-2.5,0.87,175.5,0.83,176.5,0.83,175.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180721091011.0,21077.0,,0.83,0.83
192,,,SGTHUS,,,2.5,0.8,-2.5,0.87,175.5,0.83,175.5,0.83,175.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,35.0,1.0,20180721091018.0,21077.0,,0.83,0.83
193,,,SGTHUS,,,2.5,0.83,-2.5,0.83,175.5,0.8,175.5,0.87,175.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,35.0,1.0,20180721091018.0,11077.0,,0.83,0.83
194,,,SGTHUS,,,2.5,0.83,-2.5,0.83,175.5,0.8,175.5,0.87,175.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721091026.0,11077.0,,0.83,0.83
195,,,SGTHUS,,,2.5,0.83,-2.5,0.83,174.5,0.83,175.5,0.83,174.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721091026.0,11077.0,,0.83,0.83
196,,,SGTHUS,,,2.5,0.83,-2.5,0.83,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721091032.0,11077.0,,0.83,0.83
197,,,SGTHUS,,,2.5,0.8,-2.5,0.87,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721091032.0,21077.0,,0.83,0.83
198,,,SGTHUS,,,2.5,0.8,-2.5,0.87,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721091033.0,21077.0,,0.83,0.83
199,,,SGTHUS,,,2.5,0.8,-2.5,0.87,173.5,0.83,174.5,0.83,173.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721091033.0,21077.0,,0.83,0.83
200,,,SGTHUS,,,2.5,0.8,-2.5,0.87,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,12.0,1.0,20180721091041.0,21077.0,,0.83,0.83
201,,,SGTHUS,,,2.5,0.8,-2.5,0.87,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,12.0,1.0,20180721091041.0,21077.0,,0.83,0.83
202,,,SGTHUS,,,2.5,0.8,-2.5,0.87,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.66,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,5.0,1.0,20180721091047.0,21077.0,,0.83,0.83
203,,,SGTHUS,,,2.5,0.83,-2.5,0.83,175.5,0.83,173.5,0.83,175.5,,9481210.0,1.3,,,,,,,,,,15.0,13.0,0.0,0.0,1,4.0,1~GD,5.0,1.0,20180721091047.0,11077.0,,0.83,0.83
204,,,SGTHUS,,,2.5,0.83,-2.5,0.83,175.5,0.83,175.5,0.83,175.5,,9481210.0,0.56,,,,,,,,,,17.0,13.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721091053.0,11077.0,,0.83,0.83
205,,,SGTHUS,,,3.5,0.83,-3.5,0.83,175.5,0.83,175.5,0.83,3.5,,9481210.0,0.56,^,,,,,,,,,17.0,13.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721091053.0,11074^21077,,0.83,0.83
206,,,SGTHUS,,,3.5,0.83,-3.5,0.83,175.5,0.83,175.5,0.83,-3.5,,9481210.0,0.56,,,,,,,,,,17.0,13.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721091053.0,21077.0,,0.83,0.83
207,,,SGTHUS,,,3.5,0.83,-3.5,0.83,174.5,0.83,175.5,0.83,174.5,,9481210.0,0.56,,,,,,,,,,17.0,13.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721091053.0,21077.0,,0.83,0.83
208,,,SGTHUS,,,3.5,0.83,-3.5,0.83,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.56,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180721091101.0,21077.0,,0.83,0.83
209,,,SGTHUS,,,3.5,0.83,-3.5,0.83,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180721091101.0,21077.0,,0.83,0.83
210,,,SGTHUS,,,3.5,0.83,-3.5,0.83,174.5,0.83,174.5,0.83,174.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180721091104.0,21077.0,,0.83,0.83
211,,,SGTHUS,,,3.5,0.83,-3.5,0.83,173.5,0.83,174.5,0.83,173.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180721091104.0,11077.0,,0.83,0.83
212,,,SGTHUS,,,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180721091112.0,11077.0,,0.83,0.83
213,,,SGTHUS,,,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180721091112.0,11077.0,,0.83,0.83
214,,,SGTHUS,,,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,40.0,0.0,20180721091114.0,11077.0,,0.83,0.83
215,,,SGTHUS,,,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,173.5,,9481210.0,0.0,,,,,,,,,,17.0,13.0,0.0,0.0,1,3.0,1~GD,40.0,0.0,20180721091114.0,11077.0,,0.83,0.83
