,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
295,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,8.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,24.0,26.0,0.0,1.0,2.0,GD,30.0,0,,21074.0,0.0,0.0
296,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,8.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,32.0,0.0,1.0,2.0,GD,30.0,0,,11077.0,0.0,0.0
297,第2节,第2节,20.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,-19.5,2.0,,,4.0,3.0,8.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,32.0,0.0,1.0,2.0,GD,30.0,0,,11077.0,0.0,0.0
298,第2节,第2节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,34.0,32.0,0.0,1.0,2.0,GD,30.0,0,,11074.0,0.0,0.0
299,第2节,第2节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,2.0,GD,30.0,0,,21077.0,0.0,0.0
300,第2节,第2节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,2.0,GD,7.0,0,,21077.0,0.0,0.0
301,第2节,第2节,19.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,-20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,2.0,GD,7.0,0,,21077.0,0.0,0.0
302,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,44.0,0,,11077.0,0.0,0.0
303,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,44.0,0,,11077.0,0.0,0.0
304,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,34.0,0,,11077.0,0.0,0.0
305,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,34.0,0,,11077.0,0.0,0.0
306,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,75.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,18.0,0,,11077.0,0.0,0.0
307,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,66.7,50.0,26.0,34.0,0.0,1.0,1.0,GD,18.0,0,,21077.0,0.0,0.0
308,第2节,第2节,20.5,0.83,-20.5,0.83,156.5,0.83,156.5,0.83,20.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,14.0,0,,21077.0,0.0,0.0
309,第2节,第2节,20.5,0.87,-19.5,0.8,156.5,0.83,156.5,0.83,-19.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,26.0,34.0,0.0,1.0,1.0,GD,14.0,0,,21077.0,0.0,0.0
310,第2节,第2节,19.5,0.87,-19.5,0.8,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,26.0,34.0,0.0,1.0,0.0,GD,48.0,0,,21077.0,0.0,0.0
311,第2节,第2节,19.5,0.87,-19.5,0.8,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,7.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,26.0,28.0,0.0,1.0,0.0,GD,48.0,0,,21074.0,0.0,0.0
312,第2节,第2节,19.5,0.87,-19.5,0.8,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,7.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,28.0,34.0,0.0,1.0,0.0,GD,48.0,0,,11077.0,0.0,0.0
313,第2节,第2节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,7.0,6.0,5.0,5.0,5.0,2.0,0.0,60.0,50.0,28.0,34.0,0.0,1.0,0.0,GD,35.0,0,,11077.0,0.0,0.0
314,第2节,第2节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,54.5,50.0,35.0,34.0,0.0,1.0,0.0,GD,35.0,0,,21077.0,0.0,0.0
315,第2节,第2节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,0.0,1.0,0.0,GD,35.0,0,,21077.0,0.0,0.0
316,第2节,第2节,19.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,-18.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,0.0,1.0,0.0,GD,35.0,0,,21077.0,0.0,0.0
317,第2节,第2节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,0.0,1.0,0.0,GD,0.0,0,,21077.0,0.0,0.0
318,第2节,第2节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,1.0,1.0,0.0,GD,0.0,0,,21077.0,0.0,0.0
319,第2节,第3节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,21077.0,0.0,0.0
320,第3节,第3节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
321,第3节,第3节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,2.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
322,第3节,第3节,18.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,18.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
323,第3节,第3节,18.5,0.87,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
324,第3节,第3节,18.5,0.87,-18.5,0.87,156.5,0.83,156.5,0.83,-19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
325,第3节,第3节,18.5,0.87,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
326,第3节,第3节,18.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
327,第3节,第3节,18.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
328,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,1.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
329,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,0.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
330,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,2.0,1.0,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,0.0,0.0,10.0,GD,0.0,0,,1083.0,0.0,0.0
331,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,0.0,1.0,10.0,GD,0.0,0,,1089.0,0.0,0.0
332,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,58.3,50.0,28.0,35.0,0.0,1.0,9.0,GD,25.0,0,,11077.0,0.0,0.0
333,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,58.3,50.0,28.0,35.0,0.0,1.0,9.0,GD,25.0,0,,21086.0,0.0,0.0
334,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,58.3,50.0,28.0,35.0,0.0,1.0,9.0,GD,27.0,0,,11077.0,0.0,0.0
335,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,1:2,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,58.3,50.0,28.0,35.0,0.0,1.0,9.0,GD,27.0,0,,11078.0,0.0,0.0
336,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,1:2,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,58.3,50.0,28.0,35.0,0.0,1.0,9.0,GD,25.0,0,,11078.0,0.0,0.0
337,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,1:2,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,53.8,50.0,28.0,35.0,0.0,1.0,9.0,GD,25.0,0,,11080.0,0.0,0.0
338,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,2:2,,4.0,3.0,9.0,7.0,7.0,5.0,5.0,5.0,0.0,1.0,53.8,50.0,36.0,35.0,0.0,1.0,9.0,GD,25.0,0,,11078.0,0.0,0.0
339,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,2:2,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,36.0,35.0,0.0,1.0,9.0,GD,25.0,0,,11079.0,0.0,0.0
340,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,9.0,GD,25.0,0,,21077.0,0.0,0.0
341,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,9.0,GD,9.0,0,,21077.0,0.0,0.0
342,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,9.0,0,,11077.0,0.0,0.0
343,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,59.0,0,,11077.0,0.0,0.0
344,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,59.0,0,,21077.0,0.0,0.0
345,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,44.0,0,,21077.0,0.0,0.0
346,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,44.0,0,,11077.0,0.0,0.0
347,第3节,第3节,19.5,0.83,-19.5,0.83,156.5,0.83,156.5,0.83,19.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,35.0,0,,11077.0,0.0,0.0
348,第3节,第3节,19.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,-17.5,3.0,,,4.0,3.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,36.0,0.0,1.0,8.0,GD,35.0,0,,11077.0,0.0,0.0
349,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,28.0,31.0,0.0,1.0,8.0,GD,35.0,0,,21075.0,0.0,0.0
350,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,35.0,0,,11077.0,0.0,0.0
351,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
352,第3节,第3节,17.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,-16.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
353,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
354,第3节,第3节,16.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,-15.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
355,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,9.0,7.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,36.0,0.0,1.0,8.0,GD,7.0,0,,21077.0,0.0,0.0
356,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,9.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,31.0,33.0,0.0,1.0,8.0,GD,7.0,0,,21074.0,0.0,0.0
357,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,9.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,36.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.0,0.0
358,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,38.0,36.0,0.0,1.0,8.0,GD,7.0,0,,11074.0,0.0,0.0
359,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,8.0,GD,7.0,0,,21077.0,0.0,0.0
360,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,54.0,0,,21077.0,0.0,0.0
361,第3节,第3节,15.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,-16.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,54.0,0,,21077.0,0.0,0.0
362,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,31.0,0,,11077.0,0.0,0.0
363,第3节,第3节,16.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,-17.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,31.0,0,,11077.0,0.0,0.0
364,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,22.0,0,,21077.0,0.0,0.0
365,第3节,第3节,17.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,-15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,22.0,0,,21077.0,0.0,0.0
366,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,0.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,6.0,0,,21077.0,0.0,0.0
367,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,6.0,0,,11086.0,0.0,0.0
368,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.0,0.0
369,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.0,0.0
370,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,10.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,38.0,0.0,1.0,7.0,GD,6.0,0,,21077.0,0.0,0.0
371,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,40.0,38.0,0.0,1.0,7.0,GD,6.0,0,,11074.0,0.0,0.0
372,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,7.0,GD,6.0,0,,21077.0,0.0,0.0
373,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,7.0,GD,0.0,0,,21077.0,0.0,0.0
374,第3节,第3节,15.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,-17.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,7.0,GD,0.0,0,,21077.0,0.0,0.0
375,第3节,第3节,17.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,6.0,GD,41.0,0,,21077.0,0.0,0.0
376,第3节,第3节,17.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,-18.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,6.0,GD,41.0,0,,11077.0,0.0,0.0
377,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,1.0,57.1,50.0,33.0,40.0,0.0,1.0,6.0,GD,27.0,0,,11077.0,0.0,0.0
378,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,2.0,57.1,50.0,33.0,40.0,0.0,1.0,6.0,GD,27.0,0,,21086.0,0.0,0.0
379,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,2.0,57.1,50.0,33.0,40.0,0.0,1.0,6.0,GD,29.0,0,,11077.0,0.0,0.0
380,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,2.0,57.1,50.0,41.0,40.0,0.0,1.0,6.0,GD,29.0,0,,11078.0,0.0,0.0
381,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,4.0,4.0,11.0,8.0,8.0,5.0,5.0,5.0,1.0,2.0,57.1,50.0,41.0,40.0,0.0,1.0,6.0,GD,27.0,0,,11078.0,0.0,0.0
382,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,4.0,4.0,11.0,8.0,9.0,5.0,5.0,5.0,1.0,2.0,60.0,50.0,41.0,40.0,0.0,1.0,6.0,GD,27.0,0,,11079.0,0.0,0.0
383,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,4.0,4.0,11.0,8.0,9.0,5.0,5.0,5.0,1.0,2.0,60.0,50.0,33.0,41.0,0.0,1.0,6.0,GD,27.0,0,,11078.0,0.0,0.0
384,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,1.0,2.0,62.5,50.0,42.0,41.0,0.0,1.0,6.0,GD,27.0,0,,11079.0,0.0,0.0
385,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,1.0,2.0,62.5,50.0,33.0,42.0,0.0,1.0,6.0,GD,27.0,0,,21077.0,0.0,0.0
386,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,1.0,2.0,62.5,50.0,33.0,42.0,0.0,1.0,6.0,GD,18.0,0,,21077.0,0.0,0.0
387,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,2.0,2.0,62.5,50.0,33.0,42.0,0.0,1.0,6.0,GD,18.0,0,,11086.0,0.0,0.0
388,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,2.0,2.0,62.5,50.0,33.0,42.0,0.0,1.0,6.0,GD,18.0,0,,21077.0,0.0,0.0
389,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,4.0,4.0,11.0,8.0,10.0,5.0,5.0,5.0,2.0,2.0,62.5,50.0,33.0,34.0,0.0,1.0,6.0,GD,18.0,0,,21078.0,0.0,0.0
