,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
311,,,,,14.5,0.77,-14.5,0.91,143.5,0.83,143.5,0.83,-14.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,14.0,1.0,20180721014532.0,11077.0,0.0,0.0
312,,,,,13.5,0.91,-13.5,0.91,143.5,0.83,143.5,0.83,13.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,14.0,1.0,20180721014532.0,11077.0,0.0,0.0
313,,,,,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,14.0,1.0,20180721014532.0,11077.0,0.0,0.0
314,,,,,13.5,0.91,-13.5,0.77,142.5,0.83,143.5,0.83,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,14.0,1.0,20180721014532.0,11077.0,0.0,0.0
315,,,,,13.5,0.91,-13.5,0.77,142.5,0.83,142.5,0.83,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,6.0,1.0,20180721014541.0,11077.0,0.0,0.0
316,,,,,13.5,0.87,-13.5,0.8,142.5,0.8,142.5,0.87,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,6.0,1.0,20180721014541.0,11077.0,0.0,0.0
317,,,,,13.5,0.87,-13.5,0.8,142.5,0.8,142.5,0.87,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,58.0,1.0,20180721014549.0,11077.0,0.0,0.0
318,,,,,13.5,0.87,-13.5,0.8,141.5,0.87,142.5,0.87,141.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,58.0,1.0,20180721014549.0,11094.0,0.0,0.0
319,,,,,13.5,0.87,-13.5,0.8,141.5,0.87,141.5,0.8,141.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,54.0,1.0,20180721014552.0,11094.0,0.0,0.0
320,,,,,12.5,0.87,-12.5,0.8,141.5,0.87,141.5,0.8,12.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,54.0,1.0,20180721014552.0,11094.0,0.0,0.0
321,,,,,12.5,0.87,-12.5,0.8,141.5,0.83,141.5,0.83,-12.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,48.0,1.0,20180721014558.0,21077.0,0.0,0.0
322,,,,,12.5,0.87,-12.5,0.8,141.5,0.77,141.5,0.83,-12.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,48.0,1.0,20180721014558.0,21094.0,0.0,0.0
323,,,,,12.5,0.87,-12.5,0.8,141.5,0.77,141.5,0.91,-12.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,44.0,1.0,20180721014602.0,21094.0,0.0,0.0
324,,,,,13.5,0.87,-13.5,0.8,141.5,0.77,141.5,0.91,13.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,44.0,1.0,20180721014602.0,21094.0,0.0,0.0
325,,,,,13.5,0.87,-13.5,0.8,141.5,0.83,141.5,0.91,-13.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,44.0,1.0,20180721014602.0,11077.0,0.0,0.0
326,,,,,13.5,0.87,-13.5,0.8,140.5,0.83,141.5,0.83,140.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,44.0,1.0,20180721014602.0,11077.0,0.0,0.0
327,,,,,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,36.0,1.0,20180721014610.0,11077.0,0.0,0.0
328,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,140.5,0.83,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,2.0,36.0,1.0,20180721014610.0,11077.0,0.0,0.0
329,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,142.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,35.0,1.0,20180721014612.0,11077.0,0.0,0.0
330,,,,,14.5,0.83,-14.5,0.83,142.5,0.83,142.5,0.83,14.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,35.0,1.0,20180721014612.0,11077.0,0.0,0.0
331,,,,,14.5,0.83,-14.5,0.83,142.5,0.83,142.5,0.83,-14.5,,0.0,^,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,35.0,1.0,20180721014612.0,11074^21077,0.0,0.0
332,,,,,14.5,0.83,-14.5,0.83,141.5,0.91,142.5,0.77,141.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,35.0,1.0,20180721014612.0,21077.0,0.0,0.0
333,,,,,14.5,0.83,-14.5,0.83,141.5,0.91,141.5,0.77,141.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,27.0,1.0,20180721014621.0,21077.0,0.0,0.0
334,,,,,14.5,0.83,-14.5,0.83,141.5,0.83,141.5,0.83,141.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,27.0,1.0,20180721014621.0,21077.0,0.0,0.0
335,,,,,14.5,0.83,-14.5,0.83,141.5,0.83,141.5,0.83,141.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,19.0,1.0,20180721014629.0,21077.0,0.0,0.0
336,,,,,14.5,0.83,-14.5,0.83,140.5,0.83,141.5,0.83,140.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,19.0,1.0,20180721014629.0,21077.0,0.0,0.0
337,,,,,14.5,0.83,-14.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,10.0,1.0,20180721014637.0,21077.0,0.0,0.0
338,,,,,14.5,0.83,-14.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,10.0,1.0,20180721014637.0,21095.0,0.0,0.0
339,,,,,14.5,0.83,-14.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,7.0,1.0,20180721014639.0,21095.0,0.0,0.0
340,,,,,15.5,0.83,-15.5,0.83,140.5,0.83,140.5,0.83,15.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,7.0,1.0,20180721014639.0,21095.0,0.0,0.0
341,,,,,15.5,0.83,-15.5,0.83,140.5,0.83,140.5,0.83,-15.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,7.0,1.0,20180721014639.0,11077.0,0.0,0.0
342,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,140.5,0.83,142.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,51.0,51,41.0,0.0,1,2.0,7.0,1.0,20180721014639.0,11077.0,0.0,0.0
343,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,142.5,,0.0,,1.0,7.0,5,13.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,6.0,1.0,20180721014640.0,11077.0,0.0,0.0
344,,,,,16.5,0.83,-16.5,0.83,142.5,0.83,142.5,0.83,16.5,,0.0,^,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,6.0,1.0,20180721014640.0,11074^21077,0.0,0.0
345,,,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.83,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,6.0,1.0,20180721014640.0,21077.0,0.0,0.0
346,,,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.87,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,0.0,20180721014644.0,21077.0,0.0,0.0
347,,,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.87,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,0.0,20180721014644.0,21077.0,0.0,0.0
348,44.0,5.0,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.87,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,0.0,20180721014648.0,21077.0,0.0,0.0
349,,,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.87,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,0.0,20180721014648.0,21081.0,0.0,0.0
350,,,,,16.5,0.83,-16.5,0.83,142.5,0.8,142.5,0.87,-16.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,1.0,20180721014847.0,21081.0,0.0,0.0
351,,,,,16.5,0.83,-16.5,0.83,141.5,0.83,142.5,0.83,141.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,2.0,1.0,1.0,20180721014847.0,21077.0,0.0,0.0
352,,,,,16.5,0.83,-16.5,0.83,141.5,0.83,141.5,0.83,141.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,1.0,53.0,1.0,20180721014855.0,21077.0,0.0,0.0
353,,,,,16.5,0.8,-16.5,0.87,143.5,0.83,141.5,0.83,143.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,41.0,0.0,1,1.0,53.0,1.0,20180721014855.0,21077.0,0.0,0.0
354,,,,,16.5,0.8,-16.5,0.87,143.5,0.83,143.5,0.83,143.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,49.0,1.0,20180721014901.0,21077.0,0.0,0.0
355,,,,,15.5,0.83,-15.5,0.87,143.5,0.83,143.5,0.83,15.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,49.0,1.0,20180721014901.0,21077.0,0.0,0.0
356,,,,,15.5,0.83,-15.5,0.83,143.5,0.83,143.5,0.83,-15.5,,0.0,^,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,49.0,1.0,20180721014901.0,21074^11077,0.0,0.0
357,,,,,15.5,0.83,-15.5,0.83,142.5,0.91,143.5,0.77,142.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,49.0,1.0,20180721014901.0,11077.0,0.0,0.0
358,,,,,15.5,0.83,-15.5,0.83,142.5,0.91,142.5,0.77,142.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,41.0,1.0,20180721014909.0,11077.0,0.0,0.0
359,,,,,15.5,0.8,-15.5,0.87,145.5,0.83,142.5,0.77,145.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,53.0,53,43.0,0.0,1,1.0,41.0,1.0,20180721014909.0,11077.0,0.0,0.0
360,,,,,15.5,0.8,-15.5,0.87,145.5,0.83,145.5,0.83,145.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,32.0,1.0,20180721014916.0,11077.0,0.0,0.0
361,,,,,17.5,0.77,-17.5,0.87,145.5,0.83,145.5,0.83,17.5,,0.0,,1.0,7.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,32.0,1.0,20180721014916.0,11077.0,0.0,0.0
362,,,,,17.5,0.77,-17.5,0.91,145.5,0.83,145.5,0.83,-17.5,,0.0,^,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,32.0,1.0,20180721014916.0,11075^21077,0.0,0.0
363,,,,,17.5,0.77,-17.5,0.91,145.5,0.77,145.5,0.91,-17.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,24.0,1.0,20180721014925.0,21077.0,0.0,0.0
364,,,,,16.5,0.91,-16.5,0.91,145.5,0.77,145.5,0.91,16.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,24.0,1.0,20180721014925.0,21077.0,0.0,0.0
365,,,,,16.5,0.91,-16.5,0.77,145.5,0.83,145.5,0.91,-16.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,24.0,1.0,20180721014925.0,21077.0,0.0,0.0
366,,,,,16.5,0.91,-16.5,0.77,144.5,0.83,145.5,0.83,144.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,16.0,1.0,20180721014933.0,21077.0,0.0,0.0
367,,,,,16.5,0.91,-16.5,0.77,144.5,0.8,144.5,0.87,144.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,16.0,1.0,20180721014933.0,21077.0,0.0,0.0
368,,,,,16.5,0.91,-16.5,0.77,144.5,0.8,144.5,0.87,144.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,12.0,1.0,20180721014934.0,21077.0,0.0,0.0
369,,,,,16.5,0.91,-16.5,0.77,143.5,0.87,144.5,0.87,143.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,12.0,1.0,20180721014934.0,21095.0,0.0,0.0
370,,,,,16.5,0.91,-16.5,0.77,143.5,0.87,143.5,0.8,143.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,9.0,1.0,20180721014938.0,21095.0,0.0,0.0
371,,,,,17.5,0.87,-17.5,0.77,143.5,0.87,143.5,0.8,17.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,9.0,1.0,20180721014938.0,21095.0,0.0,0.0
372,,,,,17.5,0.87,-17.5,0.8,143.5,0.8,143.5,0.87,-17.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,1.0,1.0,20180721014946.0,11077.0,0.0,0.0
373,,,,,17.5,0.87,-17.5,0.8,145.5,0.83,143.5,0.83,145.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,56.0,56,43.0,0.0,1,1.0,1.0,1.0,20180721014946.0,11077.0,0.0,0.0
374,,,,,17.5,0.87,-17.5,0.8,145.5,0.83,145.5,0.83,145.5,,0.0,,1.0,8.0,5,14.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,1.0,0.0,1.0,20180721014947.0,11077.0,0.0,0.0
375,,,,,18.5,0.87,-18.5,0.8,145.5,0.83,145.5,0.83,18.5,,0.0,^,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,1.0,0.0,1.0,20180721014947.0,11074^21077,0.0,0.0
376,,,,,18.5,0.87,-18.5,0.8,145.5,0.87,145.5,0.83,-18.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,1.0,0.0,1.0,20180721014947.0,21077.0,0.0,0.0
377,,,,,18.5,0.87,-18.5,0.8,144.5,0.87,145.5,0.8,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,1.0,0.0,1.0,20180721014947.0,21077.0,0.0,0.0
378,,,,,18.5,0.87,-18.5,0.8,144.5,0.87,144.5,0.8,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,52.0,1.0,20180721014955.0,21077.0,0.0,0.0
379,,,,,18.5,0.83,-18.5,0.83,144.5,0.8,144.5,0.87,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,52.0,1.0,20180721014955.0,21077.0,0.0,0.0
380,,,,,18.5,0.83,-18.5,0.83,144.5,0.8,144.5,0.87,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,44.0,1.0,20180721015004.0,21077.0,0.0,0.0
381,,,,,18.5,0.83,-18.5,0.83,143.5,0.83,144.5,0.83,143.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,44.0,1.0,20180721015004.0,21077.0,0.0,0.0
382,,,,,18.5,0.83,-18.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,36.0,1.0,20180721015012.0,21077.0,0.0,0.0
383,,,,,18.5,0.83,-18.5,0.83,146.5,0.91,143.5,0.77,146.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,43.0,0.0,1,0.0,36.0,1.0,20180721015012.0,21077.0,0.0,0.0
384,,,,,18.5,0.83,-18.5,0.83,146.5,0.91,146.5,0.77,146.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,35.0,1.0,20180721015012.0,21077.0,0.0,0.0
385,,,,,16.5,0.87,-16.5,0.83,146.5,0.91,146.5,0.77,16.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,35.0,1.0,20180721015012.0,21077.0,0.0,0.0
386,,,,,16.5,0.87,-16.5,0.8,146.5,0.91,146.5,0.77,-16.5,,0.0,^,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,35.0,1.0,20180721015013.0,21075^11077,0.0,0.0
387,,,,,16.5,0.87,-16.5,0.8,146.5,0.83,146.5,0.83,-16.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,35.0,1.0,20180721015013.0,11077.0,0.0,0.0
388,,,,,16.5,0.87,-16.5,0.8,146.5,0.83,146.5,0.83,-16.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,27.0,1.0,20180721015021.0,11077.0,0.0,0.0
389,,,,,16.5,0.83,-16.5,0.83,145.5,0.91,146.5,0.77,145.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,27.0,1.0,20180721015021.0,11077.0,0.0,0.0
390,,,,,16.5,0.83,-16.5,0.83,145.5,0.91,145.5,0.77,145.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,21.0,1.0,20180721015028.0,11077.0,0.0,0.0
391,,,,,16.5,0.83,-16.5,0.83,145.5,0.83,145.5,0.77,145.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,21.0,1.0,20180721015028.0,11094.0,0.0,0.0
392,,,,,16.5,0.83,-16.5,0.83,145.5,0.83,145.5,0.83,145.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,13.0,1.0,20180721015033.0,11094.0,0.0,0.0
393,,,,,15.5,0.83,-15.5,0.83,145.5,0.83,145.5,0.83,15.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,13.0,1.0,20180721015033.0,11094.0,0.0,0.0
394,,,,,15.5,0.83,-15.5,0.83,145.5,0.87,145.5,0.83,-15.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,13.0,1.0,20180721015033.0,21077.0,0.0,0.0
395,,,,,15.5,0.83,-15.5,0.83,144.5,0.87,145.5,0.8,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,5.0,1.0,20180721015041.0,21077.0,0.0,0.0
396,,,,,15.5,0.83,-15.5,0.83,144.5,0.83,144.5,0.83,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,5.0,1.0,20180721015041.0,21077.0,0.0,0.0
397,,,,,15.5,0.83,-15.5,0.83,144.5,0.83,144.5,0.83,144.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,0.0,0.0,20180721015047.0,21077.0,0.0,0.0
398,,,,,16.5,0.77,-16.5,0.83,144.5,0.83,144.5,0.83,16.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,0.0,0.0,20180721015047.0,21077.0,0.0,0.0
399,,,,,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,0.0,0.0,0.0,20180721015048.0,21077.0,0.0,0.0
400,,,第4节,第4节,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,4.0,0.0,,1.0,8.0,5,15.0,10,4.0,3,4,4.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,0.0,20180721015048.0,1077.0,0.0,0.0
401,,,第4节,第4节,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,0.0,20180721015048.0,1082.0,0.0,0.0
402,,,第4节,第4节,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,1.0,20180721015300.0,1077.0,0.0,0.0
403,,,第4节,第4节,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,1.0,20180721015300.0,1090.0,0.0,0.0
404,,,第4节,第4节,16.5,0.77,-16.5,0.91,144.5,0.83,144.5,0.83,-16.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,1.0,20180721015301.0,1090.0,0.0,0.0
405,,,第4节,第4节,16.5,0.77,-16.5,0.91,143.5,0.91,144.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,10.0,0.0,1.0,20180721015301.0,1090.0,0.0,0.0
406,,,第4节,第4节,16.5,0.77,-16.5,0.91,143.5,0.91,143.5,0.77,143.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,54.0,1.0,20180721015308.0,1090.0,0.0,0.0
407,,,第4节,第4节,15.5,0.91,-15.5,0.91,143.5,0.91,143.5,0.77,15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,54.0,1.0,20180721015308.0,1090.0,0.0,0.0
408,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.83,143.5,0.83,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,50.0,1.0,20180721015310.0,11094.0,0.0,0.0
409,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.83,143.5,0.83,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,50.0,1.0,20180721015310.0,11077.0,0.0,0.0
410,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.83,143.5,0.83,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,48.0,1.0,20180721015313.0,11077.0,0.0,0.0
