,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
397,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,26.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165550.0,11077.0,,0.0,0.0
398,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,26.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165550.0,11077.0,,0.0,0.0
399,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,26.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165552.0,11077.0,,0.0,0.0
400,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,26.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165552.0,11074.0,,0.0,0.0
401,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165552.0,21077.0,,0.0,0.0
402,44.0,5.0,第2节,第2节,23.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,-24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,31.0,1.0,20180701165552.0,21077.0,,0.0,0.0
403,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,16.0,1.0,20180701165606.0,21077.0,,0.0,0.0
404,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,16.0,1.0,20180701165606.0,21077.0,,0.0,0.0
405,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,15.0,1.0,20180701165607.0,21077.0,,0.0,0.0
406,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,7.0,GD,15.0,1.0,20180701165607.0,21077.0,,0.0,0.0
407,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,58.0,1.0,20180701165623.0,21077.0,,0.0,0.0
408,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,58.0,1.0,20180701165623.0,11077.0,,0.0,0.0
409,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,50.0,1.0,20180701165631.0,11077.0,,0.0,0.0
410,44.0,5.0,第2节,第2节,24.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,-25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,50.0,1.0,20180701165631.0,11077.0,,0.0,0.0
411,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,50.0,1.0,20180701165633.0,11077.0,,0.0,0.0
412,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,50.0,1.0,20180701165633.0,11077.0,,0.0,0.0
413,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165640.0,11077.0,,0.0,0.0
414,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,28.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165640.0,11074.0,,0.0,0.0
415,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165640.0,21077.0,,0.0,0.0
416,44.0,5.0,第2节,第2节,25.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,-26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165640.0,21077.0,,0.0,0.0
417,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,0.0,20180701165643.0,21077.0,,0.0,0.0
418,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,0.0,20180701165643.0,21081.0,,0.0,0.0
419,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165809.0,21077.0,,0.0,0.0
420,44.0,5.0,第2节,第2节,26.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,-27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,41.0,1.0,20180701165809.0,21077.0,,0.0,0.0
421,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,33.0,1.0,20180701165816.0,21077.0,,0.0,0.0
422,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,33.0,1.0,20180701165816.0,11077.0,,0.0,0.0
423,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,33.0,1.0,20180701165818.0,11077.0,,0.0,0.0
424,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,33.0,0.0,20180701165818.0,11077.0,,0.0,0.0
425,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,30.0,0.0,20180701165821.0,11077.0,,0.0,0.0
426,44.0,5.0,第2节,第2节,27.5,0.83,-27.5,0.83,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,30.0,0.0,20180701165821.0,21086.0,,0.0,0.0
427,44.0,5.0,第2节,第2节,27.5,0.83,-27.5,0.83,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,0.0,6.0,GD,30.0,0.0,20180701165821.0,11077.0,,0.0,0.0
428,44.0,5.0,第2节,第2节,27.5,0.83,-27.5,0.83,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,0.0,6.0,GD,30.0,1.0,20180701165831.0,11077.0,,0.0,0.0
429,44.0,5.0,第2节,第2节,27.5,0.83,-27.5,0.83,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,30.0,1.0,20180701165831.0,11077.0,,0.0,0.0
430,44.0,5.0,第2节,第2节,27.5,0.83,-27.5,0.83,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,29.0,1.0,20180701165832.0,11077.0,,0.0,0.0
431,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,29.0,1.0,20180701165832.0,11077.0,,0.0,0.0
432,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,18.0,1.0,20180701165843.0,11077.0,,0.0,0.0
433,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,18.0,0.0,20180701165843.0,11077.0,,0.0,0.0
434,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,15.0,0.0,20180701165858.0,11077.0,,0.0,0.0
435,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,15.0,1.0,20180701165858.0,11077.0,,0.0,0.0
436,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,14.0,1.0,20180701165904.0,11077.0,,0.0,0.0
437,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,14.0,1.0,20180701165904.0,21077.0,,0.0,0.0
438,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.87,129.5,0.83,129.5,0.83,27.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,2.0,1.0,20180701165914.0,21077.0,,0.0,0.0
439,44.0,5.0,第2节,第2节,27.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,-26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,6.0,GD,2.0,1.0,20180701165914.0,21077.0,,0.0,0.0
440,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21077.0,,0.0,0.0
441,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,11086.0,,0.0,0.0
442,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,11.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21077.0,,0.0,0.0
443,44.0,5.0,第2节,第2节,26.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,-25.5,2.0,9241099.0,1:2,,,,,,,,,,,,,11.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21078.0,,0.0,0.0
444,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,1:2,,,,,,,,,,,,,11.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21079.0,,0.0,0.0
445,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,2:2,,,,,,,,,,,,,12.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21078.0,,0.0,0.0
446,44.0,5.0,第2节,第2节,25.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,-24.5,2.0,9241099.0,2:2,,,,,,,,,,,,,12.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21078.0,,0.0,0.0
447,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,2:2,,,,,,,,,,,,,12.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,21079.0,,0.0,0.0
448,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,11077.0,,0.0,0.0
449,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,1.0,1.0,5.0,GD,55.0,0.0,20180701165925.0,11077.0,,0.0,0.0
450,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,1.0,0.0,5.0,GD,55.0,0.0,20180701165925.0,11077.0,,0.0,0.0
451,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,0.0,5.0,GD,55.0,0.0,20180701165925.0,11077.0,,0.0,0.0
452,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,54.0,1.0,20180701165958.0,11077.0,,0.0,0.0
453,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,54.0,1.0,20180701165958.0,11077.0,,0.0,0.0
454,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,44.0,1.0,20180701170008.0,11077.0,,0.0,0.0
455,44.0,5.0,第2节,第2节,24.5,0.8,-26.5,0.87,129.5,0.83,129.5,0.83,-26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,44.0,1.0,20180701170008.0,11077.0,,0.0,0.0
456,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,30.0,0.0,1.0,5.0,GD,44.0,1.0,20180701170008.0,11074.0,,0.0,0.0
457,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,44.0,1.0,20180701170008.0,21077.0,,0.0,0.0
458,44.0,5.0,第2节,第2节,26.5,0.8,-26.5,0.87,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,43.0,1.0,20180701170009.0,21077.0,,0.0,0.0
459,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,43.0,1.0,20180701170009.0,11077.0,,0.0,0.0
460,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,16.0,1.0,20180701170035.0,11077.0,,0.0,0.0
461,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,16.0,1.0,20180701170035.0,11077.0,,0.0,0.0
462,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,16.0,1.0,20180701170037.0,11077.0,,0.0,0.0
463,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,16.0,1.0,20180701170037.0,21077.0,,0.0,0.0
464,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,129.5,0.83,129.5,0.83,26.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,2.0,1.0,20180701170050.0,21077.0,,0.0,0.0
465,44.0,5.0,第2节,第2节,26.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,-25.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,2.0,1.0,20180701170050.0,21077.0,,0.0,0.0
466,44.0,5.0,第2节,第2节,25.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,2.0,1.0,20180701170052.0,21077.0,,0.0,0.0
467,44.0,5.0,第2节,第2节,25.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,5.0,GD,2.0,1.0,20180701170052.0,21077.0,,0.0,0.0
468,44.0,5.0,第2节,第2节,25.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170056.0,21077.0,,0.0,0.0
469,44.0,5.0,第2节,第2节,25.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,13.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170056.0,21074.0,,0.0,0.0
470,44.0,5.0,第2节,第2节,25.5,0.87,-25.5,0.8,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170056.0,11077.0,,0.0,0.0
471,44.0,5.0,第2节,第2节,25.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,-24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170056.0,11077.0,,0.0,0.0
472,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170058.0,11077.0,,0.0,0.0
473,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,55.0,1.0,20180701170058.0,11077.0,,0.0,0.0
474,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,39.0,1.0,20180701170113.0,11077.0,,0.0,0.0
475,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,39.0,1.0,20180701170113.0,11077.0,,0.0,0.0
476,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,32.0,1.0,20180701170120.0,11077.0,,0.0,0.0
477,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,32.0,0.0,1.0,4.0,GD,32.0,1.0,20180701170120.0,11074.0,,0.0,0.0
478,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,32.0,1.0,20180701170120.0,21077.0,,0.0,0.0
479,44.0,5.0,第2节,第2节,24.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,-25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,32.0,1.0,20180701170120.0,21077.0,,0.0,0.0
480,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,31.0,1.0,20180701170122.0,21077.0,,0.0,0.0
481,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,31.0,0.0,20180701170122.0,21077.0,,0.0,0.0
482,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21077.0,,0.0,0.0
483,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,11086.0,,0.0,0.0
484,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21077.0,,0.0,0.0
485,44.0,5.0,第2节,第2节,25.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,-24.5,2.0,9241099.0,1:2,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21078.0,,0.0,0.0
486,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,1:2,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21080.0,,0.0,0.0
487,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.8,129.5,0.83,129.5,0.83,24.5,2.0,9241099.0,2:2,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21078.0,,0.0,0.0
488,44.0,5.0,第2节,第2节,24.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,-25.5,2.0,9241099.0,2:2,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,0.0,20180701170140.0,21080.0,,0.0,0.0
489,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,1.0,20180701170226.0,11077.0,,0.0,0.0
490,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,15.0,1.0,20180701170226.0,11077.0,,0.0,0.0
491,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,3.0,1.0,20180701170236.0,11077.0,,0.0,0.0
492,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,3.0,1.0,20180701170236.0,21077.0,,0.0,0.0
493,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,3.0,1.0,20180701170239.0,21077.0,,0.0,0.0
494,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,4.0,GD,3.0,1.0,20180701170239.0,21077.0,,0.0,0.0
495,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,3.0,GD,48.0,1.0,20180701170251.0,21077.0,,0.0,0.0
496,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,3.0,GD,48.0,1.0,20180701170251.0,21074.0,,0.0,0.0
497,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,129.5,0.83,129.5,0.83,25.5,2.0,9241099.0,,,,,,,,,,,,,,17.0,34.0,0.0,1.0,3.0,GD,48.0,1.0,20180701170251.0,11077.0,,0.0,0.0
498,44.0,5.0,第2节,第2节,25.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,-23.5,2.0,9241099.0,,,,,,,,,,,,,,17.0,34.0,0.0,1.0,3.0,GD,48.0,1.0,20180701170251.0,11077.0,,0.0,0.0
499,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,17.0,34.0,0.0,1.0,3.0,GD,47.0,1.0,20180701170253.0,11077.0,,0.0,0.0
500,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,17.0,34.0,0.0,1.0,3.0,GD,47.0,1.0,20180701170253.0,11074.0,,0.0,0.0
501,44.0,5.0,第2节,第2节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,2.0,9241099.0,,,,,,,,,,,,,,17.0,36.0,0.0,1.0,3.0,GD,47.0,1.0,20180701170253.0,21077.0,,0.0,0.0
